Frame,Visibility,X,Y,Hit,Reason
0,1,985,465,0,
1,1,970,457,0,
2,1,960,446,0,
3,1,941,442,0,
4,1,930,446,0,
5,1,918,446,0,
6,1,907,450,0,
7,1,896,457,0,
8,1,885,465,0,
9,1,873,468,0,
10,1,862,480,0,
11,1,855,491,0,
12,1,843,502,0,
13,1,836,517,0,
14,1,825,532,0,
15,1,817,551,0,
16,1,810,570,1,Ypeak
17,1,795,566,0,
18,1,780,547,0,
19,1,776,528,0,
20,1,765,510,0,
21,1,757,495,0,
22,1,757,480,0,
23,1,753,468,0,
24,1,753,465,0,
25,1,750,457,0,
26,1,746,457,0,
27,1,742,460,0,
28,1,742,465,0,
29,1,735,468,0,
30,1,735,472,0,
31,1,727,480,0,
32,1,731,491,0,
33,1,727,498,0,
34,1,723,510,0,
35,1,720,525,1,Ypeak
36,1,720,525,0,
37,1,712,510,0,
38,1,712,495,0,
39,1,708,480,0,
40,1,705,476,0,
41,1,705,472,0,
42,1,705,468,0,
43,1,705,468,0,
44,1,701,468,0,
45,1,701,468,0,
46,1,697,472,0,
47,1,697,480,0,
48,1,697,487,0,
49,1,693,491,0,
50,1,690,502,0,
51,1,686,513,0,
52,1,686,525,0,
53,1,682,542,0,
54,1,682,557,0,
55,1,682,577,1,Ypeak+Ramp
56,1,682,600,0,
57,1,677,614,0,
58,1,690,502,0,
59,1,693,420,0,
60,1,697,356,0,
61,1,697,300,0,
62,1,701,255,0,
63,1,705,217,0,
64,1,705,180,0,
65,1,708,150,0,
66,1,708,127,0,
67,0,0,0,0,
68,0,0,0,0,
69,0,0,0,0,
70,1,720,52,0,
71,1,720,45,0,
72,1,720,33,0,
73,1,723,26,0,
74,1,727,21,0,
75,1,727,18,0,
76,1,731,18,0,
77,1,735,18,0,
78,1,735,21,0,
79,1,738,26,0,
80,1,742,30,0,
81,1,742,37,0,
82,1,746,48,0,
83,1,750,60,0,
84,1,753,71,0,
85,1,757,86,0,
86,1,757,101,0,
87,1,761,120,0,
88,1,765,135,0,
89,1,765,153,0,
90,1,768,172,0,
91,1,768,191,0,
92,1,772,213,0,
93,1,768,247,0,
94,1,761,330,1,Ypeak
95,1,768,315,0,
96,1,768,345,0,
97,1,765,367,0,
98,1,765,393,0,
99,1,765,420,0,
100,1,761,437,0,
101,1,761,465,0,
102,1,761,487,0,
103,1,757,510,0,
104,1,757,536,0,
105,1,757,562,0,
106,1,757,585,0,
107,1,753,611,0,
108,1,757,625,1,Ypeak
109,1,772,600,0,
110,1,791,557,0,
111,1,806,532,0,
112,1,821,506,0,
113,1,832,487,0,
114,1,840,472,0,
115,1,851,460,0,
116,1,855,450,0,
117,1,866,442,0,
118,1,873,435,0,
119,1,885,431,0,
120,1,888,435,0,
121,1,900,435,0,
122,1,903,437,0,
123,1,911,442,0,
124,1,915,450,0,
125,1,922,457,0,
126,1,926,465,0,
127,1,933,476,1,Ypeak+Ramp
128,1,937,472,0,
129,1,922,431,0,
130,1,907,405,0,
131,1,896,382,0,
132,1,885,360,0,
133,1,877,345,0,
134,1,870,330,0,
135,1,858,318,0,
136,1,851,311,0,
137,1,843,302,0,
138,1,836,300,0,
139,1,828,300,0,
140,1,821,300,0,
141,1,817,300,0,
142,1,810,307,0,
143,1,802,315,0,
144,1,795,322,0,
145,1,787,333,0,
146,1,780,345,0,
147,1,776,360,0,
148,1,768,375,0,
149,1,765,397,0,
150,1,757,416,0,
151,1,753,435,0,
152,1,747,457,0,
153,1,739,482,0,
154,1,729,484,1,Ypeak
155,1,720,472,0,
156,1,712,465,0,
157,1,705,457,0,
158,1,705,453,0,
159,1,701,453,0,
160,1,701,453,0,
161,1,697,457,0,
162,1,701,457,0,
163,1,701,465,0,
164,1,697,468,1,Ypeak+Ramp
165,1,697,465,0,
166,1,686,437,0,
167,1,682,411,0,
168,1,678,393,0,
169,1,675,382,0,
170,1,671,367,0,
171,1,667,356,0,
172,1,667,348,0,
173,1,663,345,0,
174,1,663,341,0,
175,1,660,337,0,
176,1,656,341,0,
177,1,656,345,0,
178,1,652,345,0,
179,1,652,351,0,
180,1,648,360,0,
181,1,645,371,0,
182,1,645,382,0,
183,1,641,397,0,
184,1,637,411,0,
185,1,637,427,0,
186,1,633,446,0,
187,1,630,465,0,
188,1,630,487,0,
189,1,630,506,0,
190,1,626,532,0,
191,1,630,547,1,Ypeak
192,1,630,525,0,
193,1,637,506,0,
194,1,637,495,0,
195,1,637,487,0,
196,1,641,476,0,
197,1,645,468,0,
198,1,648,465,0,
199,1,652,460,0,
200,1,660,457,0,
201,1,663,457,0,
202,1,663,460,0,
203,1,667,468,0,
204,1,667,472,0,
205,1,667,480,0,
206,1,667,495,0,
207,1,671,506,0,
208,1,675,521,0,
209,1,675,536,0,
210,1,675,551,0,
211,1,678,566,0,
212,1,678,585,0,
213,1,682,592,1,Ypeak
214,1,678,570,0,
215,1,675,540,0,
216,1,675,521,0,
217,1,678,506,0,
218,1,679,489,0,
219,1,682,476,0,
220,1,682,465,0,
221,1,678,460,0,
222,1,678,457,0,
223,1,675,453,0,
224,1,675,453,0,
225,1,671,453,0,
226,1,667,453,0,
227,1,667,457,0,
228,1,667,465,0,
229,1,667,472,0,
230,1,663,487,0,
231,1,663,495,0,
232,1,663,510,0,
233,1,663,525,0,
234,1,660,540,0,
235,1,660,557,0,
236,1,660,577,1,Ypeak+Ramp
237,1,663,477,0,
238,1,667,393,0,
239,1,675,325,0,
240,1,675,262,0,
241,1,675,205,0,
242,1,678,157,0,
243,1,678,127,0,
244,0,0,0,0,
245,1,682,48,0,
246,1,682,21,0,
247,1,682,6,0,
248,0,0,0,0,
249,0,0,0,0,
250,0,0,0,0,
251,0,0,0,0,
252,0,0,0,0,
253,0,0,0,0,
254,0,0,0,0,
255,0,0,0,0,
256,0,0,0,0,
257,0,0,0,0,
258,0,0,0,0,
259,0,0,0,0,
260,0,0,0,0,
261,0,0,0,0,
262,0,0,0,0,
263,0,0,0,0,
264,0,0,0,0,
265,0,0,0,0,
266,0,0,0,0,
267,0,0,0,0,
268,1,731,6,0,
269,1,735,21,0,
270,1,735,41,0,
271,1,735,55,0,
272,1,732,85,0,
273,1,742,105,0,
274,1,742,127,0,
275,1,746,150,1,Ramp
276,1,750,175,0,
277,1,757,257,0,
278,1,727,390,0,
279,1,720,465,0,
280,1,716,528,0,
281,1,712,581,0,
282,1,708,633,0,
283,1,705,682,0,
284,1,705,720,0,
285,1,697,760,0,
286,1,697,806,0,
287,1,689,834,1,Ypeak+Ramp
288,1,849,606,0,
289,1,871,591,0,
290,1,897,563,0,
291,1,917,547,0,
292,1,937,525,0,
293,1,962,495,0,
294,1,982,480,0,
295,1,997,460,0,
296,1,1015,450,0,
297,1,1035,442,0,
298,1,1050,431,0,
299,1,1065,427,0,
300,1,1080,423,0,
301,1,1091,423,0,
302,1,1102,423,0,
303,1,1113,427,0,
304,1,1125,435,0,
305,1,1136,437,0,
306,1,1143,446,0,
307,1,1155,453,0,
308,1,1170,453,0,
309,1,1173,450,0,
310,1,1185,450,0,
311,1,1192,453,0,
312,1,1200,457,0,
313,1,1207,460,0,
314,1,1211,468,1,Accel
315,1,1215,476,0,
316,1,1222,487,0,
317,1,1222,498,0,
318,1,1230,513,0,
