Frame,Visibility,X,Y,Hit,Reason
0,1,900,581,0,
1,1,913,595,1,serve+Ypeak
2,1,882,583,0,
3,1,892,528,0,
4,1,903,461,0,
5,1,892,401,0,
6,1,885,348,0,
7,1,881,307,0,
8,1,877,273,0,
9,1,877,242,0,
10,1,873,221,0,
11,1,870,198,0,
12,1,870,183,0,
13,1,866,168,0,
14,1,862,157,0,
15,1,862,146,0,
16,1,858,138,0,
17,1,858,135,0,
18,1,858,131,0,
19,1,858,131,0,
20,1,858,135,0,
21,1,858,138,0,
22,1,855,142,0,
23,1,858,146,0,
24,1,855,157,0,
25,1,858,165,0,
26,1,858,175,1,Ramp
27,1,858,187,0,
28,1,832,277,0,
29,1,787,377,0,
30,1,768,435,0,
31,1,750,495,0,
32,1,731,540,0,
33,1,720,581,0,
34,1,705,622,0,
35,1,693,660,0,
36,1,682,697,0,
37,1,675,735,0,
38,1,675,739,1,Ypeak+Ramp
39,1,675,656,0,
40,1,673,582,0,
41,1,682,528,0,
42,1,686,487,0,
43,1,690,450,0,
44,1,693,420,0,
45,1,693,393,0,
46,1,697,371,0,
47,1,697,356,0,
48,1,701,341,0,
49,1,701,330,0,
50,1,705,322,0,
51,1,708,315,0,
52,1,708,311,0,
53,1,712,307,0,
54,1,712,307,0,
55,1,716,307,0,
56,1,716,311,0,
57,1,720,318,0,
58,1,720,322,0,
59,1,723,333,0,
60,1,727,341,0,
61,1,727,351,0,
62,1,731,367,1,Accel+Ramp
63,1,731,382,0,
64,1,784,411,0,
65,1,840,437,0,
66,1,885,460,0,
67,1,922,480,0,
68,1,962,502,0,
69,1,997,525,0,
70,1,1027,547,0,
71,1,1057,566,0,
72,1,1080,588,0,
73,1,1102,607,0,
74,1,1125,633,0,
75,1,1130,620,0,
76,1,1132,536,0,
77,1,1143,491,0,
78,1,1143,435,0,
79,1,1147,397,0,
80,1,1147,375,0,
81,1,1147,351,0,
82,1,1147,337,0,
83,1,1147,322,0,
84,1,1151,315,0,
85,1,1151,307,0,
86,1,1155,302,0,
87,1,1155,302,0,
88,1,1155,300,0,
89,1,1155,302,0,
90,1,1162,315,0,
91,1,1158,318,0,
92,1,1166,325,0,
93,1,1173,337,0,
94,1,1177,345,0,
95,1,1181,360,0,
96,1,1185,375,0,
97,1,1188,390,0,
98,1,1192,405,0,
99,1,1196,420,0,
100,1,1200,435,0,
101,1,1200,453,0,
102,1,1203,476,0,
103,1,1207,495,0,
104,1,1207,521,0,
105,1,1211,542,0,
106,1,1211,570,0,
107,1,1211,592,0,
108,1,1215,618,0,
109,1,1218,637,0,
110,1,1136,555,0,
111,1,1077,501,0,
112,1,1054,445,0,
113,1,1012,416,0,
114,1,975,393,0,
115,1,952,371,0,
116,1,930,351,0,
117,1,911,341,0,
118,1,892,330,0,
119,1,877,322,0,
120,1,866,315,0,
121,1,855,315,0,
122,1,866,337,0,
123,1,885,367,0,
124,1,896,390,0,
125,1,916,392,0,
126,1,937,390,0,
127,1,945,408,0,
128,1,947,489,0,
129,1,952,506,0,
130,1,960,528,0,
131,1,962,547,1,Ypeak+Accel
132,1,992,528,0,
133,1,1022,487,0,
134,1,1057,454,0,
135,1,1083,435,0,
136,1,1102,416,0,
137,1,1121,405,0,
138,1,1136,397,0,
139,1,1147,390,0,
140,1,1158,390,0,
141,1,1166,386,0,
142,1,1177,390,0,
143,1,1185,390,0,
144,1,1192,393,0,
145,1,1200,401,0,
146,1,1207,405,0,
147,1,1215,411,0,
148,1,1226,423,0,
149,1,1230,431,0,
150,1,1233,437,0,
151,1,1245,450,0,
152,1,1248,460,0,
153,1,1252,472,0,
154,1,1252,472,0,
155,1,1252,476,0,
156,1,1252,476,0,
157,1,1252,480,0,
158,1,1252,476,0,
159,1,1252,476,1,Ypeak+Ramp
160,1,1241,472,0,
161,1,1237,476,0,
162,1,1237,483,0,
163,1,1233,491,0,
164,1,1233,495,0,
165,1,1233,495,0,
166,1,1230,495,0,
167,1,1226,495,0,
168,1,1222,495,0,
169,1,1222,495,0,
170,1,1222,495,0,
171,1,1222,495,0,
172,1,1222,495,0,
173,1,1222,495,0,
174,1,1222,495,0,
175,1,1222,495,0,
176,1,1218,495,0,
177,1,1218,498,0,
178,1,1218,498,0,
179,1,1218,498,0,
180,1,1218,498,0,
181,1,1218,498,0,
182,1,1218,498,0,
183,1,1218,498,0,
184,1,1218,498,0,
185,1,1218,498,0,
186,1,1218,498,0,
187,1,1218,498,0,
188,1,1218,498,0,
189,1,1218,498,0,
190,1,1218,498,0,
191,1,1218,498,0,
192,0,0,0,0,
193,0,0,0,0,
194,0,0,0,0,
195,0,0,0,0,
196,0,0,0,0,
197,0,0,0,0,
198,0,0,0,0,
199,0,0,0,0,
200,0,0,0,0,
201,0,0,0,0,
202,0,0,0,0,
