Frame,Visibility,X,Y,Hit,Reason
0,1,742,75,0,
1,1,742,82,0,
2,1,742,86,0,
3,1,738,93,0,
4,1,738,101,0,
5,1,735,111,0,
6,1,735,127,0,
7,1,731,142,0,
8,1,731,157,0,
9,1,727,175,0,
10,1,727,198,0,
11,1,723,217,0,
12,1,720,240,0,
13,1,720,266,0,
14,1,716,292,0,
15,1,712,318,0,
16,1,712,345,0,
17,1,708,377,0,
18,1,705,408,0,
19,1,705,435,0,
20,1,705,461,0,
21,1,705,478,0,
22,1,694,499,0,
23,1,690,515,0,
24,1,688,530,0,
25,1,678,521,0,
26,1,697,506,0,
27,1,702,488,0,
28,1,701,472,0,
29,1,705,457,0,
30,1,712,453,0,
31,1,712,431,0,
32,1,716,423,0,
33,1,720,420,0,
34,1,720,420,0,
35,1,723,420,0,
36,1,727,420,0,
37,1,727,423,0,
38,1,731,431,0,
39,1,735,435,0,
40,1,735,446,0,
41,1,738,450,0,
42,1,738,450,0,
43,1,723,397,0,
44,1,716,367,0,
45,1,712,341,0,
46,1,705,318,0,
47,1,697,300,0,
48,1,690,281,0,
49,1,682,270,0,
50,1,678,258,0,
51,1,675,251,0,
52,1,667,242,0,
53,1,663,240,0,
54,1,656,240,0,
55,1,652,240,0,
56,1,645,247,0,
57,1,641,251,0,
58,1,637,258,0,
59,1,630,270,0,
60,1,626,281,0,
61,1,622,292,0,
62,1,615,307,0,
63,1,611,325,0,
64,1,607,345,0,
65,1,600,367,0,
66,1,596,390,0,
67,1,592,411,0,
68,1,588,437,0,
69,1,585,457,0,
70,1,580,466,0,
71,1,592,476,0,
72,1,597,491,0,
73,1,609,490,0,
74,1,609,485,0,
75,1,628,463,0,
76,1,680,432,0,
77,1,756,429,0,
78,1,846,385,0,
79,1,927,315,0,
80,1,615,457,0,
81,1,622,437,0,
82,1,626,427,0,
83,1,633,420,0,
84,1,637,411,0,
85,1,641,408,0,
86,1,645,405,0,
87,1,652,405,0,
88,1,652,408,0,
89,1,660,411,0,
90,1,660,416,0,
91,1,667,423,0,
92,1,667,431,0,
93,1,671,437,1,Ypeak
94,1,675,437,0,
95,1,671,435,0,
96,1,667,427,0,
97,1,663,435,0,
98,1,660,437,0,
99,1,660,450,0,
100,1,656,453,0,
101,1,656,465,0,
102,1,652,472,0,
103,1,652,487,0,
104,1,648,502,0,
105,1,645,517,0,
106,1,645,536,0,
107,1,641,551,0,
108,1,638,568,0,
109,1,637,588,0,
110,1,633,615,0,
111,1,633,633,0,
112,1,630,662,0,
113,1,630,686,1,Ypeak
114,1,633,671,0,
115,1,641,624,0,
116,1,642,590,0,
117,1,645,566,0,
118,1,647,538,0,
119,1,648,513,0,
120,1,652,495,0,
121,1,652,487,0,
122,1,652,472,0,
123,1,656,465,0,
124,1,656,457,0,
125,1,660,450,0,
126,1,660,450,0,
127,1,663,450,0,
128,1,667,450,0,
129,1,667,450,0,
130,1,671,457,0,
131,1,675,465,0,
132,1,675,472,0,
133,1,675,480,0,
134,1,678,495,0,
135,1,682,506,0,
136,1,682,502,0,
137,1,682,472,0,
138,1,678,450,0,
139,1,678,435,0,
140,1,678,423,0,
141,1,678,411,0,
142,1,678,405,0,
143,1,678,397,0,
144,1,678,397,0,
145,1,678,397,0,
146,1,675,397,0,
147,1,675,401,0,
148,1,675,405,0,
149,1,675,416,0,
150,1,675,423,0,
151,1,675,435,0,
152,1,671,450,0,
153,1,667,465,0,
154,1,667,480,0,
155,1,667,498,0,
156,1,667,521,0,
157,1,663,540,0,
158,1,664,547,0,
159,1,663,548,0,
160,1,698,562,0,
161,1,690,560,0,
162,1,690,523,0,
163,1,692,507,0,
164,1,693,487,0,
165,1,697,450,0,
166,1,705,423,0,
167,1,712,408,0,
168,1,716,393,0,
169,1,720,386,0,
170,1,723,377,0,
171,1,727,375,0,
172,1,731,371,0,
173,1,738,371,0,
174,1,742,375,0,
175,1,742,375,0,
176,1,750,382,0,
177,1,750,390,0,
178,1,753,393,0,
179,1,802,408,0,
180,1,811,448,0,
181,1,840,498,0,
182,1,847,510,1,Ypeak+Ramp
183,1,952,442,0,
184,1,982,453,0,
185,1,1007,465,0,
186,1,1031,476,0,
187,1,1053,491,0,
188,1,1076,506,0,
189,1,1095,525,0,
190,1,1113,540,0,
191,1,1132,557,1,Ypeak
192,1,1147,547,0,
193,1,1147,517,0,
