Frame,Visibility,X,Y,Hit,Reason
0,1,977,427,0,
1,1,962,401,0,
2,1,952,375,0,
3,1,945,356,0,
4,1,937,341,0,
5,1,930,325,0,
6,1,918,315,0,
7,1,911,307,0,
8,1,903,300,0,
9,1,896,300,0,
10,1,892,296,0,
11,1,885,296,0,
12,1,877,300,0,
13,1,870,302,0,
14,1,866,315,0,
15,1,858,322,0,
16,1,851,330,0,
17,1,843,345,0,
18,1,840,360,0,
19,1,832,377,0,
20,1,825,397,0,
21,1,821,416,0,
22,1,813,435,0,
23,1,815,455,0,
24,1,828,457,0,
25,1,840,453,0,
26,1,858,446,0,
27,1,873,442,0,
28,1,881,442,0,
29,1,888,442,0,
30,1,892,442,0,
31,1,900,446,0,
32,1,903,450,0,
33,1,907,453,0,
34,1,896,442,0,
35,1,888,423,0,
36,1,885,416,0,
37,1,873,405,0,
38,1,870,401,0,
39,1,866,393,0,
40,1,855,388,0,
41,1,850,389,0,
42,1,840,394,0,
43,1,836,397,0,
44,1,832,401,0,
45,1,821,411,0,
46,1,817,420,0,
47,1,810,431,0,
48,1,806,442,0,
49,1,798,457,0,
50,1,795,472,0,
51,1,787,487,0,
52,1,783,506,0,
53,1,780,525,0,
54,1,776,547,0,
55,1,816,522,0,
56,1,855,491,0,
57,1,912,458,0,
58,1,936,433,0,
59,1,952,411,0,
60,1,960,416,1,Ypeak
61,1,977,401,0,
62,1,997,390,0,
63,1,1012,382,0,
64,1,1019,380,0,
65,1,1009,393,0,
66,1,997,408,0,
67,1,985,420,0,
68,1,975,437,0,
69,1,960,457,0,
70,1,948,480,0,
71,1,937,498,0,
72,1,926,521,0,
73,1,922,536,0,
74,1,907,555,0,
75,1,900,577,0,
76,1,902,594,0,
77,1,911,575,0,
78,1,929,537,0,
79,1,945,502,0,
80,1,928,416,0,
81,1,917,400,0,
82,1,939,386,0,
83,1,968,370,0,
84,1,985,359,0,
85,1,952,363,0,
86,1,942,362,0,
87,1,933,363,0,
88,1,922,362,0,
89,1,907,367,0,
90,1,900,371,0,
91,1,885,377,0,
92,1,870,382,0,
93,1,855,390,0,
94,1,843,397,0,
95,1,832,411,0,
96,1,825,423,0,
97,1,810,437,0,
98,1,802,453,0,
99,1,791,468,0,
100,1,780,487,0,
101,1,772,506,0,
102,1,765,525,0,
103,1,757,547,0,
104,1,750,570,0,
105,1,742,596,0,
106,1,735,618,0,
107,1,727,645,0,
108,1,720,671,1,Ypeak
109,1,712,662,0,
110,1,712,618,0,
111,1,716,588,0,
112,1,708,562,0,
113,1,705,540,0,
114,1,705,517,0,
115,1,705,502,0,
116,1,708,491,0,
117,1,712,476,0,
118,1,712,468,0,
119,1,712,465,0,
120,1,712,457,0,
121,1,716,453,0,
122,1,716,453,0,
123,1,720,453,0,
124,1,720,457,0,
125,1,720,465,0,
126,1,723,472,0,
127,1,727,480,0,
128,1,727,495,0,
129,1,727,502,0,
130,1,727,517,0,
131,1,731,532,1,Ypeak+Ramp
132,1,731,532,0,
133,1,727,472,0,
134,1,720,405,0,
135,1,720,367,0,
136,1,716,333,0,
137,1,712,300,0,
138,1,712,270,0,
139,1,708,247,0,
140,1,705,228,0,
141,1,705,213,0,
142,1,701,198,0,
143,1,701,187,0,
144,1,697,180,0,
145,1,697,172,0,
146,1,697,168,0,
147,1,693,168,0,
148,1,690,168,0,
149,1,690,168,0,
150,1,686,172,0,
151,1,686,180,0,
152,1,682,191,0,
153,1,678,202,0,
154,1,675,217,0,
155,1,675,232,0,
156,1,671,251,0,
157,1,667,270,0,
158,1,667,292,0,
159,1,663,315,0,
160,1,660,341,0,
161,1,660,367,0,
162,1,656,397,0,
163,1,652,423,0,
164,1,648,446,0,
165,1,650,467,0,
166,1,651,490,0,
167,1,637,511,0,
168,1,612,555,0,
169,1,615,572,0,
170,1,642,498,0,
171,1,656,382,0,
172,1,663,292,0,
173,1,667,225,0,
174,1,667,175,0,
175,1,671,135,0,
176,1,675,97,0,
177,1,668,73,0,
178,1,675,55,0,
179,1,678,41,0,
180,1,682,26,0,
181,1,682,15,0,
182,1,682,6,0,
183,1,686,6,0,
184,0,0,0,0,
185,0,0,0,0,
186,0,0,0,0,
187,1,693,3,0,
188,1,697,3,0,
189,1,697,6,0,
190,1,701,15,0,
191,1,705,21,0,
192,1,705,33,0,
193,1,708,45,0,
194,1,712,55,0,
195,1,713,70,0,
196,1,715,83,0,
197,1,719,98,0,
198,1,719,121,0,
199,1,723,138,0,
200,1,727,157,0,
201,1,727,175,0,
202,1,727,221,0,
203,1,720,251,0,
204,1,716,285,0,
205,1,712,315,0,
206,1,712,341,0,
207,1,708,371,0,
208,1,708,397,0,
209,1,705,423,0,
210,1,705,450,0,
211,1,701,476,0,
212,1,701,502,0,
213,1,697,532,0,
214,1,697,557,0,
215,1,693,585,0,
216,1,693,615,0,
217,1,690,645,0,
218,1,690,675,0,
219,1,690,705,0,
220,1,686,727,1,Ypeak
221,1,682,692,0,
222,1,680,644,0,
223,1,678,607,0,
224,1,682,573,0,
225,1,682,542,0,
226,1,682,521,0,
227,1,682,502,0,
228,1,682,487,0,
229,1,682,472,0,
230,1,678,457,0,
231,1,678,450,0,
232,1,678,442,0,
233,1,678,437,0,
234,1,678,435,0,
235,1,678,435,0,
236,1,682,435,0,
237,1,682,435,0,
238,1,682,437,0,
239,1,682,446,0,
240,1,682,457,0,
241,1,682,465,0,
242,1,686,480,0,
243,1,686,491,0,
244,1,686,495,1,Ypeak
245,1,682,487,0,
246,1,682,472,0,
247,1,678,457,0,
248,1,682,450,0,
249,1,682,450,0,
250,1,682,446,0,
251,1,682,442,0,
252,1,678,437,0,
253,1,678,442,0,
254,1,678,446,0,
255,1,678,450,0,
256,1,675,457,0,
257,1,678,460,0,
258,1,675,472,0,
259,1,675,483,0,
260,1,675,495,0,
261,1,675,510,0,
262,1,675,528,0,
263,1,671,547,0,
264,1,671,570,1,Ypeak+Ramp
265,1,671,592,0,
266,1,682,483,0,
267,1,682,356,0,
268,1,690,262,0,
269,1,690,180,0,
270,1,693,127,0,
271,0,0,0,0,
272,1,697,10,0,
273,0,0,0,0,
274,0,0,0,0,
275,0,0,0,0,
276,0,0,0,0,
277,0,0,0,0,
278,0,0,0,0,
279,0,0,0,0,
280,0,0,0,0,
281,0,0,0,0,
282,0,0,0,0,
283,0,0,0,0,
284,0,0,0,0,
285,0,0,0,0,
286,0,0,0,0,
287,0,0,0,0,
288,0,0,0,0,
289,0,0,0,0,
290,0,0,0,0,
291,0,0,0,0,
292,0,0,0,0,
293,0,0,0,0,
294,0,0,0,0,
295,0,0,0,0,
296,0,0,0,0,
297,0,0,0,0,
298,0,0,0,0,
299,0,0,0,0,
300,0,0,0,0,
301,0,0,0,0,
302,0,0,0,0,
303,0,0,0,0,
304,0,0,0,0,
305,1,772,6,0,
306,1,776,33,0,
307,1,776,55,0,
308,1,780,82,0,
309,1,780,105,0,
310,1,783,131,0,
311,1,783,157,0,
312,1,787,180,0,
313,1,787,205,0,
314,1,787,232,0,
315,1,787,258,0,
316,1,791,285,0,
317,1,791,315,0,
318,1,795,337,0,
319,1,795,362,0,
320,1,795,390,0,
321,1,795,416,0,
322,1,795,427,0,
323,1,795,427,0,
324,1,798,435,1,Ypeak
325,1,795,427,0,
326,1,795,427,0,
327,1,795,423,0,
328,1,795,420,0,
329,1,795,420,0,
330,1,795,423,0,
331,1,795,427,0,
332,1,795,431,0,
333,1,798,435,0,
334,1,798,437,0,
335,1,798,450,0,
336,1,798,450,0,
337,1,798,450,0,
338,1,795,450,0,
339,1,795,450,0,
340,1,795,450,0,
341,1,798,450,0,
342,1,798,453,0,
343,1,795,450,0,
344,0,0,0,0,
345,0,0,0,0,
346,0,0,0,0,
347,0,0,0,0,
348,0,0,0,0,
349,0,0,0,0,
350,0,0,0,0,
351,0,0,0,0,
352,0,0,0,0,
353,0,0,0,0,
354,0,0,0,0,
355,0,0,0,0,
356,0,0,0,0,
357,0,0,0,0,
358,0,0,0,0,
359,0,0,0,0,
360,0,0,0,0,
361,0,0,0,0,
362,0,0,0,0,
363,0,0,0,0,
364,0,0,0,0,
365,0,0,0,0,
366,0,0,0,0,
367,0,0,0,0,
368,0,0,0,0,
369,0,0,0,0,
370,0,0,0,0,
371,0,0,0,0,
372,0,0,0,0,
373,0,0,0,0,
