Frame,Visibility,X,Y,Hit,Reason
0,1,902,305,0,
1,1,918,277,0,
2,1,917,263,0,
3,1,920,259,0,
4,1,909,253,0,
5,1,918,258,0,
6,1,917,259,0,
7,1,915,263,0,
8,1,920,257,0,
9,1,925,258,0,
10,1,909,269,0,
11,1,903,275,0,
12,1,906,290,0,
13,1,905,302,0,
14,1,905,313,0,
15,1,927,315,0,
16,1,1070,281,0,
17,1,1107,64,0,
18,1,1106,24,0,
19,1,1100,16,0,
20,1,1120,16,0,
21,1,1109,27,0,
22,1,1111,38,0,
23,1,1129,50,0,
24,1,1132,75,0,
25,1,1136,108,0,
26,1,1136,146,0,
27,1,1136,180,0,
28,1,1136,213,0,
29,1,1140,251,0,
30,1,1140,285,0,
31,1,1140,322,0,
32,1,1140,360,0,
33,1,1140,397,0,
34,1,1140,423,0,
35,1,1132,443,0,
36,1,1076,459,0,
37,1,1001,465,0,
38,1,953,468,0,
39,1,905,469,0,
40,1,870,473,0,
41,1,843,480,0,
42,1,820,485,0,
43,1,806,491,0,
44,1,791,498,0,
45,1,776,502,0,
46,1,765,510,0,
47,1,757,517,1,Ypeak
48,1,746,513,0,
49,1,738,498,0,
50,1,727,485,0,
51,1,720,476,0,
52,1,720,472,0,
53,1,720,465,0,
54,1,716,457,0,
55,1,712,457,0,
56,1,708,453,0,
57,1,705,453,0,
58,1,701,457,0,
59,1,697,460,0,
60,1,690,468,0,
61,1,690,476,0,
62,1,686,483,0,
63,1,682,498,0,
64,1,678,513,0,
65,1,675,528,0,
66,1,671,547,0,
67,1,671,562,0,
68,1,671,573,0,
69,1,667,573,0,
70,1,669,571,0,
71,1,669,571,0,
72,1,671,573,0,
73,1,669,579,0,
74,1,668,586,0,
75,1,663,596,0,
76,1,663,610,0,
77,1,667,625,0,
78,1,667,637,0,
79,1,667,656,0,
80,1,671,662,1,Ypeak
81,1,671,660,0,
82,1,671,656,0,
83,1,667,651,0,
84,1,667,651,0,
85,1,671,651,0,
86,1,671,651,0,
87,1,671,656,0,
88,0,0,0,0,
89,0,0,0,0,
90,0,0,0,0,
91,0,0,0,0,
92,0,0,0,0,
93,0,0,0,0,
94,0,0,0,0,
95,0,0,0,0,
96,0,0,0,0,
97,0,0,0,0,
98,0,0,0,0,
99,0,0,0,0,
100,0,0,0,0,
101,0,0,0,0,
102,0,0,0,0,
103,0,0,0,0,
104,0,0,0,0,
105,0,0,0,0,
106,0,0,0,0,
107,0,0,0,0,
108,0,0,0,0,
109,0,0,0,0,
110,0,0,0,0,
111,0,0,0,0,
112,0,0,0,0,
113,0,0,0,0,
114,0,0,0,0,
115,0,0,0,0,
116,0,0,0,0,
117,0,0,0,0,
118,0,0,0,0,
119,0,0,0,0,
120,0,0,0,0,
121,0,0,0,0,
122,0,0,0,0,
123,0,0,0,0,
124,0,0,0,0,
