Frame,Visibility,X,Y,Hit,Reason
0,1,902,305,0,
1,1,918,277,0,
2,1,917,263,0,
3,1,920,259,0,
4,1,909,253,0,
5,1,918,258,0,
6,1,917,259,0,
7,1,915,263,0,
8,1,920,257,0,
9,1,925,258,0,
10,1,909,269,0,
11,1,903,275,0,
12,1,906,290,0,
13,1,905,302,0,
14,1,905,313,0,
15,1,927,315,0,
16,1,902,305,0,
17,1,918,277,0,
18,1,917,263,0,
19,1,920,259,0,
20,1,909,253,0,
21,1,918,258,0,
22,1,917,259,0,
23,1,915,263,1,Ypeak
24,1,920,257,0,
25,1,925,258,0,
26,1,909,269,0,
27,1,903,275,0,
28,1,906,290,0,
29,1,905,302,0,
30,1,905,313,0,
31,1,927,315,0,
32,1,992,609,0,
33,1,980,613,1,Ypeak+Ramp
34,1,978,601,0,
35,1,980,591,0,
36,1,984,566,0,
37,1,975,547,0,
38,1,975,525,0,
39,1,962,506,0,
40,1,948,494,0,
41,1,936,484,0,
42,1,929,470,0,
43,1,920,460,0,
44,1,916,455,0,
45,1,943,421,0,
46,1,958,504,0,
47,1,954,478,0,
48,1,852,571,0,
49,1,880,567,0,
50,1,870,542,0,
51,1,870,516,0,
52,1,871,484,0,
53,1,866,453,0,
54,1,866,420,0,
55,1,855,397,0,
56,1,843,375,0,
57,1,836,356,0,
58,1,832,341,0,
59,1,825,330,0,
60,1,817,322,0,
61,1,810,315,0,
62,1,806,311,0,
63,1,798,307,0,
64,1,795,307,0,
65,1,791,311,0,
66,1,783,315,0,
67,1,780,318,0,
68,1,772,325,0,
69,1,768,337,0,
70,1,765,351,0,
71,1,757,367,0,
72,1,753,382,0,
73,1,750,401,0,
74,1,742,420,0,
75,1,738,437,0,
76,1,738,457,0,
77,1,730,475,0,
78,1,727,479,0,
79,1,735,468,0,
80,1,735,457,0,
81,1,738,453,0,
82,1,738,453,0,
83,1,738,453,0,
84,1,738,453,0,
85,1,742,457,0,
86,1,742,460,0,
87,1,742,465,1,Ypeak
88,1,742,465,0,
89,1,738,453,0,
90,1,735,431,0,
91,1,735,423,0,
92,1,735,416,0,
93,1,735,408,0,
94,1,735,405,0,
95,1,731,405,0,
96,1,731,401,0,
97,1,727,405,0,
98,1,727,408,0,
99,1,727,411,0,
100,1,727,420,0,
101,1,727,427,0,
102,1,723,437,0,
103,1,723,450,0,
104,1,720,465,0,
105,1,720,480,0,
106,1,720,495,0,
107,1,720,513,0,
108,1,716,532,0,
109,1,716,555,0,
110,1,716,573,0,
111,1,712,600,0,
112,1,712,622,0,
113,1,712,645,1,Ypeak
114,1,708,630,0,
115,1,705,585,0,
116,1,705,557,0,
117,1,701,532,0,
118,1,697,513,0,
119,1,693,495,0,
120,1,697,483,0,
121,1,697,472,0,
122,1,701,460,0,
123,1,701,453,0,
124,1,701,450,0,
125,1,701,450,0,
126,1,701,446,0,
127,1,701,446,0,
128,1,701,450,0,
129,1,701,453,0,
130,1,701,457,0,
131,1,701,468,0,
132,1,705,480,0,
133,1,705,480,1,Ypeak
134,1,699,480,0,
135,1,697,472,0,
136,1,697,453,0,
137,1,697,446,0,
138,1,693,442,0,
139,1,690,437,0,
140,1,690,437,0,
141,1,686,435,0,
142,1,686,435,0,
143,1,682,435,0,
144,1,682,442,0,
145,1,682,446,0,
146,1,682,453,0,
147,1,682,465,0,
148,1,682,472,0,
149,1,682,487,0,
150,1,682,502,0,
151,1,678,517,0,
152,1,675,536,0,
153,1,675,555,0,
154,1,675,566,1,Ypeak
155,1,678,547,0,
156,1,682,521,0,
157,1,682,502,0,
158,1,682,491,0,
159,1,686,483,0,
160,1,690,468,0,
161,1,693,460,0,
162,1,693,453,0,
163,1,693,453,0,
164,1,693,450,0,
165,1,693,453,0,
166,1,693,457,0,
167,1,697,465,0,
168,1,697,472,0,
169,1,701,480,0,
170,1,705,487,0,
171,1,708,495,0,
172,1,712,510,0,
173,1,712,521,0,
174,1,712,532,0,
175,1,712,547,0,
176,1,712,570,0,
177,1,712,585,1,Ypeak+Ramp
178,1,731,536,0,
179,1,765,416,0,
180,1,787,345,0,
181,1,802,285,0,
182,1,817,242,0,
183,1,832,191,0,
184,0,0,0,0,
