Frame,Visibility,X,Y,Hit,Reason
0,1,1233,450,0,
1,1,1230,442,0,
2,1,1226,437,0,
3,1,1222,437,0,
4,1,1218,437,0,
5,1,1218,437,0,
6,1,1215,442,0,
7,1,1215,450,0,
8,1,1211,457,0,
9,1,1207,465,0,
10,1,1207,472,1,Ypeak
11,1,1211,468,0,
12,1,1215,460,0,
13,1,1222,446,0,
14,1,1222,442,0,
15,1,1226,437,0,
16,1,1226,437,0,
17,1,1230,442,0,
18,1,1230,442,0,
19,1,1233,450,0,
20,1,1233,453,0,
21,1,1237,460,0,
22,1,1237,472,0,
23,1,1237,487,0,
24,1,1241,498,0,
25,1,1241,513,0,
26,1,1241,532,0,
27,1,1241,547,1,Ypeak+Ramp
28,1,1241,547,0,
29,1,1230,487,0,
30,1,1226,446,0,
31,1,1218,408,0,
32,1,1215,382,0,
33,1,1207,360,0,
34,1,1207,345,0,
35,1,1200,330,0,
36,1,1200,318,0,
37,1,1196,311,0,
38,1,1196,302,0,
39,1,1192,300,0,
40,1,1192,300,0,
41,1,1188,296,0,
42,1,1188,300,0,
43,1,1185,300,0,
44,1,1185,307,0,
45,1,1185,311,0,
46,1,1185,318,0,
47,1,1181,325,0,
48,1,1181,337,0,
49,1,1181,348,0,
50,1,1181,360,0,
51,1,1181,375,0,
52,1,1177,390,0,
53,1,1177,405,0,
54,1,1177,420,0,
55,1,1177,435,0,
56,1,1177,446,1,Ypeak
57,1,1177,435,0,
58,1,1177,427,0,
59,1,1177,420,0,
60,1,1177,420,0,
61,1,1177,416,0,
62,1,1177,416,0,
63,1,1177,416,0,
64,1,1177,420,0,
65,1,1177,423,0,
66,1,1177,427,0,
67,1,1177,435,0,
68,1,1177,442,0,
69,1,1173,446,0,
70,1,1173,446,0,
71,1,1173,446,0,
72,1,1173,446,0,
73,1,1173,446,0,
74,1,1170,450,0,
75,1,1170,450,0,
76,1,1170,450,0,
77,1,1170,450,0,
78,1,1173,450,0,
79,1,1173,450,0,
80,1,1173,450,0,
81,1,1173,450,0,
82,1,1173,453,0,
83,1,1173,453,0,
84,1,1173,453,0,
85,1,1173,453,0,
86,1,1173,453,0,
87,1,1173,453,0,
88,1,1173,453,0,
