Frame,Visibility,X,Y,Hit,Reason
0,1,918,472,0,
1,1,918,472,0,
2,1,918,472,0,
3,1,918,472,0,
4,1,918,472,0,
5,1,918,468,0,
6,1,918,472,0,
7,1,918,472,0,
8,1,918,472,0,
9,1,918,472,0,
10,1,918,468,0,
11,1,918,472,0,
12,1,918,468,0,
13,1,918,472,0,
14,1,918,472,0,
15,1,918,472,0,
16,1,918,472,0,
17,1,918,472,0,
18,1,918,472,0,
19,1,918,472,0,
20,1,918,476,0,
21,1,918,476,0,
22,1,918,480,0,
23,1,918,480,1,serve
24,1,915,472,0,
25,1,915,468,0,
26,1,918,465,0,
27,1,926,460,0,
28,1,933,453,0,
29,1,937,446,0,
30,1,945,437,0,
31,1,952,437,0,
32,1,962,442,0,
33,1,970,446,0,
34,1,977,450,0,
35,1,985,457,0,
36,1,990,465,0,
37,1,997,472,0,
38,1,1005,487,0,
39,1,1007,502,0,
40,1,1012,517,0,
41,1,1020,532,0,
42,1,1022,551,0,
43,1,1027,570,0,
44,1,1038,585,1,Ypeak
45,1,1065,547,0,
46,1,1080,532,0,
47,1,1102,521,0,
48,1,1117,506,0,
49,1,1128,495,0,
50,1,1140,487,0,
51,1,1147,480,0,
52,1,1158,476,0,
53,1,1170,472,0,
54,1,1181,472,0,
55,1,1192,480,0,
56,1,1200,486,0,
57,1,1207,495,0,
58,1,1215,502,0,
59,1,1226,510,0,
60,1,1233,521,0,
61,1,1241,536,0,
62,1,1248,547,0,
63,1,1256,566,0,
64,1,1260,581,0,
65,1,1267,592,0,
66,1,1275,525,0,
67,1,1275,468,0,
68,1,1282,416,0,
69,1,1282,377,0,
70,1,1286,345,0,
71,1,1290,318,0,
72,1,1290,292,0,
73,1,1290,270,0,
74,1,1293,255,0,
75,1,1293,240,0,
76,1,1293,228,0,
77,1,1293,217,0,
78,1,1297,210,0,
79,1,1297,202,0,
80,1,1297,202,0,
81,1,1297,202,0,
82,1,1297,202,0,
83,1,1297,205,0,
84,1,1293,210,0,
85,1,1293,217,0,
86,1,1290,228,0,
87,1,1290,242,0,
88,1,1286,255,0,
89,1,1286,273,0,
90,1,1282,292,0,
91,1,1282,311,0,
92,1,1278,330,0,
93,1,1275,356,0,
94,1,1275,382,0,
95,1,1271,408,0,
96,1,1059,509,0,
