Frame,Visibility,X,Y,Hit,Reason
0,1,974,528,0,
1,1,947,583,0,
2,1,982,608,0,
3,1,994,609,0,
4,1,980,606,1,serve
5,1,975,593,0,
6,1,974,562,0,
7,1,962,547,0,
8,1,960,525,0,
9,1,945,506,0,
10,1,930,487,0,
11,1,918,480,0,
12,1,907,472,0,
13,1,907,468,0,
14,1,847,557,0,
15,1,888,453,0,
16,1,888,476,0,
17,1,882,474,0,
18,1,875,470,0,
19,1,864,469,0,
20,1,858,468,0,
21,1,855,472,1,Ypeak+Ramp
22,1,832,468,0,
23,1,798,472,0,
24,1,806,450,0,
25,1,791,442,0,
26,1,783,442,0,
27,1,776,442,0,
28,1,768,442,0,
29,1,757,437,0,
30,1,750,446,0,
31,1,742,450,0,
32,1,735,465,0,
33,1,727,476,0,
34,1,723,487,0,
35,1,716,502,0,
36,1,708,521,0,
37,1,705,536,0,
38,1,697,555,0,
39,1,690,577,0,
40,1,686,600,0,
41,1,678,618,1,Ypeak+Ramp
42,1,680,568,0,
43,1,686,487,0,
44,1,690,420,0,
45,1,690,371,0,
46,1,690,330,0,
47,1,690,292,0,
48,1,693,262,0,
49,1,693,240,0,
50,1,697,217,0,
51,1,697,195,0,
52,1,697,180,0,
53,1,697,168,0,
54,1,697,157,0,
55,1,701,150,0,
56,1,701,142,0,
57,1,705,135,0,
58,1,705,135,0,
59,1,705,135,0,
60,1,705,135,0,
61,1,708,138,0,
62,1,712,142,0,
63,1,712,150,0,
64,1,712,157,0,
65,1,716,168,0,
66,1,720,180,0,
67,1,720,191,0,
68,1,720,205,0,
69,1,723,221,1,Accel+Ramp
70,1,727,240,0,
71,1,783,284,0,
72,1,858,337,0,
73,1,896,367,0,
74,1,930,393,0,
75,1,952,420,0,
76,1,975,442,0,
77,1,1000,465,0,
78,1,1020,491,0,
79,1,1038,513,0,
80,1,1053,540,0,
81,1,1068,562,0,
82,1,1083,592,0,
83,1,1095,615,1,Ypeak
84,1,1103,586,0,
85,1,1113,551,0,
86,1,1113,521,0,
87,1,1121,502,0,
88,1,1132,487,0,
89,1,1136,472,0,
90,1,1140,465,0,
91,1,1143,453,0,
92,1,1147,446,0,
93,1,1151,442,0,
94,1,1155,442,0,
95,1,1162,437,0,
96,1,1162,442,0,
97,1,1170,450,0,
98,1,1170,453,0,
99,1,1173,457,0,
100,1,1177,468,0,
101,1,1181,480,0,
102,1,1181,491,0,
103,1,1185,502,0,
104,1,1188,517,0,
105,1,1192,532,0,
106,1,1192,551,0,
107,1,1192,547,0,
108,1,1162,472,0,
109,1,1143,435,0,
110,1,1121,393,0,
111,1,1106,362,0,
112,1,1091,337,0,
113,1,1076,315,0,
114,1,1065,292,0,
115,1,1050,276,0,
116,1,1038,266,0,
117,1,1027,255,0,
118,1,1015,247,0,
119,1,1005,240,0,
120,1,992,240,0,
121,1,982,240,0,
122,1,975,240,0,
123,1,962,242,0,
124,1,952,247,0,
125,1,941,255,0,
126,1,933,266,0,
127,1,922,276,0,
128,1,915,292,0,
129,1,903,307,0,
130,1,892,322,0,
131,1,885,345,0,
132,1,873,367,0,
133,1,866,390,0,
134,1,858,411,0,
135,1,844,438,0,
136,1,833,450,0,
137,1,818,455,0,
138,1,813,460,0,
139,1,791,451,0,
140,1,769,437,0,
141,1,761,437,0,
142,1,750,427,0,
143,1,742,423,0,
144,1,735,420,0,
145,1,727,420,0,
146,1,720,420,0,
147,1,716,420,0,
148,1,712,427,0,
149,1,708,431,0,
150,1,705,437,0,
151,1,705,450,0,
152,1,701,457,0,
153,1,697,465,1,Ypeak
154,1,697,465,0,
155,1,697,450,0,
156,1,697,431,0,
157,1,697,427,0,
158,1,697,423,0,
159,1,701,423,0,
