Frame,Visibility,X,Y,Hit,Reason
0,1,1012,596,0,
1,1,1015,573,0,
2,1,1020,542,0,
3,1,1027,517,0,
4,1,1031,502,0,
5,1,1035,487,0,
6,1,1039,477,0,
7,1,1046,472,0,
8,1,1046,457,0,
9,1,1046,457,0,
10,1,1050,450,0,
11,1,1053,450,0,
12,1,1053,453,0,
13,1,1057,457,0,
14,1,1061,465,0,
15,1,1065,468,0,
16,1,1068,472,0,
17,1,1054,453,0,
18,1,1037,431,0,
19,1,1022,411,0,
20,1,1007,393,0,
21,1,992,375,0,
22,1,982,360,0,
23,1,967,348,0,
24,1,952,341,0,
25,1,941,333,0,
26,1,930,330,0,
27,1,918,330,0,
28,1,911,330,0,
29,1,900,333,0,
30,1,892,337,0,
31,1,881,345,0,
32,1,870,351,0,
33,1,862,367,0,
34,1,851,377,0,
35,1,843,390,0,
36,1,832,408,0,
37,1,825,423,0,
38,1,817,442,0,
39,1,810,462,0,
40,1,811,480,0,
41,1,806,500,0,
42,1,820,501,0,
43,1,828,467,0,
44,1,843,442,0,
45,1,858,423,0,
46,1,870,411,0,
47,1,873,405,0,
48,1,871,412,1,Ypeak+Ramp
49,1,836,396,0,
50,1,873,398,0,
51,1,918,387,0,
52,1,935,372,0,
53,1,891,369,0,
54,1,878,362,0,
55,1,865,362,0,
56,1,855,360,0,
57,1,840,362,0,
58,1,828,362,0,
59,1,821,367,0,
60,1,810,367,0,
61,1,802,375,0,
62,1,795,382,0,
63,1,787,390,0,
64,1,780,401,0,
65,1,772,411,0,
66,1,765,427,0,
67,1,757,442,0,
68,1,750,457,0,
69,1,742,476,0,
70,1,735,498,0,
71,1,731,517,0,
72,1,727,540,1,Ypeak
73,1,746,525,0,
74,1,776,474,0,
75,1,806,435,0,
76,1,828,411,0,
77,1,847,386,0,
78,1,862,367,0,
79,1,877,360,0,
80,1,892,345,0,
81,1,903,341,0,
82,1,915,337,1,Ramp
83,1,956,345,0,
84,1,1035,367,0,
85,1,1102,386,0,
86,1,1158,408,0,
87,1,1207,431,0,
88,1,1260,450,0,
89,1,1305,472,0,
90,1,1346,491,0,
91,1,1383,513,0,
92,1,1417,536,0,
93,1,1447,557,0,
94,1,1485,585,0,
95,1,1507,607,0,
96,0,0,0,0,
97,0,0,0,0,
98,0,0,0,0,
99,0,0,0,0,
100,0,0,0,0,
101,0,0,0,0,
102,0,0,0,0,
103,0,0,0,0,
104,0,0,0,0,
105,0,0,0,0,
106,0,0,0,0,
107,0,0,0,0,
108,0,0,0,0,
109,0,0,0,0,
110,0,0,0,0,
111,0,0,0,0,
112,0,0,0,0,
113,0,0,0,0,
114,0,0,0,0,
115,0,0,0,0,
116,0,0,0,0,
117,0,0,0,0,
118,0,0,0,0,
119,0,0,0,0,
120,0,0,0,0,
121,0,0,0,0,
122,0,0,0,0,
123,0,0,0,0,
124,0,0,0,0,
