Frame,Visibility,X,Y,Hit,Reason
0,1,1000,431,0,
1,1,1012,393,0,
2,1,1022,375,0,
3,1,1035,356,0,
4,1,1046,341,0,
5,1,1053,325,0,
6,1,1065,315,0,
7,1,1068,311,0,
8,1,1080,300,0,
9,1,1083,300,0,
10,1,1091,300,0,
11,1,1095,300,0,
12,1,1102,302,0,
13,1,1106,307,0,
14,1,1110,315,0,
15,1,1117,322,0,
16,1,1117,333,0,
17,1,1121,348,0,
18,1,1125,362,0,
19,1,1125,377,0,
20,1,1128,397,0,
21,1,1132,420,0,
22,1,1132,435,0,
23,1,1134,452,0,
24,1,1138,467,0,
25,1,1140,483,0,
26,1,1151,487,0,
27,1,1151,487,0,
28,1,1155,472,0,
29,1,1155,465,0,
30,1,1158,457,0,
31,1,1162,457,0,
32,1,1162,457,0,
33,1,1162,457,0,
34,1,1162,457,0,
35,1,1162,465,0,
36,1,1162,468,0,
37,1,1162,472,0,
38,1,1162,472,1,Ypeak+Ramp
39,1,1166,472,0,
40,1,1177,405,0,
41,1,1185,367,0,
42,1,1188,337,0,
43,1,1192,311,0,
44,1,1196,288,0,
45,1,1200,270,0,
46,1,1200,255,0,
47,1,1203,240,0,
48,1,1203,232,0,
49,1,1203,225,0,
50,1,1207,217,0,
51,1,1207,217,0,
52,1,1207,217,0,
53,1,1207,217,0,
54,1,1207,221,0,
55,1,1207,228,0,
56,1,1207,236,0,
57,1,1207,247,0,
58,1,1207,258,0,
59,1,1203,273,0,
60,1,1203,288,0,
61,1,1200,307,0,
62,1,1200,325,0,
63,1,1200,345,0,
64,1,1196,371,0,
65,1,1192,397,0,
66,1,1192,420,0,
67,1,1196,442,0,
68,1,1199,457,0,
69,1,1201,474,0,
70,1,1200,494,0,
71,1,1202,510,1,Ypeak
72,1,1198,502,0,
73,1,1200,502,0,
74,1,1203,487,0,
75,1,1207,480,0,
76,1,1211,472,0,
77,1,1215,472,0,
78,1,1218,468,0,
79,1,1222,472,0,
80,1,1222,476,0,
81,1,1226,480,0,
82,1,1230,487,0,
83,1,1230,491,0,
84,1,1230,498,0,
85,1,1233,510,0,
86,1,1233,521,0,
87,1,1233,532,0,
88,1,1237,547,0,
89,1,1237,557,0,
90,1,1237,562,0,
91,1,1233,566,0,
92,1,1230,570,0,
93,1,1230,573,0,
94,1,1230,577,0,
95,1,1230,585,0,
96,1,1226,588,0,
97,1,1222,596,0,
98,1,1218,603,0,
99,1,1215,615,0,
100,1,1207,630,0,
101,1,1203,645,0,
102,1,1200,660,0,
103,1,1200,660,0,
104,1,1189,641,0,
105,1,1180,620,0,
106,1,1182,621,0,
107,1,1198,649,0,
108,1,1177,635,0,
109,1,1152,640,0,
110,1,1217,659,0,
111,1,1182,630,0,
112,1,1188,671,0,
113,1,1188,675,0,
114,1,1188,675,0,
115,1,1188,677,0,
116,1,1185,677,0,
117,1,1185,682,0,
118,1,1185,682,0,
119,1,1185,682,0,
120,0,0,0,0,
121,0,0,0,0,
122,0,0,0,0,
123,0,0,0,0,
124,0,0,0,0,
125,0,0,0,0,
126,0,0,0,0,
127,0,0,0,0,
128,0,0,0,0,
129,0,0,0,0,
130,0,0,0,0,
131,0,0,0,0,
132,0,0,0,0,
133,0,0,0,0,
134,0,0,0,0,
135,0,0,0,0,
136,0,0,0,0,
137,0,0,0,0,
138,0,0,0,0,
139,0,0,0,0,
140,0,0,0,0,
141,0,0,0,0,
142,0,0,0,0,
