Frame,Visibility,X,Y,Hit,Reason
0,1,985,465,0,
1,1,1005,423,0,
2,1,1020,386,0,
3,1,1035,360,0,
4,1,1050,337,0,
5,1,1061,318,0,
6,1,1072,300,0,
7,1,1083,288,0,
8,1,1095,276,0,
9,1,1102,270,0,
10,1,1113,266,0,
11,1,1121,262,0,
12,1,1128,262,0,
13,1,1136,262,0,
14,1,1143,266,0,
15,1,1151,270,0,
16,1,1155,276,0,
17,1,1162,285,0,
18,1,1170,300,0,
19,1,1173,311,0,
20,1,1177,325,0,
21,1,1181,345,0,
22,1,1185,360,0,
23,1,1188,382,0,
24,1,1192,405,0,
25,1,1196,423,0,
26,1,1196,441,0,
27,1,1195,448,0,
28,1,1205,453,0,
29,1,1217,471,0,
30,1,1207,483,0,
31,1,1184,479,0,
32,1,1170,453,0,
33,1,1162,437,0,
34,1,1158,431,0,
35,1,1151,423,0,
36,1,1151,420,0,
37,1,1147,420,0,
38,1,1143,420,0,
39,1,1143,420,0,
40,1,1140,423,0,
41,1,1140,427,0,
42,1,1140,435,1,Accel+Ramp
43,1,1140,442,0,
44,1,1106,450,0,
45,1,1072,446,0,
46,1,1034,451,0,
47,1,1014,455,0,
48,1,982,465,0,
49,1,962,472,0,
50,1,945,480,0,
51,1,922,495,0,
52,1,903,506,0,
53,1,881,521,0,
54,1,866,536,0,
55,1,851,557,0,
56,1,836,570,1,Ypeak
57,1,847,537,0,
58,1,862,515,0,
59,1,888,490,0,
60,1,903,468,0,
61,1,907,453,0,
62,1,907,453,0,
63,1,915,442,0,
64,1,926,435,0,
65,1,941,431,0,
66,1,945,427,0,
67,1,952,427,0,
68,1,960,427,0,
69,1,967,431,0,
70,1,970,437,0,
71,1,977,442,0,
72,1,982,453,0,
73,1,990,460,0,
74,1,992,472,1,Ypeak+Ramp
75,1,992,472,0,
76,1,967,427,0,
77,1,952,405,0,
78,1,933,377,0,
79,1,918,360,0,
80,1,907,345,0,
81,1,892,330,0,
82,1,881,322,0,
83,1,870,315,0,
84,1,862,307,0,
85,1,851,302,0,
86,1,843,302,0,
87,1,832,302,0,
88,1,821,311,0,
89,1,813,315,0,
90,1,802,322,0,
91,1,795,330,0,
92,1,787,341,0,
93,1,776,356,0,
94,1,768,371,0,
95,1,761,386,0,
96,1,750,405,0,
97,1,742,423,0,
98,1,735,442,0,
99,1,728,460,0,
100,1,723,478,0,
101,1,720,486,0,
102,1,698,518,0,
103,1,704,549,0,
104,1,712,554,1,Ypeak
105,1,705,545,0,
106,1,706,532,0,
107,1,703,510,0,
108,1,697,487,0,
109,1,697,465,0,
110,1,697,450,0,
111,1,697,435,0,
112,1,697,427,0,
113,1,697,423,0,
114,1,701,420,0,
115,1,701,420,0,
116,1,701,420,0,
117,1,705,420,0,
118,1,705,423,0,
119,1,705,431,0,
120,1,708,437,0,
121,1,708,450,0,
122,1,712,457,0,
123,1,712,468,0,
124,1,712,476,1,Ypeak
125,1,712,472,0,
126,1,705,457,0,
127,1,701,442,0,
128,1,697,431,0,
129,1,693,427,0,
130,1,697,423,0,
131,1,693,420,0,
132,1,690,416,0,
133,1,690,420,0,
134,1,686,420,0,
135,1,686,423,0,
136,1,682,431,0,
137,1,682,437,0,
138,1,682,450,0,
139,1,678,460,0,
140,1,678,476,0,
141,1,675,491,0,
142,1,675,510,0,
143,1,675,525,0,
144,1,671,547,0,
145,1,667,566,0,
146,1,667,588,0,
147,1,667,607,0,
148,1,660,617,1,Ypeak
149,1,663,611,0,
150,1,663,596,0,
151,1,663,566,0,
152,1,663,532,0,
153,1,663,510,0,
154,1,667,487,0,
155,1,667,472,0,
156,1,667,457,0,
157,1,671,450,0,
158,1,675,437,0,
159,1,678,435,0,
160,1,678,431,0,
161,1,682,427,0,
162,1,682,427,0,
163,1,682,431,0,
164,1,686,435,0,
165,1,686,437,0,
166,1,686,446,0,
167,1,690,453,0,
168,1,693,465,0,
169,1,693,476,0,
170,1,697,495,0,
171,1,697,506,1,Ypeak
172,1,697,502,0,
173,1,693,491,0,
174,1,690,465,0,
175,1,690,450,0,
176,1,690,437,0,
177,1,690,431,0,
178,1,686,423,0,
179,1,686,420,0,
180,1,682,416,0,
181,1,682,416,0,
182,1,678,411,0,
183,1,675,416,0,
184,1,675,420,0,
185,1,675,420,0,
186,1,675,427,0,
187,1,675,435,0,
188,1,671,446,0,
189,1,671,457,0,
190,1,667,472,0,
191,1,663,491,0,
192,1,663,510,0,
193,1,660,528,0,
194,1,660,551,1,Ypeak
195,1,652,375,0,
196,1,656,232,0,
197,1,652,127,0,
198,1,652,30,0,
199,0,0,0,0,
