Frame,Visibility,X,Y,Hit,Reason
0,1,1012,555,0,
1,1,1020,525,0,
2,1,1022,506,0,
3,1,1027,491,0,
4,1,1027,480,0,
5,1,1031,472,0,
6,1,1035,465,0,
7,1,1038,453,0,
8,1,1031,465,0,
9,1,1046,453,0,
10,1,1042,460,0,
11,1,1042,460,0,
12,1,1050,457,0,
13,1,1053,460,0,
14,1,1035,495,0,
15,1,1057,480,0,
16,1,1053,480,0,
17,1,1030,437,0,
18,1,1012,405,0,
19,1,990,382,0,
20,1,975,356,0,
21,1,960,337,0,
22,1,948,322,0,
23,1,937,311,0,
24,1,922,300,0,
25,1,915,292,0,
26,1,903,285,0,
27,1,892,285,0,
28,1,885,285,0,
29,1,873,285,0,
30,1,862,288,0,
31,1,855,292,0,
32,1,843,300,0,
33,1,836,311,0,
34,1,825,322,0,
35,1,817,333,0,
36,1,810,348,0,
37,1,798,367,0,
38,1,791,386,0,
39,1,783,405,0,
40,1,776,423,0,
41,1,765,443,0,
42,1,757,460,0,
43,1,754,462,0,
44,1,757,475,0,
45,1,759,480,0,
46,1,775,466,0,
47,1,786,446,0,
48,1,718,497,0,
49,1,716,487,0,
50,1,712,480,0,
51,1,708,468,0,
52,1,705,465,0,
53,1,705,465,0,
54,1,701,465,0,
55,1,701,465,0,
56,1,701,465,0,
57,1,701,472,0,
58,1,697,480,0,
59,1,701,483,0,
60,1,697,495,0,
61,1,697,506,0,
62,1,697,517,0,
63,1,697,528,1,Ypeak
64,1,697,517,0,
65,1,697,498,0,
66,1,697,476,0,
67,1,697,457,0,
68,1,701,437,0,
69,1,701,427,0,
70,1,697,416,0,
71,1,697,408,0,
72,1,701,401,0,
73,1,701,397,0,
74,1,701,397,0,
75,1,701,397,0,
76,1,701,397,0,
77,1,701,401,0,
78,1,701,405,0,
79,1,701,411,0,
80,1,701,423,0,
81,1,701,435,0,
82,1,697,450,0,
83,1,697,465,0,
84,1,697,480,0,
85,1,697,498,0,
86,1,697,517,0,
87,1,697,536,0,
88,1,697,566,0,
89,1,697,585,0,
90,1,697,603,0,
91,1,697,612,1,Ypeak
92,1,695,601,0,
93,1,693,570,0,
94,1,686,547,0,
95,1,682,521,0,
96,1,686,502,0,
97,1,682,487,0,
98,1,678,476,0,
99,1,675,465,0,
100,1,675,457,0,
101,1,675,450,0,
102,1,675,442,0,
103,1,675,442,0,
104,1,678,442,0,
105,1,678,442,0,
106,1,682,446,0,
107,1,682,450,0,
108,1,682,457,0,
109,1,682,468,0,
110,1,682,480,0,
111,1,682,495,0,
112,1,682,510,0,
113,1,686,525,1,Ypeak
114,1,686,525,0,
115,1,686,513,0,
116,1,690,495,0,
117,1,690,480,0,
118,1,690,472,0,
119,1,693,465,0,
120,1,697,465,0,
121,1,697,460,0,
122,1,697,457,0,
123,1,697,457,0,
124,1,697,457,0,
125,1,697,465,0,
126,1,701,468,0,
127,1,705,472,0,
128,1,705,483,0,
129,1,705,495,0,
130,1,705,506,0,
131,1,705,521,0,
132,1,705,536,0,
133,1,705,555,0,
134,1,705,577,0,
135,1,705,600,0,
136,1,702,630,1,Ypeak
137,1,709,624,0,
138,1,712,502,0,
139,1,708,411,0,
140,1,712,345,0,
141,1,712,285,0,
142,1,712,232,0,
143,1,712,191,0,
144,1,712,150,0,
145,1,712,116,0,
146,1,712,90,0,
147,1,712,62,0,
148,1,712,45,0,
