Frame,Visibility,X,Y,Hit,Reason
0,1,817,532,0,
1,1,806,551,0,
2,1,795,570,0,
3,1,787,588,0,
4,1,780,607,1,serve+Ypeak+Ramp
5,1,773,627,0,
6,1,773,562,0,
7,1,768,472,0,
8,1,757,397,0,
9,1,753,341,0,
10,1,750,292,0,
11,1,742,255,0,
12,1,742,221,0,
13,1,738,191,0,
14,1,735,168,0,
15,1,735,146,0,
16,1,731,127,0,
17,1,727,116,0,
18,1,727,105,0,
19,1,727,96,0,
20,1,723,90,0,
21,1,723,82,0,
22,1,723,82,0,
23,1,723,82,0,
24,1,720,82,0,
25,1,720,86,0,
26,1,720,90,0,
27,1,720,96,0,
28,1,720,105,0,
29,1,723,111,0,
30,1,723,123,0,
31,1,723,138,0,
32,1,723,150,0,
33,1,723,165,0,
34,1,727,183,1,Accel+Ramp
35,1,742,213,0,
36,1,828,258,0,
37,1,881,292,0,
38,1,930,322,0,
39,1,962,345,0,
40,1,997,371,0,
41,1,1027,397,0,
42,1,1053,420,0,
43,1,1076,442,0,
44,1,1098,465,0,
45,1,1121,487,0,
46,1,1140,513,0,
47,1,1155,536,0,
48,1,1170,562,0,
49,1,1188,588,0,
50,1,1200,615,0,
51,1,1215,645,0,
52,1,1226,667,1,Ypeak+Ramp
53,1,1202,621,0,
54,1,1136,515,0,
55,1,1095,447,0,
56,1,1068,393,0,
57,1,1042,348,0,
58,1,1022,315,0,
59,1,997,276,0,
60,1,982,255,0,
61,1,967,232,0,
62,1,952,213,0,
63,1,937,198,0,
64,1,926,187,0,
65,1,915,180,0,
66,1,903,172,0,
67,1,892,168,0,
68,1,885,165,0,
69,1,877,165,0,
70,1,870,168,0,
71,1,862,172,0,
72,1,855,175,0,
73,1,847,183,1,Accel+Ramp
74,1,843,191,0,
75,1,917,248,0,
76,1,1012,322,0,
77,1,1072,371,0,
78,1,1121,408,0,
79,1,1151,437,0,
80,1,1196,480,0,
81,1,1230,510,0,
82,1,1260,540,0,
83,1,1282,570,0,
84,1,1308,600,0,
85,1,1327,630,0,
86,1,1346,656,0,
87,1,1365,682,0,
88,1,1383,724,0,
89,1,1405,752,0,
90,1,1403,778,0,
91,1,1443,809,0,
92,1,1456,840,0,
93,1,1474,912,0,
94,1,1484,957,1,Ypeak
95,1,1485,945,0,
96,1,1485,932,0,
97,1,1485,932,0,
98,1,1492,930,0,
99,1,1496,926,0,
100,1,1500,926,0,
101,1,1503,926,0,
102,1,1507,930,0,
103,1,1515,937,0,
104,1,1515,947,0,
105,1,1518,956,0,
106,1,1518,956,0,
107,1,1522,956,0,
108,1,1522,956,0,
109,1,1522,956,0,
110,1,1526,956,0,
111,1,1526,960,0,
112,1,1526,960,0,
113,1,1526,956,0,
114,1,1526,960,0,
115,1,1526,960,0,
116,1,1526,960,0,
117,1,1526,960,0,
118,1,1526,960,0,
119,1,1526,960,0,
120,1,1526,960,0,
121,1,1526,960,0,
122,1,1526,960,0,
123,1,1526,962,0,
124,1,1526,962,0,
125,1,1526,962,0,
126,1,1526,962,0,
127,1,1526,960,0,
128,1,1526,962,0,
129,1,1526,962,0,
130,1,1526,962,0,
131,1,1526,962,0,
132,1,1526,962,0,
133,1,1526,962,0,
