Frame,Visibility,X,Y,Hit,Reason
0,1,992,472,0,
1,1,1007,480,0,
2,1,1015,483,0,
3,1,1027,491,0,
4,1,1035,495,0,
5,1,1042,506,0,
6,1,1050,517,0,
7,1,1057,525,0,
8,1,1061,525,0,
9,1,1061,510,0,
10,1,1053,495,0,
11,1,1042,487,0,
12,1,1031,476,0,
13,1,1027,468,0,
14,1,1020,468,0,
15,1,1015,465,0,
16,1,902,305,0,
17,1,918,277,0,
18,1,917,263,0,
19,1,920,259,0,
20,1,909,253,0,
21,1,1018,439,0,
22,1,1020,460,0,
23,1,1005,480,0,
24,1,1007,483,0,
25,1,978,487,0,
26,1,989,503,1,Accel
27,1,986,520,0,
28,1,988,532,0,
29,1,989,544,0,
30,1,990,557,0,
31,1,990,573,0,
32,1,990,588,0,
33,1,990,603,0,
34,1,990,625,0,
35,1,990,645,0,
36,1,992,651,0,
37,1,990,640,0,
38,1,990,637,0,
39,1,992,633,0,
40,1,993,629,0,
41,1,990,628,0,
42,1,991,621,1,Ypeak+Ramp
43,1,1005,608,0,
44,1,998,615,0,
45,1,1005,616,0,
46,1,1037,593,0,
47,1,1033,554,0,
48,1,1002,606,0,
49,1,1001,606,0,
50,1,1017,647,0,
51,1,1007,664,0,
52,1,1014,658,0,
53,1,1008,664,0,
54,1,1002,666,0,
55,1,1006,665,0,
56,1,1005,662,0,
57,1,1005,662,0,
58,1,1005,667,0,
59,1,1005,667,0,
60,1,1005,667,0,
61,1,1005,667,0,
