Frame,Visibility,X,Y,Hit,Reason
0,1,992,468,0,
1,1,985,465,1,serve
2,1,970,453,0,
3,1,960,442,0,
4,1,948,435,0,
5,1,933,435,0,
6,1,918,435,0,
7,1,907,437,0,
8,1,896,442,0,
9,1,885,450,0,
10,1,873,457,0,
11,1,862,465,0,
12,1,855,472,0,
13,1,843,487,0,
14,1,832,502,0,
15,1,825,517,0,
16,1,813,532,0,
17,1,806,551,0,
18,1,798,570,0,
19,1,787,592,0,
20,1,783,615,0,
21,1,772,621,1,Ypeak
22,1,761,585,0,
23,1,753,566,0,
24,1,742,540,0,
25,1,735,521,0,
26,1,731,502,0,
27,1,731,491,0,
28,1,731,483,0,
29,1,727,468,0,
30,1,723,465,0,
31,1,720,465,0,
32,1,720,465,0,
33,1,716,465,0,
34,1,712,468,0,
35,1,708,476,0,
36,1,705,480,0,
37,1,705,491,0,
38,1,701,498,0,
39,1,697,510,0,
40,1,697,525,0,
41,1,693,540,0,
42,1,693,551,0,
43,1,693,557,1,Ypeak
44,1,690,540,0,
45,1,690,510,0,
46,1,690,495,0,
47,1,690,480,0,
48,1,690,465,0,
49,1,690,457,0,
50,1,690,450,0,
51,1,686,442,0,
52,1,686,435,0,
53,1,686,435,0,
54,1,686,435,0,
55,1,686,435,0,
56,1,686,437,0,
57,1,690,442,0,
58,1,690,446,0,
59,1,690,457,0,
60,1,690,465,0,
61,1,690,476,0,
62,1,690,491,0,
63,1,690,506,0,
64,1,690,528,0,
65,1,690,542,0,
66,1,690,563,0,
67,1,693,585,0,
68,1,690,588,1,Ypeak
69,1,686,566,0,
70,1,682,536,0,
71,1,682,517,0,
72,1,682,498,0,
73,1,682,487,0,
74,1,682,476,0,
75,1,682,468,0,
76,1,678,465,0,
77,1,678,465,0,
78,1,678,460,0,
79,1,678,457,0,
80,1,675,460,0,
81,1,675,465,0,
82,1,675,468,1,Ramp
83,1,675,468,0,
84,1,695,498,0,
85,1,754,536,0,
86,1,810,577,0,
87,1,855,608,0,
88,1,900,637,0,
89,1,922,660,0,
90,1,952,692,1,Ypeak
91,1,972,645,0,
92,1,987,576,0,
93,1,1005,517,0,
94,1,1020,487,0,
95,1,1027,450,0,
96,1,1038,423,0,
97,1,1046,405,0,
98,1,1053,390,0,
99,1,1061,375,0,
100,1,1068,367,0,
101,1,1072,360,0,
102,1,1080,351,0,
103,1,1087,348,0,
104,1,1091,348,0,
105,1,1095,348,0,
106,1,1102,351,0,
107,1,1106,356,0,
108,1,1110,360,0,
109,1,1113,367,0,
110,1,1117,375,0,
111,1,1125,386,0,
112,1,1125,397,0,
113,1,1132,411,0,
114,1,1132,423,0,
115,1,1136,435,0,
116,1,1140,453,0,
117,1,1140,472,0,
118,1,1144,489,0,
119,1,1147,502,0,
120,1,1147,495,0,
121,1,1147,483,0,
122,1,1147,476,0,
123,1,1147,472,0,
124,1,1147,472,0,
125,1,1147,472,0,
126,1,1143,472,0,
127,1,1143,472,0,
128,1,1143,476,0,
129,1,1143,480,0,
130,1,1143,487,0,
131,1,1143,495,0,
132,1,1143,502,0,
133,1,1140,502,0,
134,1,1140,502,0,
135,1,1140,502,0,
136,1,1140,502,0,
137,1,1136,502,0,
138,1,1136,502,0,
139,1,1132,506,0,
140,1,1132,506,0,
141,1,1132,506,0,
142,1,1132,506,0,
143,1,1132,506,0,
144,1,1132,506,0,
145,1,1132,506,0,
146,1,1132,510,0,
147,1,1136,510,0,
148,1,1136,510,0,
149,1,1136,510,0,
150,1,1136,510,0,
151,1,1136,510,0,
