Frame,Visibility,X,Y,Hit,Reason
0,1,902,305,0,
1,1,918,277,0,
2,1,917,263,0,
3,1,920,259,0,
4,1,909,253,0,
5,1,918,258,0,
6,1,917,259,0,
7,1,915,263,0,
8,1,920,257,0,
9,1,925,258,0,
10,1,909,269,0,
11,1,903,275,0,
12,1,906,290,0,
13,1,905,302,0,
14,1,905,313,0,
15,1,927,315,0,
16,1,902,305,0,
17,1,918,277,0,
18,1,917,263,0,
19,1,920,259,0,
20,1,909,253,0,
21,1,918,258,0,
22,1,917,259,0,
23,1,915,263,0,
24,1,920,257,0,
25,1,925,258,0,
26,1,909,269,0,
27,1,903,275,0,
28,1,906,290,0,
29,1,905,302,0,
30,1,905,313,0,
31,1,927,315,0,
32,1,941,473,0,
33,1,932,482,0,
34,1,931,507,1,Ypeak+Ramp
35,1,948,504,0,
36,1,968,504,0,
37,1,947,503,0,
38,1,938,497,0,
39,1,934,485,0,
40,1,930,480,0,
41,1,926,476,0,
42,1,922,472,0,
43,1,922,468,0,
44,1,915,465,0,
45,1,907,457,0,
46,1,900,450,0,
47,1,888,446,0,
48,1,881,442,0,
49,1,877,446,0,
50,1,873,450,0,
51,1,870,450,0,
52,1,862,457,0,
53,1,858,465,0,
54,1,851,476,0,
55,1,847,487,0,
56,1,843,502,0,
57,1,840,517,0,
58,1,836,532,0,
59,1,832,547,1,Ypeak
60,1,813,540,0,
61,1,798,517,0,
62,1,783,502,0,
63,1,765,487,0,
64,1,753,480,0,
65,1,746,468,0,
66,1,738,465,0,
67,1,731,457,0,
68,1,723,450,0,
69,1,716,453,0,
70,1,712,457,0,
71,1,705,460,0,
72,1,697,472,0,
73,1,693,480,0,
74,1,690,487,0,
75,1,682,498,0,
76,1,675,510,0,
77,1,675,513,1,Ypeak
78,1,663,498,0,
79,1,657,486,0,
80,1,667,472,0,
81,1,667,465,0,
82,1,660,465,0,
83,1,660,460,0,
84,1,660,457,0,
85,1,660,457,0,
86,1,660,457,0,
87,1,660,457,0,
88,1,660,465,0,
89,1,660,468,0,
90,1,660,480,0,
91,1,660,487,0,
92,1,660,502,0,
93,1,660,513,0,
94,1,656,532,0,
95,1,656,547,0,
96,1,652,566,1,Ypeak+Ramp
97,1,667,555,0,
98,1,720,420,0,
99,1,757,351,0,
100,1,783,300,0,
101,1,806,255,0,
102,1,832,210,0,
103,1,851,180,0,
104,1,870,146,0,
105,1,888,120,0,
106,1,903,96,0,
107,1,918,82,0,
108,1,933,67,0,
109,1,945,52,0,
110,1,960,41,0,
111,1,970,33,0,
112,1,985,26,0,
113,1,997,21,0,
114,1,1007,21,0,
115,1,1020,21,0,
116,1,1027,21,0,
117,1,1038,30,0,
118,1,1050,33,0,
119,1,1057,41,0,
120,1,1065,48,0,
121,1,1076,60,0,
122,1,1083,71,0,
123,1,1091,82,0,
124,1,1098,101,0,
125,1,1106,116,0,
126,1,1113,131,0,
127,1,1117,150,0,
128,1,1125,168,1,Accel+Ramp
129,1,1132,187,0,
130,1,1109,295,0,
131,1,1084,379,0,
132,1,1066,445,0,
133,1,1057,491,0,
134,1,1050,536,0,
135,1,1038,577,0,
136,1,1031,622,0,
137,1,1020,660,0,
138,1,1020,686,0,
139,1,1015,702,0,
140,1,1011,711,0,
141,1,1001,708,1,Ypeak+Ramp
142,1,1011,704,0,
143,1,1018,677,0,
144,1,775,556,0,
145,1,750,555,0,
146,1,723,551,0,
147,1,693,547,0,
148,1,671,547,0,
149,1,652,547,0,
150,1,630,547,0,
151,1,607,555,0,
152,1,592,557,0,
153,1,577,566,0,
154,1,558,581,0,
155,1,544,581,0,
156,1,550,588,0,
157,1,546,590,0,
158,1,574,576,0,
159,1,574,562,0,
160,1,480,667,0,
161,1,465,682,0,
162,1,457,701,0,
163,1,450,720,0,
164,1,446,720,0,
165,1,442,708,0,
166,1,442,701,0,
167,1,442,697,0,
168,1,442,697,0,
169,1,442,697,0,
170,1,442,697,0,
171,1,446,697,0,
172,1,450,701,0,
173,1,450,705,0,
174,1,453,712,0,
175,1,457,720,0,
176,1,457,731,0,
177,1,461,727,0,
178,1,461,731,0,
179,1,461,727,0,
180,1,813,420,0,
181,1,465,731,0,
