Frame,Visibility,X,Y,Hit,Reason
0,1,1015,474,0,
1,1,1058,455,0,
2,1,1054,442,0,
3,1,1020,438,0,
4,1,984,428,0,
5,1,960,420,0,
6,1,937,416,0,
7,1,911,411,0,
8,1,885,408,0,
9,1,870,408,0,
10,1,851,411,0,
11,1,836,411,0,
12,1,825,420,0,
13,1,810,427,0,
14,1,798,435,0,
15,1,787,442,0,
16,1,780,453,0,
17,1,772,465,0,
18,1,761,476,0,
19,1,754,487,0,
20,1,746,502,0,
21,1,738,521,1,Ypeak
22,1,731,506,0,
23,1,727,491,0,
24,1,727,468,0,
25,1,727,457,0,
26,1,731,446,0,
27,1,727,435,0,
28,1,727,427,0,
29,1,723,427,0,
30,1,720,427,0,
31,1,720,431,0,
32,1,716,435,0,
33,1,716,437,0,
34,1,712,442,0,
35,1,712,450,0,
36,1,712,457,0,
37,1,708,472,0,
38,1,708,487,0,
39,1,705,502,0,
40,1,705,521,0,
41,1,705,540,0,
42,1,705,557,0,
43,1,701,577,0,
44,1,701,603,0,
45,1,701,622,1,Ypeak+Ramp
46,1,714,617,0,
47,1,753,562,0,
48,1,798,487,0,
49,1,806,487,0,
50,1,813,502,0,
51,1,817,517,0,
52,1,825,532,0,
53,1,832,542,0,
54,1,843,562,0,
55,1,851,577,0,
56,1,862,592,0,
57,1,870,611,0,
58,1,881,630,0,
59,1,881,651,0,
60,1,885,682,0,
61,1,882,697,0,
62,1,888,690,0,
63,1,885,682,0,
64,1,881,677,0,
65,1,877,675,0,
66,1,873,675,0,
67,1,870,675,0,
68,1,870,675,0,
69,1,866,682,0,
70,1,862,690,0,
71,1,862,701,0,
72,1,862,705,0,
73,1,862,701,0,
74,1,858,701,0,
75,1,858,701,0,
76,1,858,701,0,
77,1,855,705,0,
78,1,855,705,0,
79,1,855,708,0,
80,1,855,708,0,
81,1,855,708,0,
82,1,855,708,0,
83,1,855,708,0,
84,1,855,708,0,
85,1,855,708,0,
86,1,855,708,0,
87,1,855,708,0,
88,0,0,0,0,
89,0,0,0,0,
90,0,0,0,0,
91,0,0,0,0,
92,0,0,0,0,
93,0,0,0,0,
94,0,0,0,0,
95,0,0,0,0,
96,0,0,0,0,
97,0,0,0,0,
98,0,0,0,0,
99,0,0,0,0,
100,0,0,0,0,
101,0,0,0,0,
102,0,0,0,0,
103,0,0,0,0,
