Frame,Visibility,X,Y,Hit,Reason
0,1,1057,442,0,
1,1,1065,450,0,
2,1,1072,457,0,
3,1,1076,465,0,
4,1,1080,476,0,
5,1,1087,491,0,
6,1,1091,506,0,
7,1,1095,525,0,
8,1,1102,540,0,
9,1,1106,562,0,
10,1,1110,581,0,
11,1,1110,600,1,serve+Ramp
12,1,1109,599,0,
13,1,1065,498,0,
14,1,1031,420,0,
15,1,1005,362,0,
16,1,977,315,0,
17,1,956,273,0,
18,1,937,240,0,
19,1,922,210,0,
20,1,907,183,0,
21,1,892,165,0,
22,1,881,146,0,
23,1,870,131,0,
24,1,858,120,0,
25,1,847,108,0,
26,1,840,105,0,
27,1,828,96,0,
28,1,821,96,0,
29,1,813,93,0,
30,1,806,93,0,
31,1,802,96,0,
32,1,795,101,0,
33,1,787,108,0,
34,1,783,116,0,
35,1,776,123,0,
36,1,772,135,0,
37,1,768,146,0,
38,1,765,161,0,
39,1,761,172,0,
40,1,757,191,0,
41,1,757,210,0,
42,1,753,225,0,
43,1,750,242,1,Ypeak
44,1,750,232,0,
45,1,750,191,0,
46,1,753,161,0,
47,1,753,138,0,
48,1,757,120,0,
49,1,757,105,0,
50,1,757,96,0,
51,1,757,86,0,
52,1,757,82,0,
53,1,757,78,0,
54,1,757,78,0,
55,1,761,78,0,
56,1,761,82,0,
57,1,761,86,0,
58,1,761,93,0,
59,1,761,101,0,
60,1,757,111,0,
61,1,757,123,0,
62,1,757,138,0,
63,1,757,153,0,
64,1,757,172,0,
65,1,757,191,0,
66,1,753,213,0,
67,1,753,228,0,
68,1,750,258,0,
69,1,750,285,0,
70,1,750,311,0,
71,1,746,337,0,
72,1,746,367,0,
73,1,746,397,0,
74,1,742,423,0,
75,1,738,446,0,
76,1,733,468,0,
77,1,718,483,1,Ypeak
78,1,717,474,0,
79,1,720,457,0,
80,1,720,457,0,
81,1,716,453,0,
82,1,716,453,0,
83,1,712,453,0,
84,1,712,457,0,
85,1,712,465,0,
86,1,712,468,0,
87,1,712,476,0,
88,1,712,483,0,
89,1,712,495,0,
90,1,712,502,1,Ypeak
91,1,707,485,0,
92,1,705,468,0,
93,1,712,457,0,
94,1,712,450,0,
95,1,712,442,0,
96,1,712,437,0,
97,1,712,437,0,
98,1,712,437,0,
99,1,712,442,0,
100,1,712,442,0,
101,1,712,450,0,
102,1,712,453,0,
103,1,712,465,0,
104,1,712,472,0,
105,1,712,487,0,
106,1,712,502,0,
107,1,712,517,0,
108,1,712,532,0,
109,1,712,551,0,
110,1,712,570,0,
111,1,712,592,0,
112,1,712,615,0,
113,1,712,637,0,
114,1,712,662,0,
115,1,712,686,1,Ypeak+Ramp
116,1,729,649,0,
117,1,763,557,0,
118,1,808,473,0,
119,1,836,412,0,
120,1,855,367,0,
121,1,877,325,0,
122,1,892,296,0,
123,1,907,266,0,
124,1,922,242,0,
125,1,937,225,0,
126,1,952,205,0,
127,1,962,191,0,
128,1,975,180,0,
129,1,990,168,0,
130,1,997,165,0,
131,1,1007,157,0,
132,1,1020,157,0,
133,1,1027,157,0,
134,1,1038,157,0,
135,1,1046,157,0,
136,1,1053,165,0,
137,1,1065,168,0,
138,1,1072,175,0,
139,1,1080,187,0,
140,1,1087,195,0,
141,1,1095,210,0,
142,1,1102,221,0,
143,1,1106,236,0,
144,1,1113,255,0,
145,1,1117,270,0,
146,1,1125,285,0,
147,1,1128,300,0,
148,1,1095,285,0,
149,1,1076,270,0,
150,1,1057,258,0,
151,1,1046,255,0,
152,1,1031,247,0,
153,1,1020,247,0,
154,1,1007,247,0,
155,1,1000,251,0,
156,1,990,255,0,
157,1,982,262,0,
158,1,975,270,0,
159,1,962,281,0,
160,1,956,292,0,
161,1,948,307,0,
162,1,941,322,0,
163,1,933,337,0,
164,1,926,351,0,
165,1,915,375,0,
166,1,911,397,0,
167,1,903,416,0,
168,1,893,442,0,
169,1,887,459,0,
170,1,878,466,0,
171,1,878,478,0,
172,1,869,492,0,
173,1,876,480,0,
174,1,904,469,0,
175,1,918,446,0,
176,1,837,473,0,
177,1,836,453,0,
178,1,832,427,0,
179,1,832,408,0,
180,1,832,397,0,
181,1,832,386,0,
182,1,832,377,0,
183,1,828,375,0,
184,1,828,375,0,
185,1,828,375,0,
186,1,828,377,0,
187,1,828,382,0,
188,1,828,386,0,
189,1,828,393,0,
190,1,828,401,1,Accel+Ramp
191,1,832,408,0,
192,1,879,434,0,
193,1,907,453,0,
194,1,937,468,0,
195,1,962,487,0,
196,1,990,506,0,
197,1,1012,528,0,
198,1,1031,547,0,
199,1,1050,566,0,
200,1,1065,588,0,
201,1,1083,607,1,Ypeak
202,1,1096,597,0,
203,1,1106,562,0,
204,1,1106,532,0,
205,1,1113,513,0,
206,1,1125,498,0,
207,1,1132,487,0,
208,1,1136,472,0,
209,1,1143,465,0,
210,1,1147,465,0,
211,1,1151,457,0,
212,1,1155,457,0,
213,1,1158,457,0,
214,1,1162,460,0,
215,1,1166,465,0,
216,1,1170,472,0,
217,1,1173,480,0,
218,1,1177,491,0,
219,1,1181,498,0,
220,1,1185,510,0,
221,1,1185,525,0,
222,1,1188,540,0,
223,1,1192,555,0,
224,1,1162,502,0,
225,1,1128,450,0,
226,1,1106,416,0,
227,1,1083,382,0,
228,1,1065,351,0,
229,1,1046,330,0,
230,1,1031,315,0,
231,1,1015,292,0,
232,1,997,281,0,
233,1,982,270,0,
234,1,970,262,0,
235,1,956,255,0,
236,1,945,251,0,
237,1,933,251,0,
238,1,922,251,0,
239,1,907,255,0,
240,1,896,262,0,
241,1,885,270,0,
242,1,873,276,0,
243,1,862,288,0,
244,1,855,300,0,
245,1,840,315,0,
246,1,832,330,0,
247,1,821,351,0,
248,1,810,375,0,
249,1,798,397,0,
250,1,791,420,0,
251,1,776,445,0,
252,1,766,463,0,
253,1,763,470,0,
254,1,774,489,0,
255,1,785,496,0,
256,1,1012,462,0,
257,1,1014,456,0,
258,1,1002,475,0,
259,1,926,473,0,
260,1,923,469,0,
261,1,976,458,0,
262,1,990,451,0,
263,1,1016,441,0,
264,1,1035,437,0,
265,1,1053,435,0,
266,1,1068,431,0,
267,1,1083,431,0,
268,1,1098,431,0,
269,1,1113,435,0,
270,1,1125,437,0,
271,1,1136,446,0,
272,1,1147,453,0,
273,1,1158,460,0,
274,1,1166,472,0,
275,1,1173,480,0,
276,1,1185,495,0,
277,1,1192,510,0,
278,1,1200,521,0,
279,1,1203,536,1,Ypeak
280,1,1215,521,0,
281,1,1215,495,0,
282,1,1215,465,0,
283,1,1215,442,0,
284,1,1215,423,0,
285,1,1215,411,0,
286,1,1215,405,0,
287,1,1211,397,0,
288,1,1207,390,0,
289,1,1207,386,0,
290,1,1211,382,0,
291,1,1211,382,0,
292,1,1211,382,0,
293,1,1215,386,0,
294,1,1215,390,0,
295,1,1215,393,0,
296,1,1211,405,0,
297,1,1211,411,0,
298,1,1207,423,0,
299,1,1207,435,0,
300,1,1207,453,0,
301,1,1203,468,0,
302,1,1203,487,0,
303,1,1203,506,0,
304,1,1200,528,0,
305,1,1200,551,0,
306,1,1200,573,1,Ypeak+Ramp
307,1,1196,596,0,
308,1,1143,466,0,
309,1,1106,360,0,
310,1,1072,273,0,
311,1,1042,210,0,
312,1,1020,146,0,
313,1,997,96,0,
314,1,977,55,0,
315,1,960,18,0,
316,0,0,0,0,
317,0,0,0,0,
318,0,0,0,0,
319,0,0,0,0,
320,0,0,0,0,
321,0,0,0,0,
322,0,0,0,0,
323,0,0,0,0,
324,0,0,0,0,
325,0,0,0,0,
326,0,0,0,0,
327,0,0,0,0,
328,0,0,0,0,
329,0,0,0,0,
330,0,0,0,0,
331,0,0,0,0,
332,0,0,0,0,
333,0,0,0,0,
334,0,0,0,0,
335,0,0,0,0,
336,0,0,0,0,
337,0,0,0,0,
338,0,0,0,0,
339,0,0,0,0,
340,0,0,0,0,
341,0,0,0,0,
342,1,738,6,0,
343,1,735,21,0,
344,1,735,45,0,
345,1,731,67,0,
346,1,727,90,0,
347,1,727,111,0,
348,1,723,135,0,
349,1,723,161,0,
350,1,720,187,0,
351,1,720,210,0,
352,1,720,225,1,Ypeak
353,1,712,183,0,
354,1,708,142,0,
355,1,705,108,0,
356,1,705,86,0,
357,1,701,62,0,
358,1,697,45,0,
359,1,693,33,0,
360,1,693,21,0,
361,1,690,15,0,
362,1,686,6,0,
363,1,686,6,0,
364,1,682,6,0,
365,1,682,6,0,
366,1,678,10,0,
367,1,675,15,0,
368,1,675,21,0,
369,1,671,30,0,
370,1,671,45,0,
371,1,667,55,0,
372,1,663,71,0,
373,1,660,90,0,
374,1,660,108,0,
375,1,656,131,0,
376,1,652,150,0,
377,1,652,175,0,
378,1,648,202,0,
379,1,645,228,0,
380,1,645,255,0,
381,1,641,285,0,
382,1,637,315,0,
383,1,633,345,0,
384,1,633,375,0,
385,1,630,408,0,
386,1,630,435,0,
387,1,635,475,0,
388,1,645,515,0,
389,1,652,562,1,Ypeak+Ramp
390,1,655,533,0,
391,1,703,424,0,
392,1,768,333,0,
393,1,810,258,0,
394,1,847,195,0,
395,1,873,146,0,
396,1,896,111,0,
397,1,915,82,0,
398,1,937,60,0,
399,1,952,41,0,
400,1,962,21,0,
401,1,977,10,0,
402,1,990,6,0,
403,0,0,0,0,
404,0,0,0,0,
405,0,0,0,0,
