Frame,Visibility,X,Y,Hit,Reason
0,1,977,468,0,
1,1,997,416,0,
2,1,1007,390,0,
3,1,1020,362,0,
4,1,1031,345,0,
5,1,1038,325,0,
6,1,1050,311,0,
7,1,1057,300,0,
8,1,1065,292,0,
9,1,1068,285,0,
10,1,1076,281,0,
11,1,1080,281,0,
12,1,1087,281,0,
13,1,1091,285,0,
14,1,1095,288,0,
15,1,1102,296,0,
16,1,1102,300,0,
17,1,1110,315,0,
18,1,1110,325,0,
19,1,1113,345,0,
20,1,1117,356,0,
21,1,1117,377,0,
22,1,1121,397,0,
23,1,1125,420,0,
24,1,1125,437,0,
25,1,1132,458,0,
26,1,1138,479,0,
27,1,1146,493,1,Ypeak
28,1,1162,487,0,
29,1,1173,475,0,
30,1,1188,465,0,
31,1,1200,457,0,
32,1,1211,453,0,
33,1,1215,453,0,
34,1,1222,457,0,
35,1,1226,457,0,
36,1,1233,465,0,
37,1,1237,468,0,
38,1,1241,476,0,
39,1,1240,484,1,Ypeak+Accel+Ramp
40,1,1237,487,0,
41,1,1224,498,0,
42,1,1219,501,0,
43,1,1207,507,0,
44,1,1205,523,0,
45,1,1199,480,0,
46,1,1230,480,0,
47,1,1094,388,0,
48,1,1271,528,0,
49,1,1271,525,0,
50,1,1271,517,0,
51,1,1267,517,0,
52,1,1267,513,0,
53,1,1267,517,0,
54,1,1267,517,0,
55,1,1267,521,0,
56,1,1267,528,0,
57,1,1263,536,0,
58,1,1260,536,0,
59,1,1260,540,0,
60,1,1260,540,0,
61,1,1260,540,0,
62,1,1260,540,0,
63,1,1260,542,0,
64,1,1260,540,0,
65,1,1260,540,0,
66,1,1260,540,0,
67,1,1260,540,0,
68,1,1260,540,0,
69,1,1260,540,0,
70,1,1260,542,0,
71,1,1260,542,0,
72,1,1260,542,0,
73,1,1260,542,0,
74,1,1260,542,0,
75,1,1260,542,0,
76,1,1260,542,0,
77,1,1260,542,0,
78,1,1260,542,0,
79,1,1260,542,0,
