Frame,Visibility,X,Y,Hit,Reason
0,1,902,305,0,
1,1,918,277,0,
2,1,917,263,0,
3,1,920,259,0,
4,1,909,253,0,
5,1,918,258,0,
6,1,917,259,0,
7,1,915,263,0,
8,1,920,257,0,
9,1,925,258,0,
10,1,909,269,0,
11,1,903,275,0,
12,1,906,290,0,
13,1,905,302,0,
14,1,905,313,0,
15,1,927,315,0,
16,1,902,305,0,
17,1,918,277,0,
18,1,917,263,0,
19,1,920,259,0,
20,1,909,253,0,
21,1,918,258,0,
22,1,917,259,0,
23,1,915,263,1,Ypeak
24,1,920,257,0,
25,1,925,258,0,
26,1,909,269,0,
27,1,903,275,0,
28,1,906,290,0,
29,1,905,302,0,
30,1,905,313,0,
31,1,927,315,0,
32,1,1017,520,0,
33,1,1012,540,0,
34,1,982,592,0,
35,1,998,617,0,
36,1,997,620,1,Ypeak+Ramp
37,1,1003,614,0,
38,1,1004,596,0,
39,1,1019,574,0,
40,1,1022,555,0,
41,1,1031,528,0,
42,1,1035,510,0,
43,1,1035,495,0,
44,1,1038,487,0,
45,1,1042,476,0,
46,1,1050,468,0,
47,1,1053,460,0,
48,1,1061,457,0,
49,1,1065,457,0,
50,1,1065,457,0,
51,1,1068,460,0,
52,1,1072,465,0,
53,1,1076,472,0,
54,1,1080,483,0,
55,1,1058,468,0,
56,1,1038,437,0,
57,1,1012,416,0,
58,1,990,401,0,
59,1,967,382,0,
60,1,948,371,0,
61,1,930,360,0,
62,1,911,351,0,
63,1,896,345,0,
64,1,881,345,0,
65,1,866,345,0,
66,1,851,345,0,
67,1,836,348,0,
68,1,825,351,0,
69,1,810,360,0,
70,1,798,371,0,
71,1,787,382,0,
72,1,772,397,0,
73,1,761,411,0,
74,1,750,423,0,
75,1,742,437,0,
76,1,733,457,0,
77,1,729,470,0,
78,1,718,474,0,
79,1,720,485,0,
80,1,948,458,0,
81,1,943,477,0,
82,1,925,538,0,
83,1,915,523,0,
84,1,928,522,0,
85,1,923,505,0,
86,1,919,484,0,
87,1,927,464,0,
88,1,933,450,0,
89,1,930,437,0,
90,1,960,423,0,
91,1,982,411,0,
92,1,997,405,0,
93,1,1015,401,0,
94,1,1031,397,0,
95,1,1046,397,0,
96,1,1061,397,0,
97,1,1076,405,0,
98,1,1087,408,0,
99,1,1098,411,0,
100,1,1110,420,0,
101,1,1117,431,0,
102,1,1128,442,0,
103,1,1136,450,0,
104,1,1147,465,0,
105,1,1151,476,0,
106,1,1158,495,1,Ypeak
107,1,1173,487,0,
108,1,1177,472,0,
109,1,1192,457,0,
