Frame,Visibility,X,Y,Hit,Reason
0,1,992,468,0,
1,1,992,468,0,
2,1,997,468,1,serve
3,1,977,460,0,
4,1,960,450,0,
5,1,941,437,0,
6,1,922,437,0,
7,1,903,437,0,
8,1,888,442,0,
9,1,873,446,0,
10,1,858,453,0,
11,1,847,457,0,
12,1,832,465,0,
13,1,817,476,0,
14,1,806,487,0,
15,1,795,502,0,
16,1,783,517,0,
17,1,772,536,0,
18,1,761,555,0,
19,1,750,570,0,
20,1,742,588,0,
21,1,731,611,0,
22,1,723,630,0,
23,1,751,585,0,
24,1,790,487,0,
25,1,832,405,0,
26,1,862,348,0,
27,1,888,300,0,
28,1,911,258,0,
29,1,930,225,0,
30,1,948,195,0,
31,1,967,172,0,
32,1,982,150,0,
33,1,997,135,0,
34,1,1007,120,0,
35,1,1020,105,0,
36,1,1031,96,0,
37,1,1042,90,0,
38,1,1057,86,0,
39,1,1065,86,0,
40,1,1076,82,0,
41,1,1083,86,0,
42,1,1095,90,0,
43,1,1102,93,0,
44,1,1110,96,0,
45,1,1117,108,0,
46,1,1128,116,0,
47,1,1132,127,0,
48,1,1140,142,0,
49,1,1147,153,0,
50,1,1155,168,0,
51,1,1162,187,0,
52,1,1166,202,0,
53,1,1188,217,0,
54,1,1211,221,0,
55,1,1230,225,0,
56,1,1241,228,0,
57,1,1256,236,0,
58,1,1267,242,0,
59,1,1275,251,0,
60,1,1282,262,0,
61,1,1290,273,0,
62,1,1297,285,0,
63,1,1305,300,0,
64,1,1312,315,0,
65,1,1316,330,0,
66,1,1320,348,0,
67,1,1323,367,0,
68,1,1327,390,0,
69,1,1331,411,0,
70,1,1335,431,0,
71,1,1338,457,0,
72,1,1342,480,0,
73,1,1342,510,0,
74,1,1346,536,0,
75,1,1346,566,0,
76,1,1335,583,0,
77,1,1328,587,0,
78,1,1319,581,1,Ypeak+Ramp
79,1,1325,579,0,
80,1,902,305,0,
81,1,918,277,0,
82,1,917,263,0,
83,1,920,259,0,
84,1,909,253,0,
85,1,918,258,0,
86,1,917,259,0,
87,1,915,263,1,Ypeak
88,1,920,257,0,
89,1,925,258,0,
90,1,909,269,0,
91,1,903,275,0,
92,1,906,290,0,
93,1,905,302,0,
94,1,905,313,0,
95,1,927,315,0,
96,1,855,465,0,
97,1,881,457,0,
98,1,911,420,0,
99,1,941,401,0,
100,1,967,382,0,
101,1,992,367,0,
102,1,1012,356,0,
103,1,1035,348,0,
104,1,1053,345,0,
105,1,1072,341,0,
106,1,1087,341,0,
107,1,1102,341,0,
108,1,1117,345,0,
109,1,1132,351,0,
110,1,1143,360,0,
111,1,1155,367,0,
112,1,1170,377,0,
113,1,1181,393,0,
114,1,1192,408,0,
115,1,1203,423,0,
116,1,1211,437,0,
117,1,1222,457,0,
118,1,1227,477,1,Ypeak+Ramp
119,1,1230,480,0,
120,1,1164,473,0,
121,1,1079,457,0,
122,1,1034,452,0,
123,1,977,450,0,
124,1,937,442,0,
125,1,907,437,0,
126,1,877,435,0,
127,1,851,435,0,
128,1,832,435,0,
129,1,813,437,0,
130,1,795,442,0,
131,1,783,450,0,
132,1,768,457,0,
133,1,757,465,0,
134,1,746,472,0,
135,1,735,480,0,
136,1,723,495,0,
