Frame,Visibility,X,Y,Hit,Reason
0,1,962,101,0,
1,1,985,90,0,
2,1,1005,82,0,
3,1,1027,78,0,
4,1,1046,78,0,
5,1,1061,75,0,
6,1,1076,78,0,
7,1,1091,82,0,
8,1,1102,86,0,
9,1,1117,96,0,
10,1,1128,105,0,
11,1,1140,116,0,
12,1,1151,127,0,
13,1,1162,146,0,
14,1,1170,161,0,
15,1,1177,180,0,
16,1,1188,202,0,
17,1,1196,221,0,
18,1,1203,242,0,
19,1,1207,266,0,
20,1,1215,292,0,
21,1,1222,318,0,
22,1,1226,348,0,
23,1,1230,375,0,
24,1,1237,408,0,
25,1,1241,435,0,
26,1,1241,442,0,
27,1,1245,468,0,
28,1,1248,468,0,
29,1,1243,460,0,
30,1,1246,449,1,Ypeak+Ramp
31,1,1255,455,0,
32,1,1190,563,0,
33,1,1180,541,0,
34,1,1158,517,0,
35,1,1128,487,0,
36,1,1110,468,0,
37,1,1095,453,0,
38,1,1080,442,0,
39,1,1065,435,0,
40,1,1047,426,0,
41,1,1032,421,0,
42,1,1033,428,0,
43,1,1015,425,0,
44,1,1002,427,0,
45,1,1002,432,0,
46,1,1005,437,0,
47,1,1005,446,0,
48,1,1000,450,0,
49,1,1023,412,0,
50,1,1042,386,0,
51,1,1061,360,0,
52,1,1076,345,0,
53,1,1087,330,0,
54,1,1098,315,0,
55,1,1110,311,0,
56,1,1121,300,0,
57,1,1132,300,0,
58,1,1140,300,0,
59,1,1147,300,0,
60,1,1155,300,0,
61,1,1162,307,0,
62,1,1170,315,0,
63,1,1177,322,0,
64,1,1185,333,0,
65,1,1188,345,0,
66,1,1192,362,0,
67,1,1200,377,0,
68,1,1203,397,0,
69,1,1207,420,0,
70,1,1215,435,0,
71,1,1212,451,0,
72,1,1210,452,0,
73,1,1209,444,0,
74,1,1208,471,0,
75,1,1197,478,0,
76,1,1194,488,0,
77,1,1185,457,0,
78,1,1195,461,0,
79,1,1077,381,0,
80,1,1221,471,0,
81,1,1207,386,0,
82,1,1200,315,0,
83,1,1192,262,0,
84,1,1185,221,0,
85,1,1181,187,0,
86,1,1177,161,0,
87,1,1173,138,0,
88,1,1170,120,0,
89,1,1170,108,0,
90,1,1166,96,0,
91,1,1162,90,0,
92,1,1162,82,0,
93,1,1162,82,0,
94,1,1158,78,0,
95,1,1158,78,0,
96,1,1155,82,0,
97,1,1155,86,0,
98,1,1155,93,0,
99,1,1155,96,0,
100,1,1155,108,0,
101,1,1155,120,0,
102,1,1155,131,0,
103,1,1151,142,0,
104,1,1151,157,0,
105,1,1151,172,0,
106,1,1151,187,0,
107,1,1121,183,0,
108,1,1083,172,0,
109,1,1050,165,0,
110,1,1027,157,0,
111,1,1000,157,0,
112,1,982,153,0,
113,1,962,157,0,
114,1,948,157,0,
115,1,930,165,0,
116,1,915,172,0,
117,1,903,180,0,
118,1,888,187,0,
119,1,877,202,0,
120,1,866,213,0,
121,1,851,232,0,
122,1,840,247,0,
123,1,828,262,0,
124,1,817,285,0,
125,1,810,300,0,
126,1,798,325,0,
127,1,791,348,0,
128,1,780,375,0,
129,1,772,401,0,
130,1,765,423,0,
131,1,757,446,0,
132,1,748,463,0,
133,1,749,456,0,
134,1,767,444,1,Ypeak+Ramp
135,1,781,438,0,
136,1,814,392,0,
137,1,851,356,0,
138,1,839,346,0,
139,1,869,325,0,
140,1,906,290,0,
141,1,905,302,0,
142,1,905,313,0,
143,1,927,315,0,
144,1,661,971,0,
145,1,658,980,0,
146,1,669,986,0,
147,1,667,990,1,Ypeak+Ramp
148,1,667,975,0,
149,1,667,962,0,
150,1,667,952,0,
151,1,667,947,0,
152,1,663,945,0,
153,1,663,945,0,
154,1,663,945,0,
155,1,663,947,0,
156,1,663,956,0,
157,1,663,960,0,
158,1,663,971,0,
159,1,667,982,0,
160,1,667,992,0,
161,1,663,990,0,
162,1,660,990,0,
163,1,660,990,0,
164,1,660,992,0,
165,1,660,1001,0,
166,1,660,1005,0,
167,1,660,1007,0,
168,1,660,1005,0,
169,1,660,1007,0,
170,1,660,1007,0,
171,1,660,1007,0,
172,1,660,1007,0,
173,1,660,1007,0,
174,1,660,1012,0,
175,1,660,1007,0,
176,0,0,0,0,
177,0,0,0,0,
178,0,0,0,0,
179,0,0,0,0,
180,0,0,0,0,
181,0,0,0,0,
182,0,0,0,0,
183,0,0,0,0,
184,0,0,0,0,
185,0,0,0,0,
186,0,0,0,0,
187,0,0,0,0,
188,0,0,0,0,
189,0,0,0,0,
190,0,0,0,0,
191,0,0,0,0,
192,0,0,0,0,
193,0,0,0,0,
