frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,1058.47,371.71,1135.85,570.95,1093.76,391.07,0.7355,1098.14,387.18,0.7449,1090.35,387.18,0.7451,1104.46,388.15,0.7842,1085.49,388.15,0.7547,1115.16,407.61,0.7740,1074.30,398.85,0.7756,1129.27,432.90,0.7476,1064.09,421.23,0.7717,1113.21,438.74,0.5443,1067.00,441.17,0.7506,1104.95,455.76,0.5806,1085.49,455.28,0.6041,1099.59,500.51,0.7024,1086.95,499.05,0.6596,1099.11,549.64,0.7442,1101.05,516.08,0.5873
0,bottom,0,894.56,584.34,1002.46,833.04,950.33,604.86,0.7273,952.16,600.00,0.5418,951.55,601.22,0.5852,936.98,604.25,0.6862,954.58,607.29,0.7663,921.19,623.68,0.7417,963.09,635.83,0.7147,900.54,618.82,0.7995,987.98,647.36,0.6786,921.80,616.40,0.6373,997.70,643.11,0.6997,921.19,702.62,0.6515,943.05,706.26,0.6487,938.80,737.23,0.5071,946.08,760.30,0.6915,941.23,780.94,0.6514,921.19,811.30,0.7309
1,top,1,1058.08,372.11,1135.67,571.01,1093.48,391.44,0.7453,1097.85,387.55,0.7489,1090.57,387.55,0.7466,1104.16,388.52,0.7893,1085.71,388.52,0.7649,1115.33,407.46,0.7729,1074.06,398.72,0.7751,1128.93,432.71,0.7499,1063.86,421.54,0.7715,1113.39,439.03,0.5254,1067.26,441.45,0.7428,1105.62,456.02,0.5844,1085.71,455.54,0.6070,1099.79,500.70,0.7020,1086.68,498.27,0.6535,1098.82,549.74,0.7490,1100.76,516.72,0.5862
1,bottom,0,894.62,582.20,1007.65,832.71,951.75,603.48,0.7184,952.97,599.20,0.5318,952.36,599.81,0.5852,938.29,603.48,0.6529,954.19,605.93,0.7393,922.39,621.83,0.7493,963.37,634.67,0.7116,902.21,617.55,0.7831,989.06,643.85,0.6535,922.39,614.49,0.6181,1000.06,637.73,0.7225,921.17,698.28,0.6561,943.19,701.95,0.6449,938.29,734.36,0.5205,946.86,757.61,0.6812,939.52,780.23,0.6547,921.78,809.59,0.7304
2,top,1,1057.83,371.93,1135.82,571.19,1093.42,391.30,0.7374,1097.80,387.40,0.7425,1090.02,387.40,0.7478,1104.12,388.38,0.7918,1085.64,388.38,0.7468,1115.31,407.84,0.7718,1073.96,399.08,0.7727,1129.42,433.13,0.7497,1063.26,421.94,0.7732,1112.88,439.94,0.5303,1067.64,442.37,0.7398,1105.58,455.99,0.5834,1085.64,455.51,0.6044,1100.23,500.26,0.7117,1087.58,498.80,0.6610,1098.77,549.39,0.7526,1102.18,517.29,0.6044
2,bottom,0,901.49,581.77,1010.18,832.27,950.94,603.05,0.7166,952.16,598.16,0.5235,952.16,599.38,0.6055,938.10,603.05,0.6452,954.61,604.28,0.7247,923.42,620.79,0.7533,962.56,633.02,0.6992,906.29,617.73,0.7687,988.85,640.97,0.7107,922.81,613.45,0.5395,1001.09,629.96,0.7692,922.19,697.85,0.6555,943.60,701.52,0.6705,936.87,735.76,0.5541,947.88,756.56,0.7019,939.32,779.18,0.6875,922.81,808.54,0.7477
3,top,0,1058.12,373.58,1133.84,567.86,1093.61,392.46,0.7590,1097.88,388.19,0.7772,1090.29,388.19,0.7571,1104.04,389.14,0.7843,1085.07,389.14,0.7478,1114.95,408.59,0.7630,1073.21,400.52,0.7782,1128.23,432.78,0.7594,1063.25,422.34,0.7809,1112.58,441.31,0.5430,1066.57,443.21,0.7547,1105.47,457.44,0.5818,1086.02,456.97,0.5995,1101.20,501.08,0.6954,1088.87,499.65,0.6394,1099.30,549.93,0.7409,1103.57,516.73,0.6625
3,bottom,1,907.61,581.33,1011.55,832.40,951.00,602.05,0.7325,951.61,597.76,0.5195,953.45,598.98,0.6330,938.13,602.05,0.6758,955.90,603.89,0.7565,924.03,619.83,0.7860,962.65,632.70,0.6943,912.38,619.83,0.7115,989.00,639.44,0.7505,927.71,613.08,0.5058,1000.04,625.95,0.7798,923.42,699.51,0.6762,944.87,702.58,0.6987,936.29,736.90,0.5709,947.32,755.90,0.7348,939.35,779.20,0.6815,922.80,807.39,0.7554
4,top,1,1058.11,375.36,1133.69,569.17,1094.01,392.77,0.7358,1098.27,388.98,0.7647,1090.22,388.98,0.7423,1104.42,390.40,0.7878,1085.02,390.40,0.7451,1115.30,410.28,0.7642,1073.19,402.23,0.7759,1127.13,433.94,0.7547,1062.78,424.00,0.7812,1111.99,442.45,0.5123,1066.09,444.82,0.7428,1105.36,458.54,0.5722,1085.96,459.02,0.5893,1101.58,501.60,0.6935,1091.17,503.02,0.6353,1100.63,547.50,0.7111,1104.42,519.11,0.6752
4,bottom,0,908.49,579.93,1010.87,833.17,952.26,601.45,0.7515,952.88,597.12,0.5434,953.50,598.36,0.6712,938.04,601.45,0.6801,955.35,603.30,0.7562,924.44,619.38,0.8065,961.53,632.36,0.6921,916.40,624.32,0.6006,988.74,639.16,0.7711,930.62,618.14,0.4493,1000.48,621.23,0.8535,923.82,699.13,0.6941,944.84,703.46,0.7144,935.57,739.32,0.5929,946.70,756.01,0.7448,939.28,780.12,0.6768,921.97,807.94,0.7618
