frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,794.55,361.36,878.17,568.86,833.32,378.99,0.8508,836.87,374.94,0.8551,828.76,375.45,0.8058,842.44,376.46,0.7894,822.69,378.49,0.8464,849.03,390.14,0.7184,816.10,397.74,0.7559,870.81,402.80,0.6365,800.90,425.09,0.8258,865.24,398.75,0.4090,820.15,408.38,0.6883,844.97,453.46,0.6333,827.24,455.49,0.6149,850.04,491.46,0.6931,831.30,499.56,0.7566,832.82,523.88,0.7692,827.24,547.18,0.7880
0,bottom,0,933.80,570.35,1025.44,833.64,970.62,591.43,0.7039,968.69,587.57,0.5084,968.69,586.29,0.5376,964.19,595.29,0.6601,981.55,591.43,0.7080,956.48,628.71,0.7565,1002.76,612.00,0.7443,943.62,662.78,0.7570,1018.83,621.00,0.7431,947.48,682.71,0.6239,997.62,621.00,0.5313,987.34,699.42,0.7146,1009.19,696.85,0.7286,977.05,755.35,0.7525,998.26,748.28,0.7542,1005.33,807.41,0.7708,995.69,800.34,0.6485
1,top,1,794.58,361.71,877.82,568.79,833.17,378.80,0.8172,836.20,374.75,0.8206,828.62,375.26,0.7778,842.27,376.77,0.7950,822.55,378.29,0.8416,848.84,389.92,0.7171,815.98,397.50,0.7542,870.58,403.57,0.6466,800.81,424.80,0.8216,861.99,398.01,0.3959,820.53,407.61,0.6863,844.80,453.12,0.6255,827.10,455.14,0.6059,850.36,491.54,0.6886,831.15,499.63,0.7513,832.66,523.90,0.7571,827.10,547.15,0.7909
1,bottom,0,933.83,569.31,1025.44,838.02,970.45,591.48,0.6885,969.14,587.54,0.5142,969.14,586.23,0.5402,965.86,594.76,0.6891,982.91,590.82,0.7136,956.67,627.56,0.7604,1003.25,612.47,0.7520,942.90,661.02,0.7614,1019.00,622.31,0.7504,946.18,678.73,0.6511,998.00,619.69,0.5317,986.19,698.41,0.7166,1008.50,696.44,0.7303,977.01,754.83,0.7491,998.00,748.27,0.7688,1005.87,807.97,0.7917,995.38,800.75,0.6614
2,top,1,794.68,361.07,877.82,568.79,833.21,378.72,0.8126,836.25,374.66,0.8126,828.65,375.17,0.7755,842.34,376.18,0.7871,822.56,377.71,0.8536,848.93,389.88,0.7191,815.97,397.48,0.7559,870.74,403.57,0.6680,800.75,424.87,0.8281,860.59,396.98,0.4262,820.53,407.63,0.7023,845.38,453.77,0.6285,827.12,456.31,0.6104,850.45,491.30,0.6874,831.18,499.92,0.7580,832.70,524.26,0.7599,827.12,547.59,0.7936
2,bottom,0,932.14,569.25,1028.72,839.14,971.21,590.20,0.6749,969.89,587.57,0.4980,969.89,586.25,0.5373,966.59,594.15,0.6903,983.73,590.86,0.7089,956.71,627.10,0.7588,1003.49,612.60,0.7456,941.56,660.05,0.7676,1021.28,622.49,0.7539,946.17,678.50,0.6740,999.54,625.12,0.5608,985.70,698.92,0.7129,1007.45,696.95,0.7253,975.82,754.27,0.7261,996.91,748.34,0.7732,1005.47,806.98,0.7822,995.59,800.40,0.6588
3,top,1,794.79,360.70,877.74,568.77,833.21,377.87,0.8002,836.26,374.32,0.8156,828.64,374.32,0.7780,842.36,375.33,0.7961,822.55,377.36,0.8531,848.96,390.06,0.7168,815.94,397.17,0.7537,870.80,403.78,0.6782,801.21,424.60,0.8271,855.56,393.62,0.4514,820.51,407.33,0.7040,845.40,454.07,0.6266,827.63,456.61,0.6091,849.98,491.66,0.6921,831.69,500.29,0.7561,832.71,524.17,0.7622,827.12,548.04,0.7938
3,bottom,0,931.08,569.05,1030.21,840.03,972.04,590.08,0.6713,970.06,586.78,0.4968,970.72,585.45,0.5308,966.75,594.05,0.6983,983.95,590.75,0.7194,956.83,626.47,0.7555,1003.80,613.24,0.7376,940.95,658.23,0.7588,1022.32,622.50,0.7646,945.58,676.09,0.6665,1001.81,623.83,0.5538,983.95,698.58,0.7065,1007.11,695.94,0.7132,975.35,754.16,0.7244,996.52,748.20,0.7692,1005.12,806.42,0.7761,994.54,801.13,0.6557
4,top,1,794.86,360.60,877.55,568.95,833.15,377.79,0.8287,836.20,373.72,0.8424,828.57,374.23,0.8014,842.31,375.25,0.8052,822.47,376.78,0.8708,848.92,389.49,0.7205,816.36,397.12,0.7534,870.79,404.24,0.6763,801.11,424.59,0.8231,856.55,395.09,0.4431,820.43,407.30,0.7050,845.36,453.58,0.6268,827.56,456.13,0.6076,850.45,491.73,0.6988,831.62,499.87,0.7544,833.15,524.29,0.7666,827.05,547.69,0.7913
4,bottom,0,931.48,568.78,1030.72,840.10,973.15,589.18,0.6894,971.16,586.53,0.4851,971.82,585.21,0.5215,966.53,593.82,0.7022,984.41,590.51,0.7253,955.93,626.28,0.7489,1003.62,613.03,0.7366,940.69,655.43,0.7356,1023.49,622.30,0.7643,942.68,671.99,0.6176,1000.97,625.62,0.5671,983.09,698.48,0.7016,1006.27,695.83,0.7093,975.14,754.12,0.7199,996.33,748.16,0.7651,1004.28,806.45,0.7607,995.01,800.49,0.6470
5,top,1,795.01,360.35,877.31,568.95,833.11,377.57,0.8404,836.16,373.49,0.8524,828.52,374.00,0.8099,842.27,375.02,0.8126,822.41,376.55,0.8783,848.89,389.28,0.7255,815.79,396.92,0.7532,870.79,405.07,0.6788,801.53,423.91,0.8282,857.04,395.90,0.4456,820.37,407.10,0.7053,845.84,453.96,0.6267,827.50,455.99,0.6077,850.42,491.64,0.6987,831.58,499.79,0.7560,833.11,524.74,0.7613,826.99,547.66,0.7918
5,bottom,0,930.86,568.59,1030.78,840.12,973.53,589.67,0.6891,971.54,587.02,0.4916,972.20,585.03,0.5177,966.90,593.65,0.7101,984.80,590.34,0.7267,956.29,625.47,0.7382,1004.02,613.54,0.7328,939.72,653.31,0.7135,1023.91,621.49,0.7525,941.05,667.23,0.6108,1003.36,624.81,0.5375,982.15,697.73,0.6982,1005.35,695.08,0.7021,974.86,754.08,0.7162,996.07,748.11,0.7628,1004.69,806.45,0.7595,994.74,800.48,0.6423
