frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,835.96,377.57,935.54,572.47,884.80,396.98,0.8293,888.60,392.70,0.8356,880.51,392.22,0.8059,893.36,393.65,0.7885,874.80,392.70,0.8434,903.83,410.30,0.7263,861.48,403.64,0.7861,928.57,424.58,0.8649,843.40,425.05,0.7697,909.54,444.56,0.7741,842.45,436.47,0.7626,889.56,462.17,0.6783,870.52,461.22,0.6843,882.42,503.57,0.7625,867.67,501.66,0.6973,885.75,548.30,0.7629,874.33,519.27,0.7584
0,bottom,0,930.88,587.23,1028.07,835.21,994.01,610.72,0.7227,990.98,606.48,0.5494,998.85,607.08,0.5640,980.69,611.32,0.7811,1000.67,613.74,0.7645,961.92,636.75,0.7804,1012.78,642.80,0.8046,941.34,657.94,0.7170,1023.67,657.94,0.7991,939.52,662.18,0.6133,1012.17,642.20,0.5445,972.21,711.82,0.7097,997.64,713.03,0.7176,971.61,750.57,0.6962,1002.48,764.49,0.8008,972.21,785.08,0.7674,987.35,814.14,0.7839
1,top,1,836.07,377.55,935.55,572.52,884.38,396.97,0.8287,888.66,392.69,0.8336,880.57,392.21,0.8055,893.42,393.64,0.7882,874.86,392.69,0.8427,903.90,410.30,0.7275,862.01,403.64,0.7861,928.65,424.58,0.8653,843.44,425.06,0.7681,909.61,444.57,0.7736,842.49,436.48,0.7658,889.62,462.19,0.6780,870.58,460.76,0.6842,882.48,503.60,0.7642,867.72,501.69,0.6974,885.81,547.86,0.7615,873.91,519.30,0.7596
1,bottom,0,930.88,587.08,1028.07,835.21,994.02,610.59,0.7242,990.99,606.35,0.5527,998.86,606.95,0.5630,980.69,611.19,0.7797,1000.68,613.62,0.7637,961.91,636.63,0.7811,1012.79,642.69,0.8028,941.31,657.84,0.7150,1023.09,657.84,0.7996,939.50,662.08,0.6092,1012.19,642.09,0.5456,972.21,711.75,0.7071,997.65,712.96,0.7147,971.60,751.13,0.6946,1002.50,764.45,0.7997,972.21,785.05,0.7653,987.35,814.13,0.7823
2,top,1,835.72,377.58,935.46,572.44,884.64,396.52,0.8340,888.44,392.71,0.8395,880.83,392.24,0.8109,893.20,393.66,0.7941,874.65,392.71,0.8496,903.67,410.31,0.7253,861.80,403.65,0.7883,928.41,424.11,0.8617,843.73,425.54,0.7769,909.85,444.57,0.7770,842.77,437.43,0.7708,889.40,462.17,0.6768,870.37,460.74,0.6825,882.26,503.56,0.7645,867.51,501.18,0.6978,885.59,548.28,0.7607,874.17,519.26,0.7589
2,bottom,0,930.74,586.88,1028.19,835.25,994.01,611.01,0.7342,990.98,606.77,0.5564,998.87,607.37,0.5688,980.67,611.62,0.7865,1000.68,614.04,0.7694,961.88,636.48,0.7847,1012.81,642.54,0.8051,941.26,657.70,0.7207,1023.12,657.70,0.8005,938.84,662.55,0.6305,1012.21,641.94,0.5530,972.19,711.67,0.7063,997.65,712.88,0.7153,970.97,751.08,0.6923,1002.50,764.42,0.8017,972.19,785.04,0.7679,987.34,814.15,0.7833
3,top,1,835.76,377.56,935.43,571.96,884.65,396.45,0.8334,888.44,392.65,0.8357,880.85,392.18,0.8057,893.67,393.60,0.7979,874.68,392.65,0.8453,904.11,410.69,0.7249,861.87,403.57,0.7864,928.31,424.45,0.8586,843.83,425.40,0.7691,909.80,444.86,0.7799,842.88,437.27,0.7705,889.39,462.42,0.6717,870.41,461.00,0.6800,882.27,503.71,0.7631,867.56,501.34,0.7036,885.60,547.85,0.7571,874.21,519.37,0.7634
3,bottom,0,931.52,587.60,1028.85,835.79,994.12,610.50,0.7391,991.70,606.26,0.5638,998.97,607.47,0.5592,980.18,611.72,0.7871,1000.18,613.53,0.7685,962.00,637.16,0.7721,1012.30,642.62,0.7985,941.40,657.77,0.7229,1023.20,657.77,0.8023,940.19,661.40,0.5953,1011.08,641.41,0.5471,972.31,712.30,0.7148,997.75,713.51,0.7208,971.09,751.68,0.6874,1002.60,764.41,0.7994,972.31,785.62,0.7674,986.85,814.70,0.7874
4,top,1,835.67,377.23,935.26,571.94,884.51,396.63,0.8419,888.79,392.35,0.8374,880.71,391.87,0.8110,893.54,393.30,0.8040,874.53,392.35,0.8482,904.00,410.41,0.7222,862.17,403.28,0.7834,928.72,424.20,0.8527,843.63,425.62,0.7684,909.71,445.11,0.7808,843.16,437.98,0.7750,889.27,462.70,0.6645,870.25,461.28,0.6729,882.61,504.06,0.7641,867.40,501.20,0.7028,885.46,547.79,0.7528,874.05,519.27,0.7575
4,bottom,0,931.57,587.53,1028.99,835.82,994.22,610.45,0.7406,991.19,606.20,0.5668,999.07,607.42,0.5600,980.28,611.66,0.7899,1000.28,613.48,0.7704,962.09,637.12,0.7796,1012.40,642.57,0.8055,941.48,657.73,0.7309,1023.32,657.73,0.8005,939.66,661.36,0.6095,1009.98,641.36,0.5444,971.79,712.28,0.7195,997.86,713.49,0.7267,971.18,751.68,0.6907,1002.71,764.41,0.8016,972.40,785.63,0.7739,986.95,815.33,0.7899
5,top,1,835.62,377.92,935.44,571.91,884.58,396.77,0.8334,888.84,392.98,0.8337,880.79,392.03,0.8060,893.58,393.45,0.8022,874.64,392.98,0.8392,904.00,410.50,0.7263,861.85,403.87,0.7881,928.63,424.24,0.8566,843.85,425.19,0.7741,909.68,444.60,0.7825,843.38,437.97,0.7766,889.32,462.60,0.6751,870.37,461.18,0.6827,882.69,503.81,0.7708,867.53,501.44,0.7031,885.53,547.85,0.7548,874.16,519.44,0.7591
5,bottom,0,931.64,587.48,1028.90,835.91,994.22,610.40,0.7431,991.19,606.16,0.5693,998.47,607.37,0.5582,980.27,611.62,0.7847,1000.29,613.44,0.7683,962.07,637.09,0.7784,1012.42,642.55,0.8061,942.06,657.71,0.7296,1023.33,657.71,0.8018,939.63,661.35,0.6203,1009.99,641.34,0.5468,971.78,712.30,0.7207,997.86,713.51,0.7269,971.17,751.72,0.6907,1002.71,764.46,0.8033,972.39,785.69,0.7730,986.94,814.80,0.7901
6,top,1,835.69,378.12,935.32,571.91,885.03,396.95,0.8280,888.82,393.16,0.8266,880.77,392.22,0.7998,894.02,393.64,0.8013,875.10,392.69,0.8341,904.43,410.20,0.7285,861.85,404.04,0.7885,928.56,424.39,0.8569,844.34,425.34,0.7827,910.11,444.73,0.7832,843.40,438.11,0.7739,889.29,462.71,0.6793,870.37,461.29,0.6861,882.67,503.87,0.7709,867.53,501.03,0.7019,885.51,547.87,0.7560,874.15,519.49,0.7607
