frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,895.11,353.82,953.32,572.00,933.80,372.36,0.9408,937.53,369.16,0.9349,930.07,369.16,0.8199,940.19,372.89,0.7806,922.61,372.36,0.8453,939.13,389.94,0.8992,910.36,397.93,0.8852,940.19,419.76,0.8423,905.04,431.48,0.8423,946.58,449.06,0.8039,909.83,465.04,0.7494,929.01,458.65,0.6369,922.08,460.25,0.6774,918.89,501.79,0.7381,925.81,505.52,0.7867,907.70,542.28,0.7758,924.21,557.19,0.8478
0,bottom,0,1055.72,592.07,1150.92,861.94,1109.25,613.03,0.7393,1109.25,608.41,0.5867,1107.93,609.07,0.5274,1105.30,614.34,0.6765,1118.48,614.34,0.6633,1093.44,641.36,0.7560,1133.63,641.36,0.7699,1065.11,666.39,0.7159,1146.81,666.39,0.8080,1061.16,658.49,0.6860,1125.72,659.80,0.5558,1115.84,713.17,0.7129,1138.90,710.54,0.7340,1105.30,774.45,0.7642,1120.45,763.24,0.6883,1126.38,833.08,0.7567,1120.45,810.68,0.6692
1,top,1,894.37,353.43,952.34,572.30,933.51,372.03,0.9407,936.72,368.82,0.9447,929.77,368.82,0.8228,939.92,372.56,0.8133,921.75,372.03,0.8732,938.85,390.19,0.8842,909.46,398.21,0.8831,940.46,420.12,0.8368,903.05,431.34,0.8568,945.80,449.51,0.7990,906.79,464.47,0.7748,929.24,459.66,0.6517,922.29,461.26,0.6927,919.08,501.87,0.7255,925.49,506.15,0.7904,907.33,541.95,0.7788,924.43,557.45,0.8512
1,bottom,0,1056.45,592.38,1152.12,861.80,1108.89,613.30,0.7409,1109.55,608.69,0.5875,1107.58,609.35,0.5289,1105.60,614.61,0.6762,1118.76,614.61,0.6646,1094.42,642.24,0.7601,1133.89,642.24,0.7741,1065.48,666.58,0.6992,1147.04,667.23,0.8082,1061.53,658.68,0.6994,1127.31,659.34,0.5557,1115.47,713.94,0.7112,1137.83,711.96,0.7383,1104.94,775.77,0.7644,1120.07,763.93,0.6942,1126.65,834.31,0.7596,1120.73,809.97,0.6637
2,top,1,893.38,353.25,951.73,572.83,933.28,372.44,0.9559,936.49,368.69,0.9501,928.99,369.23,0.8246,939.17,372.44,0.8051,921.48,372.44,0.8523,939.17,390.13,0.9166,909.15,397.10,0.8967,940.24,420.69,0.8600,901.11,430.34,0.8890,945.61,450.71,0.8151,904.33,464.11,0.8197,930.06,459.29,0.6736,921.48,460.89,0.7076,920.41,502.17,0.7098,926.31,506.46,0.7831,907.01,542.91,0.7652,924.16,557.39,0.8365
2,bottom,0,1056.94,592.67,1153.09,862.65,1108.97,612.97,0.7422,1109.63,609.02,0.5953,1106.99,609.67,0.5444,1106.33,614.95,0.6795,1118.20,614.95,0.6777,1095.13,643.29,0.7569,1134.68,641.97,0.7722,1066.79,667.68,0.7004,1147.86,667.02,0.8115,1062.17,659.11,0.7259,1128.09,659.11,0.5470,1114.90,715.14,0.7090,1137.97,713.16,0.7374,1105.02,776.44,0.7678,1119.52,764.57,0.6906,1126.77,834.44,0.7604,1119.52,810.05,0.6623
3,top,1,893.14,353.21,950.95,571.46,932.71,372.29,0.9453,936.44,369.09,0.9483,928.98,369.09,0.8421,939.10,372.29,0.8232,920.98,371.75,0.8596,939.10,389.87,0.9001,908.73,396.80,0.8869,940.70,421.84,0.8281,900.20,429.83,0.8679,945.49,453.28,0.7837,901.80,463.93,0.8012,930.04,460.20,0.6632,920.45,461.27,0.6878,920.45,503.36,0.6637,925.25,507.09,0.7446,907.66,542.79,0.7106,924.18,557.18,0.7989
3,bottom,0,1057.50,593.06,1153.30,862.94,1108.70,613.36,0.7455,1109.35,608.74,0.6080,1106.72,609.40,0.5635,1106.72,615.33,0.6700,1117.92,615.33,0.6819,1096.18,643.66,0.7550,1135.05,642.35,0.7694,1067.19,668.04,0.6978,1148.89,666.72,0.8173,1063.23,659.48,0.7410,1128.46,659.48,0.5524,1114.63,714.82,0.7011,1137.03,713.50,0.7269,1104.08,776.76,0.7583,1119.90,764.90,0.6909,1126.49,834.74,0.7576,1119.24,810.36,0.6556
4,top,1,892.12,353.96,950.73,574.14,933.25,372.13,0.9359,936.48,368.90,0.9168,928.95,368.90,0.8335,939.17,372.66,0.8124,920.89,372.13,0.8620,939.70,390.40,0.8952,908.52,396.32,0.8922,940.78,422.12,0.8136,898.85,429.64,0.8704,945.62,454.37,0.7857,901.00,463.51,0.7936,930.03,459.75,0.6485,920.35,461.36,0.6833,919.81,503.29,0.6680,924.65,507.05,0.7384,906.91,542.53,0.7608,924.11,557.58,0.8110
4,bottom,0,1057.85,592.95,1154.13,863.05,1109.29,613.26,0.7489,1109.95,609.30,0.6125,1107.31,609.96,0.5732,1107.31,615.89,0.6816,1117.86,615.24,0.6909,1096.76,643.59,0.7605,1135.00,642.27,0.7628,1067.74,668.65,0.7064,1148.85,667.33,0.8125,1063.79,659.42,0.7445,1129.73,659.42,0.5481,1114.56,715.47,0.6869,1136.32,714.81,0.7070,1104.01,777.45,0.7532,1119.18,766.24,0.6757,1127.09,834.82,0.7520,1117.86,810.42,0.6478
