frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,927.98,371.39,1008.90,590.82,966.30,395.93,0.8013,970.59,391.64,0.8173,963.62,391.64,0.8479,980.77,391.10,0.8284,961.48,391.64,0.7094,994.16,410.93,0.7963,955.05,407.71,0.7912,999.52,438.78,0.7676,938.44,428.07,0.8099,1001.12,463.96,0.7430,934.16,446.82,0.7860,983.44,474.14,0.6227,964.69,473.60,0.6234,979.69,517.53,0.7116,966.30,514.32,0.6956,974.34,563.60,0.7862,987.19,541.64,0.7390
0,bottom,0,733.92,577.83,857.18,828.71,799.23,596.08,0.7279,799.23,593.02,0.4970,799.84,592.41,0.4914,788.81,597.92,0.6739,806.58,596.69,0.6982,774.73,621.81,0.6666,814.54,618.13,0.7464,740.43,645.08,0.7827,841.49,651.82,0.7234,770.44,657.33,0.5756,850.06,643.86,0.7583,767.38,693.47,0.6517,785.14,694.08,0.6306,791.88,746.14,0.5838,792.49,753.49,0.6977,786.36,797.59,0.7027,771.66,812.90,0.7319
1,top,1,929.55,370.61,1008.61,590.88,966.93,395.78,0.7858,971.23,392.01,0.8021,964.24,391.48,0.8345,981.45,390.94,0.8387,962.09,391.48,0.7191,994.36,410.84,0.7922,955.64,407.61,0.7907,999.73,438.26,0.7623,938.97,428.04,0.8048,1000.81,463.54,0.7452,935.20,446.87,0.7909,983.06,475.37,0.6324,964.24,474.83,0.6365,979.30,517.31,0.7194,966.39,515.16,0.6920,973.92,563.56,0.7863,987.37,542.59,0.7254
1,bottom,0,732.63,578.15,858.33,829.46,799.16,596.44,0.7201,799.77,593.37,0.5058,800.39,592.76,0.5033,788.73,598.89,0.6758,806.52,597.66,0.7089,774.62,622.21,0.6697,814.50,619.14,0.7443,740.26,644.91,0.7688,841.49,651.66,0.7238,769.71,657.79,0.5781,850.70,643.07,0.7568,766.64,693.99,0.6647,785.05,694.60,0.6402,790.57,746.14,0.5930,793.02,753.50,0.7020,786.28,797.68,0.6908,772.16,811.79,0.7213
2,top,1,929.71,371.82,1008.52,590.76,967.52,396.30,0.7877,971.79,392.56,0.8063,964.84,392.02,0.8390,981.95,391.49,0.8275,962.17,391.49,0.7175,994.78,410.20,0.7945,955.76,407.52,0.7964,999.59,437.46,0.7524,939.19,428.37,0.8132,1000.66,461.51,0.7431,935.44,447.08,0.7835,983.02,474.87,0.6282,964.31,474.87,0.6327,979.28,517.10,0.7138,965.91,514.96,0.7005,973.93,563.07,0.7774,986.22,542.23,0.7159
2,bottom,0,732.71,579.12,858.43,826.80,798.60,597.14,0.7287,799.20,594.12,0.4996,799.81,593.51,0.4892,788.32,599.56,0.6716,806.46,598.35,0.7000,774.41,623.14,0.6683,814.32,619.52,0.7440,739.94,644.91,0.7629,842.13,651.56,0.7392,768.97,657.61,0.5721,851.20,643.70,0.7699,767.15,693.89,0.6621,785.29,695.10,0.6329,789.53,746.50,0.5965,793.16,753.75,0.6995,786.50,797.29,0.6872,772.60,809.99,0.7106
3,top,1,929.91,372.32,1008.42,590.74,968.63,396.21,0.8005,972.90,392.48,0.8124,965.43,391.94,0.8453,982.49,391.41,0.8237,962.76,391.41,0.7274,994.76,410.07,0.7949,955.83,407.41,0.7990,999.56,437.27,0.7523,939.83,428.20,0.8135,1000.62,461.80,0.7418,936.10,447.40,0.7812,983.03,474.60,0.6265,964.36,474.06,0.6318,978.76,517.26,0.7093,965.43,514.59,0.7013,973.96,563.65,0.7756,986.23,542.32,0.7084
3,bottom,0,732.33,579.94,858.91,822.56,797.99,597.59,0.7356,799.18,594.63,0.4913,799.18,594.04,0.4768,788.51,599.96,0.6548,806.88,598.78,0.6860,774.30,623.66,0.6576,814.58,620.69,0.7285,739.35,644.98,0.7470,841.82,652.09,0.7270,768.37,658.01,0.5609,851.89,642.61,0.7628,767.78,694.73,0.6538,784.37,695.33,0.6189,789.70,745.67,0.5969,792.66,753.37,0.6878,786.14,797.80,0.6707,773.71,810.24,0.7186
4,top,1,930.01,373.06,1008.40,590.79,969.21,395.81,0.8049,973.46,391.55,0.8118,966.02,391.55,0.8488,982.50,391.02,0.8144,962.83,391.02,0.7292,994.72,409.63,0.7911,955.92,407.50,0.7949,999.51,436.74,0.7568,939.97,428.77,0.8114,1000.04,461.19,0.7535,936.25,447.37,0.7822,983.03,474.48,0.6284,964.42,474.48,0.6351,978.78,517.54,0.7109,965.49,513.82,0.6960,973.99,563.79,0.7731,985.69,541.99,0.7004
4,bottom,0,731.70,581.52,859.00,831.35,798.40,599.09,0.7218,799.01,596.04,0.4831,799.62,595.43,0.4814,788.64,600.92,0.6801,806.33,599.70,0.7067,774.61,624.71,0.6745,814.25,621.05,0.7517,739.23,646.05,0.7722,841.70,652.76,0.7451,769.12,660.08,0.5716,852.07,644.22,0.7930,766.07,695.46,0.6659,784.98,696.68,0.6408,790.47,746.08,0.5995,792.91,752.79,0.6971,786.81,797.31,0.6966,774.61,810.73,0.7315
5,top,1,930.33,372.24,1008.10,590.78,969.21,394.54,0.7948,973.48,390.81,0.8056,966.01,390.81,0.8386,982.55,390.27,0.8149,963.34,390.81,0.7249,995.36,409.48,0.7998,955.87,407.35,0.8008,999.09,436.69,0.7614,940.40,428.69,0.8096,1000.16,460.70,0.7557,936.67,447.36,0.7887,982.55,474.57,0.6380,964.41,474.57,0.6468,978.82,517.79,0.7129,965.48,514.06,0.7008,974.01,563.68,0.7782,986.29,541.27,0.7115
5,bottom,0,731.88,581.94,859.09,839.60,798.00,599.43,0.7326,799.26,596.91,0.4892,799.26,595.66,0.4846,788.56,601.95,0.6951,806.18,600.69,0.7099,774.10,625.85,0.6844,814.36,622.08,0.7539,738.24,647.24,0.7991,841.41,653.53,0.7413,769.06,660.45,0.5774,851.47,644.72,0.7914,765.92,696.30,0.6822,784.79,697.56,0.6566,790.45,746.63,0.6142,791.71,754.81,0.6787,787.31,797.58,0.7244,775.98,814.57,0.7372
6,top,1,930.85,372.40,1007.97,590.78,969.41,394.68,0.7582,973.67,390.42,0.7783,966.21,390.42,0.8105,982.74,389.88,0.7906,963.54,390.95,0.7179,995.53,409.61,0.8034,956.08,407.48,0.8027,999.26,436.27,0.7636,941.15,428.27,0.8061,1000.33,460.26,0.7651,936.88,448.00,0.7845,982.74,474.12,0.6427,964.61,474.12,0.6504,978.47,517.84,0.7210,965.68,514.64,0.6976,973.67,563.69,0.7789,985.94,541.30,0.7051
6,bottom,0,731.71,583.34,858.56,826.64,798.11,600.45,0.7383,799.29,597.48,0.4893,799.89,596.89,0.4869,788.01,602.83,0.6724,806.42,601.64,0.7104,773.75,625.99,0.6774,814.14,623.62,0.7488,738.11,647.38,0.7708,842.06,654.50,0.7498,766.62,661.63,0.5897,851.57,646.19,0.7987,766.03,697.27,0.6635,784.44,698.46,0.6394,789.20,747.76,0.6093,791.57,756.08,0.6840,788.01,798.84,0.6818,776.13,813.69,0.7437
7,top,1,931.38,372.19,1008.08,590.76,969.73,393.96,0.7689,974.00,389.70,0.7890,967.06,390.23,0.8191,983.07,389.70,0.8049,964.40,390.76,0.7212,995.88,409.44,0.8058,956.39,407.30,0.8006,999.61,436.12,0.7623,941.45,428.12,0.8068,1000.15,460.13,0.7661,937.71,447.33,0.7858,983.07,474.54,0.6470,964.40,474.01,0.6557,978.80,517.76,0.7231,965.46,515.10,0.7049,973.47,563.65,0.7814,986.27,540.71,0.7105
7,bottom,0,731.49,583.84,858.19,835.59,798.53,601.54,0.7162,799.14,598.47,0.4809,800.37,597.86,0.4989,787.47,603.39,0.6886,805.91,602.77,0.7383,773.33,627.36,0.6845,813.90,624.28,0.7507,738.30,648.87,0.7949,841.55,655.02,0.7526,767.80,663.01,0.5966,851.39,646.41,0.7900,765.34,699.27,0.6794,784.39,699.88,0.6612,790.54,746.59,0.6038,791.15,756.43,0.6942,788.08,796.99,0.7131,775.79,815.43,0.7587
8,top,1,932.03,371.48,1008.36,591.11,970.20,393.35,0.8239,974.49,389.06,0.8368,966.98,389.06,0.8711,983.60,389.60,0.8215,964.30,390.14,0.7189,995.93,409.44,0.8138,956.26,407.83,0.8059,999.15,436.25,0.7663,941.78,428.74,0.8101,1000.22,459.84,0.7558,938.02,447.51,0.7975,983.07,475.39,0.6560,964.83,474.86,0.6642,978.24,518.29,0.7310,966.44,516.15,0.6824,973.41,563.33,0.7950,986.28,540.81,0.7059
8,bottom,0,731.57,584.90,858.65,847.56,797.68,602.09,0.7315,798.32,599.52,0.4952,798.96,598.88,0.5056,788.06,604.01,0.7161,805.37,603.37,0.7161,773.31,628.38,0.7032,813.71,625.17,0.7615,738.04,650.18,0.8191,841.92,657.23,0.7647,768.82,663.01,0.5810,850.90,646.97,0.8146,765.61,698.92,0.7003,784.21,700.20,0.6731,791.26,747.65,0.6047,791.90,759.19,0.6899,788.06,798.31,0.7434,774.59,816.27,0.7477
9,top,1,932.60,370.92,1008.53,591.10,970.03,392.85,0.8181,974.33,388.55,0.8339,967.34,388.55,0.8651,983.47,389.09,0.8170,964.11,390.16,0.7190,995.83,409.52,0.8126,956.59,407.90,0.8059,999.59,436.93,0.7681,942.08,428.87,0.8081,1000.13,460.58,0.7518,938.31,447.14,0.8039,983.47,475.10,0.6517,964.65,474.56,0.6587,978.63,518.10,0.7281,966.26,516.49,0.6776,973.79,563.79,0.7977,985.62,540.67,0.6995
9,bottom,0,732.08,584.79,858.79,848.46,798.01,602.69,0.7380,798.65,600.11,0.4992,799.29,599.47,0.5079,787.71,604.62,0.7144,805.73,603.97,0.7241,772.90,629.08,0.7044,814.10,625.22,0.7653,738.14,650.97,0.8250,841.78,657.40,0.7600,768.40,664.48,0.6016,850.79,647.10,0.7927,765.18,699.24,0.7021,783.85,701.18,0.6750,790.93,748.17,0.6081,791.57,759.75,0.6961,787.71,798.38,0.7452,774.83,817.04,0.7528
10,top,1,932.89,370.97,1008.57,591.12,970.73,392.36,0.8474,975.03,388.06,0.8593,967.51,388.06,0.8903,983.63,388.60,0.8284,964.82,389.67,0.7307,995.99,409.56,0.8135,956.76,407.95,0.8086,999.22,436.97,0.7699,942.78,428.37,0.8080,1000.29,460.08,0.7572,938.48,447.18,0.8094,983.09,475.13,0.6574,964.82,474.59,0.6654,978.79,518.13,0.7313,966.43,515.98,0.6770,973.96,563.81,0.7987,985.78,540.70,0.7033
10,bottom,0,731.68,584.82,858.98,851.06,797.28,602.89,0.7432,797.93,600.29,0.5036,798.58,599.64,0.5023,787.53,604.84,0.7201,805.73,604.19,0.7206,772.58,628.89,0.7061,814.18,625.64,0.7634,737.48,651.64,0.8223,841.48,658.14,0.7426,768.68,665.94,0.6051,850.58,648.39,0.7836,765.43,699.74,0.7110,784.28,701.04,0.6782,790.78,748.49,0.6132,792.08,759.54,0.6911,788.18,799.19,0.7304,774.53,816.74,0.7440
11,top,1,933.11,370.60,1008.50,591.05,970.81,391.48,0.8569,975.11,387.72,0.8681,968.12,387.72,0.9002,984.26,388.26,0.8450,964.89,389.33,0.7441,996.10,409.25,0.8130,956.81,407.63,0.8067,999.33,436.69,0.7691,942.82,428.62,0.8077,999.87,460.38,0.7498,938.51,447.46,0.8073,983.19,474.91,0.6494,964.89,474.37,0.6577,978.34,517.97,0.7279,965.96,515.81,0.6698,974.04,563.71,0.7996,985.88,541.11,0.6956
11,bottom,0,731.08,585.06,858.60,850.85,797.44,603.10,0.7474,798.09,601.15,0.5034,798.74,599.85,0.5004,787.70,605.69,0.7171,805.87,604.40,0.7229,772.78,629.70,0.7088,813.66,625.81,0.7658,737.74,651.77,0.8314,840.91,658.90,0.7609,768.24,666.69,0.6044,850.65,649.82,0.7949,764.99,701.08,0.7086,783.81,702.38,0.6819,790.95,748.45,0.6060,791.60,760.13,0.6945,788.35,799.07,0.7317,774.08,817.88,0.7432
