frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,901.31,355.39,992.56,578.15,947.48,373.77,0.8883,951.28,369.97,0.8612,943.13,369.42,0.8237,955.09,373.23,0.8103,934.97,372.14,0.8473,961.62,397.70,0.7718,922.46,392.81,0.7981,977.39,420.54,0.7551,907.78,418.91,0.8229,986.09,443.38,0.7145,923.00,439.58,0.7274,945.30,462.96,0.6957,924.63,461.88,0.6800,945.84,508.10,0.7684,928.99,508.65,0.7705,920.28,534.21,0.8102,927.90,558.68,0.8029
0,bottom,0,1058.40,584.41,1154.66,857.43,1105.87,603.60,0.7108,1105.87,599.60,0.6126,1104.53,600.27,0.5458,1102.53,606.94,0.7099,1117.20,606.94,0.7250,1094.53,635.60,0.7661,1131.20,632.27,0.7491,1065.87,659.60,0.7519,1148.53,652.93,0.8251,1065.87,644.93,0.8145,1131.20,637.60,0.5943,1105.87,712.92,0.6869,1126.53,712.25,0.6724,1095.87,770.91,0.7552,1115.86,760.25,0.7304,1118.53,827.57,0.7559,1115.86,807.57,0.6947
1,top,1,903.84,354.53,1003.71,577.84,947.78,374.05,0.8738,951.05,370.24,0.8866,943.42,369.69,0.8035,954.86,373.51,0.8052,935.24,372.42,0.9074,963.04,396.95,0.7712,922.15,393.13,0.8252,978.31,417.67,0.6676,911.25,422.03,0.8118,991.39,430.75,0.6155,925.42,441.66,0.7074,946.14,461.83,0.6910,925.42,460.19,0.6792,946.14,508.17,0.7466,928.70,508.17,0.7581,921.61,533.79,0.8060,927.61,558.33,0.8218
1,bottom,0,1058.73,584.44,1154.35,857.48,1105.87,603.64,0.7056,1105.87,600.31,0.6045,1104.54,600.31,0.5417,1102.54,606.97,0.7066,1117.20,606.97,0.7203,1094.54,634.97,0.7633,1131.20,632.97,0.7437,1066.54,660.30,0.7430,1148.53,652.97,0.8124,1065.87,645.63,0.8011,1131.20,636.97,0.5917,1105.20,713.63,0.6848,1125.87,712.96,0.6682,1095.20,770.95,0.7512,1115.20,760.29,0.7266,1118.53,827.61,0.7492,1115.87,807.61,0.6972
2,top,1,903.98,354.81,1004.14,577.81,948.07,373.21,0.8706,951.88,369.95,0.8972,943.72,369.40,0.8033,955.15,373.21,0.8081,935.55,372.12,0.9118,963.32,396.08,0.7741,922.48,393.36,0.8349,978.56,415.68,0.6787,912.14,424.39,0.8384,993.81,421.12,0.7022,927.93,446.17,0.7481,946.98,460.87,0.6832,926.30,459.23,0.6645,946.44,508.23,0.7573,929.02,507.69,0.7634,921.40,533.82,0.8061,927.38,558.32,0.8216
2,bottom,0,1058.67,584.93,1154.28,857.21,1107.14,604.08,0.7275,1107.81,600.09,0.6062,1105.81,600.75,0.5508,1102.49,607.40,0.7072,1117.11,607.40,0.7356,1093.85,636.65,0.7672,1131.74,633.33,0.7504,1065.93,663.24,0.7560,1148.35,654.60,0.8207,1065.93,647.95,0.8098,1131.07,637.98,0.5910,1105.15,712.43,0.6836,1126.42,711.76,0.6713,1094.51,770.26,0.7570,1115.12,760.29,0.7412,1117.78,827.43,0.7594,1115.78,808.15,0.7120
3,top,1,903.55,354.40,1005.72,577.51,948.64,372.81,0.8773,951.91,369.54,0.9138,943.74,369.00,0.8127,955.72,372.81,0.8361,936.11,372.27,0.9230,963.35,395.14,0.7880,922.50,394.05,0.8458,979.69,413.66,0.6977,911.06,424.56,0.8538,994.40,417.48,0.7080,926.85,446.89,0.7342,947.55,461.60,0.7069,926.85,459.96,0.6878,947.01,507.35,0.7529,929.58,506.81,0.7687,921.41,533.50,0.8149,927.40,557.47,0.8269
3,bottom,0,1059.24,586.54,1154.04,857.15,1108.62,605.56,0.7186,1109.28,602.26,0.5863,1107.30,602.26,0.5478,1102.67,608.87,0.7047,1117.21,609.53,0.7181,1093.43,637.94,0.7619,1131.74,634.63,0.7465,1066.34,666.34,0.7291,1148.26,656.43,0.8173,1065.68,651.15,0.7800,1131.74,639.26,0.5910,1105.32,713.25,0.6801,1126.46,711.93,0.6663,1092.76,772.05,0.7458,1114.57,759.50,0.7106,1117.21,826.89,0.7471,1115.89,807.07,0.7053
4,top,1,903.81,354.38,1005.84,577.34,948.84,372.23,0.8709,952.10,368.96,0.8973,943.94,368.42,0.7987,955.91,372.23,0.8258,935.77,371.69,0.9209,964.08,394.00,0.7839,922.71,394.00,0.8355,980.41,413.06,0.7038,911.28,425.03,0.8558,994.56,416.87,0.7027,927.06,450.07,0.7590,948.29,462.59,0.7060,928.15,460.96,0.6921,946.66,507.77,0.7454,930.87,507.77,0.7779,921.08,533.90,0.8048,927.61,558.40,0.8265
4,bottom,0,1060.01,590.67,1153.85,859.35,1110.21,608.25,0.7229,1111.52,604.97,0.6031,1108.89,604.97,0.5709,1103.65,611.53,0.6897,1117.42,612.18,0.7037,1092.50,641.05,0.7609,1131.20,638.42,0.7310,1067.57,669.91,0.6959,1148.25,660.72,0.8120,1064.94,660.07,0.7612,1131.85,643.67,0.5791,1105.61,715.17,0.6764,1126.61,714.51,0.6731,1089.87,773.55,0.7337,1112.83,757.81,0.6957,1116.77,825.37,0.7626,1116.11,804.38,0.7075
