frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,0,1056.09,354.87,1127.74,571.37,1086.10,371.15,0.8113,1090.33,367.98,0.8150,1082.40,367.98,0.8314,1097.73,370.63,0.7948,1078.70,370.63,0.7852,1108.83,393.35,0.8476,1073.41,388.60,0.8712,1119.93,424.54,0.8241,1070.24,420.31,0.8335,1120.45,457.84,0.8075,1063.37,452.02,0.8063,1097.20,457.31,0.7221,1081.34,456.25,0.7292,1092.44,501.71,0.7541,1085.57,500.65,0.7146,1092.97,553.51,0.7761,1101.95,542.41,0.7541
0,bottom,1,903.20,579.84,998.35,834.94,952.02,601.52,0.7598,953.27,597.16,0.5804,953.89,597.16,0.6412,937.70,600.89,0.7267,953.89,602.14,0.7414,916.52,629.54,0.8101,963.86,632.66,0.7941,909.05,666.29,0.7152,990.64,657.57,0.6713,910.30,675.01,0.5096,991.88,656.95,0.6222,920.26,700.54,0.7189,941.44,702.41,0.6894,938.32,744.14,0.5172,942.68,760.95,0.7507,942.06,782.75,0.6645,923.38,815.76,0.7668
1,top,0,1055.35,357.31,1128.11,571.62,1085.45,372.38,0.7993,1089.63,368.72,0.8083,1081.79,369.24,0.8130,1097.48,371.34,0.7901,1078.65,370.81,0.7646,1108.47,393.31,0.8440,1073.41,389.13,0.8649,1119.98,424.70,0.8114,1069.75,419.99,0.8392,1120.50,458.19,0.7859,1063.47,451.91,0.8045,1096.96,457.67,0.7145,1081.79,456.62,0.7375,1091.73,501.09,0.7432,1085.45,500.57,0.7010,1092.77,553.93,0.7727,1102.19,541.90,0.7484
1,bottom,1,901.90,581.12,996.83,835.09,951.23,602.70,0.7708,952.47,598.36,0.6038,952.47,598.36,0.6513,936.96,602.70,0.7291,953.09,603.94,0.7462,914.64,630.60,0.8160,963.01,633.70,0.7973,907.82,669.66,0.7453,990.29,658.50,0.7111,915.26,676.48,0.4924,989.67,656.64,0.6063,920.22,702.52,0.7214,942.55,703.76,0.6999,941.31,747.17,0.5001,944.41,762.05,0.7428,942.55,781.89,0.6268,923.32,815.37,0.7740
2,top,0,1055.11,357.73,1128.75,571.70,1085.14,372.77,0.7874,1089.84,369.64,0.8052,1082.00,369.64,0.8065,1097.15,371.73,0.7884,1078.35,371.21,0.7731,1108.12,393.67,0.8301,1072.60,388.97,0.8583,1120.66,425.01,0.8061,1069.47,420.31,0.8367,1120.66,458.45,0.7848,1062.68,451.65,0.7974,1097.15,457.40,0.7066,1082.00,456.36,0.7276,1090.88,500.76,0.7397,1085.14,500.24,0.7066,1092.45,553.52,0.7686,1102.38,541.50,0.7480
2,bottom,1,899.74,581.92,995.32,835.10,948.77,603.43,0.7648,950.62,599.72,0.5828,951.24,599.72,0.6454,935.17,603.43,0.7448,952.47,605.29,0.7639,914.15,631.87,0.8083,961.75,634.96,0.7872,906.73,668.33,0.7412,989.56,658.44,0.7299,911.68,673.28,0.4466,984.00,652.88,0.5203,920.33,703.57,0.6956,943.20,704.80,0.6831,939.49,749.93,0.5033,944.44,762.91,0.7255,940.73,782.69,0.5895,923.42,815.45,0.7552
3,top,1,1053.71,356.07,1129.09,571.12,1085.63,373.81,0.8235,1090.35,370.66,0.7970,1082.48,370.14,0.8099,1097.70,372.76,0.7945,1078.28,371.71,0.7949,1108.20,394.81,0.8489,1072.50,389.56,0.8775,1121.33,425.27,0.8271,1069.35,420.02,0.8416,1121.33,458.34,0.7981,1062.52,451.52,0.8129,1096.65,457.29,0.7389,1081.43,456.77,0.7609,1090.88,501.40,0.7704,1085.10,500.87,0.7220,1092.45,553.38,0.7839,1101.90,541.82,0.7664
3,bottom,0,899.86,583.50,994.63,835.13,947.24,604.27,0.7599,948.47,600.58,0.5573,949.09,600.58,0.6228,933.73,604.27,0.7438,951.54,606.11,0.7593,912.84,631.91,0.8052,961.37,636.21,0.7886,906.08,667.54,0.7407,988.40,658.94,0.7426,911.61,671.84,0.4306,981.64,654.64,0.5032,921.44,706.24,0.6887,944.17,707.47,0.6786,936.19,752.32,0.5349,945.40,763.37,0.7196,940.49,784.88,0.5705,923.28,815.59,0.7520
4,top,1,1052.82,358.93,1129.96,570.85,1085.18,374.87,0.7849,1089.32,371.76,0.7771,1081.56,371.76,0.7870,1097.08,373.83,0.7873,1077.94,373.31,0.7667,1107.94,395.56,0.8287,1072.24,389.87,0.8708,1122.43,425.05,0.8178,1068.62,419.88,0.8368,1120.88,458.17,0.7934,1061.38,451.44,0.8130,1097.08,457.65,0.7279,1082.08,457.13,0.7475,1090.87,501.11,0.7607,1085.18,500.59,0.7138,1092.42,552.85,0.7599,1102.25,541.98,0.7547
4,bottom,0,899.70,584.91,992.85,835.43,945.67,605.58,0.7823,948.11,601.30,0.5749,948.11,601.91,0.6389,933.43,605.58,0.7349,950.56,607.41,0.7767,912.64,632.49,0.8051,960.35,637.38,0.7839,905.30,667.97,0.7644,987.26,659.40,0.7625,918.76,671.64,0.4618,978.69,655.12,0.5091,922.43,708.33,0.7049,945.06,709.56,0.6930,935.88,754.20,0.5705,946.28,763.99,0.7184,941.39,786.62,0.5818,923.65,815.98,0.7499
