frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,1022.52,367.27,1108.63,568.36,1058.70,385.83,0.7631,1062.14,381.90,0.7611,1054.28,382.39,0.7916,1069.50,381.90,0.8229,1049.87,384.85,0.8150,1080.79,393.68,0.7657,1042.01,403.01,0.7780,1102.39,407.43,0.7990,1028.76,431.49,0.7465,1098.96,417.74,0.7411,1041.52,425.10,0.5859,1070.98,455.05,0.6297,1052.81,455.05,0.6115,1069.01,495.80,0.6782,1056.74,499.23,0.7281,1057.23,526.23,0.7506,1055.27,547.84,0.7426
0,bottom,0,875.57,571.48,955.89,841.89,919.03,593.14,0.5968,913.75,588.52,0.5144,924.97,588.52,0.4445,909.79,593.80,0.7559,930.25,595.12,0.7415,895.92,622.19,0.8012,945.44,626.15,0.8150,880.74,661.14,0.7936,950.06,669.72,0.7229,894.60,667.74,0.5578,947.42,700.75,0.4888,908.47,704.71,0.6745,935.53,704.05,0.6957,906.49,761.48,0.7913,936.19,747.62,0.7260,912.43,822.22,0.8442,940.82,797.79,0.7693
1,top,1,1021.74,366.43,1108.74,568.47,1059.32,384.09,0.7775,1063.27,380.64,0.7772,1055.37,380.64,0.7931,1070.17,380.64,0.8251,1050.44,383.60,0.8459,1080.53,392.97,0.7679,1042.55,401.85,0.7775,1101.74,407.27,0.7911,1028.74,429.96,0.7627,1098.78,416.64,0.7110,1043.54,423.06,0.5972,1071.16,456.11,0.6330,1052.91,455.61,0.6171,1068.20,496.56,0.6692,1056.85,498.53,0.7302,1056.36,527.14,0.7508,1055.87,547.36,0.7477
1,bottom,0,874.36,571.82,955.85,841.99,916.42,593.46,0.6132,912.46,588.84,0.5367,922.36,588.84,0.4570,909.17,594.12,0.7725,929.61,594.78,0.7623,895.32,623.80,0.8090,944.78,627.10,0.8263,880.80,662.05,0.7961,950.06,670.63,0.7561,892.02,667.33,0.5529,949.40,704.27,0.6289,907.85,706.25,0.6818,934.23,705.59,0.7044,906.53,761.65,0.8070,936.21,748.46,0.7291,912.46,821.67,0.8513,940.83,798.59,0.7783
2,top,1,1021.84,366.30,1108.52,568.47,1059.75,382.49,0.8015,1063.21,379.04,0.8142,1055.80,379.04,0.8158,1070.61,379.53,0.8428,1050.87,381.51,0.8499,1080.97,392.36,0.7746,1042.97,400.76,0.7736,1101.70,406.68,0.7841,1028.66,429.38,0.7696,1098.25,415.56,0.6805,1043.46,421.49,0.6030,1071.10,455.05,0.6335,1053.33,455.05,0.6167,1067.65,496.51,0.6840,1056.79,497.99,0.7311,1056.30,527.60,0.7536,1055.80,547.35,0.7487
2,bottom,0,875.48,571.54,956.03,841.94,915.76,593.86,0.6408,911.80,588.57,0.5434,921.04,589.23,0.4724,907.84,594.52,0.7790,928.30,595.18,0.7752,893.97,623.56,0.8080,944.14,626.86,0.8247,880.77,663.17,0.8144,950.08,670.43,0.7586,893.31,669.77,0.5622,950.74,705.42,0.6396,907.17,706.08,0.6849,933.58,705.42,0.7056,906.51,762.19,0.8130,936.22,747.67,0.7317,912.46,821.61,0.8503,940.84,797.84,0.7704
3,top,1,1021.63,365.35,1108.47,568.36,1059.60,381.61,0.7971,1063.56,378.14,0.8049,1055.63,378.14,0.8075,1070.50,378.14,0.8448,1051.17,380.62,0.8533,1080.91,391.02,0.7800,1043.74,398.95,0.7740,1101.73,404.90,0.7789,1028.87,427.70,0.7742,1099.25,413.82,0.6848,1044.23,418.78,0.6075,1071.00,453.97,0.6318,1053.16,453.97,0.6130,1067.53,495.11,0.6819,1056.63,497.09,0.7307,1056.13,527.82,0.7475,1055.63,546.16,0.7552
3,bottom,0,875.65,571.29,957.62,842.03,914.65,593.63,0.6377,911.35,588.35,0.5409,920.60,588.35,0.4811,906.72,594.96,0.7798,927.87,594.96,0.7842,893.50,624.70,0.8130,943.74,627.34,0.8217,880.94,664.36,0.8292,950.35,670.97,0.7723,894.16,672.29,0.5805,951.01,706.00,0.6819,906.72,707.32,0.6931,933.16,706.66,0.7103,906.06,762.18,0.8222,936.47,748.96,0.7479,912.67,821.67,0.8523,941.09,799.20,0.7768
4,top,1,1021.59,362.82,1108.00,568.18,1060.28,379.27,0.8167,1063.79,375.76,0.8167,1056.27,375.76,0.8190,1071.31,376.76,0.8432,1051.26,378.77,0.8621,1080.84,390.30,0.7796,1043.74,397.82,0.7726,1100.89,404.34,0.7605,1028.70,425.89,0.7792,1098.89,412.86,0.6604,1044.74,417.87,0.5911,1070.81,454.47,0.6373,1053.77,454.47,0.6204,1065.80,496.09,0.6719,1056.27,497.59,0.7380,1055.77,528.17,0.7389,1055.27,545.72,0.7573
4,bottom,0,877.07,571.89,957.42,842.14,913.94,593.53,0.6416,909.98,588.25,0.5473,918.56,588.25,0.4799,906.03,594.85,0.7789,927.14,594.85,0.7843,892.83,625.86,0.8128,943.63,627.18,0.8178,881.61,665.45,0.8249,950.23,671.39,0.7740,892.17,672.05,0.5501,952.21,707.01,0.6950,906.03,708.33,0.7026,932.42,707.67,0.7168,906.03,762.43,0.8235,936.38,750.56,0.7427,911.96,821.81,0.8553,940.99,799.38,0.7742
5,top,1,1021.59,362.51,1107.52,567.73,1061.05,378.94,0.8329,1064.55,375.43,0.8300,1056.54,375.43,0.8178,1071.57,375.94,0.8466,1051.53,377.94,0.8706,1080.59,388.96,0.7847,1044.01,396.48,0.7770,1101.13,403.49,0.7542,1028.98,424.03,0.7921,1098.62,411.51,0.6641,1046.02,415.52,0.6119,1071.07,454.09,0.6418,1054.03,454.60,0.6293,1065.06,495.18,0.6517,1056.54,496.68,0.7432,1055.04,528.75,0.7294,1055.04,545.28,0.7579
5,bottom,0,877.57,571.88,957.91,842.18,914.44,593.52,0.6549,910.48,588.24,0.5355,919.06,588.24,0.4917,905.86,594.84,0.7698,926.98,594.84,0.7823,892.00,625.86,0.8191,943.48,627.18,0.8129,882.10,666.77,0.8322,950.73,671.39,0.7701,893.32,676.01,0.5655,952.71,707.69,0.6997,905.86,708.35,0.7027,931.60,707.69,0.7193,905.86,763.12,0.8276,936.22,749.93,0.7450,911.80,821.86,0.8544,941.50,799.42,0.7724
6,top,1,1021.19,361.08,1106.63,567.20,1060.89,378.09,0.8342,1064.92,374.57,0.8400,1056.86,374.57,0.8267,1071.46,375.07,0.8512,1051.83,377.09,0.8725,1080.52,388.16,0.7973,1044.28,395.71,0.7783,1100.14,402.25,0.7573,1028.68,423.38,0.7924,1098.63,410.30,0.6968,1045.79,415.33,0.6164,1070.45,454.08,0.6491,1053.84,454.08,0.6381,1063.91,494.84,0.6691,1055.86,496.35,0.7493,1054.85,528.56,0.7436,1054.85,545.16,0.7697
6,bottom,0,877.51,572.01,958.29,842.05,913.94,593.64,0.6681,909.99,588.36,0.5267,917.90,588.36,0.4934,905.37,594.95,0.7676,926.47,594.95,0.7864,891.53,626.60,0.8241,942.29,627.26,0.8129,882.30,667.47,0.8321,950.86,670.77,0.7718,891.53,680.00,0.6130,953.50,707.69,0.7019,905.37,708.35,0.6996,931.09,707.69,0.7196,906.03,763.07,0.8311,935.70,751.20,0.7432,911.97,821.74,0.8544,941.63,800.65,0.7860
7,top,1,1021.42,360.50,1106.72,565.82,1061.07,377.44,0.8197,1065.08,373.43,0.8161,1057.06,373.43,0.8076,1071.59,373.93,0.8355,1052.04,375.44,0.8614,1080.11,386.96,0.7911,1044.52,394.48,0.7775,1100.67,401.50,0.7484,1028.48,422.05,0.7948,1097.66,409.52,0.6413,1046.53,413.53,0.6174,1070.59,453.13,0.6422,1053.55,453.13,0.6322,1063.57,494.24,0.6722,1055.55,495.74,0.7446,1054.55,528.32,0.7373,1054.55,544.36,0.7632
7,bottom,0,877.20,571.90,960.45,842.13,914.21,594.20,0.6650,910.25,588.92,0.5017,918.16,588.92,0.4889,904.97,594.86,0.7625,926.08,594.86,0.7885,891.11,626.52,0.8305,942.57,627.18,0.8155,883.20,667.43,0.8139,951.81,670.07,0.7810,889.80,683.26,0.5921,954.45,707.01,0.7279,905.63,708.99,0.7024,930.70,707.67,0.7241,905.63,763.09,0.8365,935.32,751.87,0.7524,912.23,822.47,0.8576,941.25,800.69,0.7929
8,top,1,1021.35,359.94,1106.57,565.44,1061.45,376.90,0.8285,1064.96,372.89,0.8321,1056.94,373.39,0.8161,1071.99,373.39,0.8410,1051.92,375.39,0.8562,1080.01,386.43,0.7941,1044.39,393.96,0.7760,1100.08,400.98,0.7493,1028.84,421.55,0.7944,1098.58,408.51,0.6793,1045.90,412.52,0.6352,1069.98,453.16,0.6518,1053.93,453.16,0.6432,1063.46,493.79,0.6853,1054.93,495.80,0.7475,1054.93,527.91,0.7551,1054.43,543.96,0.7677
