frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,932.80,359.61,1018.48,577.87,991.09,377.62,0.7645,994.82,373.89,0.7726,987.36,373.36,0.7520,999.62,375.49,0.7605,979.90,374.43,0.8193,1008.14,398.94,0.8326,964.45,389.35,0.7370,1010.28,431.44,0.7521,939.94,409.59,0.8234,999.09,460.22,0.7613,952.73,436.77,0.7503,993.76,459.68,0.6534,968.71,459.15,0.6408,1000.15,502.31,0.7247,969.25,504.45,0.7551,998.55,536.42,0.8046,970.84,552.94,0.8164
0,bottom,0,774.49,584.94,879.46,852.84,834.82,603.78,0.7321,834.17,600.51,0.6103,836.78,601.16,0.5144,826.97,607.05,0.7443,844.63,607.70,0.7333,812.58,632.55,0.7746,858.36,635.17,0.7953,780.53,653.48,0.8175,872.10,660.02,0.8444,794.27,639.09,0.5730,853.13,641.71,0.6545,829.59,709.73,0.7052,855.09,708.42,0.7247,819.78,767.29,0.7900,843.32,755.51,0.7921,832.86,823.54,0.8565,845.28,807.18,0.7848
1,top,1,932.44,361.33,1017.14,577.89,989.59,377.09,0.7530,993.82,372.86,0.7627,985.89,372.33,0.7438,998.58,374.97,0.7540,979.02,373.39,0.8141,1007.04,398.24,0.8556,963.69,389.25,0.7484,1009.68,431.02,0.7573,938.84,409.34,0.8331,999.11,459.04,0.7678,951.53,435.77,0.7523,992.77,460.09,0.6596,968.45,459.57,0.6489,999.64,502.39,0.7230,968.97,505.03,0.7572,999.11,536.75,0.8144,971.09,552.09,0.8191
1,bottom,0,774.58,584.80,879.81,852.98,834.40,603.65,0.7298,833.75,600.38,0.6151,835.71,601.03,0.5253,826.54,606.27,0.7356,844.88,607.58,0.7317,812.79,632.46,0.7722,858.63,635.08,0.7911,780.71,653.41,0.8268,872.38,659.31,0.8484,798.39,637.70,0.5841,852.73,640.97,0.6670,829.16,709.72,0.7084,854.04,708.41,0.7297,818.69,767.34,0.7906,842.91,755.55,0.7869,833.09,823.65,0.8533,845.53,807.93,0.7782
2,top,1,931.54,359.74,1016.79,577.51,988.52,376.12,0.7872,992.77,372.40,0.7939,984.80,371.87,0.7616,998.09,374.52,0.7761,978.42,372.93,0.8213,1006.60,397.92,0.8439,963.00,389.41,0.7413,1009.79,429.82,0.7589,938.01,409.61,0.8252,999.15,458.53,0.7715,951.30,435.67,0.7470,992.24,460.12,0.6620,967.79,459.59,0.6534,999.68,502.65,0.7232,968.32,504.78,0.7534,999.15,536.15,0.8085,970.98,552.10,0.8157
2,bottom,0,774.72,584.86,879.60,853.13,834.37,603.07,0.7358,833.71,600.45,0.6192,835.68,601.10,0.5295,826.51,606.34,0.7332,844.19,607.65,0.7379,812.75,633.19,0.7675,858.60,635.16,0.7943,780.66,653.50,0.8339,872.35,658.74,0.8514,799.65,637.12,0.5906,852.71,641.05,0.6698,829.13,710.48,0.7163,853.36,709.82,0.7348,817.34,767.46,0.7947,842.23,755.01,0.7815,833.06,824.44,0.8533,845.50,807.41,0.7724
3,top,1,931.54,358.44,1017.07,577.91,987.70,374.94,0.7886,991.45,371.19,0.8112,983.95,370.66,0.7749,996.81,373.87,0.7897,977.52,372.26,0.8314,1005.91,397.45,0.8493,962.51,389.41,0.7428,1009.13,429.60,0.7567,937.33,409.24,0.8353,998.41,457.46,0.7588,950.19,434.42,0.7579,992.52,460.14,0.6563,967.87,459.60,0.6478,999.48,503.00,0.7163,968.41,505.15,0.7530,1000.02,536.22,0.8125,970.55,552.83,0.8222
3,bottom,0,774.96,584.68,879.65,853.12,833.86,602.90,0.7452,833.20,600.28,0.6357,834.51,600.28,0.5423,826.65,606.18,0.7391,843.69,607.49,0.7474,813.54,633.05,0.7709,858.76,635.67,0.7966,781.43,653.36,0.8395,872.52,658.61,0.8563,800.43,636.98,0.5947,852.86,639.60,0.6818,827.96,711.69,0.7221,852.86,710.38,0.7404,816.82,767.40,0.8061,841.72,754.94,0.7860,832.55,824.41,0.8573,845.00,806.72,0.7890
4,top,1,930.14,359.57,1016.98,577.34,986.85,374.35,0.7934,991.11,370.09,0.8200,983.13,369.56,0.7754,996.42,373.28,0.7996,976.75,371.16,0.8435,1005.46,397.21,0.8532,961.33,389.77,0.7417,1009.18,429.11,0.7557,936.35,409.44,0.8344,998.55,456.76,0.7595,949.11,434.43,0.7583,991.64,460.48,0.6584,967.71,459.41,0.6479,999.61,503.01,0.7223,968.25,505.14,0.7597,1000.15,535.97,0.8163,970.90,552.46,0.8236
4,bottom,0,775.17,584.56,879.67,852.83,833.97,602.77,0.7427,833.97,599.49,0.6287,834.62,600.15,0.5415,826.76,606.04,0.7301,843.79,606.70,0.7438,813.66,632.90,0.7666,858.20,635.52,0.7946,781.57,653.85,0.8283,872.61,658.44,0.8562,799.26,637.48,0.5910,852.96,639.45,0.6767,827.42,710.83,0.7195,852.31,710.18,0.7345,815.63,767.16,0.8103,841.17,754.72,0.7879,832.00,824.14,0.8584,845.10,807.11,0.7892
