frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,3,900.49,356.27,960.80,583.10,930.09,372.22,0.9270,933.97,368.35,0.8774,925.66,368.35,0.8687,940.06,373.33,0.8863,919.57,374.99,0.9262,948.92,396.03,0.8397,911.26,403.79,0.8205,948.37,424.28,0.5859,928.98,431.48,0.7090,974.39,429.26,0.2920,962.76,432.03,0.5142,945.60,466.92,0.6359,920.68,468.03,0.6352,940.61,513.99,0.7529,913.48,518.42,0.6844,934.52,562.72,0.8383,911.26,545.00,0.7780
0,bottom,0,1044.95,631.19,1147.72,883.40,1108.04,647.70,0.6665,1106.19,646.46,0.5545,1110.50,646.46,0.4940,1102.50,651.39,0.6979,1120.35,651.39,0.6383,1090.18,681.56,0.7965,1126.51,674.17,0.7502,1086.49,724.66,0.7996,1140.67,695.11,0.7637,1060.01,754.22,0.7945,1127.74,673.56,0.4872,1101.88,751.14,0.6643,1124.05,747.45,0.7111,1083.41,803.48,0.8004,1112.35,796.71,0.7496,1095.11,861.98,0.8275,1130.82,851.51,0.8437
1,top,3,901.68,356.19,959.87,583.74,930.22,372.75,0.9442,934.11,368.30,0.8885,925.77,368.86,0.8858,940.22,373.86,0.8840,919.66,374.97,0.9364,949.66,396.08,0.8458,910.22,403.86,0.8546,948.55,424.41,0.6269,925.77,433.30,0.7344,953.55,449.97,0.3416,955.22,447.19,0.6317,944.66,467.19,0.6329,919.66,468.30,0.6410,940.77,513.86,0.7675,913.55,517.19,0.7000,934.66,563.85,0.8527,913.00,544.97,0.7910
1,bottom,0,1039.69,638.29,1148.53,893.55,1108.45,654.37,0.6659,1106.58,653.12,0.5767,1112.19,653.12,0.5243,1104.08,658.73,0.6954,1121.53,658.73,0.6784,1092.24,689.89,0.8207,1128.39,681.17,0.7907,1086.01,732.89,0.8267,1142.10,703.60,0.7623,1057.35,759.69,0.7959,1128.39,681.17,0.4946,1103.46,758.44,0.6957,1125.90,754.70,0.7430,1082.27,811.41,0.8131,1114.06,803.93,0.7813,1099.10,870.61,0.8506,1132.13,858.77,0.8558
2,top,1,900.90,356.79,958.03,582.03,930.57,373.18,0.9183,934.42,368.78,0.8686,926.17,369.33,0.8903,940.47,374.28,0.8756,920.12,375.38,0.8980,949.26,395.18,0.8363,910.22,403.98,0.8667,948.16,426.52,0.6268,922.32,434.77,0.7671,949.26,458.97,0.4943,942.11,460.62,0.6904,943.76,467.21,0.6395,919.02,467.76,0.6398,940.47,513.41,0.7747,913.52,516.16,0.7106,934.97,563.45,0.8527,915.72,546.95,0.8189
2,bottom,0,1035.33,644.63,1151.64,901.91,1108.56,662.09,0.6626,1106.05,660.84,0.5735,1111.70,660.84,0.5314,1104.16,666.49,0.7046,1122.38,666.49,0.6853,1093.49,697.27,0.8285,1130.54,689.10,0.8091,1085.32,740.61,0.8178,1144.99,711.09,0.8383,1053.91,765.73,0.7871,1131.17,688.47,0.5526,1104.16,766.99,0.7121,1127.40,763.85,0.7428,1082.81,819.13,0.8157,1117.35,809.70,0.7862,1102.28,877.54,0.8258,1133.69,863.72,0.8472
3,top,1,900.49,357.45,957.65,584.78,931.29,373.43,0.8980,935.17,369.55,0.8358,926.85,369.55,0.8830,940.72,374.54,0.8731,920.19,375.65,0.8878,949.60,395.08,0.8068,910.75,404.51,0.8616,945.72,427.82,0.5362,916.86,437.26,0.8040,943.50,461.68,0.3746,926.85,467.23,0.7106,944.05,465.56,0.6589,918.52,466.67,0.6493,939.61,511.63,0.7640,914.08,513.85,0.6976,935.17,562.13,0.8382,916.86,548.26,0.8078
3,bottom,0,1032.07,651.51,1155.24,913.71,1110.93,667.38,0.6815,1107.73,666.10,0.5711,1112.86,666.10,0.5671,1103.89,671.86,0.6960,1121.82,671.86,0.6966,1092.37,703.23,0.8223,1131.42,694.27,0.8192,1083.41,744.84,0.8298,1147.42,719.23,0.8873,1052.04,768.53,0.8005,1133.98,697.47,0.6300,1104.53,774.29,0.7113,1128.22,771.73,0.7265,1085.97,826.14,0.7931,1119.90,812.70,0.7884,1103.89,883.75,0.8284,1134.62,864.55,0.8280
4,top,1,900.62,357.31,957.51,579.63,931.78,373.49,0.8737,935.58,369.69,0.8402,927.44,369.69,0.8697,941.55,374.57,0.8819,920.93,375.66,0.8805,950.24,395.20,0.8097,910.62,404.97,0.8498,945.90,427.22,0.5287,910.62,438.62,0.7791,947.52,460.33,0.3658,913.87,469.56,0.6937,943.72,468.47,0.6589,919.84,469.56,0.6615,941.01,512.44,0.7781,914.96,511.89,0.7176,937.21,561.29,0.8393,917.67,548.80,0.8307
4,bottom,0,1028.39,656.17,1157.35,918.26,1110.79,672.68,0.6759,1108.23,671.40,0.5667,1113.35,670.76,0.5825,1104.39,676.52,0.6712,1122.31,676.52,0.7082,1091.59,707.23,0.8143,1131.90,697.63,0.7955,1080.71,748.18,0.8108,1149.82,725.15,0.8803,1048.72,772.50,0.7961,1135.74,704.67,0.6167,1106.95,777.62,0.7358,1129.98,775.06,0.7475,1090.31,833.28,0.8001,1122.31,815.37,0.7642,1105.03,891.51,0.8347,1134.46,863.36,0.7804
