frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,893.51,371.78,980.05,589.92,926.12,391.91,0.7591,929.32,387.65,0.7900,921.86,388.19,0.7980,935.71,388.19,0.8409,916.54,389.78,0.8074,950.09,407.36,0.7789,905.35,408.96,0.8194,961.27,432.39,0.7850,899.50,432.39,0.7571,970.86,454.22,0.7768,903.22,448.90,0.7911,939.97,471.80,0.6029,918.14,471.80,0.6187,942.10,517.60,0.6950,917.07,512.80,0.7104,942.63,562.87,0.7811,931.45,540.50,0.7894
0,bottom,0,998.66,582.40,1113.20,856.15,1056.59,601.65,0.7506,1055.26,598.31,0.5099,1057.26,598.31,0.5484,1048.58,604.32,0.7390,1066.62,602.99,0.7381,1035.21,631.72,0.7471,1085.33,629.05,0.7954,1004.47,656.45,0.8412,1106.05,663.80,0.8507,1025.85,676.50,0.6948,1091.35,654.45,0.5800,1043.90,703.90,0.6852,1068.62,702.57,0.6873,1055.26,750.69,0.7367,1074.64,766.06,0.7272,1053.92,804.15,0.7633,1066.62,822.20,0.8154
1,top,1,893.45,371.73,979.86,589.89,926.00,392.39,0.7763,929.20,388.13,0.8053,921.74,388.13,0.8135,936.12,388.13,0.8478,916.42,389.73,0.8128,949.97,407.31,0.7795,905.23,408.91,0.8182,961.16,432.34,0.7844,899.37,432.87,0.7593,970.75,454.18,0.7768,903.10,448.85,0.8033,940.39,471.76,0.6030,918.55,472.29,0.6182,941.98,517.56,0.6979,916.95,512.77,0.7088,943.05,562.84,0.7807,931.33,540.47,0.7893
1,bottom,0,998.65,582.37,1113.16,856.41,1056.57,601.64,0.7572,1055.90,598.29,0.5146,1057.24,598.29,0.5566,1048.54,604.31,0.7335,1066.61,602.97,0.7364,1035.16,631.74,0.7493,1085.34,629.74,0.7966,1004.39,656.50,0.8364,1106.08,663.86,0.8518,1026.47,676.57,0.6948,1090.69,653.82,0.5870,1044.53,704.00,0.6896,1069.28,702.66,0.6911,1055.23,750.16,0.7357,1074.64,766.89,0.7274,1053.90,804.35,0.7622,1066.61,823.09,0.8109
2,top,1,893.56,371.53,979.79,589.90,926.01,392.22,0.7678,929.21,387.95,0.8019,921.75,387.95,0.8072,935.61,387.95,0.8488,916.41,389.55,0.8172,950.00,407.14,0.7829,905.22,409.28,0.8218,961.20,432.20,0.7885,899.35,432.73,0.7594,970.80,454.06,0.7842,903.09,448.73,0.8092,940.41,472.19,0.6126,918.55,472.72,0.6272,942.01,517.50,0.7030,916.95,513.24,0.7139,943.07,562.82,0.7852,931.34,540.96,0.7946
2,bottom,0,998.73,582.33,1113.18,856.78,1056.62,601.63,0.7500,1055.95,598.28,0.5122,1057.29,598.28,0.5499,1048.58,604.31,0.7346,1066.68,603.64,0.7368,1035.18,631.78,0.7479,1085.44,629.77,0.7942,1005.03,656.57,0.8373,1106.21,663.94,0.8516,1025.80,676.67,0.6923,1090.13,653.89,0.5867,1044.56,704.15,0.6880,1069.36,702.81,0.6901,1055.28,750.38,0.7364,1074.72,766.46,0.7271,1053.94,804.65,0.7619,1066.01,823.41,0.8076
3,top,1,893.76,371.41,979.81,589.93,926.12,392.11,0.7351,929.32,387.84,0.7788,921.85,387.84,0.7737,935.72,387.84,0.8356,916.51,389.44,0.8039,949.59,407.05,0.7832,905.31,409.18,0.8204,960.79,432.12,0.7808,899.44,433.19,0.7537,970.39,454.00,0.7789,903.18,448.66,0.8043,939.99,472.67,0.6129,918.65,472.67,0.6290,942.12,517.48,0.7039,917.05,513.21,0.7156,943.19,562.83,0.7876,931.45,540.42,0.7940
3,bottom,0,998.73,582.34,1113.12,856.84,1057.27,601.64,0.7416,1055.93,598.29,0.5100,1057.94,598.29,0.5487,1049.22,604.32,0.7301,1066.65,603.65,0.7332,1035.15,632.47,0.7465,1085.41,629.79,0.7921,1004.99,656.59,0.8383,1106.19,664.64,0.8541,1025.77,676.70,0.6943,1090.11,653.91,0.5886,1044.53,704.18,0.6872,1069.33,702.84,0.6888,1055.26,750.42,0.7351,1075.36,767.17,0.7256,1053.92,804.03,0.7658,1065.98,823.47,0.8069
4,top,1,893.77,371.31,979.68,589.72,926.06,392.53,0.7210,929.26,388.27,0.7627,921.79,388.27,0.7561,935.66,388.27,0.8236,916.46,389.87,0.7994,949.52,406.93,0.7866,905.26,409.06,0.8197,960.72,432.53,0.7783,899.40,433.59,0.7521,970.85,453.86,0.7778,903.13,449.06,0.8006,939.92,472.52,0.6093,918.59,472.52,0.6248,942.06,517.31,0.7030,917.53,513.58,0.7138,943.12,562.64,0.7830,931.39,540.77,0.7956
4,bottom,0,998.72,582.21,1113.03,856.80,1057.22,601.51,0.7507,1055.88,598.16,0.5129,1057.89,598.16,0.5491,1049.17,604.87,0.7303,1066.60,603.53,0.7324,1035.10,632.35,0.7457,1086.04,630.34,0.7958,1004.93,657.16,0.8354,1106.16,664.53,0.8572,1026.38,676.60,0.6985,1089.40,653.80,0.5952,1044.48,704.75,0.6885,1069.29,703.41,0.6909,1055.21,750.34,0.7360,1075.32,767.10,0.7288,1053.87,803.97,0.7681,1065.93,823.41,0.8077
