frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,787.71,359.63,870.69,567.80,826.15,377.83,0.8283,829.71,373.76,0.8385,821.58,373.76,0.7921,835.81,375.79,0.8076,815.99,376.81,0.8670,841.91,387.48,0.7409,809.38,396.63,0.7571,864.27,401.71,0.6448,795.15,423.06,0.8128,856.14,395.61,0.4265,814.97,405.27,0.6786,838.86,451.52,0.6189,821.07,453.55,0.5978,842.41,491.16,0.6903,825.64,497.26,0.7427,822.08,521.65,0.7493,822.08,547.06,0.7819
0,bottom,0,923.85,562.18,1024.14,827.68,970.10,584.09,0.7204,967.51,580.20,0.5686,968.16,578.91,0.5066,963.62,587.33,0.7146,982.42,584.09,0.6916,957.14,618.45,0.7082,1000.57,604.19,0.7399,937.05,641.13,0.7050,1015.48,613.26,0.6789,931.86,654.74,0.6789,997.33,612.61,0.4913,984.36,691.04,0.6825,1007.05,687.80,0.6882,976.58,748.08,0.7403,997.97,742.25,0.7509,1001.86,798.64,0.7783,996.03,793.45,0.6822
1,top,1,787.80,359.71,870.24,567.83,825.98,377.39,0.8331,829.53,373.33,0.8416,821.91,373.33,0.7961,835.63,375.36,0.8085,815.81,376.38,0.8723,841.73,387.55,0.7495,809.72,396.19,0.7620,863.57,401.27,0.6397,794.98,423.12,0.8185,855.44,395.68,0.4303,815.31,404.83,0.6684,839.19,452.08,0.6255,821.40,454.11,0.6038,842.74,491.21,0.6945,825.47,497.30,0.7453,821.91,521.69,0.7572,821.91,546.59,0.7862
1,bottom,0,920.18,562.44,1024.41,826.71,969.72,584.25,0.7203,967.78,580.38,0.5783,968.43,578.44,0.5091,963.91,586.83,0.7030,982.62,583.61,0.6736,957.46,617.80,0.7036,1000.04,604.25,0.7486,934.23,637.80,0.6466,1014.88,613.93,0.6887,929.72,647.48,0.6736,996.81,612.64,0.4883,982.62,691.35,0.6722,1005.85,688.13,0.6870,976.17,747.48,0.7432,998.10,742.32,0.7580,1001.33,797.81,0.7684,996.17,793.29,0.6906
2,top,1,787.81,359.84,869.83,567.80,826.28,377.50,0.8690,829.32,373.44,0.8812,821.71,373.44,0.8332,835.42,374.97,0.8221,815.61,376.49,0.8942,841.51,387.15,0.7563,809.52,396.29,0.7643,863.34,401.88,0.6296,794.80,422.69,0.8117,853.19,394.77,0.4405,815.11,405.43,0.6518,838.97,452.14,0.6252,821.71,454.68,0.6005,843.54,491.24,0.7014,825.77,497.84,0.7517,822.21,521.19,0.7652,822.21,546.58,0.7915
2,bottom,0,913.28,562.44,1020.41,819.72,969.99,584.29,0.7495,968.10,580.53,0.6016,968.73,579.27,0.5058,964.96,586.81,0.6993,983.18,583.67,0.6606,957.43,617.59,0.7241,998.88,604.40,0.8195,927.90,635.17,0.5782,1012.70,617.59,0.7529,922.88,640.20,0.6711,991.97,613.82,0.5155,981.92,689.82,0.7002,1004.54,687.31,0.7134,975.01,748.24,0.7641,997.63,741.96,0.7800,1000.77,797.86,0.7825,995.74,792.84,0.7282
3,top,1,788.17,359.90,869.30,567.64,825.69,377.55,0.8693,829.24,373.49,0.8852,821.63,373.49,0.8365,835.33,375.52,0.8279,815.55,376.54,0.8922,841.92,387.70,0.7571,809.46,396.32,0.7655,863.22,402.91,0.6355,795.26,423.20,0.8204,853.59,396.32,0.4432,815.04,405.45,0.6788,839.38,452.61,0.6199,821.63,454.64,0.5976,843.95,492.17,0.6956,826.20,497.75,0.7484,822.14,521.08,0.7499,822.14,546.44,0.7890
3,bottom,0,911.73,562.67,1019.08,813.42,970.30,584.59,0.7727,967.24,580.91,0.6066,968.47,580.30,0.4861,964.79,587.03,0.7069,984.99,583.97,0.6946,957.45,617.03,0.7254,998.46,604.18,0.8343,931.74,628.05,0.6013,1010.09,619.48,0.7503,920.10,623.15,0.6923,988.67,612.13,0.4949,980.71,688.66,0.6917,1004.58,686.21,0.7094,973.98,746.81,0.7677,997.85,741.91,0.7875,1000.30,797.01,0.8108,996.01,792.73,0.7548
4,top,1,790.22,360.55,869.23,567.58,826.19,377.63,0.8634,829.73,373.59,0.8688,821.64,373.59,0.8198,835.79,375.61,0.8138,815.57,376.62,0.8881,842.36,389.26,0.7602,809.51,397.35,0.7639,863.59,405.43,0.6775,795.36,424.13,0.8260,853.99,398.86,0.4393,816.08,406.44,0.6912,839.84,452.44,0.6291,821.13,454.46,0.6038,845.90,492.87,0.7137,827.20,497.93,0.7560,823.16,519.66,0.7628,822.15,545.94,0.7877
4,bottom,0,906.95,562.45,1018.57,816.09,968.95,585.24,0.7690,966.48,580.90,0.6219,967.71,580.90,0.5036,964.62,587.10,0.7199,985.05,584.62,0.7158,958.43,617.44,0.7159,998.68,605.05,0.8538,929.94,625.49,0.7564,1009.20,622.39,0.6946,919.41,612.48,0.8473,984.43,613.10,0.4870,980.10,690.51,0.6940,1003.63,687.41,0.7193,973.29,747.48,0.7823,996.82,741.91,0.7966,999.91,797.64,0.8273,996.20,791.45,0.7847
