frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,790.57,359.95,868.47,566.99,828.00,377.03,0.8731,831.54,373.49,0.8740,823.96,373.49,0.8550,838.11,375.52,0.8529,818.90,375.52,0.8643,844.68,388.66,0.8028,811.32,396.24,0.8012,861.37,407.36,0.6685,796.66,424.55,0.8352,860.35,411.91,0.5814,816.88,412.92,0.7206,835.59,454.37,0.6361,819.41,454.88,0.6175,830.53,495.82,0.6295,823.96,497.34,0.7450,815.87,525.64,0.7050,823.96,545.36,0.7826
0,bottom,0,944.80,574.23,1029.85,832.30,958.97,603.72,0.8682,957.71,599.31,0.8277,957.71,599.94,0.7102,965.27,597.42,0.8151,979.13,596.16,0.6699,975.98,623.25,0.8146,998.03,614.43,0.7688,972.83,661.05,0.7277,998.66,656.64,0.5674,953.93,670.50,0.6276,983.54,685.62,0.5964,1002.44,697.59,0.6680,1010.63,695.70,0.5821,1004.96,754.30,0.7709,994.25,742.33,0.6933,1016.30,814.78,0.8467,994.88,792.73,0.8308
1,top,0,790.30,358.03,868.36,567.83,828.30,375.35,0.8789,832.40,371.76,0.8815,824.21,371.76,0.8619,838.55,373.81,0.8492,819.09,373.81,0.8531,844.18,387.64,0.7894,811.40,394.30,0.7898,861.09,405.05,0.6742,796.55,422.98,0.8313,861.09,410.18,0.6360,817.04,411.71,0.7143,835.48,454.23,0.6328,819.09,454.74,0.6169,829.33,495.71,0.6358,823.18,496.74,0.7375,815.50,526.45,0.7125,823.69,544.37,0.7816
1,bottom,1,944.84,574.05,1029.62,832.08,958.88,603.54,0.8658,957.62,599.13,0.8295,957.62,599.76,0.7133,965.18,597.87,0.8126,979.04,595.98,0.6734,975.89,623.07,0.8165,998.57,614.88,0.7690,972.74,660.86,0.7400,999.20,656.45,0.5612,953.84,670.94,0.6545,983.45,684.80,0.5902,1001.72,698.03,0.6635,1010.54,696.14,0.5825,1004.24,754.10,0.7723,994.16,742.76,0.7006,1016.21,814.57,0.8475,994.79,792.52,0.8277
2,top,1,790.02,356.21,868.79,567.01,828.37,374.12,0.8890,831.98,370.51,0.8920,824.26,370.51,0.8686,838.15,372.57,0.8585,818.60,373.09,0.8683,843.81,386.47,0.7941,810.88,393.16,0.7941,860.80,403.97,0.6380,796.47,421.98,0.8355,860.28,408.60,0.6262,816.54,410.14,0.7174,835.06,452.34,0.6329,819.11,452.86,0.6163,828.37,494.54,0.6347,822.71,495.57,0.7363,815.51,525.94,0.7109,823.23,543.44,0.7774
2,bottom,0,944.94,573.66,1029.24,831.65,958.74,603.76,0.8667,957.48,599.36,0.8373,957.48,599.36,0.7119,965.04,597.47,0.8216,978.90,596.21,0.6766,975.75,622.66,0.8217,999.06,615.10,0.7665,972.60,661.08,0.7485,1000.32,656.04,0.5550,953.70,670.53,0.6530,983.31,683.13,0.5558,1001.57,698.25,0.6595,1010.39,696.36,0.5814,1004.09,754.31,0.7719,994.02,742.97,0.7013,1016.06,814.77,0.8456,994.65,792.73,0.8252
3,top,1,790.28,356.10,869.26,565.94,827.72,373.42,0.8818,831.82,369.83,0.8852,823.62,369.83,0.8587,837.97,371.37,0.8511,817.99,371.88,0.8533,843.60,386.23,0.7813,810.30,392.89,0.7897,861.02,405.18,0.5991,795.96,421.06,0.8275,858.46,407.23,0.5301,815.94,409.79,0.7121,834.90,451.29,0.6254,819.01,452.31,0.6118,827.72,494.32,0.6296,822.60,495.35,0.7401,815.43,526.60,0.6947,822.60,541.45,0.7683
3,bottom,0,944.81,573.41,1029.16,831.82,957.96,602.93,0.8642,956.70,598.52,0.8328,956.70,599.15,0.6990,963.64,596.62,0.8176,978.15,595.36,0.6769,975.00,623.12,0.8164,998.34,614.92,0.7647,971.84,661.60,0.7440,1000.86,655.30,0.5526,954.18,671.07,0.6363,983.20,681.79,0.5369,1000.86,698.83,0.6581,1010.33,696.30,0.5831,1003.39,754.34,0.7640,993.92,742.99,0.6928,1016.00,814.91,0.8407,995.18,792.20,0.8212
4,top,1,790.00,354.96,869.14,566.12,828.02,372.38,0.8788,831.63,368.78,0.8756,823.90,368.78,0.8524,837.82,370.32,0.8443,818.23,370.84,0.8397,842.97,385.27,0.7792,809.98,391.97,0.7891,861.02,405.38,0.5996,796.06,420.33,0.8280,857.92,406.41,0.5370,816.17,408.99,0.7068,834.21,450.74,0.6216,819.26,451.26,0.6076,826.99,494.05,0.6216,822.35,495.08,0.7347,815.14,527.04,0.6918,821.84,541.48,0.7669
4,bottom,0,944.71,573.16,1028.81,831.40,957.76,602.66,0.8688,956.49,598.25,0.8352,956.49,598.25,0.7021,963.43,596.99,0.8093,977.93,595.10,0.6877,974.15,622.84,0.8155,997.47,614.64,0.7691,971.00,661.30,0.7483,1000.63,654.99,0.5427,953.34,672.01,0.6512,983.60,680.84,0.5295,1000.63,698.49,0.6591,1010.08,695.97,0.5885,1003.15,753.97,0.7673,993.69,742.63,0.6910,1016.39,814.50,0.8418,994.95,792.43,0.8279
