frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,830.37,381.67,930.69,576.09,881.48,402.94,0.8046,885.28,399.14,0.7620,877.68,398.66,0.7639,890.50,399.61,0.7805,871.04,397.72,0.7881,900.47,415.75,0.7016,856.80,408.16,0.7513,924.67,428.57,0.8249,835.44,430.47,0.7865,906.64,448.50,0.7258,839.71,441.38,0.7230,886.23,464.64,0.6258,867.72,464.64,0.6306,879.58,506.41,0.7290,869.14,504.98,0.6544,881.48,553.87,0.7370,875.31,523.50,0.5289
0,bottom,0,932.01,586.53,1028.66,834.57,995.47,611.84,0.7719,992.44,607.60,0.5600,1000.31,609.42,0.5855,982.75,611.84,0.8057,1002.74,614.26,0.7751,963.98,636.06,0.7661,1014.24,642.72,0.8034,941.57,656.05,0.7097,1024.54,657.86,0.7701,939.15,660.29,0.6428,1016.06,642.72,0.5151,973.67,711.15,0.7026,999.71,712.36,0.7134,971.25,749.91,0.7078,1004.55,762.63,0.8038,971.25,784.43,0.7658,989.41,814.10,0.7893
1,top,1,830.54,381.10,930.81,576.09,882.10,402.90,0.8173,885.91,398.62,0.7659,878.29,398.14,0.7712,890.67,399.09,0.7814,871.15,397.67,0.7913,900.67,415.28,0.7035,856.87,407.66,0.7439,924.95,428.61,0.8211,835.45,430.04,0.7800,906.86,449.08,0.7265,840.21,441.46,0.7147,886.39,465.26,0.6294,867.82,465.26,0.6358,879.72,506.68,0.7327,869.25,505.25,0.6603,881.63,553.81,0.7340,875.44,524.29,0.5320
1,bottom,0,931.96,586.57,1028.37,834.58,995.91,611.88,0.7716,992.88,607.64,0.5545,1000.14,609.45,0.5920,982.58,611.88,0.8028,1003.17,614.30,0.7782,963.81,636.10,0.7688,1014.07,642.76,0.7996,942.02,655.47,0.7065,1024.36,657.29,0.7714,939.59,660.32,0.6439,1018.31,641.55,0.5488,973.50,711.18,0.7016,999.54,712.39,0.7134,971.69,749.93,0.7066,1004.38,762.65,0.8020,971.08,784.44,0.7645,989.24,813.51,0.7894
2,top,1,830.68,381.01,930.73,576.08,882.13,402.34,0.8222,885.94,398.06,0.7696,878.32,397.58,0.7752,890.71,399.01,0.7769,871.18,397.58,0.7847,900.71,415.20,0.7015,856.89,407.58,0.7475,925.00,428.54,0.8243,835.46,430.44,0.7854,906.90,449.01,0.7334,840.22,441.87,0.7183,885.94,465.68,0.6304,867.37,465.21,0.6387,879.75,506.64,0.7370,869.27,505.69,0.6654,881.66,553.79,0.7341,875.47,524.26,0.5359
2,bottom,0,931.96,586.61,1028.24,834.60,996.44,611.32,0.7649,993.42,607.68,0.5495,1000.08,608.89,0.5922,982.52,611.92,0.7977,1003.10,614.34,0.7787,963.75,636.14,0.7685,1014.00,642.80,0.7997,942.56,654.91,0.7011,1024.29,657.33,0.7653,939.53,659.75,0.6434,1018.85,641.59,0.5525,973.44,711.21,0.6992,999.47,711.82,0.7118,971.62,749.96,0.7057,1004.32,762.67,0.7997,971.62,784.47,0.7622,989.18,813.53,0.7875
3,top,1,830.68,381.27,930.73,576.16,882.13,402.11,0.8202,885.94,397.83,0.7714,878.32,397.36,0.7750,890.69,398.31,0.7779,871.19,396.88,0.7920,899.73,414.48,0.7026,856.91,407.35,0.7520,924.95,428.28,0.8266,835.50,430.18,0.7873,906.87,448.74,0.7291,839.79,441.60,0.7242,885.94,464.92,0.6266,867.86,464.44,0.6385,879.75,506.79,0.7362,868.81,505.36,0.6795,881.18,553.89,0.7425,874.99,523.44,0.5491
3,bottom,0,932.34,586.56,1028.34,834.73,996.09,611.28,0.7658,993.07,607.04,0.5540,1000.34,608.85,0.5932,982.77,611.28,0.7993,1003.37,613.70,0.7784,963.98,635.51,0.7691,1014.27,642.78,0.8006,942.17,654.90,0.7014,1023.97,657.33,0.7614,939.14,659.14,0.6424,1019.12,641.57,0.5497,973.68,711.25,0.7010,999.73,711.86,0.7129,971.25,750.03,0.7042,1004.58,762.75,0.8006,971.25,784.56,0.7616,989.43,813.65,0.7899
4,top,1,830.73,381.22,930.82,576.07,881.73,401.58,0.8146,885.53,397.77,0.7743,877.92,396.82,0.7715,890.29,398.25,0.7754,870.78,396.35,0.7912,899.80,414.42,0.6987,856.51,407.29,0.7534,924.54,427.74,0.8250,835.58,430.12,0.7917,906.94,449.15,0.7316,840.34,442.49,0.7245,886.01,464.85,0.6265,867.45,463.90,0.6426,879.82,506.71,0.7342,868.88,505.29,0.6793,881.25,553.81,0.7433,875.07,524.31,0.5500
4,bottom,0,932.18,586.82,1028.60,834.70,996.73,610.91,0.7611,993.10,607.28,0.5512,1000.97,608.49,0.5933,982.81,610.91,0.8051,1003.39,613.93,0.7836,964.05,635.11,0.7778,1014.28,642.38,0.7999,941.66,655.09,0.7226,1023.96,657.51,0.7670,939.24,659.32,0.6490,1019.73,640.56,0.5692,973.13,710.76,0.7061,999.76,711.97,0.7190,971.31,750.10,0.7037,1004.60,762.81,0.8025,971.31,784.59,0.7680,989.47,814.25,0.7928
