frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,1023.52,361.43,1105.20,568.70,1061.83,378.03,0.7878,1065.38,373.47,0.7959,1057.28,373.98,0.7743,1071.95,374.99,0.7944,1052.22,377.02,0.8061,1080.05,388.65,0.7353,1046.15,395.74,0.7364,1100.80,404.85,0.6757,1029.45,423.57,0.8070,1090.17,403.83,0.4396,1048.68,406.36,0.6723,1075.50,452.41,0.6221,1057.28,453.93,0.6018,1079.54,493.40,0.7298,1058.80,499.98,0.7348,1061.83,520.73,0.7937,1054.75,547.55,0.7807
0,bottom,0,888.45,564.81,990.57,835.04,925.00,585.79,0.7146,921.04,582.49,0.4369,928.30,581.83,0.4792,913.78,588.43,0.6644,936.22,587.77,0.7586,901.91,619.44,0.8344,952.71,614.82,0.7494,897.29,650.44,0.7413,983.72,630.65,0.8345,911.15,666.94,0.6246,965.90,647.14,0.6968,919.06,692.67,0.6738,946.77,692.01,0.6662,905.21,749.40,0.7830,946.11,747.42,0.7725,903.89,800.20,0.8467,942.15,802.18,0.8064
1,top,1,1023.79,361.33,1105.27,568.65,1062.00,377.93,0.7883,1065.54,373.38,0.7995,1057.95,373.88,0.7730,1072.12,374.90,0.7932,1052.38,376.92,0.8016,1080.22,388.06,0.7394,1046.82,395.14,0.7396,1100.47,404.76,0.6797,1029.61,423.49,0.8072,1090.85,405.27,0.4551,1048.84,406.28,0.6691,1075.16,452.34,0.6250,1056.94,453.86,0.6054,1079.21,493.84,0.7271,1058.96,499.91,0.7404,1062.00,521.17,0.7913,1054.91,547.49,0.7865
1,bottom,0,887.92,565.55,991.29,836.11,925.73,585.90,0.7428,923.09,583.25,0.4348,928.37,582.59,0.4808,915.82,588.54,0.6698,937.62,587.88,0.7638,902.61,619.58,0.8335,954.80,614.96,0.7485,897.99,649.31,0.7522,984.52,631.47,0.8417,912.52,665.82,0.6433,966.69,646.67,0.6881,919.13,691.58,0.6745,946.87,691.58,0.6652,905.25,749.05,0.7824,946.21,747.73,0.7753,903.27,799.91,0.8432,942.25,801.89,0.8121
2,top,1,1023.67,361.24,1105.59,568.66,1062.10,377.84,0.7927,1065.64,373.29,0.8027,1058.05,374.30,0.7790,1072.22,374.81,0.7993,1052.47,376.83,0.8040,1080.33,387.97,0.7465,1046.90,395.57,0.7429,1100.58,404.68,0.6769,1030.19,423.42,0.8064,1091.97,405.19,0.4642,1048.93,406.71,0.6738,1075.26,453.30,0.6272,1057.54,454.82,0.6086,1079.31,493.81,0.7295,1059.06,500.39,0.7443,1061.59,521.16,0.7984,1055.01,547.49,0.7925
2,bottom,0,888.27,566.11,992.18,836.04,927.04,586.41,0.7308,923.75,583.77,0.4293,929.68,583.11,0.4777,916.50,589.04,0.6753,938.91,588.38,0.7670,903.98,619.36,0.8297,955.38,615.40,0.7412,898.05,648.35,0.7460,985.70,631.22,0.8397,912.55,665.49,0.6362,967.24,645.72,0.6778,919.14,692.51,0.6674,946.82,692.51,0.6589,904.64,749.18,0.7780,946.82,747.86,0.7660,902.00,798.61,0.8350,942.20,801.90,0.8103
3,top,1,1023.39,361.18,1105.56,569.00,1062.45,377.82,0.7887,1066.00,373.26,0.7910,1058.39,374.27,0.7735,1072.59,374.78,0.7973,1052.81,377.32,0.7998,1080.71,388.48,0.7369,1046.72,395.58,0.7393,1100.50,405.73,0.6588,1029.97,423.99,0.8030,1091.37,404.21,0.4406,1049.25,406.24,0.6641,1075.64,452.92,0.6258,1057.37,454.44,0.6053,1079.19,493.51,0.7257,1058.89,500.10,0.7365,1061.94,521.41,0.7914,1054.83,547.80,0.7814
3,bottom,0,888.93,565.78,993.96,834.92,927.65,586.02,0.7554,925.02,584.05,0.4348,929.62,583.39,0.4944,917.79,589.30,0.6877,940.13,588.65,0.7690,904.65,619.53,0.8274,956.56,615.59,0.7416,897.42,647.13,0.7472,986.79,630.70,0.8469,912.54,663.56,0.6394,967.73,645.16,0.6761,919.11,691.81,0.6730,947.36,691.81,0.6616,904.65,748.32,0.7812,946.71,747.66,0.7694,902.02,796.94,0.8408,942.11,802.20,0.8107
4,top,1,1023.09,360.93,1105.60,569.03,1062.82,378.11,0.7849,1066.38,374.04,0.7861,1058.76,374.55,0.7739,1072.98,375.06,0.8075,1053.17,377.60,0.8042,1081.11,388.78,0.7487,1047.07,395.89,0.7415,1100.42,405.54,0.6668,1030.31,423.83,0.8020,1093.81,405.03,0.4556,1049.61,406.56,0.6604,1076.03,453.81,0.6277,1057.74,455.33,0.6083,1079.08,493.94,0.7240,1058.76,500.55,0.7386,1061.80,520.87,0.7951,1055.20,547.80,0.7856
4,bottom,0,888.66,566.03,994.96,834.97,928.68,586.25,0.7435,926.05,584.28,0.4263,930.65,583.63,0.4999,918.83,589.54,0.6783,941.15,588.88,0.7658,905.70,619.08,0.8180,957.57,615.14,0.7317,897.82,644.69,0.7437,988.43,629.59,0.8385,913.58,663.07,0.6439,968.73,644.69,0.6816,919.49,691.31,0.6669,947.72,691.96,0.6549,905.04,748.43,0.7818,947.06,747.12,0.7688,901.10,797.02,0.8347,942.47,801.61,0.8058
