frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,895.76,372.10,980.87,588.80,927.73,392.10,0.7871,931.43,387.86,0.8123,923.50,387.86,0.8191,937.25,388.39,0.8547,917.68,389.98,0.8312,951.01,407.44,0.7759,906.57,410.08,0.8227,961.59,432.30,0.7919,901.28,434.42,0.7527,972.70,454.52,0.7786,905.51,449.76,0.7693,941.49,471.45,0.5943,919.27,471.45,0.6097,943.60,517.48,0.7053,918.21,513.78,0.7311,944.13,564.04,0.7771,932.49,542.88,0.7899
0,bottom,0,990.01,584.19,1111.04,854.94,1049.20,603.22,0.7684,1047.88,600.58,0.5068,1050.52,599.92,0.5329,1041.27,606.53,0.7555,1059.12,605.21,0.7340,1026.73,633.63,0.7406,1076.30,629.66,0.7520,996.32,656.77,0.8479,1103.40,660.73,0.8634,1020.12,669.33,0.5920,1092.83,650.16,0.5559,1034.66,704.36,0.6759,1059.78,703.04,0.6793,1049.20,749.97,0.7189,1067.71,764.51,0.7208,1047.88,804.17,0.7709,1062.42,818.71,0.8012
1,top,1,895.95,372.14,980.92,588.66,927.86,392.12,0.7814,931.56,387.90,0.8069,923.63,387.90,0.8126,937.38,388.42,0.8505,917.82,390.01,0.8258,951.12,407.45,0.7745,906.72,410.10,0.8216,961.69,432.30,0.7911,901.43,434.41,0.7469,972.26,454.50,0.7800,905.66,449.74,0.7573,941.60,471.41,0.5941,919.40,471.41,0.6103,943.19,517.40,0.7037,918.35,513.70,0.7322,944.25,564.45,0.7772,932.62,542.78,0.7899
1,bottom,0,990.01,584.52,1110.97,853.48,1049.18,604.09,0.7668,1047.87,600.81,0.5058,1050.49,600.81,0.5346,1041.30,607.37,0.7607,1059.03,606.06,0.7360,1026.85,634.30,0.7438,1076.76,630.36,0.7539,996.65,657.28,0.8543,1103.68,661.22,0.8704,1022.26,670.41,0.6105,1091.86,649.40,0.5689,1034.73,704.55,0.6778,1059.69,703.24,0.6817,1049.18,749.86,0.7202,1067.56,765.62,0.7267,1047.87,803.71,0.7754,1062.31,819.46,0.8122
2,top,1,896.02,372.38,980.54,587.98,927.75,392.81,0.7874,931.44,388.60,0.8120,923.54,388.60,0.8204,937.75,388.60,0.8542,917.75,390.17,0.8230,950.91,407.54,0.7775,906.70,409.65,0.8242,961.44,431.76,0.7932,901.44,434.39,0.7513,971.97,453.86,0.7804,906.17,449.65,0.7687,941.96,472.29,0.5972,919.33,472.29,0.6129,943.54,518.08,0.7109,918.28,513.87,0.7313,944.60,564.40,0.7838,932.49,542.29,0.7851
2,bottom,0,990.03,584.82,1110.60,851.98,1049.01,604.26,0.7720,1047.71,601.65,0.5091,1050.97,601.00,0.5338,1041.18,607.52,0.7631,1059.45,606.21,0.7450,1026.83,634.91,0.7412,1076.40,630.35,0.7605,996.83,657.74,0.8533,1103.15,661.66,0.8607,1022.27,671.44,0.6149,1094.02,651.87,0.5766,1034.66,705.36,0.6830,1059.45,704.05,0.6859,1049.01,750.36,0.7143,1067.27,766.01,0.7282,1047.05,803.19,0.7664,1061.40,820.15,0.8156
3,top,1,896.06,372.77,980.27,588.17,927.13,392.12,0.7769,930.81,387.92,0.7985,922.92,387.92,0.8155,937.12,388.44,0.8554,917.13,389.49,0.8087,951.32,407.37,0.7727,906.62,409.48,0.8234,961.83,431.56,0.7918,901.36,434.19,0.7546,972.35,454.18,0.7745,906.09,449.97,0.7731,941.85,472.06,0.5934,919.76,471.53,0.6095,943.95,517.81,0.6993,918.19,514.13,0.7305,944.48,564.09,0.7714,932.38,542.53,0.7872
3,bottom,0,989.84,585.16,1110.35,848.53,1049.45,604.97,0.7699,1047.53,601.75,0.5067,1050.10,601.11,0.5388,1041.10,608.18,0.7570,1059.10,606.90,0.7304,1026.95,635.19,0.7472,1076.46,630.69,0.7679,997.37,658.33,0.8562,1103.46,662.19,0.8710,1023.09,671.19,0.6493,1093.18,651.26,0.5773,1034.02,705.91,0.6865,1059.74,703.99,0.6916,1048.81,750.92,0.7142,1066.81,766.35,0.7480,1047.53,804.29,0.7589,1061.03,821.01,0.8244
4,top,1,896.09,372.87,980.36,588.14,926.66,392.21,0.7772,930.34,388.01,0.7980,922.98,388.01,0.8143,937.17,388.53,0.8520,917.20,389.59,0.8035,951.36,407.45,0.7713,906.69,409.56,0.8217,961.87,431.63,0.7903,901.44,434.26,0.7534,972.39,454.75,0.7725,906.17,450.02,0.7734,941.90,472.10,0.5935,919.83,471.57,0.6090,944.01,517.82,0.6980,918.25,514.14,0.7295,944.53,564.59,0.7727,932.44,542.52,0.7880
4,bottom,0,989.84,585.81,1110.35,856.20,1049.44,604.82,0.7705,1048.12,602.18,0.5304,1050.10,602.18,0.5490,1041.51,608.12,0.7695,1059.34,606.80,0.7470,1027.65,635.19,0.7445,1076.50,630.57,0.7660,997.29,658.95,0.8508,1102.91,662.91,0.8708,1021.05,671.49,0.6217,1091.68,650.37,0.5682,1034.91,705.82,0.6897,1059.34,704.50,0.6938,1048.78,750.71,0.7211,1066.60,765.89,0.7263,1046.80,804.18,0.7798,1060.00,821.34,0.8157
