frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,934.65,383.38,1007.50,587.20,968.09,400.20,0.7663,968.09,397.71,0.6327,968.09,396.72,0.4995,972.57,398.71,0.6846,984.51,398.21,0.5771,969.09,420.60,0.7835,998.45,417.12,0.7590,973.07,454.44,0.7676,991.98,449.96,0.6309,972.07,487.78,0.6618,976.05,476.33,0.4123,966.60,484.79,0.6347,987.00,484.79,0.6603,950.18,523.61,0.8096,981.03,525.60,0.7761,955.15,570.88,0.8058,983.02,572.37,0.8396
0,bottom,0,995.83,645.21,1090.89,925.58,1039.26,671.08,0.5876,1034.46,665.61,0.4028,1044.05,665.61,0.4347,1028.30,671.77,0.7114,1051.58,671.08,0.7421,1012.56,704.63,0.8107,1070.06,705.31,0.7949,1005.03,748.43,0.7814,1078.96,749.12,0.8020,1000.92,786.08,0.7685,1084.43,786.08,0.7873,1027.62,789.50,0.7023,1056.37,788.82,0.6944,1029.67,846.32,0.8020,1058.42,836.73,0.7761,1034.46,905.87,0.8288,1059.11,886.02,0.8334
1,top,1,933.78,381.35,1006.27,586.55,965.01,398.29,0.7069,965.01,395.28,0.5915,964.51,394.78,0.5110,970.02,396.78,0.6316,980.54,396.28,0.5742,965.01,420.33,0.7459,997.08,415.82,0.7920,970.02,453.39,0.7429,1001.58,445.38,0.6907,972.53,487.46,0.6176,984.05,441.37,0.3828,964.01,483.45,0.5978,984.05,482.95,0.6208,944.47,520.53,0.7763,979.04,522.53,0.7645,952.99,569.62,0.7587,983.05,572.13,0.8204
1,bottom,0,993.86,643.57,1089.70,925.29,1038.34,668.88,0.5784,1033.53,663.37,0.3964,1043.16,663.37,0.4336,1026.65,670.25,0.7156,1050.03,670.25,0.7440,1011.52,702.58,0.8070,1068.60,703.95,0.7904,1003.26,744.53,0.7940,1076.86,747.28,0.8080,999.14,781.67,0.7680,1083.05,785.11,0.7862,1027.34,787.86,0.7051,1055.54,786.49,0.7069,1029.40,844.26,0.8019,1055.54,832.57,0.7638,1034.90,904.10,0.8333,1056.91,884.84,0.8040
2,top,1,930.85,382.89,1010.20,586.64,961.07,397.72,0.7175,961.57,395.23,0.6058,961.07,394.73,0.5400,966.05,396.22,0.6395,978.48,396.22,0.6015,961.57,419.60,0.7281,994.40,415.13,0.7659,967.04,452.43,0.7151,1003.36,442.98,0.7427,970.03,484.77,0.5830,984.95,434.03,0.4856,962.07,481.28,0.5777,982.46,481.78,0.6199,939.19,516.10,0.7510,977.99,523.07,0.7447,951.62,565.85,0.7528,982.46,572.31,0.7854
2,bottom,0,991.32,642.71,1087.98,925.36,1037.58,667.41,0.6191,1033.44,661.20,0.4208,1041.03,661.20,0.4449,1026.54,668.79,0.7317,1049.31,668.79,0.7421,1009.98,701.22,0.8076,1067.25,702.60,0.7979,1001.70,741.94,0.7784,1075.53,746.77,0.8012,997.56,777.82,0.7563,1081.74,786.10,0.7814,1026.54,786.10,0.7055,1054.83,785.41,0.7131,1029.30,842.69,0.7989,1053.45,830.27,0.7520,1034.13,904.10,0.8320,1054.14,883.40,0.7906
3,top,1,927.38,380.41,1011.24,586.11,957.26,396.38,0.7048,957.76,393.86,0.6050,957.26,393.36,0.5225,962.28,395.37,0.6276,975.34,394.37,0.6048,957.76,418.97,0.7500,990.40,413.45,0.7524,963.79,451.62,0.6979,1004.97,441.07,0.7718,966.80,485.26,0.5882,984.38,433.04,0.5167,959.27,480.24,0.5884,980.36,481.25,0.6339,934.16,514.89,0.7574,976.34,522.43,0.7410,948.72,561.10,0.7741,982.37,571.64,0.8007
3,bottom,0,991.21,640.67,1086.70,922.99,1036.89,666.03,0.6239,1032.75,659.83,0.4241,1040.33,659.83,0.4463,1025.86,667.41,0.7443,1048.60,667.41,0.7528,1009.32,699.80,0.8120,1066.53,701.18,0.8027,1000.36,739.78,0.7732,1074.11,745.30,0.8031,996.22,772.87,0.7492,1080.31,785.27,0.7830,1025.86,784.58,0.7134,1054.12,783.21,0.7122,1028.62,841.79,0.7984,1052.74,828.70,0.7491,1034.82,903.14,0.8230,1049.98,883.15,0.7922
4,top,1,923.11,375.71,1011.46,586.82,953.89,393.65,0.7259,953.89,391.07,0.6331,953.37,390.04,0.5457,958.52,393.13,0.6711,971.92,392.62,0.6556,954.40,417.87,0.7923,986.36,411.69,0.7563,960.59,450.34,0.7365,1004.40,435.91,0.7844,962.13,483.84,0.6289,981.72,437.46,0.5326,956.98,478.69,0.6043,978.11,479.72,0.6647,930.18,512.19,0.7799,974.50,521.98,0.7539,944.09,558.58,0.7942,982.23,571.46,0.8178
4,bottom,0,989.93,639.99,1086.16,924.60,1036.65,664.17,0.6374,1032.49,658.61,0.4367,1040.82,659.30,0.4608,1025.54,665.56,0.7468,1048.47,666.25,0.7533,1008.86,698.21,0.7989,1065.84,700.30,0.7973,999.13,737.82,0.7690,1073.48,744.07,0.8029,995.66,769.09,0.7243,1079.04,785.07,0.7702,1025.54,782.99,0.6994,1053.33,782.29,0.6989,1028.32,840.66,0.7871,1051.25,828.85,0.7508,1034.57,902.50,0.8058,1047.08,880.27,0.7552
