frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,944.12,378.70,1068.76,552.30,974.65,400.66,0.7422,977.20,394.72,0.6771,969.99,395.99,0.7026,984.83,396.42,0.7773,966.60,400.23,0.7782,999.66,410.83,0.7089,960.24,420.58,0.8066,1011.10,423.54,0.5885,950.07,451.09,0.7481,1026.36,439.65,0.6159,963.64,464.65,0.6842,998.39,454.06,0.6276,969.99,454.91,0.6961,1026.79,495.59,0.6387,958.55,488.81,0.6939,1055.61,528.23,0.7527,970.42,529.92,0.7641
0,bottom,0,1055.81,687.15,1213.25,968.72,1122.84,709.01,0.8327,1124.21,706.26,0.5510,1124.21,706.26,0.6440,1112.53,711.07,0.6725,1131.09,711.76,0.7595,1093.28,736.51,0.8586,1143.46,750.94,0.8496,1063.72,761.25,0.8020,1144.15,793.56,0.7673,1067.85,759.88,0.5229,1148.28,825.19,0.6823,1093.97,821.06,0.7580,1120.78,822.44,0.7104,1106.34,862.99,0.7981,1157.90,881.56,0.7519,1085.72,920.05,0.8535,1179.90,944.80,0.8038
1,top,1,940.84,372.75,1056.23,550.40,961.67,390.45,0.8023,963.84,386.11,0.7366,958.20,387.41,0.7459,973.38,388.28,0.7715,956.47,393.92,0.7309,989.87,403.89,0.7525,951.70,414.74,0.8401,1001.58,417.34,0.6022,947.36,443.80,0.8071,1018.49,429.92,0.6640,963.41,459.41,0.7444,989.00,446.40,0.6877,961.67,449.43,0.7287,1016.32,487.17,0.6925,956.90,488.47,0.7214,1042.78,521.86,0.7800,969.48,530.54,0.8275
1,bottom,0,1046.93,681.44,1184.55,965.75,1116.43,703.52,0.7676,1117.82,699.35,0.5606,1117.82,700.05,0.5755,1106.02,704.90,0.7453,1123.37,706.99,0.7236,1085.89,731.28,0.8431,1136.56,745.86,0.8602,1055.35,756.27,0.8659,1139.34,790.97,0.7911,1065.07,756.27,0.5156,1143.50,824.29,0.7628,1082.42,815.96,0.7950,1109.49,818.04,0.7479,1098.39,859.00,0.8136,1148.36,874.96,0.8316,1080.34,917.99,0.8454,1155.30,942.29,0.8450
2,top,1,935.14,365.25,1042.16,548.89,951.88,381.74,0.8554,953.68,377.71,0.7463,948.30,379.50,0.7625,963.09,380.40,0.7683,946.06,386.68,0.7060,980.13,395.64,0.7847,943.37,410.44,0.8611,993.13,409.99,0.6479,941.57,439.58,0.8525,1011.96,423.44,0.6894,956.37,452.14,0.7378,980.58,438.69,0.7204,954.13,443.17,0.7424,1003.89,482.62,0.7458,955.02,486.66,0.7461,1027.21,521.18,0.8021,967.58,530.15,0.8139
2,bottom,0,1040.10,678.72,1160.37,960.54,1110.56,700.60,0.7422,1110.56,695.78,0.5994,1111.93,696.47,0.5547,1097.48,701.97,0.7619,1116.75,704.04,0.7144,1076.84,728.12,0.8088,1130.51,743.95,0.8737,1047.94,757.02,0.8520,1134.64,790.73,0.8063,1058.26,765.27,0.5808,1137.39,825.13,0.7546,1072.02,812.75,0.7743,1098.17,814.81,0.7150,1087.85,854.03,0.8209,1139.45,870.55,0.8163,1074.78,915.27,0.8275,1129.13,933.85,0.7994
3,top,1,928.24,359.14,1026.06,547.03,945.04,377.39,0.8298,946.42,372.81,0.7585,939.54,375.10,0.7520,954.22,373.73,0.7669,936.78,381.52,0.7634,970.73,387.95,0.7816,935.41,405.38,0.8424,987.24,404.92,0.6817,936.78,434.28,0.7831,1008.35,418.22,0.7000,950.09,445.75,0.7100,972.56,434.74,0.7009,946.42,440.24,0.7036,993.67,479.23,0.7276,951.46,483.82,0.7341,1006.05,520.06,0.8068,961.10,526.48,0.7797
3,bottom,0,1034.25,678.80,1141.47,951.14,1103.15,700.61,0.7569,1101.16,695.95,0.6152,1104.48,696.62,0.5659,1089.86,701.94,0.7250,1108.47,703.27,0.7147,1069.24,728.53,0.8135,1123.10,744.49,0.8869,1039.99,759.78,0.8475,1129.75,790.37,0.7980,1045.31,778.40,0.6918,1132.41,822.95,0.7784,1061.93,811.64,0.7907,1088.53,814.97,0.7254,1075.23,851.54,0.8235,1127.75,868.16,0.8623,1066.58,912.71,0.8392,1104.48,928.00,0.7765
4,top,1,918.66,355.05,1022.73,542.47,935.47,371.89,0.8013,936.84,366.86,0.7425,930.43,369.60,0.7474,943.70,367.77,0.7849,926.77,376.46,0.7599,962.01,382.87,0.7708,926.77,401.17,0.8390,979.39,400.72,0.6641,929.52,430.00,0.7723,1002.27,412.61,0.7091,941.87,438.24,0.6935,964.29,431.83,0.6616,939.58,435.95,0.6639,983.05,478.05,0.7232,947.36,480.33,0.7290,982.14,513.74,0.7544,950.57,526.55,0.7865
4,bottom,0,1027.84,678.85,1134.22,953.65,1093.10,702.87,0.7973,1092.43,698.17,0.6165,1094.45,698.84,0.5484,1081.03,703.54,0.7367,1099.81,704.88,0.7030,1061.57,730.37,0.8249,1115.24,744.46,0.8944,1034.74,763.92,0.8382,1124.64,790.08,0.7985,1035.41,788.74,0.7469,1125.98,820.94,0.7822,1054.19,812.22,0.7856,1081.03,816.25,0.7354,1062.91,850.46,0.8160,1115.24,870.59,0.8439,1052.18,909.50,0.8347,1084.38,927.62,0.7978
