frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,952.31,341.54,1029.18,550.93,983.08,362.90,0.7925,986.65,359.33,0.7819,979.50,359.33,0.8070,992.28,361.88,0.8434,973.87,361.88,0.8386,1005.57,381.82,0.8169,961.09,382.33,0.8237,1013.24,410.45,0.7586,957.52,408.91,0.6929,1021.93,438.56,0.7195,963.65,431.41,0.5931,998.92,441.12,0.6224,974.39,442.14,0.6279,1002.50,485.59,0.7481,972.34,484.06,0.7279,1003.01,529.56,0.8513,971.32,520.87,0.7983
0,bottom,0,675.92,609.37,779.56,886.75,722.32,632.94,0.6384,719.61,628.19,0.4542,725.71,628.19,0.5124,710.81,634.29,0.7322,732.48,635.64,0.7410,692.53,665.44,0.8331,746.02,668.83,0.8061,683.04,709.46,0.7834,748.06,712.17,0.7822,689.14,741.29,0.6894,754.15,751.45,0.7674,704.04,749.41,0.7109,733.83,748.74,0.6675,702.68,808.33,0.8130,748.73,800.88,0.8193,701.33,869.28,0.8679,752.80,860.47,0.8545
1,top,1,952.23,342.62,1031.30,550.91,984.64,361.84,0.8044,988.71,358.28,0.8057,981.08,358.79,0.8225,994.81,361.33,0.8375,976.00,361.33,0.8522,1008.04,382.69,0.8226,963.29,382.69,0.8307,1015.16,412.18,0.7719,957.69,409.13,0.7016,1023.29,440.15,0.7276,962.78,432.52,0.6182,999.39,442.69,0.6292,975.49,443.20,0.6350,1002.95,486.43,0.7523,972.95,483.88,0.7335,1002.95,529.65,0.8550,971.42,519.99,0.8084
1,bottom,0,675.57,609.34,777.79,886.61,721.94,632.90,0.6370,718.56,628.16,0.4529,725.33,628.16,0.5130,709.76,634.25,0.7380,731.42,635.61,0.7364,691.48,664.72,0.8332,744.96,668.78,0.8063,682.00,710.07,0.7842,747.67,712.10,0.7807,689.45,741.21,0.6848,753.76,751.36,0.7661,703.66,749.33,0.7125,732.77,748.65,0.6691,702.31,808.22,0.8119,747.67,800.10,0.8189,700.96,869.15,0.8722,751.05,859.67,0.8491
2,top,1,952.36,340.95,1032.31,551.19,987.20,362.41,0.8253,991.31,358.30,0.8174,983.61,358.30,0.8231,997.47,361.90,0.8348,977.96,361.38,0.8852,1009.79,383.97,0.8220,965.13,382.43,0.8166,1016.97,413.74,0.7672,958.97,410.14,0.7232,1024.67,442.48,0.7252,963.08,436.32,0.6651,1000.55,442.99,0.6244,976.42,443.51,0.6280,1003.11,487.14,0.7583,972.83,484.57,0.7297,1002.60,529.22,0.8467,971.29,519.99,0.8099
2,bottom,0,675.28,609.66,774.39,886.88,722.13,632.54,0.6363,718.74,627.80,0.4594,724.84,627.80,0.5294,709.27,633.21,0.7487,730.25,634.57,0.7398,690.32,665.02,0.8361,744.46,668.41,0.8110,681.52,710.37,0.7959,747.85,712.40,0.7779,691.00,740.83,0.6659,754.62,752.33,0.7497,703.86,748.95,0.7105,732.96,748.95,0.6742,702.50,808.51,0.8243,747.17,799.71,0.8242,701.15,869.42,0.8708,748.52,859.94,0.8505
3,top,1,953.84,342.20,1031.91,550.82,988.29,361.96,0.8377,992.37,357.89,0.8304,984.73,357.89,0.8328,998.99,361.45,0.8401,979.63,360.94,0.8795,1012.23,383.86,0.8213,967.41,382.33,0.8125,1018.85,414.42,0.7569,959.77,410.86,0.7351,1025.47,443.45,0.7069,963.84,437.34,0.6697,1001.53,444.47,0.6112,977.09,444.47,0.6128,1003.57,488.28,0.7516,972.50,484.71,0.7113,1002.55,529.53,0.8436,970.97,518.84,0.8110
3,bottom,0,674.91,609.48,766.82,888.30,720.86,632.49,0.6755,719.50,627.73,0.4798,723.59,627.73,0.4970,708.61,633.17,0.7581,730.39,635.21,0.7421,690.23,665.16,0.8400,744.01,668.57,0.8162,680.70,710.09,0.8140,748.09,712.13,0.7830,691.59,739.36,0.6954,755.58,750.93,0.7567,703.85,748.89,0.7094,733.12,748.21,0.6804,701.80,808.11,0.8290,745.37,800.62,0.8207,701.12,868.69,0.8730,745.37,859.85,0.8503
4,top,1,955.27,343.99,1031.57,550.56,990.90,362.04,0.8213,994.93,358.51,0.8034,986.86,358.51,0.7894,1000.98,361.54,0.8132,981.32,361.54,0.8563,1013.59,384.23,0.8075,968.71,382.72,0.7950,1020.15,415.00,0.7353,960.64,410.96,0.7246,1026.20,444.75,0.6963,964.67,438.20,0.6678,1003.00,444.25,0.5981,978.29,444.25,0.5974,1004.01,488.63,0.7393,971.73,485.10,0.6850,1002.50,529.98,0.8355,971.73,516.87,0.7928
4,bottom,0,675.53,609.57,765.10,888.60,720.32,632.60,0.6775,718.95,627.83,0.4743,723.04,627.83,0.4861,708.05,633.28,0.7553,729.85,634.64,0.7436,689.66,665.30,0.8330,744.16,668.70,0.8102,681.49,710.94,0.8116,748.93,712.98,0.7737,694.43,740.91,0.6607,757.10,751.81,0.7465,704.65,749.09,0.7049,733.94,748.41,0.6838,701.92,808.35,0.8376,743.48,801.54,0.8214,700.56,869.66,0.8643,743.48,860.13,0.8526
5,top,1,955.56,344.19,1031.90,550.75,992.22,362.24,0.8128,996.25,358.21,0.7963,988.18,358.21,0.7833,1001.80,361.74,0.8001,982.64,361.23,0.8379,1014.91,384.43,0.7981,970.03,382.42,0.7810,1021.47,416.20,0.7285,961.46,410.15,0.7324,1026.01,446.96,0.6892,964.48,436.37,0.6869,1003.82,443.94,0.5753,979.11,443.43,0.5776,1004.32,488.32,0.7297,971.54,485.29,0.6711,1002.81,530.17,0.8267,972.55,515.55,0.7879
5,bottom,0,676.14,609.73,766.06,888.64,721.78,632.06,0.6807,720.42,627.30,0.4805,723.83,627.30,0.5004,709.53,632.74,0.7466,730.64,634.11,0.7445,690.46,665.43,0.8351,744.93,668.15,0.8127,682.97,709.69,0.8127,750.38,712.41,0.7822,695.23,739.65,0.6437,757.87,751.23,0.7579,705.44,748.50,0.7070,734.72,748.50,0.6872,702.72,807.74,0.8419,743.57,800.93,0.8259,701.36,869.71,0.8722,744.25,860.17,0.8524
6,top,1,955.91,343.61,1032.14,550.43,993.52,361.69,0.8364,997.56,357.65,0.8110,989.98,357.65,0.8007,1003.11,361.19,0.8271,983.92,361.19,0.8470,1016.24,384.92,0.8025,970.79,381.89,0.7886,1022.80,416.73,0.7336,961.71,410.16,0.7235,1024.82,448.03,0.6973,963.73,437.43,0.6600,1004.62,445.00,0.5807,979.88,444.50,0.5855,1004.62,488.93,0.7345,972.31,486.91,0.6813,1003.11,529.83,0.8246,973.82,515.69,0.7916
6,bottom,0,678.33,609.35,767.08,889.02,723.39,632.43,0.6716,721.34,626.97,0.4748,726.12,627.65,0.5132,710.42,633.11,0.7496,731.58,633.80,0.7395,692.67,664.52,0.8362,746.61,667.25,0.8141,684.47,710.27,0.8102,752.07,712.32,0.7826,696.76,739.63,0.6397,759.58,750.55,0.7616,706.32,747.82,0.7066,735.68,747.82,0.6854,703.59,807.22,0.8330,743.87,801.08,0.8241,700.86,868.67,0.8654,743.87,860.48,0.8562
7,top,1,955.36,340.93,1031.52,550.54,994.46,362.32,0.8620,998.56,358.23,0.8237,990.88,358.23,0.8258,1004.19,360.79,0.8496,984.74,360.79,0.8731,1016.47,385.86,0.8110,971.43,382.28,0.8063,1023.12,417.08,0.7430,961.71,408.38,0.7488,1024.14,447.27,0.7158,963.25,429.87,0.7058,1004.19,446.76,0.6253,980.65,445.23,0.6300,1004.70,489.75,0.7611,972.97,487.70,0.7191,1002.65,530.69,0.8574,974.50,518.40,0.8248
7,bottom,0,678.93,609.10,768.76,888.53,724.53,632.16,0.6836,723.16,626.70,0.4862,727.26,627.38,0.5285,712.25,632.84,0.7548,732.71,633.52,0.7452,694.51,664.22,0.8367,747.72,667.63,0.8118,686.32,709.25,0.8128,753.18,710.61,0.7962,696.56,741.31,0.6716,762.05,749.50,0.7630,707.47,746.77,0.6997,736.81,746.77,0.6841,704.06,806.12,0.8353,744.99,800.66,0.8248,701.33,868.20,0.8716,744.31,860.01,0.8557
8,top,1,955.94,340.79,1030.79,550.49,994.90,362.70,0.8402,999.00,358.09,0.8157,991.32,358.09,0.8159,1004.63,361.16,0.8497,985.18,361.16,0.8645,1017.43,386.25,0.8083,971.87,382.15,0.8012,1023.57,416.97,0.7397,961.63,407.75,0.7211,1022.04,446.15,0.7224,964.19,424.65,0.6420,1004.12,446.66,0.6163,980.57,445.64,0.6202,1005.14,489.66,0.7503,973.91,487.62,0.7166,1002.58,530.11,0.8547,975.45,520.38,0.8161
8,bottom,0,681.27,609.35,771.30,887.11,726.28,631.59,0.6990,724.25,626.84,0.4903,729.00,626.84,0.5489,714.08,632.27,0.7677,735.10,633.63,0.7632,696.45,663.46,0.8352,750.02,666.18,0.8118,688.31,708.90,0.8020,756.12,710.25,0.7999,696.45,741.45,0.6904,764.26,749.59,0.7692,709.33,746.87,0.7025,738.49,746.19,0.6853,705.26,804.51,0.8419,745.95,801.12,0.8263,701.19,866.90,0.8679,744.59,859.44,0.8488
9,top,1,954.96,341.38,1030.53,550.01,994.27,362.67,0.8165,998.35,358.09,0.8004,990.71,358.09,0.7977,1004.97,361.65,0.8473,985.11,361.65,0.8610,1017.70,386.61,0.8096,972.37,382.54,0.8096,1023.31,417.68,0.7408,961.17,408.00,0.7597,1021.27,446.20,0.7066,971.35,425.83,0.6504,1004.46,446.71,0.6088,981.03,445.19,0.6079,1004.97,490.01,0.7670,974.92,486.95,0.7436,1002.42,530.25,0.8487,976.45,525.66,0.8047
9,bottom,0,683.34,609.08,774.91,888.21,728.44,631.43,0.7141,726.40,626.66,0.5043,731.17,626.66,0.5667,716.18,632.12,0.7772,737.30,632.80,0.7716,699.14,662.78,0.8435,752.29,666.19,0.8170,690.28,707.76,0.7962,758.43,709.80,0.8090,695.73,740.47,0.6914,766.61,748.64,0.7836,710.73,745.92,0.7060,740.71,745.92,0.6901,706.64,803.16,0.8364,747.52,800.44,0.8214,701.19,865.17,0.8665,745.48,859.04,0.8286
10,top,1,954.34,339.57,1030.49,553.71,993.98,364.04,0.8277,998.16,359.34,0.8124,990.32,359.34,0.8100,1004.44,361.95,0.8648,985.09,361.95,0.8409,1017.51,386.52,0.8067,972.02,382.34,0.8065,1023.26,416.84,0.7490,959.48,408.48,0.7516,1020.64,445.07,0.7131,973.07,412.66,0.5251,1004.44,446.64,0.5986,980.91,445.60,0.5954,1004.96,490.56,0.7684,975.68,488.47,0.7533,1002.35,530.81,0.8478,976.73,530.29,0.8334
10,bottom,0,684.49,608.36,777.22,888.85,731.54,630.82,0.7205,729.48,626.03,0.5175,733.59,626.03,0.5757,718.53,631.51,0.7843,739.76,632.19,0.7859,700.72,663.01,0.8480,754.14,665.74,0.8222,691.82,706.15,0.8106,760.98,708.89,0.8239,694.56,737.65,0.7457,769.89,747.23,0.7881,713.05,745.18,0.7108,742.49,745.18,0.6976,708.25,802.02,0.8314,749.34,800.65,0.8177,700.72,862.96,0.8685,744.55,858.85,0.8258
11,top,1,953.06,340.52,1030.27,557.44,993.79,364.24,0.8058,998.02,360.01,0.8013,990.08,359.48,0.7880,1004.38,362.65,0.8794,984.78,362.13,0.8303,1017.09,387.02,0.8073,972.60,383.31,0.7914,1022.91,417.73,0.7687,958.83,410.85,0.7802,1018.15,443.68,0.7083,972.07,402.37,0.6263,1004.38,445.80,0.6116,980.55,444.74,0.6111,1004.91,490.29,0.7498,976.31,488.70,0.7486,1002.79,531.07,0.8312,977.37,533.72,0.8495
11,bottom,0,685.00,607.74,780.43,886.82,734.08,630.09,0.7156,731.35,624.64,0.5301,736.12,625.32,0.5781,721.13,630.77,0.7924,742.25,631.45,0.7888,704.10,662.11,0.8382,757.24,665.52,0.8270,693.20,703.67,0.8106,764.06,707.76,0.8201,693.88,736.38,0.7757,772.23,746.60,0.8002,715.68,744.55,0.7120,744.98,744.55,0.7019,709.55,799.74,0.8386,750.43,800.42,0.8267,700.69,860.38,0.8638,744.30,859.02,0.8353
12,top,1,951.57,345.11,1029.98,559.82,992.34,364.40,0.8146,996.54,360.21,0.8093,988.68,359.68,0.7972,1003.35,362.83,0.8621,983.43,362.83,0.7937,1016.98,387.46,0.8184,972.43,384.32,0.7801,1022.75,418.39,0.7778,959.32,412.10,0.7984,1016.98,443.03,0.6992,972.43,395.85,0.6615,1005.45,446.70,0.6054,981.34,445.65,0.6129,1004.92,492.30,0.7442,977.14,491.25,0.7436,1002.83,532.14,0.8150,977.67,536.33,0.8402
12,bottom,0,685.47,607.83,783.44,885.82,735.81,628.73,0.7128,733.77,623.98,0.5321,738.53,623.98,0.5755,723.59,630.09,0.7908,744.63,630.77,0.7896,706.63,661.31,0.8335,760.24,664.70,0.8267,695.09,702.71,0.8127,767.03,706.78,0.8169,693.73,735.96,0.7943,775.85,744.79,0.7908,718.16,743.43,0.7090,747.35,744.11,0.7048,710.70,798.40,0.8348,751.42,800.44,0.8354,701.20,856.09,0.8608,744.63,858.81,0.8420
