frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,850.59,363.76,919.80,575.02,879.52,385.84,0.8159,883.65,382.23,0.8183,875.91,381.71,0.8175,889.32,384.81,0.8499,870.24,382.74,0.8493,900.15,404.41,0.7978,859.92,398.22,0.8473,915.11,430.71,0.8051,856.83,431.23,0.7394,898.60,451.86,0.6902,857.86,461.66,0.6947,892.41,459.59,0.6160,872.81,459.59,0.6400,890.87,502.92,0.7654,870.75,500.34,0.7422,888.80,551.92,0.8378,882.61,537.99,0.7874
0,bottom,0,944.99,611.08,1022.32,871.88,977.92,635.15,0.7671,976.01,633.24,0.4920,978.56,631.97,0.4799,967.74,638.33,0.7781,990.66,634.51,0.8164,956.28,670.17,0.7924,1006.58,659.34,0.7954,951.82,708.37,0.8588,1001.48,685.45,0.5568,953.09,680.99,0.5693,979.20,670.81,0.4654,975.38,742.76,0.7127,1002.76,741.48,0.7267,976.01,798.79,0.7995,1007.21,791.15,0.7741,979.83,852.27,0.8499,1008.49,839.54,0.8179
1,top,1,850.29,364.04,919.48,574.96,879.22,386.59,0.8021,883.34,382.99,0.8055,875.62,382.47,0.8086,889.52,385.56,0.8479,870.47,383.50,0.8483,900.33,405.13,0.8079,859.65,398.43,0.8481,914.75,431.39,0.8132,857.59,432.42,0.7509,898.79,451.47,0.7147,859.14,462.29,0.7161,892.61,460.23,0.6219,873.56,460.23,0.6444,891.06,503.48,0.7686,872.01,500.91,0.7373,889.00,551.89,0.8398,883.34,537.99,0.7874
1,bottom,0,945.17,611.75,1024.60,870.45,977.94,634.99,0.7660,975.41,633.10,0.4952,978.57,632.47,0.4813,968.46,638.15,0.7792,990.57,634.99,0.8127,957.09,670.36,0.7868,1006.36,660.26,0.7885,952.04,708.89,0.8471,1001.94,684.89,0.5514,952.04,680.47,0.5851,979.83,670.99,0.4726,975.41,742.99,0.7054,1003.20,741.10,0.7270,976.04,798.57,0.7983,1008.25,790.36,0.7807,979.83,852.26,0.8564,1011.41,842.15,0.8333
2,top,1,850.52,364.05,919.46,574.99,879.32,386.60,0.7972,883.44,383.00,0.7972,875.72,382.48,0.8048,889.11,385.57,0.8478,870.05,383.51,0.8527,899.92,404.63,0.8116,859.75,398.45,0.8530,914.86,431.41,0.8172,858.21,431.92,0.7576,898.38,451.49,0.7174,860.78,461.28,0.7213,892.71,460.25,0.6358,873.66,460.25,0.6573,890.65,502.99,0.7768,872.11,500.93,0.7402,888.59,551.92,0.8444,884.99,537.50,0.7887
2,bottom,0,944.97,612.36,1027.00,870.74,978.41,636.21,0.7695,976.52,633.68,0.4966,979.67,633.05,0.4850,968.95,639.36,0.7770,991.03,635.57,0.8177,957.59,670.90,0.7962,1006.80,660.81,0.7913,951.29,709.38,0.8495,1000.49,684.78,0.5376,952.55,680.99,0.5776,978.41,670.90,0.4678,975.89,742.81,0.7074,1003.01,741.55,0.7256,975.89,799.59,0.7928,1009.95,792.65,0.7878,979.67,852.57,0.8552,1013.11,845.64,0.8418
3,top,1,850.63,363.99,919.56,575.04,878.91,386.56,0.8015,883.55,382.95,0.8086,875.82,382.44,0.8122,889.22,385.01,0.8525,870.15,383.47,0.8525,900.04,404.59,0.8097,859.85,398.41,0.8515,914.47,431.39,0.8150,858.30,431.90,0.7461,896.95,453.03,0.7067,861.91,461.79,0.7043,892.83,460.24,0.6375,873.76,460.76,0.6601,890.77,503.52,0.7813,872.22,500.43,0.7468,888.19,551.96,0.8369,886.13,537.01,0.7849
3,bottom,0,946.35,613.45,1031.82,871.88,978.99,635.41,0.7703,977.10,633.52,0.4742,980.25,632.25,0.5000,968.90,639.19,0.7777,991.61,635.41,0.8181,957.54,671.37,0.8062,1006.75,661.28,0.7934,952.49,709.86,0.8546,1002.33,687.14,0.5391,954.38,682.10,0.5276,980.88,673.26,0.4717,975.84,743.93,0.7079,1002.97,742.66,0.7233,976.47,800.08,0.7839,1011.17,793.14,0.7851,979.62,853.07,0.8311,1015.58,848.03,0.8445
4,top,1,850.68,363.82,919.80,575.71,879.03,385.44,0.8055,883.17,381.82,0.8176,875.41,381.31,0.8187,889.38,384.41,0.8577,870.24,382.86,0.8580,900.24,404.07,0.8066,859.89,398.38,0.8495,914.21,430.97,0.8088,858.85,432.00,0.7421,897.14,453.21,0.7081,862.48,462.01,0.7030,892.48,460.46,0.6355,873.86,460.97,0.6582,890.93,503.39,0.7831,873.86,501.84,0.7325,888.86,551.50,0.8221,886.27,537.54,0.7854
4,bottom,0,948.06,613.67,1034.39,874.39,979.77,635.82,0.7719,977.22,633.91,0.4904,981.04,633.28,0.5088,970.22,639.01,0.7880,993.13,635.82,0.8223,958.13,672.10,0.8089,1007.77,662.56,0.8045,953.03,710.29,0.8455,1002.04,684.83,0.5508,957.49,683.56,0.5267,982.95,670.19,0.4912,975.95,744.03,0.7072,1003.32,742.12,0.7230,976.58,800.68,0.7841,1012.23,794.31,0.7877,979.77,852.87,0.8312,1017.32,849.69,0.8464
