frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,897.37,374.74,981.94,592.16,929.04,395.33,0.7740,932.76,391.09,0.7998,925.32,390.56,0.8110,939.66,391.09,0.8569,919.49,392.15,0.8039,952.93,410.20,0.7929,908.87,412.32,0.8438,964.07,435.15,0.8001,903.03,436.74,0.7740,973.63,456.91,0.7991,907.81,452.13,0.8016,943.90,476.02,0.6353,922.14,476.02,0.6517,944.96,520.61,0.7052,920.02,516.36,0.7375,944.96,565.73,0.7932,933.29,545.03,0.8046
0,bottom,0,988.24,582.85,1108.42,851.28,1047.67,600.41,0.8113,1047.02,597.79,0.5354,1047.67,597.13,0.5521,1039.81,603.69,0.7762,1057.50,602.38,0.7384,1024.74,630.56,0.7418,1073.89,627.28,0.7663,994.59,652.84,0.8558,1100.76,657.43,0.8779,1020.15,665.29,0.6196,1091.58,644.32,0.5786,1029.98,700.68,0.6847,1054.23,700.03,0.6850,1045.05,747.21,0.7109,1062.75,764.25,0.7171,1043.09,800.95,0.7661,1056.85,819.30,0.8050
1,top,1,897.31,374.74,981.96,592.69,928.99,395.39,0.7747,933.25,391.13,0.7958,925.27,390.60,0.8101,939.64,391.13,0.8532,919.42,392.19,0.8040,953.47,410.28,0.7908,908.77,411.88,0.8392,964.11,435.29,0.7996,902.92,436.89,0.7736,973.69,457.11,0.8021,907.71,452.32,0.7973,943.89,475.73,0.6319,922.08,475.73,0.6472,944.96,520.43,0.7031,919.95,516.17,0.7349,944.96,566.19,0.7930,933.25,544.90,0.8007
1,bottom,0,988.63,583.43,1108.15,849.25,1047.74,601.47,0.8170,1047.74,598.23,0.5313,1047.74,598.23,0.5541,1039.95,604.07,0.7737,1057.48,603.42,0.7341,1025.03,631.32,0.7499,1073.05,626.78,0.7727,994.53,653.39,0.8628,1100.96,658.58,0.8827,1019.19,667.02,0.6274,1092.52,646.25,0.5877,1029.57,702.06,0.6896,1054.23,701.41,0.6896,1045.15,746.84,0.7091,1063.32,765.01,0.7312,1043.20,800.05,0.7641,1056.18,820.82,0.8127
2,top,1,897.52,374.61,981.86,592.41,929.06,395.77,0.7778,932.78,390.99,0.8018,924.80,390.99,0.8138,939.69,391.52,0.8593,919.49,392.05,0.8006,952.99,410.13,0.7928,908.85,412.26,0.8428,964.15,435.12,0.8001,903.00,436.72,0.7766,973.73,456.92,0.7999,907.79,452.14,0.8063,943.42,476.07,0.6338,922.15,475.53,0.6499,945.01,520.20,0.7101,920.02,516.48,0.7355,945.54,565.93,0.7924,933.31,545.19,0.8043
2,bottom,0,988.50,583.58,1108.09,850.30,1047.64,602.34,0.8063,1047.64,599.08,0.5297,1048.30,599.08,0.5478,1040.48,604.94,0.7721,1057.41,603.64,0.7288,1025.50,631.64,0.7464,1073.04,628.38,0.7709,994.90,654.43,0.8585,1100.39,659.64,0.8772,1019.64,667.45,0.6213,1092.57,647.27,0.5776,1030.06,702.62,0.6850,1054.16,701.96,0.6865,1045.04,746.89,0.6980,1063.27,765.78,0.7297,1043.09,800.29,0.7608,1056.11,821.13,0.8074
3,top,1,897.58,374.48,981.81,592.37,929.06,395.65,0.7822,932.78,391.40,0.8029,924.80,391.40,0.8192,939.16,391.40,0.8611,919.48,392.46,0.8025,953.00,410.55,0.7952,908.84,412.68,0.8431,964.17,435.02,0.8008,902.99,437.15,0.7793,973.74,456.83,0.8016,907.78,452.04,0.8176,943.95,475.98,0.6361,922.67,475.45,0.6527,945.02,520.13,0.7082,920.01,516.41,0.7356,945.55,565.35,0.7891,933.31,545.13,0.8069
3,bottom,0,988.95,583.54,1107.45,853.39,1048.20,602.51,0.8165,1047.54,599.22,0.5391,1048.20,599.22,0.5555,1040.30,605.80,0.7772,1057.42,604.49,0.7331,1025.14,632.16,0.7526,1072.58,628.20,0.7749,994.84,655.21,0.8556,1100.25,659.83,0.8787,1019.87,668.39,0.6214,1088.39,646.65,0.5825,1029.75,701.99,0.6933,1054.79,701.33,0.6937,1044.91,747.45,0.6985,1063.35,766.55,0.7263,1042.93,800.15,0.7561,1055.45,821.24,0.8005
4,top,1,897.70,373.54,981.86,592.65,929.08,395.37,0.8139,932.82,391.09,0.8270,924.80,391.09,0.8507,939.24,391.09,0.8815,919.45,392.16,0.8197,953.15,410.34,0.7964,908.75,412.48,0.8408,963.85,434.95,0.8008,903.40,437.09,0.7810,974.01,456.35,0.7982,907.68,452.07,0.8230,944.06,476.14,0.6277,922.66,476.14,0.6454,945.13,520.54,0.7108,920.52,516.26,0.7355,945.66,565.48,0.7887,933.36,545.15,0.8098
4,bottom,0,988.82,583.87,1106.96,853.79,1048.55,603.51,0.8066,1047.89,600.21,0.5420,1048.55,600.21,0.5570,1040.64,606.14,0.7657,1057.77,605.48,0.7294,1025.48,633.16,0.7489,1072.93,628.55,0.7763,995.17,655.57,0.8490,1100.60,660.84,0.8736,1020.21,669.41,0.6285,1088.74,647.00,0.5779,1029.43,703.01,0.6841,1054.48,702.36,0.6843,1044.59,747.83,0.6930,1063.70,767.59,0.7224,1043.27,799.88,0.7670,1055.14,821.63,0.7967
