frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,821.46,387.48,915.47,572.60,871.63,405.02,0.8002,875.70,401.40,0.7877,868.47,400.95,0.7814,880.22,403.21,0.7785,861.23,401.40,0.7629,889.71,419.03,0.6835,845.87,408.63,0.7503,909.14,429.88,0.7951,825.98,431.23,0.7911,892.87,450.67,0.6796,830.50,449.76,0.7470,874.34,463.32,0.5723,854.46,462.42,0.6014,871.18,505.35,0.6696,854.91,502.64,0.6258,872.08,550.55,0.7037,863.04,522.08,0.7121
0,bottom,0,926.15,580.31,1022.40,832.56,992.14,603.59,0.7345,989.06,601.12,0.4901,995.22,601.74,0.5681,977.97,604.20,0.7727,997.68,607.28,0.7450,960.73,625.76,0.7500,1005.07,634.38,0.7572,930.55,627.60,0.8260,1018.00,638.07,0.7691,954.57,618.37,0.6352,1014.31,623.29,0.7327,963.81,699.04,0.6467,989.06,701.50,0.6649,965.04,734.76,0.6491,997.68,756.31,0.7068,969.97,780.33,0.7199,988.44,808.66,0.7892
1,top,1,821.53,386.60,914.56,572.69,872.13,404.23,0.7926,875.77,400.60,0.7952,868.50,400.60,0.7720,879.86,402.87,0.7725,861.23,401.50,0.7702,888.49,417.86,0.6845,845.78,409.23,0.7550,908.02,430.13,0.7804,826.25,431.49,0.8074,891.67,452.39,0.6766,831.25,452.39,0.7650,874.41,463.29,0.5553,854.87,462.38,0.5877,871.68,505.54,0.6793,855.32,501.91,0.6162,872.13,550.06,0.7208,863.50,523.26,0.7244
1,bottom,0,919.37,580.54,1021.93,832.69,990.97,602.58,0.7443,989.73,600.11,0.4919,993.43,600.73,0.6003,977.42,603.19,0.7649,997.12,606.27,0.7506,958.95,622.28,0.7586,1002.05,633.97,0.7569,928.79,629.05,0.7209,1016.21,637.67,0.8034,947.26,626.58,0.4726,1014.97,622.28,0.7858,963.26,697.38,0.6453,987.89,699.84,0.6654,964.49,736.16,0.6697,997.12,755.25,0.7138,969.42,781.10,0.7211,988.50,808.19,0.7903
2,top,0,821.72,387.34,913.91,573.32,872.81,404.51,0.7897,876.44,400.87,0.8050,869.18,400.42,0.7781,880.53,402.69,0.7777,861.92,400.87,0.7843,888.70,418.13,0.6964,846.02,409.95,0.7635,907.77,430.84,0.7991,827.41,432.20,0.8240,891.88,453.54,0.7002,831.95,454.90,0.7677,875.08,462.62,0.5675,855.56,463.08,0.5965,871.90,505.76,0.6900,855.56,501.67,0.6164,871.90,549.34,0.7227,863.28,523.01,0.7290
2,bottom,1,913.22,579.01,1021.57,833.11,990.97,601.83,0.7243,989.10,598.73,0.5119,992.83,599.35,0.6116,975.46,601.83,0.7532,995.93,604.94,0.7562,958.09,621.07,0.7739,1000.89,634.09,0.7550,928.31,631.61,0.6131,1016.40,637.20,0.8261,924.59,635.34,0.5227,1014.54,618.59,0.8199,962.43,697.37,0.6422,987.24,699.85,0.6648,964.91,735.84,0.6804,997.17,754.45,0.7168,969.87,781.12,0.7156,988.48,809.04,0.7945
3,top,1,823.56,388.96,912.36,573.04,872.90,404.60,0.7781,876.50,401.01,0.7932,869.31,400.56,0.7685,880.54,402.81,0.7800,862.12,401.46,0.7826,889.53,418.09,0.7015,846.39,410.89,0.7534,907.06,432.02,0.7876,828.41,434.26,0.8089,892.68,453.14,0.7015,833.36,458.53,0.7560,875.60,463.02,0.5793,854.93,463.92,0.6191,872.00,505.72,0.6836,855.83,504.82,0.6255,871.56,548.86,0.7377,863.02,523.69,0.7055
3,bottom,0,912.55,579.04,1020.48,834.13,989.56,600.71,0.7038,987.69,597.60,0.5157,992.05,598.22,0.5994,975.23,601.34,0.7457,995.16,603.83,0.7400,956.55,621.27,0.7719,999.52,633.10,0.7431,930.39,636.83,0.6367,1015.71,639.95,0.8179,921.05,643.68,0.6381,1014.47,618.77,0.8205,961.53,697.87,0.6309,986.44,700.36,0.6556,965.27,737.10,0.6765,996.41,753.91,0.7210,969.63,782.56,0.7108,988.31,809.96,0.7911
4,top,1,825.01,387.30,911.48,573.08,873.69,403.54,0.7918,877.32,399.91,0.8056,870.06,399.91,0.7696,881.40,402.63,0.7856,862.80,401.27,0.7759,890.93,419.41,0.6959,846.93,412.16,0.7438,907.25,433.48,0.7692,830.15,436.20,0.7802,893.19,456.15,0.7184,834.68,462.50,0.7573,875.50,467.04,0.5996,854.19,467.49,0.6105,872.33,506.95,0.6886,854.19,506.95,0.6289,870.97,549.14,0.7365,862.35,522.37,0.6711
4,bottom,0,914.93,577.81,1021.40,833.83,989.42,600.19,0.6851,988.17,597.06,0.5096,991.92,597.69,0.5858,974.42,600.19,0.7292,993.79,603.94,0.7067,956.92,622.69,0.7810,998.17,632.69,0.7257,933.79,640.19,0.6582,1015.67,643.94,0.8073,923.16,648.32,0.6624,1013.79,620.82,0.7977,961.92,697.69,0.6376,986.29,699.57,0.6580,966.29,737.07,0.6849,995.04,756.45,0.7357,969.42,781.45,0.7083,986.92,810.82,0.7831
