frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,0,1027.71,354.16,1105.74,565.35,1062.60,371.58,0.8281,1065.69,367.46,0.8171,1058.47,368.49,0.8154,1071.88,369.52,0.8341,1053.32,372.10,0.8607,1081.68,383.44,0.8114,1046.10,391.69,0.7873,1098.69,401.49,0.7138,1033.73,420.57,0.8057,1095.60,406.65,0.5583,1049.19,405.61,0.6639,1077.04,448.41,0.6475,1059.51,449.44,0.6305,1079.10,489.14,0.7212,1060.02,493.78,0.7572,1062.08,517.50,0.8123,1054.35,540.19,0.8045
0,bottom,1,888.90,561.58,994.77,834.30,927.18,583.42,0.7135,922.52,580.76,0.4366,930.51,580.09,0.5192,916.53,586.09,0.6835,938.50,584.75,0.7742,905.21,616.71,0.8340,955.15,612.72,0.7321,900.55,638.69,0.7073,987.77,626.70,0.8176,921.19,644.01,0.5181,971.79,643.35,0.6989,920.53,689.95,0.6752,947.82,689.95,0.6741,907.21,747.22,0.7770,945.16,745.88,0.7755,901.22,795.15,0.8141,940.50,800.48,0.8135
1,top,0,1027.77,353.89,1105.72,565.41,1063.13,371.86,0.8279,1066.23,367.22,0.8122,1059.00,368.25,0.8111,1072.43,369.28,0.8348,1053.84,371.86,0.8594,1082.24,383.74,0.8144,1046.09,392.52,0.7844,1098.76,402.33,0.7175,1033.70,420.92,0.8059,1095.15,407.49,0.5754,1049.71,406.98,0.6781,1077.07,448.29,0.6443,1059.52,449.32,0.6262,1079.14,489.08,0.7232,1060.03,493.73,0.7555,1062.10,517.48,0.8131,1054.35,540.21,0.8027
1,bottom,1,888.67,561.94,994.37,834.52,926.88,583.77,0.7084,922.89,580.44,0.4420,930.87,580.44,0.5242,916.90,585.77,0.6825,938.19,585.10,0.7751,905.59,615.71,0.8250,954.83,612.39,0.7339,898.26,634.35,0.7547,987.44,627.69,0.8234,918.23,633.02,0.5261,974.79,643.66,0.6646,920.23,690.25,0.6747,947.51,690.91,0.6759,907.58,747.48,0.7749,945.51,745.48,0.7765,900.93,794.73,0.8096,940.19,800.05,0.8163
2,top,0,1026.79,354.83,1104.76,564.35,1063.73,372.12,0.8418,1066.80,367.51,0.8188,1059.64,368.54,0.8158,1072.94,369.05,0.8381,1054.01,371.60,0.8541,1082.15,383.88,0.8184,1046.85,392.58,0.7868,1099.03,402.30,0.7316,1034.06,420.71,0.7974,1096.47,408.44,0.6071,1050.94,406.39,0.6657,1077.54,447.31,0.6399,1060.15,448.85,0.6191,1079.08,488.75,0.7199,1060.15,493.35,0.7474,1062.20,517.39,0.8036,1054.01,540.93,0.8016
2,bottom,1,888.34,562.07,993.80,834.52,927.77,583.89,0.7469,923.78,580.56,0.4593,930.43,580.56,0.5525,917.79,585.89,0.6877,938.41,585.22,0.7760,905.82,615.15,0.8258,955.04,613.16,0.7369,896.51,628.46,0.7368,986.97,627.79,0.8086,911.80,618.48,0.5095,983.64,640.43,0.6815,919.79,689.65,0.6742,947.06,689.65,0.6807,907.15,747.52,0.7732,945.06,746.19,0.7749,900.50,794.74,0.8161,940.41,800.06,0.8121
3,top,1,1026.75,355.98,1104.39,564.30,1064.04,372.66,0.8229,1067.60,368.08,0.8014,1059.97,369.10,0.7963,1073.71,369.61,0.8275,1054.38,372.15,0.8233,1082.86,383.85,0.8116,1046.75,392.49,0.7858,1098.63,402.16,0.7436,1034.55,420.47,0.7895,1097.61,409.28,0.6744,1051.84,406.73,0.6932,1077.78,447.93,0.6417,1059.97,449.46,0.6209,1079.30,488.11,0.7074,1059.97,493.70,0.7430,1062.52,517.10,0.8058,1053.87,541.00,0.7935
3,bottom,0,887.72,562.68,994.83,834.48,927.34,584.44,0.7460,923.36,581.12,0.4624,929.99,581.12,0.5563,918.05,586.43,0.6944,937.95,585.10,0.7793,906.10,614.97,0.8165,955.21,613.64,0.7438,894.82,624.26,0.7425,987.72,627.57,0.7843,912.07,612.97,0.5233,989.05,640.84,0.6666,919.37,689.95,0.6761,946.58,690.61,0.6829,907.43,747.68,0.7745,945.25,745.69,0.7765,900.13,794.79,0.8164,940.61,799.44,0.8085
4,top,1,1028.45,355.69,1105.73,565.32,1064.02,372.99,0.8152,1067.60,368.38,0.8019,1059.93,369.40,0.7992,1073.75,370.43,0.8293,1054.81,372.47,0.8358,1083.98,384.76,0.8165,1047.13,392.95,0.7904,1098.82,404.72,0.7526,1034.85,421.10,0.7915,1095.75,412.91,0.6034,1051.23,408.81,0.6798,1077.84,448.73,0.6462,1059.42,450.27,0.6274,1079.38,489.17,0.7107,1059.93,494.28,0.7436,1062.49,517.32,0.8129,1053.79,540.35,0.7929
4,bottom,0,887.23,563.27,998.81,833.57,927.84,584.92,0.7602,923.88,581.62,0.4723,931.14,581.62,0.5840,917.94,586.24,0.6790,938.40,585.58,0.7854,905.41,615.28,0.8161,954.90,613.96,0.7565,894.19,619.89,0.7167,988.55,627.81,0.7733,912.66,611.32,0.4717,991.19,641.01,0.6750,919.92,690.50,0.6872,946.98,691.16,0.6880,906.73,748.58,0.7821,945.66,745.94,0.7798,900.13,795.43,0.8166,940.38,799.39,0.8092
