frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,897.17,357.36,971.45,563.98,931.79,375.42,0.8546,935.32,371.39,0.8362,927.75,371.39,0.8211,940.36,373.91,0.8195,921.19,373.91,0.8434,954.99,396.10,0.7790,911.11,392.57,0.7678,967.10,423.34,0.7591,902.03,410.73,0.7001,959.03,448.06,0.7242,910.60,409.72,0.6103,948.44,451.59,0.6404,925.73,452.10,0.6477,952.98,499.01,0.7305,925.23,499.01,0.7521,950.96,541.89,0.8140,925.73,542.90,0.8404
0,bottom,0,994.74,579.01,1087.62,852.07,1045.85,602.88,0.7050,1043.18,597.55,0.5304,1049.85,597.55,0.4886,1035.18,603.55,0.7918,1056.51,604.88,0.7586,1018.51,632.88,0.8131,1071.18,639.55,0.8370,1005.18,674.88,0.8298,1076.51,682.88,0.7977,999.85,710.88,0.7787,1081.84,720.88,0.7687,1028.51,715.54,0.7368,1054.51,716.88,0.7143,1028.51,766.21,0.7970,1052.51,774.21,0.8603,1023.18,816.87,0.8179,1044.51,833.54,0.8435
1,top,1,896.83,356.57,972.11,562.84,931.45,375.61,0.8463,934.97,371.58,0.8384,927.42,371.58,0.8147,940.01,374.09,0.8174,921.38,374.09,0.8539,954.61,395.25,0.7685,911.81,391.72,0.7612,967.20,420.42,0.7562,901.23,410.86,0.7360,962.17,446.11,0.7413,909.80,405.32,0.6018,949.08,451.65,0.6598,925.91,451.65,0.6655,952.10,498.48,0.7260,924.90,498.48,0.7625,948.57,539.77,0.8142,925.91,542.80,0.8446
1,bottom,0,995.74,579.86,1090.13,849.98,1047.55,602.81,0.6965,1044.25,597.54,0.5287,1051.51,597.54,0.4941,1036.34,603.47,0.7902,1057.44,604.79,0.7599,1019.19,633.15,0.8134,1071.95,639.74,0.8434,1006.66,675.35,0.8266,1077.89,683.27,0.8051,1000.73,711.62,0.7800,1083.82,720.86,0.7697,1029.09,716.24,0.7396,1055.46,718.22,0.7166,1029.09,764.38,0.7919,1052.83,774.93,0.8615,1023.81,814.50,0.8173,1044.91,832.96,0.8465
2,top,1,896.71,356.45,971.98,562.08,931.84,375.93,0.8371,935.35,371.92,0.8152,927.82,371.41,0.8052,940.37,373.92,0.8160,921.80,373.92,0.8629,955.43,395.01,0.7641,912.76,391.50,0.7662,967.48,418.60,0.7586,900.71,412.08,0.7670,964.97,446.72,0.7436,910.75,398.02,0.5698,947.90,451.24,0.6854,925.81,451.74,0.6963,950.41,497.92,0.7410,924.81,497.92,0.7823,946.40,538.59,0.8203,925.81,542.10,0.8529
2,bottom,0,996.43,580.16,1092.66,850.31,1047.84,603.11,0.7105,1044.54,597.18,0.5330,1051.80,597.84,0.4932,1037.29,603.11,0.8093,1057.73,605.09,0.7700,1020.14,633.45,0.8220,1072.90,639.39,0.8460,1007.61,675.66,0.8205,1079.50,683.58,0.8061,1001.67,712.60,0.7763,1085.43,720.51,0.7720,1029.37,716.55,0.7454,1055.75,718.53,0.7198,1029.37,762.72,0.7814,1053.12,774.59,0.8537,1023.44,812.85,0.8083,1044.54,833.95,0.8517
3,top,1,896.34,356.53,975.30,561.39,930.82,376.43,0.8132,934.32,372.43,0.8136,926.82,372.43,0.7923,940.32,373.93,0.8276,921.82,374.43,0.8224,956.33,394.94,0.7698,913.31,391.94,0.7682,968.83,417.95,0.7766,900.31,414.45,0.7986,967.83,445.45,0.7633,910.31,398.94,0.6286,946.82,452.96,0.6942,925.32,452.96,0.6973,949.32,498.97,0.7608,924.82,498.97,0.7954,944.82,538.98,0.8273,925.82,542.48,0.8647
3,bottom,0,997.10,579.62,1093.76,849.43,1048.72,602.55,0.7017,1045.43,596.62,0.5439,1052.67,597.28,0.5084,1038.18,603.20,0.8085,1058.60,604.52,0.7744,1021.05,632.85,0.8306,1073.09,638.77,0.8531,1007.88,675.66,0.8269,1081.00,682.91,0.8212,1002.61,711.89,0.7848,1086.93,719.80,0.7860,1029.62,715.84,0.7496,1055.97,718.48,0.7250,1029.62,761.95,0.7810,1053.33,774.47,0.8503,1023.69,812.01,0.8226,1045.43,833.75,0.8651
4,top,1,896.34,357.56,976.16,561.66,930.77,377.40,0.7889,934.26,372.91,0.7981,926.78,372.91,0.7811,940.73,374.41,0.8254,922.30,375.40,0.7931,957.18,394.84,0.7635,914.33,391.85,0.7735,970.13,418.26,0.7764,900.37,416.26,0.8127,969.63,444.66,0.7629,911.83,399.82,0.6479,946.71,453.13,0.6900,924.79,453.13,0.6981,947.71,498.98,0.7665,924.29,498.48,0.7908,945.22,540.83,0.8391,925.29,542.33,0.8763
4,bottom,0,997.85,579.35,1095.19,850.14,1049.16,602.36,0.7002,1045.85,596.41,0.5442,1053.13,597.07,0.5058,1038.58,602.36,0.8083,1059.08,604.34,0.7752,1021.39,632.11,0.8299,1073.62,638.72,0.8499,1008.83,675.74,0.8265,1081.55,682.35,0.8251,1003.54,712.10,0.7828,1087.50,719.38,0.7748,1030.65,716.07,0.7497,1056.43,718.71,0.7258,1029.99,761.69,0.7771,1053.13,774.91,0.8473,1024.04,813.25,0.8203,1045.19,833.75,0.8564
5,top,1,896.67,358.05,978.14,561.79,930.94,379.34,0.7661,934.42,374.87,0.7870,926.96,375.36,0.7537,941.38,374.87,0.8412,922.98,376.36,0.7419,958.29,395.26,0.7663,914.52,390.78,0.8041,971.22,417.64,0.7714,901.09,416.65,0.8311,970.73,444.50,0.7518,918.00,408.19,0.6332,946.35,452.96,0.6722,924.47,452.96,0.6773,946.85,499.71,0.7659,923.47,499.21,0.7827,945.36,541.00,0.8341,924.97,541.99,0.8723
