frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,893.66,370.63,980.57,587.26,929.18,393.27,0.7470,932.89,389.04,0.7589,924.95,389.04,0.7548,939.23,388.51,0.8055,919.14,389.57,0.7949,952.46,407.55,0.7717,908.03,408.08,0.8133,963.03,433.99,0.7592,899.57,431.35,0.7547,972.55,458.85,0.7748,902.21,448.27,0.7891,941.35,472.60,0.5846,919.66,472.07,0.6028,943.46,518.09,0.6793,918.61,511.74,0.6979,942.94,563.57,0.7719,932.36,541.89,0.7939
0,bottom,0,999.02,569.64,1099.81,837.84,1048.76,588.50,0.7611,1048.76,584.57,0.5815,1049.42,583.92,0.5406,1040.25,590.47,0.7544,1058.58,589.81,0.7526,1026.50,619.93,0.7705,1076.26,617.97,0.7963,1004.89,653.98,0.8310,1093.94,657.25,0.8343,1020.61,674.28,0.7355,1078.23,658.56,0.5892,1038.28,698.50,0.7073,1063.17,698.50,0.6815,1046.80,748.92,0.7450,1060.55,756.12,0.7673,1048.76,799.34,0.6698,1048.76,817.02,0.7349
1,top,1,893.76,371.45,980.53,586.92,929.26,392.91,0.7266,932.94,388.18,0.7386,925.05,388.18,0.7276,939.25,388.71,0.7942,919.26,389.23,0.7872,952.40,407.64,0.7718,908.21,407.64,0.8124,962.92,433.95,0.7588,899.80,431.32,0.7523,972.92,458.67,0.7710,902.43,449.20,0.7779,941.35,472.35,0.5832,919.26,471.82,0.6030,943.46,518.11,0.6784,918.21,511.80,0.6990,942.93,563.88,0.7751,932.41,541.78,0.7927
1,bottom,0,997.92,570.44,1100.09,838.18,1048.35,588.62,0.7698,1048.35,584.69,0.5728,1048.35,584.69,0.5334,1039.85,591.23,0.7484,1057.50,590.58,0.7488,1026.12,619.99,0.7629,1075.80,618.03,0.7847,1003.90,652.67,0.8327,1094.10,655.94,0.8405,1020.89,672.28,0.7126,1077.76,647.45,0.6050,1037.89,697.12,0.7068,1062.08,696.47,0.6859,1046.39,748.11,0.7455,1061.42,755.30,0.7620,1048.35,798.44,0.6628,1049.66,815.44,0.7348
2,top,1,893.81,371.54,980.52,586.39,929.30,391.89,0.7378,932.97,387.70,0.7526,925.10,387.70,0.7461,939.27,388.75,0.8045,919.33,389.27,0.7970,951.85,407.63,0.7718,907.79,408.15,0.8114,962.87,433.85,0.7552,899.93,431.76,0.7522,972.84,458.51,0.7628,903.07,449.07,0.7792,941.89,472.67,0.5847,919.33,472.15,0.6048,943.46,517.78,0.6804,918.28,512.01,0.6970,942.94,563.94,0.7776,932.45,541.91,0.7888
2,bottom,0,996.80,571.23,1100.72,837.82,1047.46,589.32,0.7792,1047.46,585.42,0.5720,1047.46,585.42,0.5371,1039.00,592.58,0.7599,1057.22,590.63,0.7578,1025.98,619.92,0.7611,1075.45,617.31,0.7748,1002.55,651.81,0.8367,1094.97,653.76,0.8441,1021.42,670.68,0.7102,1078.05,642.04,0.6184,1037.70,696.07,0.7022,1061.78,696.07,0.6878,1046.81,747.48,0.7412,1061.13,754.64,0.7510,1048.11,798.25,0.6613,1050.06,815.17,0.7346
3,top,1,893.77,370.27,980.39,586.78,928.62,391.31,0.7412,932.32,387.08,0.7583,924.92,387.08,0.7549,938.66,388.14,0.8163,919.11,388.67,0.8012,951.88,407.17,0.7725,907.48,408.75,0.8100,962.45,433.60,0.7598,899.55,431.48,0.7570,972.49,457.91,0.7698,902.72,448.93,0.7964,941.84,472.18,0.5915,919.64,472.18,0.6099,943.95,518.17,0.6850,918.05,511.83,0.7035,942.89,564.15,0.7812,932.32,542.48,0.7946
3,bottom,0,995.20,571.45,1101.40,836.20,1046.36,589.42,0.7922,1047.01,586.19,0.5698,1046.36,585.54,0.5408,1038.60,592.65,0.7503,1056.05,591.36,0.7477,1025.68,620.45,0.7578,1074.80,616.57,0.7709,1001.76,650.83,0.8389,1094.84,652.12,0.8296,1021.15,668.28,0.7155,1078.68,641.13,0.5931,1036.66,694.78,0.6984,1061.23,694.78,0.6811,1047.01,747.13,0.7541,1062.52,754.24,0.7566,1048.30,798.84,0.6825,1051.53,813.71,0.7470
4,top,1,893.87,369.88,980.19,586.92,928.55,391.50,0.7334,932.26,386.73,0.7505,924.31,386.73,0.7473,938.62,387.79,0.8141,919.01,388.32,0.7923,951.86,407.40,0.7738,907.35,408.46,0.8101,962.46,433.36,0.7621,899.41,431.77,0.7574,972.53,457.74,0.7714,902.59,448.73,0.7978,941.80,472.57,0.5959,919.54,472.04,0.6145,943.39,518.14,0.6880,917.95,512.31,0.7086,942.86,563.71,0.7841,932.26,541.99,0.7979
4,bottom,0,994.69,572.00,1101.27,836.49,1046.04,589.95,0.7799,1046.04,586.72,0.5619,1046.04,586.07,0.5422,1038.29,593.18,0.7472,1055.73,591.89,0.7366,1025.38,620.30,0.7529,1074.45,616.42,0.7640,1000.19,650.00,0.8379,1095.12,650.65,0.8270,1020.21,666.15,0.7073,1080.91,640.96,0.5903,1036.36,693.91,0.6916,1060.89,693.27,0.6852,1047.33,746.87,0.7583,1064.12,754.61,0.7614,1047.33,799.82,0.6977,1052.50,813.38,0.7561
5,top,1,893.96,370.24,980.04,586.74,928.54,390.75,0.7452,932.24,386.52,0.7643,924.84,386.52,0.7586,938.58,388.10,0.8174,919.03,388.63,0.8047,951.80,407.13,0.7739,907.40,408.72,0.8117,962.90,433.56,0.7611,900.00,431.97,0.7587,972.41,457.87,0.7697,902.64,448.36,0.8061,941.75,472.67,0.5965,919.55,472.15,0.6143,943.87,518.13,0.6885,918.50,512.32,0.7089,942.81,564.12,0.7862,932.24,542.45,0.8003
5,bottom,0,993.21,571.72,1101.92,838.77,1045.60,590.50,0.7795,1044.95,587.24,0.5555,1044.95,586.59,0.5512,1037.78,593.76,0.7474,1054.73,591.80,0.7272,1024.74,621.14,0.7497,1074.29,616.58,0.7574,999.32,649.17,0.8404,1095.81,649.83,0.8264,1020.83,665.47,0.6965,1080.16,640.70,0.5696,1035.83,692.86,0.6889,1061.25,692.20,0.6890,1047.56,746.32,0.7635,1065.82,754.14,0.7610,1046.91,801.08,0.7314,1054.08,810.86,0.7550
6,top,1,893.99,370.16,979.88,587.07,928.99,390.71,0.7403,932.17,386.47,0.7597,924.75,386.47,0.7539,938.52,388.06,0.8146,918.93,388.59,0.8009,951.76,407.66,0.7728,907.28,408.71,0.8118,962.88,433.60,0.7579,899.33,432.01,0.7577,972.41,457.96,0.7624,902.51,448.43,0.8045,941.70,472.79,0.5924,919.46,472.26,0.6111,943.82,517.80,0.6872,918.40,511.98,0.7095,942.76,563.34,0.7793,932.17,542.16,0.8009
6,bottom,0,992.48,571.64,1102.43,839.89,1044.84,591.15,0.7963,1044.84,587.88,0.5487,1044.84,587.22,0.5555,1037.63,593.77,0.7568,1054.66,592.46,0.7373,1024.53,621.28,0.7570,1074.31,616.69,0.7588,998.34,648.79,0.8442,1095.92,648.79,0.8430,1020.60,665.16,0.6913,1080.20,638.31,0.5854,1036.32,692.66,0.6896,1061.21,692.01,0.6951,1047.45,745.71,0.7608,1066.45,754.23,0.7576,1046.80,801.38,0.7220,1055.31,809.24,0.7529
