frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,834.27,377.71,982.08,537.42,879.31,391.65,0.9029,883.16,387.32,0.8475,875.94,387.80,0.8483,891.34,390.21,0.8661,872.57,391.65,0.7843,908.18,411.86,0.6932,862.95,414.74,0.8251,926.94,432.55,0.7465,853.33,444.09,0.7577,943.30,459.01,0.7455,841.30,473.92,0.7872,901.92,460.93,0.6566,873.54,460.45,0.7156,933.20,492.21,0.5856,847.07,497.98,0.6562,962.55,522.04,0.7757,856.21,507.12,0.7412
0,bottom,0,696.47,699.92,834.26,961.29,733.46,722.77,0.9319,732.82,719.58,0.6370,732.82,719.58,0.5811,723.25,726.60,0.8671,745.59,725.32,0.7693,712.40,766.16,0.8953,767.28,752.12,0.8510,720.06,797.43,0.7289,783.23,782.75,0.8001,738.57,807.64,0.4160,783.23,811.46,0.6628,743.03,829.97,0.7496,774.30,825.50,0.7452,710.49,881.66,0.8084,791.53,854.86,0.7738,723.25,940.36,0.8896,818.33,895.70,0.8034
1,top,1,828.23,376.93,948.49,527.70,871.92,393.20,0.8161,875.84,389.29,0.7618,869.18,389.68,0.7932,884.45,392.03,0.7501,865.66,393.60,0.6658,901.67,411.99,0.6842,855.87,416.69,0.8098,920.46,433.52,0.7444,846.48,446.05,0.7168,936.51,461.71,0.7580,834.34,475.41,0.7566,896.19,460.14,0.6195,868.01,459.75,0.6615,927.12,496.55,0.6587,842.56,494.98,0.6261,934.95,514.95,0.6902,841.78,511.43,0.6284
1,bottom,0,697.26,698.82,841.47,960.88,743.78,721.72,0.9522,741.22,717.88,0.6425,746.97,718.52,0.5957,733.54,726.20,0.8438,755.93,724.28,0.8138,721.38,763.95,0.8764,775.77,751.79,0.8672,727.14,794.02,0.6829,789.84,781.86,0.8052,746.97,803.62,0.3977,791.12,810.02,0.6795,749.53,829.85,0.7409,782.16,824.73,0.7397,717.54,881.67,0.8178,802.64,854.16,0.8068,724.58,941.18,0.9195,823.75,897.67,0.8006
2,top,1,813.23,380.59,943.71,531.80,863.60,396.31,0.8138,867.00,392.48,0.7306,860.63,392.91,0.7721,876.34,395.03,0.7182,857.66,396.31,0.6370,893.33,412.87,0.6920,849.59,419.24,0.7756,912.87,434.96,0.7499,838.97,448.55,0.7325,929.44,462.99,0.7453,826.65,477.86,0.7523,890.79,461.29,0.6430,861.90,461.29,0.6645,917.54,495.69,0.6800,836.84,495.69,0.6875,923.49,515.66,0.8163,827.50,513.11,0.7344
2,bottom,0,697.34,692.69,851.90,959.80,755.71,715.38,0.9490,752.45,712.12,0.6195,757.66,712.77,0.6400,746.58,720.60,0.8101,767.45,718.64,0.8215,732.23,757.12,0.8914,787.01,746.68,0.8920,738.10,788.42,0.6912,799.40,777.33,0.7978,753.10,806.68,0.4044,802.01,807.33,0.6933,757.01,824.94,0.7413,788.97,820.37,0.7252,727.02,879.06,0.8490,812.44,851.02,0.8284,725.71,940.36,0.9055,829.40,901.24,0.8151
3,top,1,785.47,383.93,944.68,540.10,854.71,400.35,0.8464,857.82,396.72,0.8014,851.60,397.24,0.8312,867.15,398.79,0.8368,849.01,400.86,0.7513,886.33,416.41,0.7498,841.76,423.15,0.7856,906.54,438.70,0.8122,831.39,451.65,0.7404,923.12,466.68,0.7658,817.92,480.16,0.7732,883.74,462.02,0.6999,855.75,460.98,0.6800,909.13,496.74,0.7403,829.32,494.15,0.7134,923.12,518.51,0.8451,807.03,518.51,0.8202
3,bottom,0,696.47,685.92,855.57,958.81,769.36,707.77,0.9328,768.02,704.44,0.5820,768.02,704.44,0.6489,760.03,712.44,0.8187,780.68,710.44,0.7871,746.04,747.75,0.8958,800.67,739.75,0.8663,748.70,784.39,0.7522,812.66,773.06,0.8123,758.03,805.71,0.4554,815.99,805.04,0.7327,766.03,819.03,0.7647,796.67,814.37,0.7385,741.38,875.00,0.8448,822.66,847.68,0.8594,726.72,932.96,0.8719,832.65,902.98,0.8501
4,top,1,771.39,387.76,944.00,544.29,844.21,404.21,0.8735,848.14,400.28,0.8237,841.96,400.84,0.8678,857.70,401.97,0.8835,839.71,404.78,0.7415,877.36,419.39,0.7592,833.53,427.25,0.8138,898.15,441.30,0.8449,822.86,455.35,0.7888,915.57,467.71,0.8259,809.93,482.32,0.7986,877.36,464.34,0.7206,848.14,463.21,0.7069,900.96,499.74,0.7679,817.80,495.80,0.7571,923.44,519.40,0.8316,789.14,525.59,0.8646
4,bottom,0,703.68,677.55,855.26,954.46,782.17,699.73,0.8981,782.17,695.67,0.6114,781.50,695.67,0.5546,771.36,703.11,0.8348,792.99,701.76,0.7981,758.51,740.29,0.8526,813.27,733.53,0.8714,757.84,780.18,0.7446,824.76,768.68,0.7779,763.92,805.19,0.5244,828.82,803.84,0.6884,775.41,811.95,0.7508,805.16,807.89,0.7261,753.78,866.71,0.7993,829.50,846.43,0.8398,733.50,921.47,0.8384,834.23,901.86,0.8549
