frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,792.98,357.14,874.15,566.73,828.96,374.95,0.8288,832.03,370.86,0.8334,824.35,371.37,0.8177,838.68,372.39,0.8094,819.24,374.95,0.8686,846.35,387.23,0.7442,813.61,395.42,0.7594,867.85,403.60,0.7375,798.77,423.05,0.8169,851.98,396.95,0.4876,818.72,405.14,0.6917,842.77,452.73,0.6458,824.86,454.26,0.6239,847.38,491.10,0.7106,828.45,497.76,0.7555,828.45,522.32,0.7521,824.35,545.86,0.8057
0,bottom,0,924.56,569.92,1031.18,838.66,971.96,590.13,0.6505,970.00,586.85,0.5424,971.96,586.19,0.4818,967.37,593.41,0.7271,985.09,591.44,0.7276,956.22,624.90,0.7088,1002.80,615.72,0.7307,933.25,644.58,0.7375,1024.45,622.93,0.7866,932.60,656.39,0.6517,1002.14,630.15,0.5780,979.84,701.01,0.6879,1002.80,698.39,0.6988,976.56,755.47,0.7324,997.55,748.25,0.7430,1004.77,807.96,0.7801,996.24,800.08,0.6663
1,top,1,793.04,356.94,874.09,566.76,828.96,374.77,0.8368,832.03,370.67,0.8337,824.35,371.18,0.8228,839.20,372.72,0.8057,819.22,374.77,0.8800,846.37,387.57,0.7437,813.59,395.26,0.7627,867.89,404.99,0.7581,798.73,422.92,0.8232,850.98,395.77,0.5188,818.20,405.50,0.7069,843.30,452.63,0.6468,824.86,454.17,0.6228,847.91,491.05,0.7103,828.96,497.71,0.7598,828.96,522.30,0.7566,824.35,545.86,0.8049
1,bottom,0,916.33,570.00,1028.87,837.33,971.29,590.75,0.6805,969.33,587.49,0.5708,971.29,586.84,0.4649,966.72,593.36,0.7115,985.00,591.40,0.7099,956.28,624.04,0.7051,1001.97,616.21,0.7459,930.17,639.05,0.6433,1020.90,624.04,0.8033,926.91,641.01,0.6283,997.40,626.65,0.5709,979.12,701.71,0.6851,1002.62,699.10,0.7042,976.51,755.88,0.7439,996.75,748.70,0.7447,1004.58,807.44,0.7777,995.44,799.61,0.7038
2,top,1,793.04,356.86,874.37,566.83,828.58,374.70,0.8273,831.66,371.11,0.8228,823.97,371.62,0.8185,838.83,372.65,0.8210,819.35,375.21,0.8795,846.52,387.51,0.7642,813.20,395.72,0.7672,868.05,405.46,0.7322,798.85,423.40,0.8271,853.70,399.30,0.4686,817.81,405.97,0.7104,843.45,452.10,0.6443,825.50,454.15,0.6219,848.57,491.06,0.7108,829.09,497.73,0.7606,829.09,522.33,0.7628,824.48,545.91,0.8071
2,bottom,0,909.15,569.76,1025.79,837.18,970.73,591.18,0.6762,968.77,587.91,0.6006,972.69,587.91,0.4797,967.47,593.79,0.6978,985.75,591.83,0.7002,955.72,623.17,0.7266,1002.07,615.99,0.7759,925.03,633.62,0.5782,1017.74,625.13,0.8398,917.85,631.00,0.6497,994.89,628.39,0.5865,978.57,701.51,0.6983,1001.42,698.90,0.7247,975.96,756.35,0.7636,996.85,749.83,0.7625,1004.68,807.28,0.7730,996.20,800.10,0.7152
3,top,1,793.11,357.04,874.34,566.67,828.60,375.36,0.8292,831.68,371.26,0.8284,824.51,371.77,0.8230,838.84,372.80,0.8264,819.39,375.36,0.8777,847.54,386.62,0.7812,813.76,395.32,0.7796,868.01,405.55,0.7510,798.92,423.98,0.8240,859.31,406.07,0.5033,818.37,406.58,0.6962,844.47,452.64,0.6442,825.53,454.17,0.6217,848.56,492.05,0.7142,828.60,497.68,0.7595,829.63,522.24,0.7736,824.51,545.78,0.8088
3,bottom,0,904.05,569.94,1024.15,836.57,970.61,591.94,0.6916,968.66,588.69,0.6162,971.91,588.69,0.4938,967.36,594.55,0.7022,985.58,592.59,0.6970,956.94,621.89,0.7159,1001.21,616.03,0.8016,930.25,628.40,0.6391,1015.53,625.79,0.8546,913.33,622.54,0.7696,992.74,632.30,0.5886,977.77,700.65,0.7178,1000.56,698.05,0.7303,973.87,756.64,0.7742,996.00,748.82,0.7688,1003.81,807.41,0.7791,996.00,799.60,0.7265
4,top,1,793.29,357.89,874.66,567.00,829.38,375.65,0.8267,832.45,372.08,0.8144,824.79,372.59,0.8083,839.08,373.61,0.8150,819.68,376.16,0.8667,848.27,387.40,0.7988,813.05,397.10,0.7684,867.67,407.31,0.7488,799.26,424.66,0.8174,861.04,409.86,0.5671,818.15,408.33,0.6801,844.19,452.74,0.6343,824.79,454.28,0.6163,848.27,493.08,0.7105,828.87,497.67,0.7522,829.89,522.18,0.7756,824.28,545.15,0.7976
4,bottom,0,898.01,570.20,1023.54,837.66,970.57,591.62,0.7026,967.96,587.70,0.6201,972.53,587.70,0.5105,967.30,593.58,0.7003,985.59,592.93,0.7047,955.55,621.66,0.7257,1001.26,616.43,0.7996,925.51,624.92,0.6629,1014.32,627.53,0.8334,909.19,616.43,0.8034,992.12,632.76,0.5856,976.45,700.67,0.7218,999.30,698.06,0.7203,971.88,756.82,0.7774,994.73,748.33,0.7651,1003.22,807.10,0.7838,996.69,799.92,0.7088
