frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,834.23,387.14,928.84,576.70,882.92,410.65,0.8184,886.63,406.94,0.7837,878.76,406.48,0.7668,891.25,407.41,0.8091,872.74,406.02,0.7493,900.51,421.29,0.6936,859.78,412.50,0.7468,924.57,434.71,0.8064,839.88,433.79,0.7430,906.06,454.15,0.7215,840.81,447.21,0.7678,888.01,467.11,0.6153,869.50,466.18,0.6392,883.39,507.37,0.7116,870.89,503.20,0.6757,883.85,553.65,0.7396,880.61,522.64,0.6628
0,bottom,0,933.64,586.75,1033.30,834.60,995.57,610.23,0.7789,994.36,605.99,0.5799,1000.41,607.20,0.5490,983.47,611.44,0.7920,1002.83,613.25,0.7786,965.32,636.25,0.7698,1015.54,641.69,0.7938,942.32,657.42,0.7354,1028.25,656.21,0.8146,941.11,661.66,0.6220,1018.57,640.48,0.6026,975.60,710.07,0.7059,1001.02,711.88,0.7170,974.39,748.19,0.6746,1005.25,763.32,0.7831,974.39,783.29,0.7672,988.92,813.54,0.7875
1,top,1,834.26,390.27,929.24,576.93,883.12,411.60,0.8248,886.76,407.95,0.7842,879.47,407.50,0.7772,891.78,408.41,0.7889,872.64,407.04,0.7436,901.35,422.99,0.6889,859.42,413.42,0.7462,925.50,434.84,0.8069,839.37,435.29,0.7714,906.36,454.43,0.7227,840.74,448.05,0.7827,888.13,466.28,0.5987,869.45,465.83,0.6378,883.12,507.75,0.7015,870.36,501.83,0.6393,884.03,553.78,0.7180,879.02,521.42,0.6804
1,bottom,0,933.82,586.74,1033.33,834.59,995.68,610.22,0.7737,993.86,606.59,0.5778,1000.52,607.19,0.5438,982.97,611.43,0.7923,1002.94,613.25,0.7755,965.42,636.24,0.7689,1015.65,641.68,0.7916,942.43,657.42,0.7361,1028.35,656.21,0.8157,941.22,661.05,0.6145,1018.67,641.08,0.6020,975.71,710.06,0.7035,1001.12,711.27,0.7143,974.50,748.18,0.6704,1005.36,763.31,0.7792,974.50,782.67,0.7669,988.42,813.53,0.7856
2,top,1,834.10,389.43,929.35,576.97,883.10,412.23,0.8230,886.76,408.57,0.7818,879.43,408.11,0.7750,891.80,408.57,0.7893,872.57,407.65,0.7493,901.41,423.68,0.6866,859.75,414.06,0.7456,925.68,435.58,0.8002,839.14,435.58,0.7631,906.91,455.27,0.7205,840.97,448.86,0.7715,888.59,466.72,0.5999,869.36,465.80,0.6320,883.10,507.93,0.7033,869.82,500.60,0.6322,884.01,553.71,0.7214,877.60,520.75,0.6876
2,bottom,0,933.68,586.60,1033.03,834.77,995.48,610.11,0.7734,994.26,606.47,0.5761,1000.32,607.69,0.5496,983.36,611.32,0.7949,1002.75,613.14,0.7754,965.18,636.16,0.7713,1015.47,641.62,0.7918,942.16,656.76,0.7298,1027.59,655.55,0.8141,941.55,660.40,0.5977,1018.50,640.40,0.5966,975.48,710.08,0.7016,1000.93,711.29,0.7132,974.27,748.25,0.6722,1005.17,763.40,0.7779,974.88,783.39,0.7635,988.81,813.69,0.7875
3,top,1,833.98,388.88,929.58,576.44,883.61,413.06,0.8098,886.81,409.39,0.7687,879.49,408.94,0.7540,891.85,408.94,0.7986,873.08,407.56,0.7603,901.01,423.13,0.7028,860.26,414.43,0.7468,925.28,435.95,0.7945,839.19,435.95,0.7385,906.96,455.64,0.7546,841.48,450.15,0.7697,888.19,467.55,0.6127,869.41,466.63,0.6366,882.69,507.84,0.7209,870.33,502.81,0.6459,884.07,554.09,0.7387,877.20,522.04,0.6502
3,bottom,0,933.51,586.62,1032.63,834.94,995.80,610.14,0.7697,993.98,605.90,0.5760,1000.65,607.11,0.5614,983.07,611.35,0.7913,1003.08,613.17,0.7786,964.88,636.21,0.7754,1015.81,641.06,0.7996,942.45,656.22,0.7334,1027.33,655.61,0.8154,941.24,659.85,0.6145,1017.02,639.85,0.5797,975.19,710.17,0.7099,1001.26,711.39,0.7188,973.98,748.37,0.6769,1004.90,763.52,0.7797,974.58,783.53,0.7717,988.53,813.84,0.7911
4,top,1,834.03,388.09,929.53,576.46,883.62,413.75,0.8296,886.84,410.07,0.7906,879.48,409.61,0.7823,891.90,409.61,0.8157,873.04,408.23,0.7856,901.10,423.87,0.7021,859.71,415.13,0.7492,925.01,435.83,0.8012,839.01,437.21,0.7456,907.54,455.60,0.7577,841.31,450.54,0.7671,887.76,468.48,0.5995,869.36,467.10,0.6266,882.24,508.49,0.7173,870.28,504.35,0.6298,884.08,554.02,0.7356,876.26,522.28,0.6508
4,bottom,0,933.54,586.95,1032.32,835.27,996.27,609.87,0.7686,994.45,605.63,0.5758,1001.12,606.84,0.5655,983.54,611.08,0.7888,1002.94,612.90,0.7780,965.35,635.94,0.7809,1015.06,641.40,0.7946,942.31,656.55,0.7427,1027.19,655.34,0.8216,941.71,659.58,0.6061,1018.70,639.58,0.6067,975.05,709.90,0.7061,1001.12,711.11,0.7168,973.84,748.70,0.6745,1004.76,763.86,0.7762,974.45,783.26,0.7750,988.39,814.18,0.7882
