frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,1018.63,358.31,1102.02,566.48,1059.31,376.00,0.7023,1062.87,371.93,0.7431,1054.74,372.44,0.6989,1068.46,373.96,0.7754,1048.64,375.49,0.7871,1075.58,386.67,0.7386,1041.02,394.80,0.7506,1095.90,401.41,0.6358,1025.77,422.25,0.7901,1091.33,403.44,0.4371,1045.59,407.51,0.6415,1069.98,449.18,0.6059,1052.71,450.71,0.5775,1073.03,490.85,0.6785,1055.75,496.95,0.7193,1053.72,520.84,0.7494,1051.18,544.22,0.7625
0,bottom,0,893.81,561.93,985.58,829.16,927.95,582.68,0.7381,923.38,579.42,0.4600,930.56,579.42,0.5218,917.51,585.94,0.7375,940.34,583.98,0.7906,906.42,613.99,0.7914,957.31,609.43,0.7540,899.89,620.52,0.6114,978.19,629.00,0.8188,916.21,610.08,0.5095,962.53,613.99,0.5926,925.34,687.72,0.6710,951.44,687.72,0.6601,914.25,745.78,0.7643,948.83,744.48,0.7621,909.68,798.63,0.8413,943.61,799.28,0.8076
1,top,1,1021.55,358.35,1102.79,566.27,1058.61,376.01,0.7226,1061.66,371.95,0.7490,1054.05,372.46,0.7309,1068.26,373.98,0.7865,1048.46,375.50,0.8119,1076.38,387.69,0.7593,1041.35,395.81,0.7678,1096.18,403.93,0.6801,1026.63,423.22,0.7958,1088.56,405.96,0.4531,1046.43,410.02,0.6455,1070.29,450.13,0.6083,1053.03,451.65,0.5855,1074.86,490.74,0.7010,1056.08,497.34,0.7201,1055.06,519.17,0.7590,1051.00,544.04,0.7736
1,bottom,0,893.21,561.74,984.74,827.66,927.93,582.39,0.7200,924.04,579.14,0.4611,929.88,579.14,0.5217,918.20,585.63,0.7212,940.27,583.04,0.7887,908.46,614.85,0.7722,957.80,609.66,0.7623,898.72,617.45,0.7333,977.28,631.73,0.8277,901.32,602.51,0.6711,962.34,621.34,0.5590,925.34,688.21,0.6704,951.96,687.56,0.6553,914.30,745.34,0.7631,948.71,744.69,0.7522,909.11,799.23,0.8452,943.52,799.23,0.8121
2,top,0,1021.32,359.84,1102.00,566.47,1058.13,376.89,0.7457,1061.66,373.36,0.7679,1054.10,373.86,0.7499,1067.72,375.37,0.7951,1048.55,376.89,0.8245,1077.30,389.50,0.7833,1041.48,397.57,0.7703,1095.97,407.16,0.6943,1027.36,425.32,0.7856,1090.92,412.70,0.5393,1046.53,413.71,0.6187,1070.74,451.55,0.6269,1052.08,452.56,0.6071,1075.79,493.42,0.7109,1058.64,496.45,0.7334,1053.59,518.64,0.7372,1051.57,542.86,0.7745
2,bottom,1,890.69,561.74,983.99,828.48,928.88,582.45,0.7394,925.62,578.55,0.4688,929.53,578.55,0.5276,918.46,585.71,0.7097,940.60,583.10,0.7925,908.04,615.01,0.7657,958.18,610.45,0.7744,897.62,616.32,0.7177,976.42,637.80,0.7851,900.22,601.34,0.6705,964.04,629.99,0.5226,925.62,686.64,0.6746,952.32,685.99,0.6542,913.25,745.25,0.7601,948.41,744.60,0.7508,908.04,797.35,0.8444,943.20,798.65,0.8203
3,top,0,1021.60,363.50,1102.07,565.08,1057.90,379.15,0.8201,1061.34,375.21,0.8234,1053.47,375.70,0.7997,1067.74,377.67,0.7804,1048.05,379.64,0.8462,1079.06,393.42,0.7694,1041.66,401.29,0.7472,1094.81,413.59,0.7449,1028.37,428.85,0.7479,1092.35,421.47,0.5102,1048.05,416.55,0.5961,1070.69,454.44,0.6352,1051.01,455.43,0.6153,1078.57,497.75,0.7079,1061.83,496.77,0.7126,1054.94,517.44,0.6906,1051.50,542.54,0.7513
3,bottom,1,889.26,562.18,983.11,828.36,929.03,583.50,0.7370,925.78,578.95,0.4695,929.68,578.95,0.5209,919.28,586.10,0.6999,940.08,583.50,0.7785,908.89,615.99,0.7505,958.27,612.09,0.7881,897.19,617.94,0.7486,975.82,641.33,0.7714,899.14,603.64,0.7108,969.32,650.43,0.5769,925.13,686.17,0.6785,951.78,685.52,0.6600,912.79,744.66,0.7633,947.88,744.01,0.7529,907.59,795.99,0.8442,943.33,799.24,0.8099
4,top,0,1021.98,367.16,1103.76,567.27,1057.50,382.21,0.8040,1060.92,378.30,0.8021,1053.10,379.28,0.7888,1067.27,382.21,0.7720,1047.73,384.17,0.8302,1079.97,399.31,0.7599,1041.37,407.13,0.7347,1093.65,420.81,0.7313,1028.18,434.00,0.7152,1095.11,435.95,0.6117,1045.28,428.14,0.4480,1070.69,457.45,0.6317,1051.15,458.43,0.6072,1080.46,500.93,0.7277,1061.40,500.93,0.7309,1055.05,514.12,0.6615,1050.17,548.81,0.7146
4,bottom,1,889.56,563.70,982.50,826.45,929.61,584.10,0.7591,927.05,580.25,0.4756,929.61,580.25,0.5260,919.99,586.67,0.7067,940.52,584.74,0.7875,908.45,616.17,0.7437,958.48,613.61,0.7838,894.98,621.95,0.7746,975.80,643.76,0.7576,900.75,605.91,0.6749,970.67,654.66,0.5984,925.12,686.73,0.6825,951.42,686.73,0.6667,911.65,745.11,0.7695,947.58,743.82,0.7491,907.16,795.78,0.8439,943.73,798.35,0.8130
