frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,879.91,393.70,1044.81,557.60,976.85,407.48,0.8809,979.54,404.26,0.8661,972.56,403.72,0.8554,983.29,408.02,0.8158,965.04,408.02,0.9010,990.81,426.27,0.8431,947.33,431.64,0.7805,997.79,444.52,0.7686,936.60,457.94,0.7605,1010.13,467.06,0.8448,941.96,485.31,0.7555,977.39,471.89,0.6881,947.87,472.97,0.6647,1010.67,500.88,0.7533,921.57,505.17,0.7910,1027.31,530.40,0.8494,895.27,539.53,0.8310
0,bottom,0,969.85,738.97,1091.86,994.20,1068.86,759.41,0.9985,1071.36,758.17,0.6740,1068.24,756.92,0.6645,1058.27,761.28,0.7413,1077.59,765.64,0.7548,1030.85,782.47,0.8273,1081.33,803.65,0.9111,1000.32,809.26,0.8576,1073.85,836.68,0.7785,1016.52,818.61,0.5988,1071.36,819.85,0.5556,1013.41,851.63,0.7372,1043.94,864.09,0.7416,992.22,860.98,0.7019,1070.73,916.43,0.8450,982.87,904.60,0.7869,1054.53,975.01,0.8284
1,top,1,881.25,393.65,1060.99,556.58,984.58,407.25,0.8963,987.50,403.74,0.9093,980.48,403.74,0.8970,991.01,408.42,0.8211,972.29,407.25,0.9467,996.86,425.39,0.8525,955.32,431.24,0.8067,1002.71,445.28,0.7990,945.96,461.07,0.8028,1015.00,467.51,0.8255,961.17,483.31,0.7309,981.65,471.02,0.7350,951.81,471.02,0.7047,1014.42,503.78,0.8016,925.49,506.12,0.8184,1037.23,535.38,0.8864,896.23,538.89,0.8912
1,bottom,0,975.62,740.32,1091.25,994.31,1067.54,761.90,0.9255,1070.64,760.03,0.5944,1068.16,759.41,0.6089,1055.76,763.14,0.7727,1076.84,767.48,0.8286,1029.71,788.56,0.8245,1081.18,805.30,0.8922,1006.15,820.19,0.7941,1072.50,842.51,0.7423,1028.47,825.15,0.5224,1058.24,831.35,0.4282,1012.97,858.01,0.7536,1042.74,868.55,0.7592,995.61,865.45,0.7123,1070.64,918.16,0.8281,989.41,913.20,0.7744,1055.14,973.35,0.8031
2,top,1,882.00,389.67,1060.45,557.63,993.30,404.52,0.8828,996.20,401.04,0.8772,988.65,401.04,0.8334,1000.27,405.69,0.7857,981.10,404.52,0.8873,1002.59,422.53,0.8512,964.25,429.50,0.8133,1006.08,442.28,0.7845,957.28,463.20,0.7962,1018.86,465.52,0.8210,984.58,481.20,0.6329,986.91,470.75,0.7307,957.86,470.75,0.7014,1017.70,502.70,0.7836,928.82,508.51,0.7852,1038.61,534.07,0.8997,897.45,539.30,0.8464
2,bottom,0,978.45,737.20,1090.02,994.19,1062.47,758.41,0.9273,1063.09,755.27,0.5195,1063.72,755.27,0.6188,1050.55,759.66,0.7104,1071.88,762.17,0.8124,1026.70,786.01,0.8379,1079.41,799.82,0.8895,1002.86,816.13,0.8290,1071.88,835.58,0.7110,1021.06,829.31,0.5840,1053.05,842.48,0.4388,1014.15,855.03,0.7483,1043.02,863.81,0.7509,997.84,866.95,0.7004,1067.49,915.89,0.8166,994.08,917.77,0.7592,1054.94,973.61,0.8096
3,top,1,882.68,386.65,1061.42,557.14,1002.30,402.08,0.9515,1005.79,398.59,0.9524,997.65,398.01,0.9107,1009.28,402.66,0.8333,988.92,401.50,0.8914,1010.45,419.53,0.8519,973.21,427.68,0.8209,1010.45,439.32,0.7407,969.72,461.43,0.8153,1025.58,463.75,0.7784,998.81,474.81,0.7153,991.83,471.90,0.7122,962.74,472.48,0.6944,1024.41,500.41,0.7618,934.81,508.55,0.7658,1039.54,533.57,0.8614,900.48,538.81,0.8305
3,bottom,0,978.97,727.63,1086.89,990.92,1056.07,750.00,0.8685,1054.14,746.78,0.5680,1059.29,746.78,0.6504,1043.22,751.93,0.7734,1063.79,753.21,0.8165,1022.00,778.28,0.8500,1074.71,787.92,0.9040,995.65,807.85,0.8492,1071.50,821.99,0.7207,1012.36,822.64,0.6874,1052.86,830.35,0.4559,1015.58,849.63,0.7522,1045.14,856.71,0.7655,999.51,865.06,0.7275,1059.29,910.70,0.7897,995.01,917.13,0.7664,1054.79,971.13,0.8211
4,top,1,886.91,384.08,1061.15,555.41,1011.47,399.98,0.8956,1014.30,396.01,0.9228,1006.93,396.01,0.9087,1017.14,400.55,0.8313,997.86,398.85,0.9083,1016.01,417.00,0.8441,984.24,426.07,0.8457,1013.74,436.85,0.7331,984.24,460.67,0.8154,1029.05,458.97,0.7638,1012.60,467.48,0.6934,997.29,468.04,0.7216,970.06,469.18,0.7060,1030.75,497.54,0.7893,941.70,508.31,0.7087,1039.83,533.84,0.8531,903.13,538.38,0.8193
4,bottom,0,978.13,716.62,1085.49,988.63,1049.74,739.73,0.8216,1046.42,736.41,0.5944,1054.39,736.41,0.5979,1037.13,741.72,0.8212,1057.71,743.05,0.7829,1017.20,769.61,0.8174,1069.67,776.26,0.9151,987.32,795.51,0.8563,1069.00,811.45,0.7360,1005.25,814.11,0.7534,1059.04,835.36,0.5214,1015.88,840.01,0.7333,1045.09,847.31,0.7485,999.94,865.24,0.7539,1055.06,901.10,0.8198,994.63,917.70,0.7930,1055.72,959.54,0.8402
