frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,top,1,618.92,310.65,751.03,476.38,738.30,326.00,0.7937,742.60,323.42,0.7834,735.29,322.13,0.7896,745.61,328.58,0.6649,727.98,324.28,0.8386,744.32,352.66,0.7382,708.62,341.48,0.7205,743.89,383.20,0.6151,685.40,362.12,0.6146,743.89,367.28,0.4823,664.33,382.77,0.6390,712.07,395.67,0.5883,695.29,388.79,0.5883,705.61,436.52,0.7092,681.53,426.63,0.6406,680.24,459.32,0.6514,668.20,460.18,0.6031
8,bottom,0,757.51,700.35,1012.23,893.88,846.73,722.49,0.9078,844.24,720.83,0.7046,846.73,720.83,0.6262,842.59,728.29,0.7842,856.68,725.81,0.7523,833.46,755.66,0.9294,879.90,744.88,0.8907,810.25,789.65,0.8386,908.09,773.90,0.8608,778.74,816.19,0.9105,932.14,797.95,0.8289,869.95,806.24,0.8219,898.97,803.75,0.8138,826.00,817.02,0.8971,937.94,836.92,0.8785,811.08,872.57,0.9151,990.18,865.94,0.8893
9,top,1,612.29,317.26,752.08,501.49,737.70,333.39,0.8674,741.79,330.66,0.8257,734.51,329.29,0.8309,745.43,336.57,0.7511,727.23,332.02,0.8424,744.98,359.32,0.7555,709.03,348.40,0.7594,743.61,390.26,0.6821,688.10,368.42,0.6535,744.98,372.97,0.6163,668.08,389.35,0.6378,713.58,401.64,0.5892,697.20,394.82,0.6016,705.85,442.59,0.6555,686.74,433.95,0.6677,679.91,460.80,0.5748,667.62,467.62,0.6669
9,bottom,0,740.00,703.01,1005.24,893.72,838.95,724.97,0.8688,835.49,723.25,0.7181,839.81,722.38,0.5869,836.36,730.15,0.8303,850.17,727.56,0.6839,827.72,757.78,0.9405,873.48,744.83,0.8859,804.41,789.73,0.8536,905.43,773.33,0.8761,767.28,812.18,0.8534,931.33,796.64,0.8534,866.58,804.41,0.8353,894.21,801.82,0.8351,822.54,816.50,0.8851,929.61,836.36,0.8975,810.45,871.76,0.8995,980.55,864.85,0.9027
10,top,4,639.80,319.58,753.46,510.73,737.23,335.82,0.9131,740.96,333.49,0.9171,734.43,332.09,0.8938,744.70,338.15,0.8276,727.43,333.49,0.8667,745.63,360.55,0.7820,707.83,350.75,0.7483,744.23,391.82,0.7620,690.10,372.22,0.7346,744.70,375.95,0.7068,672.36,394.15,0.6998,713.43,410.95,0.6319,697.56,404.42,0.6147,699.90,447.82,0.5291,690.56,444.55,0.6612,678.43,461.35,0.5789,666.30,487.49,0.7449
10,bottom,0,745.82,701.28,999.66,892.95,837.21,722.75,0.8823,834.73,721.92,0.7283,837.21,721.10,0.5920,834.73,728.54,0.8128,847.12,726.06,0.7065,825.64,755.80,0.9179,871.09,743.41,0.8621,802.50,789.68,0.8417,904.14,770.68,0.8451,767.80,801.25,0.8364,930.58,792.16,0.8604,864.48,804.56,0.8136,892.57,801.25,0.8206,821.51,816.12,0.8786,925.62,833.48,0.8805,809.94,871.49,0.9071,972.72,862.40,0.8873
11,top,3,652.83,317.81,751.07,508.95,737.42,334.51,0.9090,741.15,331.71,0.9437,734.15,330.78,0.8952,745.35,335.91,0.8556,726.68,333.11,0.8701,748.15,359.71,0.7815,708.48,351.31,0.7570,748.62,390.51,0.7299,691.68,374.65,0.7477,746.28,377.91,0.6782,676.28,396.58,0.7256,716.42,412.91,0.6444,700.08,406.85,0.6342,698.22,448.38,0.5276,695.42,446.05,0.6753,676.28,467.04,0.5231,668.35,485.24,0.7350
11,bottom,0,752.86,696.49,990.78,892.51,838.52,719.38,0.9180,836.19,717.05,0.7175,839.29,717.83,0.6044,836.19,724.02,0.7918,848.58,722.48,0.6820,826.13,751.91,0.9162,871.82,740.29,0.8350,801.34,785.98,0.8708,906.67,766.62,0.8354,770.36,789.08,0.8386,932.23,785.98,0.8117,864.07,802.25,0.7949,891.95,797.60,0.8126,820.70,815.41,0.8789,922.93,826.25,0.8635,809.86,871.17,0.9032,963.98,860.33,0.9018
12,top,3,629.11,317.63,760.21,510.28,737.46,334.00,0.8734,741.22,331.18,0.8411,734.17,329.77,0.8887,745.46,335.88,0.7841,727.11,332.59,0.8459,752.04,357.52,0.7653,709.24,351.87,0.7289,754.86,387.62,0.6756,693.25,375.86,0.6894,751.57,379.15,0.5722,677.26,398.90,0.6790,721.94,412.07,0.5987,703.60,404.55,0.6032,703.60,447.82,0.5190,701.72,441.70,0.6405,685.25,453.93,0.4598,673.50,483.09,0.6025
12,bottom,0,779.40,692.48,981.18,892.40,844.16,713.62,1.0548,844.16,710.33,0.7532,842.19,710.99,0.6853,836.94,715.59,0.7176,853.36,715.59,0.6622,827.74,746.46,0.9113,875.04,735.95,0.8617,804.10,779.96,0.9050,907.88,760.25,0.7344,787.68,779.30,0.7133,931.52,777.99,0.8105,865.84,797.69,0.7649,893.43,793.09,0.7691,822.49,816.08,0.8420,922.33,818.71,0.8249,810.01,872.57,0.8894,960.42,860.09,0.9547
13,top,2,655.81,317.75,768.66,511.59,736.84,334.69,0.9406,741.10,331.85,0.9072,733.53,330.90,0.9027,745.83,336.11,0.8098,726.43,333.74,0.9024,755.30,357.40,0.7984,711.29,355.98,0.7362,762.87,381.07,0.7673,693.30,378.70,0.7051,754.35,389.58,0.6071,678.16,403.31,0.7136,727.38,413.25,0.6300,708.45,405.20,0.6148,707.98,451.11,0.5171,702.77,444.01,0.6753,689.05,449.69,0.6139,678.63,485.18,0.7487
13,bottom,0,787.17,687.17,973.59,891.52,850.65,707.42,1.0273,850.04,705.60,0.6533,849.43,705.60,0.6308,843.97,709.85,0.7395,859.75,709.24,0.6540,832.44,741.41,0.9087,879.77,730.48,0.8663,811.20,774.17,0.8735,911.33,754.76,0.7921,809.99,766.29,0.6982,934.39,771.75,0.8869,866.42,791.17,0.7808,894.34,787.52,0.7513,824.55,816.65,0.8737,922.25,813.01,0.8535,810.60,871.87,0.9137,955.63,858.52,0.9180
14,top,1,663.25,319.49,774.08,497.84,737.39,338.13,0.9416,741.31,334.64,0.9068,733.91,334.21,0.8809,746.53,338.13,0.7470,726.94,337.26,0.8361,757.42,358.16,0.8353,713.00,359.90,0.7642,767.87,379.49,0.8215,695.59,382.54,0.7507,764.38,399.09,0.7482,680.35,409.10,0.7320,734.34,413.89,0.6980,714.75,406.49,0.6937,718.23,456.56,0.6563,703.86,446.11,0.7214,696.89,444.81,0.5113,683.40,483.56,0.8066
14,bottom,0,787.48,674.19,973.41,890.59,859.87,699.47,1.0107,858.66,697.66,0.6758,859.26,697.66,0.6384,852.60,702.50,0.7525,868.95,701.29,0.6837,839.89,733.37,0.9112,887.71,724.29,0.9064,821.74,768.47,0.8708,917.97,749.71,0.8471,829.00,749.71,0.6039,940.37,766.65,0.9166,869.55,785.42,0.8159,898.60,781.79,0.7876,828.39,816.89,0.9124,925.84,811.44,0.8869,811.45,870.76,0.9469,955.50,859.86,0.9292
15,top,1,672.69,326.51,779.14,511.06,739.88,344.45,0.9345,743.49,340.84,0.8863,736.28,340.39,0.8578,747.99,344.45,0.7770,729.07,343.54,0.8743,758.81,362.02,0.7984,715.10,367.42,0.7478,770.97,381.84,0.7608,697.53,392.20,0.7763,773.22,406.62,0.7185,684.02,419.69,0.7328,739.43,418.79,0.6833,718.71,413.83,0.6812,725.92,461.59,0.6456,705.19,453.03,0.7245,711.95,453.48,0.4137,684.92,490.42,0.7902
15,bottom,0,788.14,666.88,976.03,891.51,868.02,689.29,1.0626,868.02,687.45,0.6259,868.02,686.84,0.7126,860.07,694.79,0.6914,876.58,692.96,0.7197,847.22,726.60,0.8945,896.15,717.42,0.8852,833.77,762.68,0.8477,924.90,744.33,0.8745,843.55,759.62,0.4980,946.31,762.68,0.8891,875.36,781.03,0.7932,904.72,777.97,0.7880,833.16,817.12,0.9069,931.02,812.22,0.8875,812.36,871.55,0.9233,959.76,861.76,0.9329
16,top,1,673.93,333.32,790.77,513.15,743.32,352.11,0.8719,746.84,348.16,0.8813,739.81,347.72,0.8116,751.67,351.67,0.7357,732.35,350.79,0.8359,761.76,369.67,0.7745,718.30,374.94,0.7040,772.74,388.11,0.7316,702.49,403.48,0.6508,780.64,411.38,0.7409,695.03,430.26,0.6116,744.64,424.99,0.6398,722.69,420.16,0.6349,735.42,469.34,0.6846,704.25,460.56,0.7007,720.93,458.80,0.5021,685.37,491.29,0.7463
16,bottom,0,787.10,663.64,976.06,891.20,876.66,681.46,0.9721,877.89,680.85,0.6136,874.20,680.23,0.6902,868.66,687.00,0.7219,885.27,685.16,0.7333,855.75,718.99,0.8703,906.18,709.76,0.8359,844.67,756.51,0.8264,932.02,739.28,0.8418,862.51,759.58,0.4993,949.85,760.20,0.8752,879.73,775.57,0.7558,911.10,773.11,0.7612,839.14,818.01,0.8703,936.94,811.25,0.8930,813.30,870.91,0.8939,961.54,862.92,0.9083
17,top,4,680.58,342.99,791.41,484.72,751.51,357.93,0.8082,754.75,355.41,0.7570,747.54,354.69,0.7445,758.72,359.38,0.7008,739.24,357.57,0.7443,765.94,375.25,0.7892,724.81,380.66,0.6794,775.32,388.96,0.6736,713.26,411.33,0.6213,782.53,405.92,0.6956,712.54,439.83,0.5915,751.51,430.45,0.6640,727.70,427.57,0.6163,747.54,473.02,0.6820,708.21,464.73,0.6640,733.11,461.84,0.5318,685.84,492.51,0.7266
17,bottom,0,791.37,654.50,977.24,889.67,884.91,674.67,0.9388,886.12,672.85,0.6035,884.31,672.85,0.5904,876.44,679.51,0.7444,893.38,678.30,0.7674,863.13,712.79,0.8279,914.56,704.92,0.8092,855.87,752.12,0.8348,938.76,733.96,0.7929,875.23,762.40,0.5255,952.68,757.56,0.7944,884.31,769.06,0.6976,915.77,767.24,0.7267,846.79,816.25,0.8235,941.79,808.99,0.8532,817.75,865.87,0.8505,962.36,861.03,0.8768
18,top,1,673.83,350.94,791.93,511.05,761.02,364.54,0.8838,764.15,361.41,0.8333,757.11,361.02,0.8527,768.06,365.32,0.7231,748.90,364.15,0.8485,774.70,380.96,0.7763,733.27,387.60,0.7527,781.74,394.64,0.5813,727.40,419.66,0.6254,783.30,400.89,0.5536,737.18,446.24,0.6107,760.24,430.21,0.6429,732.10,428.26,0.6394,762.59,472.04,0.6059,711.77,465.39,0.6672,749.69,476.73,0.4593,686.36,491.58,0.7423
18,bottom,0,801.48,648.19,977.81,886.66,892.55,669.62,0.9551,893.72,667.87,0.6264,891.39,667.87,0.5920,882.66,673.69,0.7433,900.71,672.53,0.7774,869.27,706.88,0.8449,921.66,699.89,0.8515,865.77,748.21,0.7890,943.79,729.00,0.8186,879.16,761.02,0.4939,956.60,754.62,0.7884,889.64,763.93,0.7239,920.50,762.19,0.7676,852.96,811.68,0.8471,944.95,808.18,0.8659,826.18,862.91,0.8748,963.00,860.58,0.8971
19,top,1,674.40,351.99,804.59,515.65,775.09,367.29,0.8193,778.48,363.47,0.7790,771.28,363.90,0.8026,782.30,367.71,0.6936,763.23,367.29,0.8174,785.26,382.54,0.7507,747.97,389.32,0.7774,785.69,402.46,0.5015,746.70,422.38,0.6611,785.69,401.19,0.3780,761.96,446.96,0.6435,769.58,430.85,0.6799,741.19,430.01,0.6419,781.87,465.60,0.7097,717.46,466.87,0.6570,768.74,492.30,0.7781,687.79,490.61,0.7362
19,bottom,0,818.75,642.15,977.67,885.43,897.62,664.60,0.9142,898.80,662.22,0.5825,896.43,662.22,0.5714,888.11,668.76,0.7669,907.12,666.97,0.7723,874.45,702.02,0.8471,927.91,694.30,0.8282,874.45,743.00,0.7453,948.70,724.59,0.8270,883.36,757.85,0.4402,959.39,754.28,0.8008,893.46,759.04,0.7072,924.34,758.44,0.7220,859.01,804.77,0.8570,947.51,807.15,0.8346,840.00,860.01,0.8796,963.54,860.01,0.8866
20,top,1,675.68,351.46,811.16,518.28,793.69,367.39,0.8106,797.22,362.98,0.6827,789.28,362.98,0.7399,800.31,366.95,0.6267,781.79,365.63,0.8303,796.78,384.59,0.7528,767.68,388.56,0.7867,786.64,405.32,0.5207,764.59,421.20,0.7295,793.25,426.49,0.4260,782.23,443.69,0.7307,779.58,432.22,0.7569,752.24,433.10,0.6522,801.19,460.00,0.7655,725.78,467.94,0.6198,789.28,500.58,0.7739,690.94,486.02,0.7632
20,bottom,0,839.25,640.84,978.26,883.42,901.65,661.45,0.9658,902.24,659.08,0.5446,901.06,659.08,0.6553,893.36,666.18,0.7462,912.31,664.41,0.7709,878.55,698.76,0.8699,932.44,690.47,0.8242,879.73,733.11,0.7409,951.40,720.67,0.8335,894.54,750.28,0.3835,961.46,752.65,0.8435,896.32,755.61,0.7089,927.11,755.61,0.7252,866.11,799.44,0.8669,949.03,804.77,0.8373,853.08,856.29,0.8947,963.83,858.07,0.9207
21,top,1,681.47,350.94,832.91,523.56,811.41,366.27,0.8284,814.37,361.83,0.7011,807.47,361.83,0.6872,817.33,365.77,0.6812,798.10,365.28,0.7989,806.98,383.03,0.6416,788.25,388.45,0.7685,794.16,402.74,0.5489,782.33,422.95,0.7516,810.92,406.69,0.6278,803.53,445.63,0.7144,790.71,434.79,0.6371,765.57,435.77,0.6119,815.85,460.91,0.7578,738.95,468.80,0.5340,805.50,506.76,0.7808,699.02,484.57,0.6994
21,bottom,0,853.01,639.12,978.36,882.66,906.17,659.81,0.9858,904.98,656.84,0.5458,905.57,656.84,0.6763,897.85,663.97,0.7676,916.87,662.19,0.7780,881.79,696.08,0.8773,935.30,688.35,0.8262,885.36,729.97,0.7464,952.55,718.67,0.7977,903.79,760.89,0.3719,962.65,751.37,0.7954,899.63,752.56,0.7008,929.36,752.56,0.7113,874.06,797.75,0.8479,951.95,801.91,0.8128,864.55,853.05,0.8941,966.22,856.02,0.9051
22,top,1,704.65,350.73,842.08,528.26,827.95,367.47,0.8613,830.63,363.89,0.6709,824.37,363.89,0.6867,831.97,368.36,0.5935,814.52,366.12,0.8335,820.34,386.26,0.7426,804.68,391.18,0.8005,811.39,405.05,0.5800,798.42,424.28,0.7718,827.05,415.34,0.6756,820.34,445.31,0.7459,802.89,438.15,0.7305,778.29,439.05,0.6922,826.16,464.10,0.7701,756.36,475.29,0.6574,808.71,511.08,0.8060,719.68,478.86,0.7512
22,bottom,0,865.23,638.69,980.47,880.61,909.85,659.84,1.0086,908.67,656.88,0.5844,910.44,657.47,0.7181,900.99,663.97,0.7481,920.48,662.20,0.7850,885.64,695.27,0.8537,938.20,688.19,0.8277,888.00,728.35,0.7276,952.97,717.13,0.7951,910.44,747.25,0.3009,962.42,749.61,0.7462,899.81,751.97,0.7194,931.71,751.97,0.6913,880.91,796.86,0.8323,955.92,797.45,0.8121,875.01,850.61,0.8750,970.10,851.79,0.8520
23,top,1,724.97,357.36,863.81,528.76,843.65,373.01,0.8217,846.81,369.39,0.6249,840.49,369.39,0.6367,849.07,373.46,0.5854,831.45,370.30,0.7747,830.09,388.38,0.6742,822.41,394.70,0.8009,827.38,409.16,0.5566,815.18,427.24,0.7574,839.13,423.63,0.6287,837.78,448.48,0.7217,814.27,441.70,0.7068,792.13,441.70,0.7198,835.52,471.98,0.7817,776.76,481.48,0.6653,810.66,512.66,0.7641,737.90,480.12,0.7017
23,bottom,0,873.12,640.58,986.10,878.00,913.38,661.91,0.9741,912.22,659.01,0.5956,915.70,659.59,0.6814,904.69,665.39,0.7594,923.81,664.23,0.8003,889.03,696.69,0.8530,940.62,689.15,0.8458,890.77,729.73,0.7177,953.96,717.56,0.7877,912.80,741.90,0.2958,960.91,748.86,0.7331,902.95,752.92,0.7432,934.83,751.76,0.6919,887.88,799.29,0.8373,960.91,795.81,0.8212,882.08,851.46,0.9139,977.72,847.40,0.8727
24,top,2,792.15,358.18,875.32,529.61,859.27,374.42,0.8343,861.78,370.65,0.6752,855.92,369.81,0.6994,863.45,375.67,0.4752,845.46,372.32,0.7465,848.39,394.09,0.6176,837.50,395.34,0.7354,846.71,420.46,0.5176,831.22,429.25,0.7122,859.69,440.97,0.4618,854.66,447.24,0.5824,826.20,446.41,0.7054,806.53,446.41,0.7375,842.11,481.15,0.7083,804.02,490.35,0.6567,811.13,514.63,0.7511,768.02,485.75,0.5464
24,bottom,0,871.92,642.77,995.90,873.31,918.71,663.48,1.0159,916.46,660.67,0.6327,920.96,661.23,0.6977,910.27,666.30,0.7343,928.28,665.74,0.7763,893.95,697.26,0.8850,944.60,691.06,0.8898,892.26,730.46,0.7471,954.17,718.64,0.7973,906.33,765.36,0.2871,959.80,751.29,0.7168,905.77,754.66,0.7938,937.85,752.98,0.7122,891.70,799.69,0.8605,966.55,796.31,0.8636,882.69,852.60,0.9444,984.57,848.66,0.9040
25,top,1,798.08,362.14,889.21,529.67,874.32,375.55,0.8421,876.37,372.28,0.6078,870.64,371.87,0.6855,878.01,377.19,0.3337,860.01,374.33,0.6668,858.78,391.10,0.6259,853.46,396.41,0.7556,858.78,421.77,0.5356,846.92,429.55,0.6956,873.10,440.59,0.5627,871.05,447.54,0.6269,837.10,448.36,0.6597,823.61,449.18,0.7515,845.69,489.26,0.6100,837.51,491.72,0.5319,812.56,515.44,0.7385,794.16,492.94,0.7140
25,bottom,0,873.42,643.59,1011.57,874.45,925.02,663.20,0.9707,923.33,660.95,0.6646,926.15,661.51,0.6567,916.57,666.58,0.7500,934.60,666.02,0.7780,900.79,696.46,0.8687,949.82,692.51,0.8682,895.15,731.96,0.7567,955.46,721.26,0.7565,902.48,762.96,0.4453,959.97,755.07,0.6466,909.24,757.33,0.7729,941.93,756.20,0.6847,894.02,799.04,0.8501,972.93,797.91,0.8354,883.31,852.58,0.9445,992.10,852.58,0.8824
26,top,1,797.96,360.56,910.57,529.41,888.89,376.56,0.8104,891.78,374.08,0.5927,885.59,373.26,0.6420,895.49,378.21,0.3795,875.70,375.73,0.6468,875.70,393.05,0.6664,868.28,397.17,0.7798,874.46,421.90,0.5664,862.51,430.56,0.7088,889.30,438.39,0.6172,888.48,444.99,0.6563,843.14,447.87,0.5504,839.01,449.93,0.7146,852.62,491.16,0.5421,857.98,492.39,0.7050,819.23,513.83,0.6953,814.69,505.58,0.8214
