frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,0,928.70,367.17,1017.03,568.31,975.32,385.24,0.8944,980.23,381.31,0.8588,972.37,381.31,0.8577,986.12,385.24,0.8903,966.97,384.75,0.8371,996.43,404.88,0.8235,951.26,408.32,0.8043,1004.78,431.89,0.7818,937.02,437.79,0.8168,1010.67,461.85,0.7732,935.54,468.72,0.7198,979.74,462.34,0.6909,954.69,462.34,0.6811,992.01,502.11,0.7256,955.18,505.55,0.7448,995.94,543.36,0.8451,938.49,548.27,0.8534
0,bottom,3,774.59,602.44,889.98,835.12,846.49,622.77,0.7874,846.49,619.93,0.5564,849.90,620.50,0.5473,835.70,625.05,0.7228,852.17,627.89,0.7044,810.70,647.20,0.7549,861.83,659.70,0.8166,784.00,669.92,0.8135,878.87,687.54,0.8126,781.73,685.26,0.7671,880.01,677.31,0.6515,807.86,718.21,0.6718,838.54,723.33,0.6682,792.52,743.78,0.7334,859.56,765.36,0.8115,795.93,794.34,0.8222,859.56,816.49,0.8266
1,top,0,926.83,368.10,1014.78,568.74,974.24,384.66,0.8781,978.64,381.23,0.8599,971.30,381.23,0.8504,984.52,384.66,0.8784,965.91,384.66,0.8317,993.34,403.27,0.8454,949.74,407.68,0.8071,1000.69,429.72,0.7740,934.56,437.56,0.8007,1007.05,460.58,0.7877,933.09,469.40,0.7053,975.70,458.62,0.7000,951.21,459.11,0.6838,988.44,497.32,0.7167,953.66,503.69,0.7397,996.28,542.39,0.8424,937.99,548.26,0.8394
1,bottom,1,769.38,602.19,889.06,834.64,844.54,622.51,0.8061,844.54,619.67,0.5772,847.38,620.24,0.5671,833.76,624.21,0.7344,850.22,627.62,0.7265,810.49,644.64,0.7564,857.60,658.26,0.8097,778.15,661.10,0.8117,878.59,684.93,0.8002,775.88,675.29,0.7051,882.00,674.72,0.7546,805.95,715.58,0.6843,834.90,719.55,0.6866,791.20,741.12,0.7324,857.03,764.95,0.8038,789.50,788.79,0.8060,858.16,816.03,0.8330
2,top,1,925.26,368.60,1013.95,569.71,972.06,384.22,0.8652,976.48,380.78,0.8411,969.12,380.78,0.8388,982.86,384.71,0.8819,964.21,384.22,0.8167,990.72,401.40,0.8472,948.00,407.29,0.8114,997.59,426.93,0.7717,932.29,436.26,0.8028,1003.98,457.86,0.7710,930.33,469.16,0.7061,972.55,457.37,0.6895,948.49,457.86,0.6856,984.83,496.16,0.7131,951.93,500.58,0.7454,995.63,539.37,0.8232,937.69,547.22,0.8118
2,bottom,0,762.67,600.61,892.34,834.90,841.23,621.09,0.7848,841.81,618.23,0.5603,844.67,618.80,0.5101,830.94,622.81,0.7205,847.53,625.67,0.6889,808.06,641.68,0.7579,854.96,657.13,0.7981,773.74,648.55,0.7056,878.99,682.87,0.7604,769.73,659.41,0.7418,884.71,671.43,0.7670,801.77,712.04,0.6833,830.37,716.61,0.6815,790.33,740.64,0.7054,854.96,764.66,0.7948,785.75,779.53,0.7513,857.25,815.00,0.8122
3,top,1,922.23,368.12,1013.83,569.51,970.49,383.76,0.8759,974.92,380.31,0.8475,967.54,380.31,0.8424,981.31,384.25,0.8960,962.62,384.25,0.8209,989.17,400.96,0.8446,946.40,406.37,0.8090,995.57,425.55,0.7879,929.68,434.89,0.7873,1000.98,455.54,0.7935,926.24,468.82,0.7075,969.51,455.05,0.7031,945.42,456.03,0.7007,981.80,492.91,0.7061,949.84,498.32,0.7553,990.65,535.68,0.8046,938.04,546.99,0.8039
3,bottom,0,756.83,598.18,902.46,833.73,836.55,620.50,0.8516,838.27,616.47,0.5705,838.27,617.62,0.4698,827.92,620.50,0.7375,844.02,625.10,0.6784,803.77,638.32,0.7530,851.50,656.15,0.7775,768.69,640.05,0.7007,876.23,681.45,0.7649,764.66,648.10,0.7017,887.15,670.53,0.7794,798.59,710.78,0.6751,826.77,715.96,0.6622,788.24,742.41,0.6856,852.65,764.27,0.7791,784.79,777.49,0.7535,855.53,812.57,0.7997
4,top,1,918.52,368.26,1009.98,570.53,968.70,384.46,0.8432,973.14,381.00,0.8526,965.73,381.00,0.8360,980.06,384.95,0.8860,961.29,384.46,0.8256,987.46,401.25,0.8510,944.50,406.68,0.7957,993.39,425.45,0.7805,927.71,434.33,0.7830,998.82,455.08,0.7817,923.76,467.92,0.6942,966.72,454.09,0.7064,942.52,455.08,0.6956,980.06,492.11,0.6951,946.47,498.04,0.7503,984.99,532.11,0.7976,936.10,544.95,0.7823
4,bottom,0,752.23,597.69,906.14,832.02,832.62,619.31,0.8304,833.19,615.31,0.5482,832.62,617.03,0.4752,823.47,619.89,0.7456,839.48,624.46,0.6613,800.01,636.48,0.7858,846.35,655.93,0.7588,765.11,630.18,0.6628,872.09,679.38,0.7811,761.68,631.90,0.6984,889.26,670.23,0.7831,794.29,710.28,0.6644,822.32,714.28,0.6642,785.71,738.88,0.6966,850.93,762.91,0.7677,783.42,777.78,0.7916,852.64,806.96,0.7940
