frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,828.29,383.50,929.66,572.23,880.82,403.69,0.8407,884.97,400.00,0.7928,877.13,399.54,0.8053,889.57,401.38,0.7956,870.68,399.54,0.7800,897.87,416.13,0.6931,856.86,407.37,0.7433,923.21,429.03,0.8155,835.20,427.18,0.7327,904.32,447.46,0.7278,835.20,438.24,0.7770,884.97,465.43,0.6365,866.53,463.59,0.6381,876.67,505.05,0.7598,864.23,500.91,0.6591,881.74,549.75,0.7399,872.06,518.88,0.6823
0,bottom,0,930.92,587.01,1026.85,833.86,993.35,611.00,0.7650,990.34,607.38,0.5701,997.57,608.59,0.5599,980.09,611.00,0.8102,1001.18,614.01,0.7653,962.01,635.71,0.7862,1012.63,642.34,0.8078,941.52,656.20,0.6974,1021.67,656.80,0.7521,938.51,660.42,0.5973,1007.21,642.94,0.4853,972.26,709.84,0.6956,997.57,711.04,0.7038,971.65,747.80,0.6858,1002.39,763.47,0.7833,972.26,782.15,0.7521,985.51,812.89,0.7771
1,top,1,828.22,382.58,929.76,572.33,880.84,403.80,0.8209,884.55,400.09,0.7760,877.14,399.63,0.7783,889.64,401.02,0.7863,870.65,399.17,0.7756,898.45,416.31,0.6961,857.22,407.51,0.7447,923.46,429.28,0.8123,835.44,426.96,0.7296,904.00,447.81,0.7291,834.98,438.08,0.7771,885.01,465.41,0.6329,866.48,464.02,0.6365,876.21,505.25,0.7580,864.17,501.08,0.6613,881.77,549.72,0.7369,871.58,518.68,0.6839
1,bottom,0,931.37,586.97,1026.79,833.91,992.95,610.36,0.7642,989.93,606.75,0.5753,997.77,607.95,0.5589,980.28,610.97,0.8056,1000.78,613.98,0.7616,962.20,635.69,0.7847,1012.84,642.32,0.8084,941.70,655.58,0.6960,1021.28,656.79,0.7511,938.69,660.40,0.5946,1006.81,642.92,0.4884,972.45,709.84,0.6969,997.77,711.65,0.7050,971.84,748.42,0.6895,1001.99,762.89,0.7831,972.45,781.58,0.7491,985.71,812.93,0.7792
2,top,1,828.07,382.28,929.88,572.48,880.83,404.01,0.8140,884.55,399.83,0.7738,876.65,399.37,0.7737,889.19,400.76,0.7870,870.15,399.37,0.7831,898.01,416.09,0.6983,857.15,407.26,0.7466,923.55,429.09,0.8144,834.86,426.77,0.7351,904.05,447.66,0.7273,834.86,437.91,0.7813,884.55,465.77,0.6357,866.44,463.92,0.6401,876.65,505.24,0.7619,864.11,501.53,0.6693,881.76,549.36,0.7417,872.01,518.71,0.6861
2,bottom,0,931.69,586.95,1026.63,834.02,993.03,610.95,0.7673,990.01,607.33,0.5760,997.86,608.54,0.5600,980.97,611.56,0.8082,1001.47,613.97,0.7657,962.87,635.68,0.7831,1012.94,642.32,0.8114,941.76,655.59,0.6978,1021.38,657.40,0.7515,939.35,660.42,0.6039,1006.30,643.53,0.4918,972.52,710.48,0.6982,997.86,711.69,0.7063,971.92,748.48,0.6919,1002.08,762.96,0.7819,971.92,781.66,0.7495,985.79,813.02,0.7783
3,top,1,827.83,380.94,929.46,572.36,880.52,403.75,0.8493,884.25,400.01,0.8105,876.78,399.54,0.8037,888.93,400.48,0.8096,869.77,399.07,0.7945,897.81,415.90,0.7021,857.15,407.02,0.7503,923.51,428.98,0.8202,834.72,427.11,0.7548,903.88,447.68,0.7434,834.72,436.93,0.7925,884.72,464.97,0.6350,866.50,463.10,0.6408,876.78,504.69,0.7633,864.16,500.95,0.6896,881.45,550.02,0.7535,872.10,518.24,0.7118
3,bottom,0,931.65,586.86,1026.52,834.15,993.58,610.89,0.7677,989.95,607.27,0.5769,997.80,608.48,0.5617,980.90,611.50,0.8117,1001.42,613.91,0.7685,962.78,635.64,0.7844,1013.50,642.29,0.8140,941.65,655.57,0.6981,1021.35,657.38,0.7471,939.24,659.79,0.6154,1006.86,643.49,0.4878,972.44,710.51,0.6978,997.80,711.71,0.7068,971.24,748.54,0.6914,1002.03,763.03,0.7845,972.44,781.75,0.7592,985.73,813.14,0.7811
4,top,1,827.80,380.82,929.45,572.60,880.03,403.67,0.8485,884.24,399.45,0.8120,876.28,398.98,0.8045,888.93,399.92,0.8087,869.73,398.51,0.8021,897.82,415.84,0.7008,856.62,406.94,0.7501,923.57,428.95,0.8171,835.08,426.61,0.7524,903.91,447.68,0.7443,834.61,436.91,0.7886,884.71,465.00,0.6352,866.45,463.13,0.6412,876.75,504.80,0.7658,863.64,500.59,0.6918,881.44,549.75,0.7544,872.07,518.38,0.7061
4,bottom,0,931.86,586.89,1026.52,834.81,993.72,610.98,0.7675,990.69,607.35,0.5739,997.95,608.56,0.5649,981.01,610.98,0.8118,1001.58,614.01,0.7641,962.85,635.19,0.7873,1013.08,642.45,0.8113,941.66,655.77,0.7052,1021.56,656.98,0.7536,939.24,660.01,0.6194,1008.24,643.67,0.4835,972.53,710.24,0.6976,997.95,712.06,0.7075,971.32,748.38,0.6799,1002.19,763.51,0.7762,972.53,781.66,0.7531,985.24,813.74,0.7774
5,top,1,827.78,381.13,929.37,572.82,879.98,403.03,0.8441,883.72,398.82,0.8045,876.24,398.35,0.8030,888.87,399.75,0.8025,869.68,398.35,0.8010,897.76,416.13,0.7030,856.58,406.77,0.7526,923.50,428.77,0.8183,835.05,426.90,0.7436,903.38,447.49,0.7445,834.58,436.72,0.7875,884.66,464.80,0.6377,866.41,462.93,0.6453,876.70,505.05,0.7707,863.60,501.31,0.6988,881.38,549.51,0.7610,872.49,518.16,0.7013
5,bottom,0,931.78,586.84,1026.43,834.88,993.03,610.94,0.7735,990.61,607.31,0.5781,997.88,609.12,0.5582,980.92,611.55,0.8128,1001.51,613.97,0.7638,962.75,635.16,0.7888,1013.02,642.43,0.8146,942.16,655.15,0.7018,1020.89,656.96,0.7451,939.14,659.99,0.6103,1007.57,644.25,0.4721,972.44,710.26,0.6954,997.88,711.47,0.7058,971.23,748.41,0.6761,1002.11,762.94,0.7752,972.44,781.71,0.7545,985.76,813.81,0.7757
6,top,1,827.85,381.18,929.11,572.95,880.35,402.63,0.8513,884.10,398.88,0.8085,876.14,398.41,0.8091,888.78,399.82,0.8011,869.59,397.95,0.7995,897.68,415.74,0.6999,856.48,406.84,0.7532,922.96,428.84,0.8181,835.41,426.50,0.7423,903.29,447.57,0.7399,834.47,436.34,0.7883,884.57,464.89,0.6398,866.31,463.02,0.6453,876.61,504.69,0.7729,863.50,501.41,0.7033,881.29,549.63,0.7584,872.40,517.80,0.7003
6,bottom,0,931.60,586.69,1026.38,834.95,993.54,610.81,0.7811,990.51,607.18,0.5818,997.78,608.39,0.5615,980.81,611.42,0.8143,1001.42,613.84,0.7636,962.63,635.06,0.7915,1013.54,642.33,0.8178,942.02,655.06,0.7064,1021.42,656.88,0.7366,938.99,659.91,0.6228,1007.48,643.54,0.4668,972.32,709.61,0.6953,997.78,711.42,0.7072,971.72,748.40,0.6752,1002.02,762.94,0.7754,972.32,781.73,0.7571,985.66,813.85,0.7778
7,top,1,827.95,381.61,929.08,573.14,879.92,402.09,0.8478,884.13,398.35,0.8056,876.18,397.89,0.8109,888.80,399.29,0.7992,869.63,397.42,0.8015,897.69,415.65,0.6939,857.01,406.30,0.7495,922.94,428.75,0.8209,835.50,426.88,0.7490,903.77,446.98,0.7309,834.56,437.16,0.7913,884.13,464.75,0.6353,865.89,462.88,0.6388,876.65,504.50,0.7628,863.56,501.22,0.6955,881.32,549.85,0.7503,872.44,517.59,0.6971
7,bottom,0,931.58,586.55,1026.41,834.92,993.55,610.69,0.7852,990.52,607.05,0.5833,997.80,608.26,0.5658,981.42,611.29,0.8179,1001.43,613.72,0.7659,962.63,634.94,0.7941,1013.56,642.22,0.8193,942.01,655.56,0.7114,1020.84,657.38,0.7313,939.58,659.80,0.6151,1008.10,643.43,0.4633,972.33,709.53,0.6998,997.80,711.35,0.7124,971.12,748.33,0.6782,1002.04,762.89,0.7761,972.33,781.68,0.7608,985.67,813.82,0.7784
8,top,1,827.95,381.70,929.14,573.17,879.95,402.17,0.8414,883.69,397.96,0.8017,876.21,397.96,0.8067,888.83,398.90,0.7978,869.67,397.50,0.8053,897.71,415.26,0.6948,856.58,406.38,0.7515,922.96,428.82,0.8245,835.07,426.48,0.7521,903.79,446.58,0.7355,835.07,437.23,0.7907,884.16,464.34,0.6410,865.93,462.94,0.6434,876.68,504.54,0.7646,863.59,500.81,0.6958,881.35,549.42,0.7501,872.47,517.63,0.6987
8,bottom,0,931.56,586.60,1026.48,834.94,993.57,610.73,0.7843,990.54,607.09,0.5818,997.81,608.30,0.5630,981.44,610.73,0.8166,1001.45,613.76,0.7649,962.65,634.98,0.7935,1013.58,641.65,0.8188,942.03,654.99,0.7101,1020.85,656.81,0.7331,939.61,659.23,0.6197,1008.73,642.86,0.4675,972.35,709.55,0.6977,997.81,710.77,0.7087,971.14,748.36,0.6802,1002.06,762.91,0.7757,972.35,781.70,0.7612,985.69,813.23,0.7787
