frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,1018.55,354.43,1102.00,565.33,1057.70,373.38,0.8036,1061.30,369.26,0.8183,1053.06,369.77,0.7985,1068.00,370.80,0.8072,1047.92,372.35,0.8221,1075.72,385.73,0.7826,1040.19,392.43,0.7789,1095.80,399.64,0.6992,1025.77,419.72,0.8109,1095.29,406.33,0.6594,1044.83,410.96,0.6640,1066.45,450.10,0.6225,1049.97,450.61,0.6053,1059.24,493.35,0.6492,1053.06,494.38,0.7233,1046.89,525.79,0.6985,1053.58,543.81,0.7727
0,bottom,0,880.53,570.93,961.63,837.52,926.29,590.98,0.6192,921.73,586.42,0.4861,932.14,587.07,0.4512,915.87,591.63,0.7545,936.05,592.93,0.7397,900.90,618.31,0.7870,950.37,624.17,0.8184,885.93,657.36,0.8138,956.23,668.43,0.7548,897.00,665.82,0.5857,943.86,682.75,0.5083,912.62,699.67,0.6811,938.65,699.02,0.7016,908.71,758.25,0.7962,938.65,747.18,0.7482,913.92,817.47,0.8536,941.91,797.95,0.8062
1,top,1,1018.55,357.03,1101.80,565.46,1057.12,373.72,0.8103,1060.69,370.16,0.8247,1053.05,370.16,0.8092,1067.81,371.18,0.8195,1047.96,373.21,0.8285,1076.46,386.44,0.7823,1040.33,393.06,0.7674,1095.80,400.69,0.6817,1025.57,419.52,0.8096,1095.29,407.31,0.6338,1045.93,410.87,0.6399,1066.79,449.54,0.6163,1050.00,450.05,0.5954,1060.69,492.29,0.6170,1053.56,494.32,0.7156,1046.95,525.37,0.6963,1054.07,543.68,0.7631
1,bottom,0,880.59,569.72,960.92,837.68,925.33,590.52,0.6261,920.75,585.29,0.4874,930.57,586.59,0.4776,914.21,591.17,0.7418,934.49,591.83,0.7488,899.82,619.30,0.7836,949.54,623.88,0.8122,886.08,658.56,0.8113,954.77,668.37,0.7382,897.20,667.06,0.5717,946.27,688.00,0.4764,912.25,700.43,0.6789,938.42,699.77,0.6982,908.32,757.99,0.8004,937.76,746.87,0.7527,914.21,818.18,0.8454,941.69,797.25,0.8040
2,top,1,1017.82,357.83,1102.04,565.37,1057.39,374.96,0.8168,1060.94,371.41,0.8389,1052.83,371.41,0.8204,1067.53,372.43,0.8164,1047.77,374.45,0.8417,1076.14,387.12,0.7808,1040.67,394.21,0.7672,1095.90,401.31,0.6808,1025.47,420.56,0.8076,1094.38,407.89,0.5917,1044.73,411.95,0.6364,1067.02,450.45,0.6285,1049.79,450.96,0.6097,1061.45,493.02,0.6301,1053.34,494.54,0.7236,1047.26,525.44,0.6940,1053.85,543.68,0.7732
2,bottom,0,880.35,569.16,959.20,837.67,922.39,590.66,0.6177,917.15,586.07,0.5100,928.29,586.07,0.4758,912.56,591.32,0.7629,932.88,591.97,0.7626,898.14,619.51,0.7926,947.96,623.44,0.8147,885.03,659.49,0.8181,953.86,668.02,0.7462,896.83,668.67,0.5764,949.93,693.58,0.5399,911.25,700.14,0.6809,937.47,699.48,0.6974,907.97,758.48,0.8074,937.47,746.68,0.7533,913.87,818.14,0.8524,942.06,797.16,0.8010
3,top,1,1017.90,360.34,1102.34,565.69,1057.11,376.28,0.8126,1060.62,372.77,0.8469,1052.60,372.77,0.8168,1067.14,373.77,0.8275,1047.58,375.78,0.8465,1076.16,387.81,0.7827,1040.56,394.83,0.7682,1096.21,400.85,0.7146,1025.52,421.90,0.8020,1095.21,407.87,0.6457,1044.07,412.88,0.6339,1067.14,451.99,0.6441,1050.09,452.49,0.6269,1061.62,493.60,0.6441,1054.10,495.10,0.7317,1047.58,525.68,0.6956,1054.10,543.73,0.7756
3,bottom,0,879.33,568.96,958.09,838.27,920.03,590.52,0.6257,915.43,585.92,0.5310,925.29,585.92,0.4824,911.48,591.84,0.7708,931.86,591.84,0.7757,897.67,620.11,0.8013,946.99,624.06,0.8282,884.52,660.22,0.8226,952.25,668.77,0.7701,895.04,670.08,0.5896,950.27,699.01,0.6452,910.17,701.64,0.6914,935.81,701.64,0.7059,908.19,759.50,0.8181,937.12,747.67,0.7571,914.11,818.02,0.8490,941.73,796.98,0.7981
4,top,1,1018.00,360.73,1102.52,566.03,1057.25,377.17,0.7909,1060.76,373.66,0.8089,1053.24,374.16,0.7975,1067.28,374.67,0.8089,1047.73,376.67,0.8398,1076.80,388.20,0.7879,1040.21,396.22,0.7653,1096.35,401.23,0.7117,1025.17,422.78,0.7937,1095.35,408.25,0.6220,1043.72,414.26,0.6264,1067.28,451.35,0.6352,1049.73,451.85,0.6165,1062.77,493.46,0.6450,1053.74,494.96,0.7287,1047.73,525.03,0.6932,1054.25,543.08,0.7710
4,bottom,0,878.57,569.17,958.08,838.03,918.98,590.70,0.6418,914.39,586.10,0.5335,924.23,586.10,0.5008,910.45,592.01,0.7758,930.14,592.01,0.7923,896.01,620.89,0.8071,945.89,624.17,0.8279,883.53,661.59,0.8242,951.80,668.81,0.7687,892.72,672.75,0.5819,951.15,700.97,0.6706,909.13,702.29,0.6930,934.73,702.29,0.7152,907.82,759.40,0.8306,936.70,747.58,0.7581,914.39,817.82,0.8498,941.30,797.47,0.8040
