frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,1043.95,382.07,1139.61,575.52,1084.70,397.56,0.7763,1088.95,394.26,0.8141,1081.39,393.79,0.8146,1095.09,396.15,0.8156,1075.72,396.62,0.7837,1105.48,414.09,0.6700,1065.81,408.90,0.7560,1130.98,432.04,0.7872,1053.05,431.10,0.7386,1114.92,457.07,0.7122,1048.33,455.65,0.7536,1098.87,466.04,0.5776,1079.50,466.52,0.5978,1091.31,506.19,0.6833,1080.92,504.77,0.6552,1092.73,554.36,0.7352,1101.23,523.19,0.6690
0,bottom,0,908.42,574.68,1012.98,832.49,957.56,595.32,0.7074,959.44,591.55,0.5252,958.82,592.18,0.6132,943.71,595.95,0.6334,960.70,597.84,0.7367,928.60,615.46,0.7705,969.52,625.54,0.7280,914.13,622.39,0.8524,994.69,634.35,0.8126,926.08,611.06,0.6086,1003.51,619.24,0.8589,929.23,693.51,0.6960,951.26,696.66,0.6934,937.41,737.57,0.6927,953.78,751.42,0.7579,938.67,781.01,0.6721,929.86,801.78,0.8085
1,top,1,1043.61,383.67,1139.71,573.73,1084.70,398.89,0.7718,1088.41,395.18,0.7977,1081.45,394.71,0.7997,1094.91,397.50,0.8062,1075.88,397.50,0.7601,1106.04,415.59,0.6748,1065.21,410.95,0.7646,1130.64,433.23,0.7872,1053.61,433.23,0.7581,1115.79,458.75,0.7205,1048.97,458.28,0.7679,1100.01,466.17,0.6000,1080.06,467.56,0.6110,1094.44,506.54,0.6877,1083.77,506.08,0.6235,1094.44,554.33,0.7353,1103.26,521.39,0.6502
1,bottom,0,906.24,575.34,1012.41,833.18,958.07,595.35,0.7083,959.96,590.95,0.5449,958.70,591.58,0.6206,944.22,595.98,0.6381,961.22,597.87,0.7306,929.74,614.87,0.7836,969.40,627.46,0.7229,912.74,629.98,0.7691,993.95,636.90,0.8083,922.82,624.31,0.5253,1002.76,618.65,0.8616,929.74,695.45,0.6931,950.51,698.59,0.7003,937.29,738.88,0.6794,952.40,753.36,0.7585,938.55,780.43,0.6858,928.48,803.72,0.8051
2,top,1,1043.46,385.03,1136.93,575.55,1084.61,399.82,0.7622,1088.80,396.10,0.7840,1081.82,396.10,0.7648,1095.31,398.89,0.7816,1076.70,398.42,0.7438,1106.47,417.49,0.6730,1063.68,413.77,0.7589,1130.20,436.10,0.7912,1052.52,437.49,0.7612,1117.64,461.68,0.7087,1049.26,464.47,0.7381,1100.89,470.05,0.5797,1079.96,472.38,0.5984,1097.17,507.73,0.7070,1089.73,509.13,0.5804,1098.10,552.85,0.7071,1106.94,523.08,0.6797
2,bottom,0,904.93,575.80,1009.08,832.74,957.63,595.12,0.7288,960.14,590.72,0.5676,958.26,591.35,0.6152,945.08,596.37,0.6788,961.39,597.63,0.7381,931.28,617.70,0.7592,970.18,628.36,0.7293,912.47,636.52,0.7510,994.64,641.54,0.8190,920.62,632.13,0.4987,1002.17,620.21,0.8480,930.03,696.11,0.6810,950.73,698.62,0.6857,937.56,740.65,0.6736,951.36,753.82,0.7550,939.44,780.17,0.6678,925.64,805.89,0.7964
3,top,1,1044.01,386.92,1135.24,574.26,1086.88,401.47,0.8145,1091.00,398.27,0.8181,1083.22,397.81,0.7867,1097.40,401.47,0.8176,1077.28,400.55,0.7734,1107.46,420.68,0.6868,1063.56,416.56,0.7687,1130.33,439.43,0.7948,1052.12,441.26,0.7556,1121.64,462.75,0.7348,1049.84,466.87,0.7419,1100.60,474.65,0.6045,1080.94,477.39,0.6178,1099.69,510.32,0.6775,1094.66,511.69,0.5594,1105.18,551.94,0.6439,1110.21,523.12,0.6824
3,bottom,0,906.76,575.05,1005.84,832.58,958.19,595.04,0.7522,960.70,591.27,0.6005,958.81,591.27,0.6296,946.24,596.30,0.6946,962.59,597.56,0.7638,931.78,618.30,0.7684,972.02,629.62,0.7461,914.17,643.45,0.7727,994.65,648.48,0.8126,926.12,634.65,0.5003,1000.31,625.85,0.8286,930.52,695.64,0.6835,950.01,699.41,0.6941,938.69,742.17,0.6337,950.01,754.74,0.7420,938.69,781.15,0.6768,923.60,808.81,0.7867
4,top,1,1043.35,388.26,1137.44,570.22,1087.73,403.27,0.8179,1092.17,399.72,0.8241,1084.62,399.27,0.7847,1098.39,402.83,0.8062,1078.84,401.94,0.7582,1108.61,423.26,0.6522,1063.74,418.82,0.7268,1131.26,443.25,0.7476,1050.85,444.14,0.7133,1124.15,467.69,0.6532,1049.97,468.58,0.6567,1098.83,475.68,0.5611,1078.84,477.91,0.5824,1100.17,512.56,0.5481,1089.06,512.11,0.4531,1116.60,549.87,0.6030,1108.61,525.00,0.5698
4,bottom,0,907.05,576.38,1003.53,832.16,957.79,595.61,0.7890,960.29,591.86,0.6119,958.41,592.49,0.6117,947.80,597.48,0.7254,964.03,598.73,0.7730,932.81,621.84,0.7807,973.40,631.21,0.7718,916.57,654.31,0.7598,994.63,656.81,0.8105,931.56,653.69,0.5064,999.00,634.33,0.8152,930.94,697.40,0.7094,949.05,701.15,0.7024,940.30,742.99,0.5743,947.17,757.35,0.7414,939.68,780.46,0.6600,921.57,811.06,0.7840
