frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,0,895.94,365.45,978.05,582.70,908.88,377.02,0.8305,912.06,372.77,0.7767,904.11,375.42,0.8118,920.55,374.89,0.8605,900.93,381.79,0.7685,940.17,390.81,0.7093,903.58,404.07,0.8305,965.10,398.76,0.6054,932.75,411.49,0.6978,968.81,407.25,0.6093,958.21,396.64,0.6801,947.60,464.53,0.6634,924.26,466.65,0.6604,942.83,512.79,0.7225,919.49,516.50,0.6924,935.93,560.53,0.8148,914.72,544.61,0.7706
0,bottom,1,1045.49,611.12,1138.89,860.32,1098.27,632.90,0.7785,1097.66,629.86,0.6085,1097.06,629.86,0.5402,1093.41,635.94,0.6886,1107.40,634.73,0.6434,1083.06,671.84,0.7522,1120.18,656.63,0.8184,1074.55,709.56,0.7845,1133.56,679.75,0.7793,1056.90,713.82,0.7410,1111.05,670.01,0.4419,1089.15,733.90,0.6766,1114.09,731.46,0.6624,1058.12,782.57,0.7854,1097.06,764.92,0.7519,1079.41,834.89,0.7761,1111.05,815.42,0.8204
1,top,1,898.45,359.99,973.03,582.81,912.89,375.66,0.8101,915.61,370.76,0.8197,907.45,372.94,0.8025,923.23,373.48,0.8366,903.64,380.01,0.8205,940.63,390.35,0.6956,906.91,401.77,0.7865,970.01,397.42,0.7510,939.55,405.04,0.6021,970.01,414.83,0.6733,959.13,390.35,0.6677,946.62,464.33,0.6839,923.77,466.51,0.6719,942.27,512.75,0.7195,921.05,516.56,0.7360,935.74,560.62,0.8260,912.35,543.75,0.7775
1,bottom,0,1042.39,617.19,1141.77,862.78,1097.48,638.06,0.7701,1096.28,635.66,0.5868,1096.28,635.66,0.5475,1092.08,641.66,0.6922,1107.07,640.46,0.6354,1083.09,677.63,0.7607,1119.06,662.04,0.8210,1073.49,716.60,0.8199,1134.05,687.82,0.8274,1051.31,725.00,0.8004,1112.47,677.63,0.4779,1090.88,739.99,0.6687,1113.07,737.59,0.6896,1054.31,784.95,0.8027,1095.68,767.57,0.7505,1078.29,837.72,0.7771,1111.27,816.13,0.8275
2,top,1,899.37,348.52,971.44,582.94,914.81,373.58,0.8477,918.24,369.00,0.8684,910.23,371.29,0.7838,925.11,372.44,0.8438,905.65,378.16,0.7658,940.56,392.47,0.7098,909.65,399.91,0.7775,966.31,402.20,0.5502,943.99,402.20,0.7267,967.46,409.64,0.4553,955.44,378.73,0.8503,945.71,464.01,0.7033,923.39,465.73,0.6935,941.70,513.23,0.7714,921.67,516.66,0.7938,935.41,560.73,0.8617,910.80,544.71,0.8174
2,bottom,0,1037.15,620.63,1141.31,861.81,1097.47,641.12,0.7909,1096.29,638.77,0.5942,1096.29,638.77,0.5321,1090.41,645.25,0.7049,1106.89,644.66,0.6282,1080.40,679.40,0.7749,1118.08,666.44,0.8048,1073.92,719.43,0.7987,1133.39,693.53,0.8330,1049.78,732.39,0.7626,1118.67,676.45,0.4904,1090.41,740.63,0.6678,1113.37,737.69,0.6783,1054.49,787.15,0.7852,1096.88,769.48,0.7496,1079.81,840.73,0.7623,1110.43,816.00,0.8126
3,top,1,897.59,350.06,976.05,582.66,918.65,373.23,0.8131,921.49,368.12,0.8372,913.54,369.82,0.7927,928.87,370.39,0.8096,907.86,376.63,0.7991,939.09,394.24,0.7040,912.97,398.21,0.7532,965.21,404.46,0.5630,948.18,399.92,0.6944,970.89,418.09,0.5815,950.45,378.34,0.7496,944.77,463.52,0.7011,923.76,464.66,0.6894,941.93,513.49,0.7703,920.92,516.90,0.7830,935.68,561.19,0.8428,909.56,543.02,0.7902
3,bottom,0,1035.26,622.70,1139.59,863.53,1098.01,641.40,0.8229,1096.83,639.04,0.5948,1096.24,639.04,0.5570,1089.19,644.92,0.7245,1106.83,644.34,0.6577,1077.43,679.03,0.8228,1117.41,666.09,0.8283,1073.31,719.60,0.8238,1132.11,696.08,0.8505,1048.62,735.47,0.7773,1118.00,678.44,0.4992,1089.19,742.53,0.6855,1112.12,739.00,0.6831,1057.44,790.15,0.7762,1102.12,770.16,0.7319,1081.54,843.07,0.7708,1109.18,816.02,0.8111
4,top,1,899.23,357.06,978.17,582.33,921.10,371.80,0.8557,923.85,367.40,0.8740,915.60,369.05,0.8112,929.90,371.80,0.8214,910.10,376.19,0.8456,938.70,394.89,0.7054,914.50,397.09,0.7608,960.70,407.54,0.4682,949.15,400.94,0.6011,971.70,421.29,0.5435,950.25,382.24,0.7048,944.20,463.09,0.7048,923.30,464.19,0.6938,941.45,512.59,0.7617,921.10,515.34,0.7720,935.40,560.99,0.8335,909.00,541.74,0.7966
4,bottom,0,1033.94,622.53,1140.15,863.90,1098.24,641.85,0.8348,1097.65,639.50,0.6087,1097.06,638.91,0.5451,1088.22,644.80,0.7244,1105.90,644.80,0.6823,1074.67,677.21,0.8382,1115.92,667.19,0.8141,1072.90,716.69,0.8308,1132.42,696.66,0.8536,1046.38,736.73,0.7912,1117.69,680.16,0.5462,1086.46,743.80,0.6953,1112.39,739.68,0.6719,1061.12,791.53,0.7991,1106.49,776.21,0.6740,1082.92,846.34,0.7788,1107.67,816.29,0.7814
5,top,1,898.13,356.64,979.31,582.51,923.28,371.97,0.8627,926.04,367.56,0.8775,918.32,368.67,0.8440,932.10,372.53,0.8232,912.80,375.83,0.8186,939.82,395.69,0.7076,915.56,396.24,0.7643,958.57,408.92,0.5817,948.65,402.85,0.5982,972.36,423.81,0.5694,949.75,384.66,0.6690,943.68,464.06,0.7031,923.28,465.17,0.6937,940.93,512.04,0.7718,919.97,515.35,0.7752,935.41,561.12,0.8411,907.84,541.82,0.8132
5,bottom,0,1032.66,622.38,1142.95,864.41,1097.85,640.58,0.7873,1098.44,638.81,0.5671,1097.85,638.22,0.5146,1087.81,644.13,0.6988,1105.53,643.54,0.6734,1073.62,674.26,0.8226,1115.58,665.40,0.7897,1073.03,712.67,0.8176,1135.08,694.35,0.8487,1047.03,734.53,0.7833,1121.49,676.03,0.5294,1086.03,742.81,0.6658,1112.62,738.67,0.6396,1065.94,793.03,0.7799,1108.49,779.44,0.6886,1083.67,846.80,0.7720,1108.49,818.44,0.7812
6,top,1,897.69,355.15,980.22,582.17,924.54,371.67,0.8607,927.31,367.24,0.8938,919.56,368.34,0.8685,933.41,371.67,0.8627,914.57,375.00,0.8635,941.72,395.50,0.7432,915.12,396.61,0.7920,954.47,414.90,0.6157,948.93,406.59,0.6967,971.10,428.20,0.6228,951.70,385.53,0.7280,943.94,464.23,0.6893,922.33,464.23,0.6841,941.17,511.89,0.7853,919.00,515.22,0.7833,935.63,560.11,0.8530,907.36,541.82,0.8260
6,bottom,0,1033.77,619.95,1145.06,864.68,1099.57,637.76,0.7577,1100.17,635.97,0.5370,1100.17,635.97,0.4918,1088.22,640.75,0.6989,1106.74,641.34,0.6749,1073.88,669.43,0.8104,1116.90,662.85,0.7643,1073.28,708.26,0.7931,1137.81,690.34,0.8432,1046.99,732.16,0.7877,1123.47,669.43,0.5747,1086.42,737.54,0.6280,1113.91,733.36,0.6310,1073.28,792.50,0.7762,1109.13,781.15,0.7438,1084.03,846.87,0.7930,1109.73,823.57,0.7750
7,top,1,897.82,348.08,980.96,581.99,926.26,370.81,0.9026,928.54,366.24,0.9361,921.12,367.38,0.9337,934.25,369.67,0.8884,915.41,373.67,0.8988,943.39,395.37,0.7670,914.83,398.22,0.8227,953.10,418.21,0.7315,946.24,410.22,0.7297,970.23,436.48,0.7290,952.53,385.66,0.7702,944.53,463.32,0.7036,922.26,463.90,0.6972,941.10,512.44,0.8086,918.26,514.72,0.8011,935.39,559.84,0.8740,906.84,542.13,0.8416
7,bottom,0,1033.26,618.38,1146.69,864.80,1101.40,635.10,0.7291,1100.80,633.30,0.5296,1102.61,633.30,0.4897,1091.18,638.11,0.6905,1109.22,638.11,0.6422,1075.53,666.39,0.8027,1118.85,660.37,0.7508,1073.73,705.49,0.7851,1139.30,685.64,0.8317,1048.46,731.96,0.7953,1123.66,666.99,0.5582,1086.96,734.37,0.6140,1113.44,731.96,0.6170,1081.55,792.73,0.7695,1109.83,781.29,0.7845,1082.15,847.47,0.8064,1112.23,830.63,0.7969
8,top,1,897.96,343.89,978.52,582.62,926.58,371.17,0.9026,929.50,367.09,0.8825,921.34,367.67,0.8942,936.49,371.75,0.8712,916.67,373.50,0.8700,943.49,396.81,0.8344,913.76,399.14,0.8607,951.65,423.62,0.7424,941.74,416.63,0.7397,970.88,445.19,0.7476,956.89,395.64,0.8171,944.07,463.25,0.7301,921.34,463.84,0.7215,940.57,512.80,0.8239,916.67,516.29,0.8303,935.33,560.59,0.9004,906.77,543.10,0.8518
8,bottom,0,1033.42,618.23,1147.17,862.91,1102.24,636.03,0.6763,1099.85,633.64,0.5182,1105.23,634.24,0.4999,1092.68,637.83,0.7053,1111.80,638.42,0.6471,1077.15,665.90,0.8056,1122.55,660.53,0.7808,1074.16,705.92,0.7967,1139.87,684.42,0.8371,1049.67,734.60,0.8016,1127.33,669.49,0.5402,1088.50,736.99,0.6357,1114.19,734.60,0.6355,1084.92,793.14,0.7755,1110.60,782.39,0.7931,1080.73,846.90,0.7943,1115.38,833.76,0.7961
9,top,1,898.40,355.34,976.07,582.94,927.23,371.34,0.8762,930.57,366.90,0.9007,922.23,368.01,0.9284,936.68,371.90,0.9233,916.67,374.68,0.9884,945.01,395.79,0.8280,911.12,400.24,0.8503,948.90,426.35,0.7813,933.90,423.58,0.7617,963.35,451.36,0.7557,960.02,403.02,0.7943,943.35,465.25,0.7032,920.56,465.81,0.6936,940.57,513.04,0.8069,915.01,515.26,0.7891,935.01,561.94,0.8644,907.23,543.05,0.8459
9,bottom,0,1034.80,619.40,1146.48,869.52,1103.47,636.98,0.6730,1100.41,635.15,0.5289,1106.52,635.15,0.5063,1094.31,639.42,0.7160,1112.63,640.04,0.6498,1077.82,668.13,0.8070,1123.62,662.02,0.7716,1074.77,708.43,0.7933,1138.89,685.83,0.8158,1050.34,739.57,0.8095,1124.23,665.07,0.5587,1090.64,738.96,0.6503,1116.90,736.52,0.6518,1085.76,795.14,0.8000,1112.02,787.20,0.8009,1085.76,850.71,0.8128,1118.73,840.94,0.8240
10,top,1,898.95,354.31,982.16,582.79,927.72,370.94,0.8732,931.07,367.03,0.8552,922.70,367.59,0.9123,936.65,372.61,0.9081,917.12,374.84,0.9288,946.13,395.48,0.8026,909.87,402.17,0.8497,950.59,423.93,0.5612,927.72,427.83,0.6908,956.73,455.16,0.2937,960.07,418.35,0.6379,943.90,465.20,0.6625,919.91,465.76,0.6587,940.55,512.62,0.7821,913.22,514.29,0.7535,935.53,560.03,0.8500,907.64,544.41,0.8468
10,bottom,0,1036.33,623.91,1145.23,878.54,1106.94,641.19,0.6814,1103.21,639.95,0.5092,1110.05,640.57,0.5269,1095.75,643.68,0.7098,1115.03,644.30,0.6745,1078.97,672.90,0.8061,1124.97,666.68,0.7817,1074.00,713.30,0.7881,1136.78,690.30,0.7854,1051.62,746.87,0.7896,1122.49,671.65,0.5207,1092.65,743.14,0.6459,1118.76,740.03,0.6529,1085.19,798.47,0.8018,1112.54,791.01,0.8069,1090.16,857.52,0.8272,1121.86,845.09,0.8105
11,top,5,898.46,355.52,954.80,580.76,927.73,371.91,0.9144,931.58,367.51,0.8712,923.33,367.51,0.8699,937.08,373.56,0.9200,917.28,374.11,0.9357,945.32,396.10,0.8144,908.48,402.70,0.8189,941.47,424.15,0.5599,922.23,431.85,0.6912,939.82,429.10,0.2404,955.77,431.30,0.4852,942.57,465.94,0.6583,918.38,465.94,0.6497,939.82,512.13,0.7602,912.33,513.78,0.7554,935.43,558.87,0.8553,908.48,544.58,0.8077
11,bottom,0,1039.61,630.64,1141.38,891.28,1108.31,648.33,0.6808,1104.49,647.06,0.5145,1110.86,647.69,0.5165,1096.86,651.51,0.6856,1116.59,652.15,0.6697,1080.95,680.15,0.7915,1125.49,672.51,0.7827,1073.95,720.87,0.7654,1133.77,696.69,0.7475,1053.59,755.87,0.7684,1121.04,676.96,0.4889,1093.04,752.05,0.6519,1120.40,748.23,0.6568,1084.77,804.87,0.7897,1115.31,800.41,0.7880,1096.22,865.32,0.8093,1126.13,853.23,0.7975
12,top,1,896.32,355.65,955.65,582.95,928.21,371.63,0.9262,931.53,367.20,0.9069,923.77,367.75,0.9071,937.08,373.30,0.9274,917.11,373.85,0.9340,945.41,396.05,0.8113,907.12,403.27,0.8302,940.97,425.46,0.5881,917.66,434.34,0.7223,948.18,446.55,0.3293,944.85,444.33,0.5936,942.08,465.42,0.6474,917.66,465.97,0.6443,939.30,511.48,0.7570,911.56,513.14,0.7340,934.86,560.31,0.8467,909.34,546.44,0.8088
12,bottom,0,1042.11,639.65,1139.53,896.04,1108.35,658.31,0.6913,1103.97,656.43,0.5485,1110.23,657.05,0.5266,1098.96,660.18,0.6702,1118.99,661.44,0.6657,1083.31,690.23,0.7838,1127.13,682.09,0.7855,1075.80,729.66,0.7538,1129.00,702.75,0.6128,1056.39,765.34,0.7871,1100.84,680.21,0.3772,1093.95,759.08,0.6755,1120.87,756.58,0.6757,1085.19,811.04,0.7775,1117.74,806.66,0.7858,1095.83,868.62,0.8018,1129.00,857.98,0.7910
13,top,1,897.00,355.82,956.10,582.28,928.76,371.19,0.9349,932.63,367.32,0.9155,924.34,367.32,0.9218,937.05,373.95,0.9057,917.15,373.95,0.9303,945.35,395.51,0.8107,906.09,403.81,0.8525,940.37,426.48,0.5640,914.94,436.43,0.7684,945.90,453.02,0.4006,938.71,458.55,0.6317,940.92,464.63,0.6401,917.15,464.63,0.6322,938.71,510.52,0.7548,911.07,511.07,0.7247,935.39,559.17,0.8570,910.51,547.01,0.8333
13,bottom,0,1043.33,649.13,1143.53,902.08,1110.72,667.53,0.7029,1106.40,665.68,0.5548,1113.81,666.29,0.5501,1102.08,669.38,0.7012,1123.07,670.00,0.6909,1086.02,699.03,0.7968,1131.10,693.47,0.8298,1077.99,737.93,0.7196,1123.69,705.82,0.5924,1058.85,773.75,0.7658,1103.93,687.91,0.4041,1092.81,765.72,0.6733,1120.60,764.49,0.6715,1087.25,818.83,0.7758,1121.22,818.21,0.7731,1095.90,873.80,0.8140,1133.57,860.83,0.7671
14,top,1,896.60,355.60,955.97,582.30,927.94,371.54,0.9125,931.82,367.11,0.8725,924.07,367.67,0.8897,936.80,373.20,0.8753,916.88,373.76,0.9158,945.10,394.79,0.7988,905.81,403.64,0.8522,940.12,425.78,0.5344,910.79,436.30,0.8141,943.44,456.78,0.3893,921.86,463.42,0.7185,940.67,463.97,0.6705,916.88,463.97,0.6671,939.01,509.91,0.7660,911.34,509.36,0.7440,935.69,558.61,0.8563,910.79,548.10,0.8440
14,bottom,0,1048.91,656.62,1148.63,907.79,1109.81,674.28,0.6649,1107.97,672.44,0.5868,1114.10,672.44,0.4948,1105.51,676.12,0.6788,1125.14,676.73,0.6375,1090.18,707.39,0.7787,1131.27,700.65,0.7920,1084.05,744.19,0.7432,1122.68,725.18,0.5555,1063.82,779.14,0.7632,1101.83,706.17,0.3666,1095.70,772.39,0.6676,1122.07,771.17,0.6594,1089.57,821.45,0.7646,1124.52,823.90,0.7612,1097.54,874.18,0.8104,1138.63,866.21,0.7637
15,top,1,895.55,354.79,954.91,577.95,927.41,371.57,0.8768,931.23,367.22,0.8460,923.60,367.22,0.8678,936.13,373.21,0.8891,916.52,373.21,0.8980,945.94,393.37,0.7878,905.62,403.17,0.8480,942.67,424.97,0.5004,905.62,436.95,0.7635,943.21,457.11,0.3671,909.44,466.37,0.6951,941.03,465.28,0.6839,917.61,466.37,0.6816,939.40,509.41,0.7761,911.61,508.32,0.7423,937.22,557.90,0.8488,911.07,547.55,0.8623
15,bottom,0,1054.67,660.28,1153.98,917.11,1114.98,677.09,0.6539,1113.73,675.21,0.5883,1119.37,675.21,0.5105,1110.59,679.60,0.6771,1129.40,680.85,0.6506,1094.92,710.32,0.7764,1134.42,704.05,0.7800,1091.16,747.94,0.7496,1120.00,725.37,0.5657,1069.84,781.80,0.7606,1095.55,712.83,0.4485,1097.43,778.04,0.6353,1123.76,776.78,0.6540,1091.78,825.06,0.7651,1128.15,830.08,0.7588,1097.43,877.10,0.8279,1144.45,873.34,0.7806
16,top,0,892.99,354.12,955.22,576.41,927.90,370.83,0.8691,931.70,367.03,0.8539,923.56,367.03,0.9077,936.59,373.00,0.9232,916.51,373.00,0.8857,946.35,392.54,0.7761,905.11,403.39,0.8437,942.56,424.56,0.4950,900.77,437.04,0.7178,945.27,455.49,0.3377,899.14,467.98,0.6631,940.93,464.18,0.6658,916.51,464.72,0.6671,942.01,507.59,0.7520,911.62,507.59,0.7542,940.38,555.35,0.8297,911.08,548.30,0.8650
16,bottom,1,1059.21,661.91,1162.00,923.24,1115.71,678.37,0.6486,1116.99,676.46,0.6150,1120.18,676.46,0.4978,1116.35,680.92,0.6553,1132.30,682.20,0.6189,1100.40,710.91,0.7737,1137.40,705.81,0.7691,1098.49,748.55,0.7718,1122.09,728.14,0.5755,1076.79,782.37,0.7780,1097.85,716.01,0.4767,1101.68,781.73,0.6453,1126.56,780.45,0.6719,1093.38,828.94,0.7619,1128.47,835.32,0.7555,1096.57,877.43,0.8280,1151.44,883.81,0.8104
17,top,0,884.62,353.89,956.33,575.51,928.05,370.56,0.8384,931.29,366.23,0.8729,923.72,366.77,0.8804,936.16,372.18,0.9090,917.23,372.18,0.8968,946.44,391.66,0.7942,904.78,401.94,0.8122,944.82,423.04,0.5062,896.67,433.32,0.7187,946.99,451.18,0.3476,889.09,464.70,0.6433,942.66,462.00,0.6942,917.77,462.54,0.6907,943.74,506.37,0.7684,911.82,505.82,0.7601,942.12,552.36,0.8472,910.73,548.03,0.8669
17,bottom,1,1062.47,663.95,1170.56,930.88,1121.73,680.76,0.6360,1123.03,679.46,0.5939,1125.64,678.81,0.5018,1121.73,684.02,0.6749,1136.07,685.32,0.6315,1104.13,712.69,0.7938,1139.98,708.13,0.7624,1104.79,751.80,0.7871,1119.77,723.12,0.5849,1080.67,783.73,0.7711,1095.66,712.69,0.5285,1103.48,786.99,0.6764,1129.55,785.68,0.6897,1095.01,835.21,0.7330,1131.50,839.77,0.7445,1094.36,876.92,0.7878,1155.62,895.17,0.7954
18,top,0,873.18,353.66,956.80,568.78,928.65,369.31,0.8969,932.32,365.63,0.8917,924.45,365.11,0.8721,937.05,371.41,0.8616,918.67,371.41,0.8776,948.08,390.84,0.8499,905.01,400.30,0.8240,948.60,422.35,0.6735,891.88,431.28,0.7227,950.18,450.19,0.4943,880.33,462.27,0.6805,943.88,459.64,0.7153,918.67,460.69,0.7030,946.50,503.76,0.7899,912.37,504.81,0.7936,944.93,551.55,0.8794,910.79,548.40,0.8813
18,bottom,1,1059.69,667.38,1175.92,934.07,1124.32,684.83,0.6527,1124.97,682.22,0.6161,1127.57,682.22,0.4969,1125.62,688.08,0.6841,1139.29,690.04,0.6149,1107.39,717.38,0.7997,1143.20,712.82,0.7754,1109.34,756.45,0.8047,1124.32,723.24,0.5839,1081.34,784.45,0.7812,1098.92,710.87,0.5583,1108.04,792.26,0.6793,1134.08,792.26,0.6988,1095.02,837.84,0.7356,1133.43,846.95,0.7558,1095.02,880.16,0.8125,1160.13,902.95,0.8297
19,top,0,865.44,353.10,959.64,568.81,929.92,368.80,0.8498,933.60,365.11,0.8484,926.23,365.11,0.8463,938.34,370.90,0.8336,919.38,370.90,0.8700,949.40,389.86,0.8764,905.16,397.76,0.8053,952.56,418.30,0.7002,889.37,427.25,0.7873,954.14,443.58,0.5930,875.15,457.80,0.7507,945.19,458.32,0.7323,920.44,458.85,0.7307,949.40,502.03,0.8111,913.59,503.61,0.8079,949.40,547.32,0.9390,910.96,547.85,0.8790
19,bottom,1,1057.39,674.05,1174.78,937.44,1126.37,691.29,0.6932,1127.02,688.71,0.6388,1128.95,688.71,0.5247,1127.02,695.15,0.6760,1139.23,696.43,0.6016,1109.65,724.08,0.8220,1145.66,719.58,0.8230,1110.30,763.95,0.8250,1128.95,723.44,0.6006,1078.14,785.17,0.8150,1101.94,707.36,0.6200,1114.16,798.03,0.6901,1138.59,797.39,0.7110,1092.93,839.83,0.7633,1136.02,853.98,0.7790,1097.44,891.27,0.8326,1163.03,912.49,0.8916
20,top,0,861.11,352.98,965.01,567.72,931.41,368.60,0.8964,935.08,364.93,0.9019,927.74,364.93,0.8910,939.80,370.70,0.8664,920.40,370.17,0.9045,950.81,389.57,0.8792,905.20,396.39,0.7931,957.10,418.93,0.7483,887.90,424.70,0.7767,958.67,446.72,0.6857,870.07,453.53,0.7969,946.09,456.15,0.7200,920.40,456.68,0.7056,952.91,498.62,0.7862,913.59,502.29,0.8129,953.96,543.19,0.8848,910.96,547.90,0.8677
20,bottom,1,1056.58,681.07,1176.52,941.61,1130.54,697.48,0.6579,1129.27,696.21,0.5495,1132.45,695.57,0.4790,1127.36,701.30,0.6552,1141.35,702.57,0.5995,1112.09,729.92,0.8142,1146.44,726.10,0.8133,1110.82,769.36,0.8071,1132.45,734.37,0.5744,1075.20,785.89,0.8089,1109.55,706.38,0.5325,1121.00,803.07,0.7157,1144.53,802.43,0.7521,1090.47,840.60,0.7849,1136.90,858.41,0.7797,1102.55,900.39,0.7855,1164.25,920.74,0.8822
21,top,1,861.85,351.95,972.75,567.10,933.06,368.13,0.9118,936.73,364.98,0.9102,929.38,364.45,0.8965,941.46,370.76,0.8295,922.55,369.71,0.9035,953.02,389.67,0.8675,907.32,395.44,0.7939,960.37,416.98,0.7920,887.88,421.71,0.7971,965.10,444.29,0.8024,870.55,449.55,0.8323,947.24,455.85,0.7232,920.97,456.90,0.6949,956.69,497.87,0.7653,914.67,501.55,0.8164,958.79,536.74,0.8814,910.99,548.30,0.8843
21,bottom,0,1054.93,684.71,1177.24,941.20,1124.85,702.74,0.6664,1125.48,700.87,0.5720,1127.98,700.24,0.4545,1126.10,707.13,0.6552,1141.13,707.75,0.5940,1113.58,735.31,0.8025,1148.02,731.55,0.8397,1111.07,772.25,0.8159,1136.75,754.09,0.5464,1073.50,784.15,0.8056,1117.34,712.14,0.4096,1124.85,809.20,0.7440,1148.65,808.57,0.7643,1089.16,848.65,0.8095,1136.75,863.68,0.7881,1110.45,906.89,0.7881,1164.93,922.54,0.8802
22,top,1,854.59,352.85,979.29,567.46,935.28,368.46,0.9059,938.95,365.32,0.8966,931.61,364.79,0.9171,943.66,370.56,0.8423,924.28,370.03,0.9103,954.67,390.47,0.8591,908.03,394.13,0.7806,964.10,419.28,0.7923,888.65,420.33,0.7963,970.91,446.53,0.8038,869.78,447.05,0.8370,948.38,455.44,0.7252,922.18,456.49,0.7010,959.38,497.88,0.7532,914.85,501.02,0.8091,962.53,530.37,0.8611,911.18,547.66,0.8689
22,bottom,0,1054.13,685.71,1177.30,942.94,1123.88,705.05,0.7627,1125.76,702.54,0.6854,1126.39,701.91,0.5208,1129.53,710.08,0.6932,1142.72,710.71,0.6056,1115.71,739.59,0.8045,1147.74,735.20,0.8316,1112.57,776.02,0.8054,1138.32,764.71,0.5270,1073.01,779.16,0.8142,1120.11,773.50,0.3817,1126.39,813.70,0.7593,1149.63,813.07,0.7931,1089.34,857.66,0.8108,1135.81,866.45,0.7742,1117.60,914.17,0.7923,1164.70,923.59,0.8750
23,top,1,850.89,353.62,985.90,568.97,937.32,369.29,0.8881,941.00,366.66,0.8691,933.64,366.14,0.9057,945.73,371.39,0.8489,926.28,370.34,0.8883,957.30,390.85,0.8597,909.98,394.00,0.7765,967.81,419.24,0.7999,891.06,418.71,0.7929,976.75,447.10,0.8096,872.13,444.47,0.8212,949.94,455.51,0.7288,923.13,456.56,0.7036,962.56,495.99,0.7569,915.24,500.73,0.8054,967.29,527.54,0.8456,911.03,546.99,0.8738
