frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,862.20,394.17,1011.02,540.03,936.12,411.39,0.8467,939.51,408.48,0.8183,933.22,408.00,0.8016,944.84,409.94,0.8734,927.89,409.94,0.7886,961.80,424.47,0.8236,919.65,422.53,0.8022,975.36,450.63,0.7980,912.87,441.43,0.7349,987.96,476.79,0.7378,899.79,460.80,0.7568,962.77,461.77,0.8023,932.73,462.26,0.7462,983.60,497.13,0.7822,904.64,490.84,0.7691,996.19,522.33,0.8571,877.99,518.93,0.8778
0,bottom,0,631.69,746.59,819.59,1005.30,709.85,767.93,0.7803,705.43,764.14,0.5171,713.01,763.51,0.5560,700.38,773.62,0.7050,721.22,769.83,0.7554,688.38,803.94,0.8357,743.33,800.15,0.7860,683.32,846.25,0.6840,758.48,839.31,0.7878,708.59,853.20,0.4414,738.27,852.57,0.5259,702.27,880.36,0.6958,734.48,874.68,0.6400,672.59,930.26,0.7580,773.01,873.41,0.7730,656.79,985.84,0.8339,786.28,935.94,0.8017
1,top,1,872.45,392.20,1011.81,538.93,945.76,408.86,0.8270,948.94,405.69,0.8163,942.13,405.69,0.7521,953.47,407.50,0.8265,936.23,406.59,0.7741,967.53,422.92,0.8203,924.89,418.84,0.7866,977.97,448.33,0.7573,915.82,436.08,0.7310,987.95,471.01,0.6591,902.21,456.95,0.7513,967.53,458.76,0.7683,938.96,458.31,0.7361,986.13,493.69,0.8183,910.83,486.89,0.7796,1000.20,519.09,0.8324,889.51,517.28,0.8697
1,bottom,0,631.53,738.05,819.35,1000.63,726.08,758.44,0.6971,723.52,754.59,0.4957,726.08,753.95,0.5055,715.18,762.92,0.7198,736.98,761.00,0.7340,700.44,793.05,0.7881,756.21,793.05,0.8062,696.59,830.87,0.5751,767.11,831.52,0.7870,724.16,838.57,0.4292,745.96,846.26,0.5226,708.77,869.34,0.7063,738.90,863.57,0.6371,681.85,923.83,0.7529,778.01,867.41,0.7738,657.49,979.60,0.8301,786.98,933.44,0.8282
2,top,1,892.99,391.59,1014.63,539.39,952.62,410.05,0.7580,956.58,406.88,0.7186,949.45,406.09,0.7140,961.73,408.07,0.7869,943.91,406.09,0.7467,973.61,423.12,0.7568,931.24,415.99,0.7455,982.72,448.46,0.6964,916.19,431.83,0.7972,992.22,471.82,0.5946,902.33,452.82,0.7922,971.23,455.99,0.7177,944.31,454.80,0.6953,989.84,490.04,0.7439,918.96,482.91,0.7063,1006.87,518.15,0.7463,908.27,515.38,0.7808
2,bottom,0,633.61,726.31,819.07,995.86,742.14,748.56,0.8637,740.16,745.27,0.6223,744.11,744.61,0.5553,731.61,751.19,0.7751,752.67,750.53,0.7626,717.13,779.49,0.8485,768.46,783.43,0.8669,718.45,813.71,0.4841,777.01,823.58,0.8139,747.40,823.58,0.4601,761.22,838.05,0.5447,715.15,855.82,0.7507,744.77,852.53,0.7089,694.10,914.39,0.7740,783.59,868.33,0.7863,663.82,968.35,0.8125,790.18,936.11,0.8469
3,top,1,894.41,394.07,1026.37,537.88,962.97,411.85,0.7218,966.84,408.41,0.7099,960.39,407.55,0.6767,970.27,409.27,0.7385,953.09,407.12,0.7465,980.58,424.74,0.7430,938.91,414.86,0.7064,987.89,450.94,0.6619,919.15,427.74,0.7808,996.91,474.57,0.6126,903.26,447.07,0.8012,975.00,454.81,0.6857,947.51,453.95,0.6966,995.62,490.46,0.7225,921.73,487.45,0.7501,1015.81,520.96,0.7742,927.32,511.94,0.7781
3,bottom,0,649.68,713.83,819.48,979.80,756.01,737.72,0.9047,754.71,734.48,0.5751,759.26,734.48,0.5767,744.32,740.32,0.7994,767.05,740.32,0.7929,730.03,767.59,0.8245,781.33,774.09,0.8574,730.68,802.01,0.4623,787.83,815.00,0.7974,757.96,815.65,0.4043,770.29,833.83,0.5870,723.54,843.57,0.7341,754.06,840.97,0.6954,702.76,904.61,0.7949,789.13,870.19,0.8259,677.44,955.25,0.8072,791.07,935.77,0.8730
4,top,1,892.72,397.46,1038.00,541.00,971.98,414.37,0.7378,975.29,411.53,0.7327,969.14,410.59,0.7146,977.66,412.00,0.7284,961.58,409.64,0.7381,986.64,427.14,0.7705,946.44,415.31,0.7089,993.74,454.10,0.6649,921.38,426.19,0.7646,998.94,479.16,0.6305,902.46,445.11,0.7951,979.55,455.99,0.6855,952.12,455.51,0.6990,1002.72,493.35,0.7212,929.89,488.62,0.7371,1024.95,525.04,0.7820,932.26,514.16,0.8420
4,bottom,0,680.54,701.89,818.89,975.95,767.78,725.17,0.9444,767.78,721.83,0.6419,769.11,722.50,0.6018,757.07,728.52,0.8201,777.81,729.19,0.7945,740.34,756.62,0.8427,790.53,762.64,0.8681,728.97,796.10,0.7014,795.88,805.46,0.7641,753.73,811.49,0.3834,785.84,826.21,0.5490,732.98,830.89,0.7322,763.76,830.89,0.6883,712.91,891.11,0.7694,792.53,870.37,0.7859,694.85,943.30,0.7847,791.19,935.94,0.8784
