frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,953.81,356.63,1020.97,566.30,985.35,374.44,0.8261,989.44,370.35,0.8043,982.27,369.83,0.8038,997.63,372.91,0.8577,978.69,373.42,0.8189,1011.45,399.52,0.8115,966.41,393.38,0.7946,1016.06,430.75,0.7492,958.73,412.32,0.6627,1014.01,460.95,0.6985,963.33,434.85,0.6056,1000.19,458.39,0.5858,976.64,457.88,0.5957,1000.70,499.34,0.7074,976.13,499.86,0.7299,1000.19,535.69,0.7881,975.11,546.44,0.8209
0,bottom,0,762.48,568.87,836.21,835.28,807.15,592.16,0.7711,805.85,586.31,0.5489,807.80,587.61,0.6441,789.59,590.21,0.7682,809.75,592.16,0.7507,773.98,618.83,0.8014,816.25,622.08,0.8161,768.77,661.10,0.7470,821.46,663.70,0.8005,769.42,697.53,0.6728,829.26,699.48,0.7875,778.53,702.08,0.6943,801.29,702.73,0.6576,784.38,752.81,0.7981,800.64,756.71,0.8212,786.99,804.84,0.8187,796.74,814.60,0.8306
1,top,1,953.87,359.96,1020.03,567.69,983.91,375.58,0.8020,987.96,371.53,0.7980,980.36,371.02,0.7866,996.08,374.57,0.8173,976.30,374.57,0.8077,1009.77,399.93,0.8081,964.64,394.86,0.7933,1014.33,431.37,0.7580,960.07,420.21,0.6554,1011.29,460.78,0.6840,966.16,443.54,0.6067,998.61,457.23,0.5682,975.29,457.23,0.5803,1000.14,499.83,0.6948,975.29,500.85,0.7309,1000.14,536.35,0.7637,974.78,547.50,0.8188
1,bottom,0,762.80,568.81,834.06,834.91,806.87,591.42,0.7709,805.57,586.22,0.5536,807.52,587.52,0.6396,789.98,590.12,0.7598,809.47,592.07,0.7304,774.39,618.70,0.7840,815.97,621.95,0.7988,770.49,659.63,0.6434,819.87,664.18,0.7955,780.89,689.51,0.4588,827.01,701.21,0.7771,778.94,699.91,0.6814,801.03,701.21,0.6494,784.79,753.18,0.7984,800.38,755.78,0.8107,787.38,805.15,0.8147,796.48,814.25,0.8191
2,top,1,953.67,361.26,1018.12,567.00,982.38,376.73,0.7908,985.89,372.21,0.7985,978.86,372.21,0.7999,993.43,374.73,0.8122,974.34,375.23,0.8005,1007.49,400.34,0.8076,963.29,396.32,0.8140,1012.01,431.48,0.7659,959.77,421.44,0.6715,1008.50,460.12,0.6840,964.80,444.54,0.5754,996.44,458.11,0.5794,974.34,458.61,0.5899,998.95,500.30,0.6825,974.84,502.31,0.7296,999.96,534.96,0.7530,975.34,548.52,0.8200
2,bottom,0,763.22,568.84,831.19,834.94,805.65,591.44,0.7547,805.00,585.60,0.5515,806.30,586.90,0.6161,789.41,590.15,0.7545,809.55,592.09,0.7279,775.11,618.08,0.7820,816.04,621.33,0.7938,771.87,659.66,0.6330,818.64,664.21,0.7964,785.51,687.60,0.4295,824.49,701.89,0.7753,777.71,698.64,0.6838,800.45,699.94,0.6508,784.21,753.21,0.8073,800.45,755.81,0.8076,787.46,805.19,0.8182,796.55,813.63,0.8098
3,top,1,952.44,360.77,1015.25,567.01,979.82,377.29,0.7950,983.85,372.76,0.8066,976.29,372.76,0.8198,991.40,375.27,0.8074,972.26,375.78,0.8000,1006.00,400.45,0.8053,961.69,396.93,0.8301,1010.03,432.17,0.7704,958.67,423.61,0.6976,1004.99,459.86,0.7050,963.20,445.76,0.5919,994.42,460.37,0.5723,972.26,460.37,0.5758,998.45,502.16,0.7031,974.28,503.67,0.7513,999.96,533.88,0.7566,975.29,548.48,0.8314
3,bottom,0,763.84,569.17,828.58,834.55,805.28,591.07,0.7625,805.28,585.24,0.5662,806.58,586.54,0.6131,789.73,589.78,0.7499,809.81,591.72,0.7268,775.48,617.63,0.7706,815.65,620.87,0.7848,776.12,657.16,0.5692,817.59,664.28,0.7801,790.38,690.20,0.3918,821.48,704.45,0.7343,776.77,697.32,0.6613,800.10,698.62,0.6266,783.90,753.04,0.8036,800.74,754.99,0.7962,787.14,806.17,0.8122,797.51,812.65,0.8049
4,top,1,951.90,361.34,1014.65,567.02,977.25,377.81,0.7577,980.77,372.79,0.7904,973.74,372.79,0.8149,989.30,375.30,0.8068,970.22,375.81,0.7515,1004.37,400.41,0.7980,960.18,397.40,0.8273,1008.38,432.04,0.7698,956.67,424.01,0.7095,1002.36,459.16,0.7233,960.18,445.10,0.6380,993.32,459.16,0.5630,970.72,459.16,0.5676,997.84,502.34,0.6830,973.24,503.35,0.7321,999.85,533.47,0.7535,975.24,548.54,0.8208
4,bottom,0,763.46,569.32,826.80,834.40,804.84,591.19,0.7572,804.19,585.37,0.5655,806.13,586.66,0.5890,789.30,589.90,0.7505,809.37,591.84,0.7212,775.71,617.73,0.7702,815.84,620.32,0.7847,775.71,657.21,0.5668,817.13,663.68,0.7711,789.30,690.21,0.3930,820.37,704.45,0.7039,776.36,696.68,0.6542,800.31,698.62,0.6194,783.48,752.34,0.7990,800.95,754.28,0.7831,787.36,806.05,0.8056,797.07,811.88,0.8010
5,top,1,949.73,363.28,1012.90,566.80,975.35,379.57,0.7703,979.32,374.61,0.8109,971.87,374.61,0.8206,987.77,376.59,0.8140,968.89,377.59,0.7552,1002.68,400.94,0.8001,958.46,398.46,0.8311,1006.65,431.75,0.7745,954.48,425.29,0.7157,1000.69,457.09,0.7429,957.46,447.65,0.6174,991.75,460.07,0.5786,969.39,460.07,0.5814,997.21,503.80,0.6780,971.87,504.79,0.7278,1000.19,533.11,0.7507,974.85,548.51,0.8244
5,bottom,0,762.65,569.42,826.05,834.20,804.69,590.63,0.7496,804.69,585.45,0.5637,805.98,586.75,0.5781,789.17,589.98,0.7380,809.21,591.27,0.7133,776.25,617.78,0.7644,815.03,620.36,0.7822,774.31,657.85,0.5783,816.32,663.03,0.7741,787.88,690.82,0.4135,819.56,703.11,0.7011,776.25,696.64,0.6471,799.52,697.93,0.6180,783.36,752.23,0.7912,801.46,754.17,0.7717,787.24,805.24,0.7988,795.64,811.71,0.7854
6,top,1,947.02,363.75,1012.49,567.20,973.80,380.54,0.7683,977.77,375.57,0.8186,970.32,376.06,0.8112,986.21,377.06,0.8064,967.34,378.55,0.7457,1001.11,401.40,0.8003,956.91,399.41,0.8281,1005.09,431.70,0.7790,952.44,427.23,0.7274,999.13,457.53,0.7370,955.42,449.58,0.6116,990.68,462.99,0.5833,967.83,462.99,0.5776,996.64,505.71,0.6796,971.31,506.20,0.7368,999.13,531.54,0.7674,974.79,548.42,0.8379
6,bottom,0,763.27,569.78,826.58,834.80,804.63,591.00,0.7635,804.63,585.82,0.5777,805.92,587.12,0.5999,789.10,590.35,0.7380,809.16,591.65,0.7162,776.16,618.18,0.7610,814.98,620.12,0.7765,774.87,657.64,0.5755,816.28,662.82,0.7778,789.10,690.64,0.4199,820.16,702.94,0.7050,776.16,696.47,0.6400,799.45,698.41,0.6173,783.93,752.11,0.7721,802.04,754.05,0.7606,787.81,805.17,0.7561,794.28,812.28,0.7696
7,top,1,946.67,364.26,1010.72,567.39,972.74,382.01,0.7350,976.71,377.05,0.7767,969.27,377.55,0.7775,984.64,378.54,0.7981,965.80,379.53,0.7387,1000.02,401.85,0.7927,955.39,400.36,0.8225,1003.99,431.60,0.7734,950.92,428.13,0.7115,998.03,455.90,0.7322,952.91,449.46,0.6086,989.60,463.34,0.5900,966.79,463.34,0.5825,996.55,505.99,0.6698,970.76,506.49,0.7308,999.03,531.78,0.7651,974.73,548.14,0.8299
7,bottom,0,763.16,569.79,827.27,835.14,804.93,591.04,0.7584,804.93,585.86,0.5709,805.58,587.16,0.5870,788.74,590.39,0.7421,808.82,591.69,0.7087,776.43,617.60,0.7592,814.65,619.55,0.7757,774.48,657.77,0.5812,816.59,661.01,0.7691,789.38,690.81,0.4195,821.77,701.17,0.7056,775.78,696.64,0.6317,799.75,697.93,0.6103,783.55,752.35,0.7741,803.64,753.65,0.7473,788.09,806.12,0.7338,792.62,811.30,0.7515
8,top,1,945.34,361.45,1009.50,567.56,972.89,383.49,0.7820,976.41,378.46,0.8060,968.86,378.46,0.8025,984.46,378.96,0.8254,965.34,380.47,0.7497,999.05,401.61,0.8082,954.77,400.10,0.8320,1003.08,432.30,0.7996,950.24,429.28,0.7523,996.03,456.45,0.7444,952.26,453.44,0.6771,988.99,464.51,0.6050,965.84,464.51,0.5960,994.53,507.28,0.7232,970.37,507.78,0.7483,998.05,534.45,0.7794,974.90,549.04,0.8375
8,bottom,0,763.19,569.30,827.67,834.17,804.48,591.15,0.7700,804.48,585.98,0.5855,804.48,586.63,0.5959,788.96,590.51,0.7541,808.36,591.80,0.7066,776.03,617.67,0.7602,814.18,619.61,0.7735,775.38,656.47,0.5722,816.77,660.35,0.7707,790.25,690.09,0.4137,823.23,699.79,0.7309,776.03,696.56,0.6415,799.31,697.21,0.6159,784.43,752.17,0.7840,805.13,752.82,0.7425,788.31,805.84,0.7126,789.61,810.37,0.7605
9,top,1,943.62,361.69,1008.87,567.13,972.74,384.67,0.7923,976.25,380.15,0.7974,968.72,380.65,0.7912,983.77,380.65,0.8426,964.71,382.16,0.7680,997.81,402.22,0.8088,954.18,400.71,0.8381,1001.83,432.31,0.7962,949.67,428.80,0.7521,994.81,455.89,0.7331,949.16,452.88,0.7062,988.29,464.41,0.6097,965.21,464.91,0.5983,993.30,507.05,0.7276,970.23,508.05,0.7465,996.81,537.64,0.7978,974.74,549.18,0.8345
9,bottom,0,763.34,568.81,829.66,834.32,804.28,590.07,0.7691,804.93,584.89,0.5875,804.93,586.19,0.6154,788.72,590.07,0.7550,808.17,590.72,0.7110,776.40,616.65,0.7557,814.00,619.24,0.7728,775.76,655.54,0.5722,817.24,659.43,0.7724,790.66,689.25,0.4045,824.37,698.97,0.7419,775.76,697.03,0.6423,798.44,697.68,0.6198,784.83,752.13,0.7758,805.57,752.78,0.7371,790.02,805.93,0.6784,786.78,811.76,0.7616
10,top,1,943.23,361.09,1006.95,567.10,972.07,386.14,0.7902,975.59,381.11,0.7908,967.55,381.61,0.7845,983.14,381.11,0.8389,963.52,382.62,0.7673,997.22,402.23,0.8056,953.46,400.72,0.8336,1000.74,431.91,0.7944,949.44,428.89,0.7583,994.20,454.54,0.7223,947.93,450.52,0.7105,987.67,464.60,0.5936,965.03,465.10,0.5855,991.69,507.35,0.7192,970.06,508.36,0.7372,995.21,541.55,0.8048,974.59,549.60,0.8269
10,bottom,0,763.29,568.53,830.68,835.47,803.50,589.90,0.7700,803.50,585.34,0.5788,803.50,585.99,0.6114,788.51,589.90,0.7589,807.41,590.56,0.7108,776.78,616.62,0.7539,813.28,619.23,0.7785,776.13,654.42,0.5648,817.84,659.64,0.7743,791.77,688.31,0.3919,825.01,697.44,0.7482,775.48,696.79,0.6460,797.64,697.44,0.6294,784.60,752.18,0.7752,805.46,752.83,0.7365,789.16,804.97,0.6789,785.91,811.49,0.7583
11,top,1,942.57,360.86,1005.90,569.71,970.67,387.28,0.8175,974.75,382.69,0.8128,966.59,383.20,0.8244,982.39,382.18,0.8595,963.02,383.71,0.7822,995.65,403.08,0.8068,952.82,401.04,0.8380,999.73,432.15,0.8029,949.76,428.58,0.7486,992.59,455.09,0.7413,947.72,449.99,0.7192,986.47,462.74,0.5823,964.55,462.74,0.5797,990.04,507.61,0.7334,970.16,508.63,0.7415,993.61,547.38,0.8197,974.75,550.44,0.8383
11,bottom,0,763.31,568.37,831.53,836.68,802.66,589.20,0.7688,803.32,584.62,0.5766,803.32,585.27,0.6115,788.91,589.20,0.7607,807.25,590.51,0.7074,776.46,616.06,0.7567,813.80,619.34,0.7821,777.12,654.05,0.5617,818.38,659.29,0.7805,792.18,687.46,0.3829,826.24,695.32,0.7622,775.81,696.63,0.6562,797.42,697.29,0.6377,784.98,752.97,0.7759,805.28,752.97,0.7413,789.56,805.37,0.6755,784.98,811.92,0.7582
12,top,1,940.44,361.01,1005.31,572.36,969.78,389.29,0.8247,973.91,384.64,0.8325,966.17,384.64,0.8407,981.65,384.13,0.8533,962.04,385.16,0.7936,994.55,403.73,0.8039,952.75,401.67,0.8319,999.19,433.15,0.7970,949.66,429.02,0.7320,990.94,454.82,0.7441,947.08,450.17,0.7091,986.29,464.10,0.5835,964.10,464.10,0.5825,989.39,508.48,0.7377,969.78,509.00,0.7359,991.45,550.27,0.8318,974.94,549.76,0.8443
12,bottom,0,763.36,568.43,833.33,836.88,802.93,589.27,0.7638,802.93,584.68,0.5697,802.93,584.68,0.6156,788.51,589.27,0.7446,806.86,589.92,0.6996,776.71,616.14,0.7527,813.42,619.42,0.7788,778.02,652.84,0.5587,819.31,659.40,0.7749,795.06,686.92,0.3737,827.18,694.13,0.7610,776.06,696.76,0.6593,797.03,697.41,0.6447,785.23,753.78,0.7595,803.58,754.43,0.7494,790.48,806.21,0.6706,785.23,813.42,0.7654
13,top,1,940.80,362.95,1005.54,577.16,970.55,390.04,0.7664,974.74,385.33,0.7579,965.85,385.86,0.7629,981.54,384.81,0.8004,961.66,385.86,0.7590,994.61,405.21,0.7968,952.25,402.59,0.8233,998.79,433.97,0.7774,950.16,429.26,0.7311,990.43,455.93,0.7247,947.02,450.18,0.7137,986.24,464.82,0.5712,964.80,464.82,0.5788,988.33,509.80,0.7298,970.55,509.80,0.7197,989.38,552.68,0.8171,974.74,550.07,0.8130
13,bottom,0,763.42,568.41,833.25,837.92,802.29,589.34,0.7749,802.94,584.73,0.5725,802.94,584.73,0.6387,788.47,589.34,0.7460,806.89,590.00,0.7146,776.63,616.32,0.7585,813.47,619.61,0.7869,778.60,653.16,0.5558,819.39,659.74,0.7777,795.71,686.72,0.3641,827.95,693.30,0.7558,775.97,697.25,0.6607,797.68,698.56,0.6502,785.18,753.83,0.7403,802.29,755.81,0.7551,790.44,805.81,0.6768,784.52,815.03,0.7659
14,top,1,940.33,363.28,1005.38,580.29,969.15,391.79,0.7658,973.39,387.02,0.7701,964.91,387.55,0.7819,980.81,385.43,0.8168,960.67,387.02,0.7561,994.05,406.09,0.8064,952.20,403.44,0.8284,998.82,435.23,0.7869,949.55,429.93,0.7217,989.28,456.95,0.7318,946.90,450.06,0.6999,985.57,465.43,0.5785,964.91,465.96,0.5896,986.63,512.05,0.7327,970.74,510.46,0.7069,987.16,556.02,0.8059,974.98,550.20,0.7960
14,bottom,0,763.47,568.38,833.94,838.38,802.00,589.34,0.7736,802.00,584.72,0.5671,802.00,584.72,0.6329,788.82,589.34,0.7398,806.62,590.00,0.7135,776.30,616.36,0.7621,813.87,619.66,0.7916,778.27,652.62,0.5647,819.80,659.21,0.7778,796.07,685.58,0.3631,828.37,691.51,0.7570,776.30,697.44,0.6610,797.39,698.76,0.6582,785.52,754.13,0.7380,801.34,756.77,0.7661,789.48,806.21,0.6808,783.55,816.10,0.7667
15,top,1,940.32,365.41,1004.83,579.72,968.39,394.09,0.7729,972.58,389.38,0.7803,964.21,389.90,0.7894,979.90,387.81,0.8438,960.54,389.38,0.7624,993.51,407.69,0.8152,952.17,405.07,0.8395,997.69,436.47,0.7897,949.56,431.23,0.7325,988.80,457.92,0.7330,946.42,451.64,0.7068,985.66,467.34,0.5822,965.25,467.86,0.5927,986.18,512.85,0.7527,971.01,511.81,0.7251,985.66,557.33,0.8268,975.19,550.53,0.7961
15,bottom,0,763.41,568.36,834.16,838.27,801.42,589.32,0.7749,801.42,584.71,0.5710,801.42,584.71,0.6388,788.24,589.32,0.7390,806.03,589.98,0.7161,776.38,616.99,0.7602,813.94,619.63,0.7935,778.36,653.24,0.5603,820.53,659.17,0.7827,796.15,685.53,0.3531,828.44,690.80,0.7542,776.38,697.39,0.6680,796.81,698.71,0.6628,785.60,753.40,0.7293,800.10,756.69,0.7766,789.56,806.12,0.6744,782.97,817.32,0.7663
16,top,1,941.93,368.05,1003.63,581.75,968.08,396.12,0.7581,972.26,391.42,0.7721,963.91,391.94,0.7697,979.56,389.86,0.8391,960.26,391.42,0.7459,993.65,410.20,0.8115,951.91,406.55,0.8275,997.30,438.38,0.7772,950.34,432.64,0.7388,988.43,459.77,0.7060,946.69,452.99,0.7109,985.30,467.60,0.5654,964.95,468.12,0.5765,986.34,514.03,0.7315,970.69,511.94,0.7122,984.26,557.34,0.7968,975.39,550.55,0.7668
16,bottom,0,763.69,568.43,834.77,838.68,801.87,589.41,0.7808,801.87,584.79,0.5717,801.87,584.79,0.6532,788.02,590.07,0.7315,805.83,590.07,0.7220,776.14,617.12,0.7593,813.75,619.76,0.7932,778.78,652.75,0.5588,820.35,658.69,0.7803,797.25,685.08,0.3509,828.92,689.70,0.7499,776.80,697.62,0.6728,797.25,698.94,0.6688,785.38,753.70,0.7206,799.23,757.00,0.7826,788.68,805.82,0.6853,782.74,817.04,0.7679
17,top,1,941.59,370.57,1003.41,583.97,968.33,398.07,0.7626,972.50,393.39,0.7617,964.16,393.91,0.7640,979.79,391.82,0.8357,960.00,393.39,0.7337,993.34,412.66,0.8173,952.70,407.45,0.8342,996.47,441.84,0.7916,951.14,435.06,0.7540,987.09,463.72,0.7183,946.97,457.99,0.7370,985.00,468.93,0.5839,965.21,469.45,0.5897,985.00,515.30,0.7430,970.94,512.69,0.7110,982.92,559.06,0.8003,975.10,551.25,0.7767
17,bottom,0,763.67,568.45,835.07,838.96,802.01,590.11,0.7885,802.01,585.49,0.5758,802.01,585.49,0.6712,788.14,590.11,0.7282,805.31,590.11,0.7360,776.25,617.85,0.7636,813.90,619.83,0.7971,778.24,653.51,0.5644,820.50,658.79,0.7822,796.07,685.87,0.3563,828.43,689.83,0.7509,776.91,697.76,0.6691,796.73,699.08,0.6667,786.16,753.23,0.6996,798.71,757.20,0.7757,788.14,804.75,0.6971,782.86,817.30,0.7661
18,top,1,941.87,375.49,1002.33,585.23,966.98,399.96,0.7343,971.59,395.35,0.7329,963.40,395.35,0.7373,979.27,394.33,0.8178,959.81,394.84,0.6954,993.10,415.32,0.8083,953.16,408.16,0.8214,996.68,445.02,0.7775,952.13,436.32,0.7519,985.42,467.04,0.7130,946.50,462.44,0.6957,984.39,469.60,0.5803,964.93,469.60,0.5760,983.88,515.69,0.7377,970.57,512.11,0.6804,981.32,561.78,0.7833,975.18,550.51,0.7481
18,bottom,0,763.56,569.04,834.85,839.48,801.85,590.70,0.7871,801.85,586.08,0.5724,801.85,586.08,0.6729,787.98,590.70,0.7245,805.81,591.36,0.7379,775.44,618.43,0.7677,813.07,621.07,0.7955,778.08,654.08,0.5658,820.33,659.37,0.7834,795.90,685.78,0.3591,828.26,689.74,0.7501,776.76,698.98,0.6706,797.22,700.30,0.6710,786.66,753.78,0.6910,797.88,757.75,0.7723,788.64,803.96,0.6974,782.70,818.49,0.7682
19,top,1,940.93,381.81,1002.39,586.45,967.16,403.20,0.7232,971.66,399.20,0.7194,963.66,398.70,0.7104,979.15,397.70,0.7798,959.67,398.20,0.6656,993.14,418.18,0.7970,953.67,409.69,0.8077,996.14,448.16,0.7551,952.67,439.17,0.7585,985.65,470.14,0.6981,947.18,467.64,0.7270,984.65,470.64,0.5660,965.16,469.64,0.5511,983.15,516.11,0.7138,970.16,513.11,0.6501,981.15,561.57,0.7564,975.15,550.08,0.7357
19,bottom,0,763.52,569.56,834.66,839.98,801.73,591.87,0.7843,801.07,586.59,0.5712,801.73,586.59,0.6691,787.87,591.87,0.7201,805.03,591.87,0.7384,774.67,618.94,0.7666,812.96,622.24,0.7955,777.97,653.93,0.5719,820.22,660.53,0.7809,796.45,684.96,0.3506,828.80,690.24,0.7537,776.65,699.49,0.6750,797.11,700.81,0.6742,786.55,753.62,0.6894,797.77,758.24,0.7728,787.87,803.80,0.7027,782.59,818.98,0.7715
20,top,1,941.63,382.86,1002.53,586.17,966.62,405.10,0.7068,971.58,401.12,0.6934,963.15,400.63,0.6978,979.53,399.64,0.7741,959.67,399.64,0.6449,992.43,420.48,0.7994,953.72,411.05,0.8067,995.91,449.77,0.7578,953.22,440.34,0.7473,985.98,472.11,0.6703,948.26,468.63,0.7123,984.49,471.61,0.5744,965.63,470.62,0.5657,983.50,516.28,0.7234,970.59,513.30,0.6526,981.02,561.45,0.7568,975.06,549.54,0.7402
20,bottom,0,763.33,570.11,834.16,839.80,801.38,592.37,0.7892,801.38,587.10,0.5846,802.03,587.10,0.6817,786.89,592.37,0.7188,804.67,592.37,0.7421,774.38,619.36,0.7644,812.57,623.31,0.7940,777.67,654.92,0.5747,819.81,662.16,0.7811,796.11,685.86,0.3588,828.37,691.79,0.7504,777.01,701.01,0.6630,796.77,702.32,0.6707,787.55,754.34,0.6773,797.42,758.95,0.7648,788.21,803.06,0.7069,782.94,819.52,0.7706
21,top,1,943.50,386.92,1002.01,586.29,966.91,409.21,0.7264,971.29,405.32,0.6991,963.02,404.83,0.7061,979.08,403.86,0.7685,959.13,404.35,0.6601,991.74,423.82,0.8024,953.77,413.11,0.7915,996.12,453.99,0.7604,953.29,438.91,0.7298,984.44,476.87,0.6464,949.88,466.65,0.6957,985.90,471.52,0.5703,966.91,471.03,0.5582,983.46,515.81,0.7180,970.32,511.43,0.6528,981.03,561.56,0.7622,974.70,548.91,0.7234
21,bottom,0,762.32,570.66,834.64,840.19,801.77,592.91,0.7915,801.77,588.30,0.5946,801.77,588.30,0.7007,786.64,592.91,0.7141,803.75,593.56,0.7420,773.48,619.88,0.7675,811.64,623.83,0.7942,776.77,656.08,0.5856,819.54,663.97,0.7844,795.19,687.00,0.3536,828.09,693.58,0.7632,777.43,702.14,0.6630,797.17,703.45,0.6686,787.95,754.78,0.6747,797.17,760.04,0.7626,787.95,802.81,0.6964,782.69,820.58,0.7726
22,top,1,945.32,392.51,1001.77,585.82,966.94,411.77,0.7196,971.19,407.99,0.7012,963.64,407.52,0.7080,979.21,406.58,0.7686,959.39,406.58,0.6437,991.01,426.87,0.7952,954.20,414.60,0.7580,995.26,457.07,0.7388,953.73,439.61,0.6915,983.46,479.73,0.6212,951.37,464.15,0.6547,986.76,473.12,0.5789,968.36,472.18,0.5679,984.40,516.06,0.6924,970.72,511.82,0.6300,981.57,561.37,0.7529,974.02,548.63,0.7043
22,bottom,0,761.73,571.48,835.12,840.11,801.70,593.64,0.7849,801.05,588.40,0.5872,801.05,588.40,0.6921,786.62,593.64,0.7033,803.67,594.30,0.7382,772.85,621.19,0.7724,810.89,625.12,0.7927,775.47,657.91,0.6034,818.76,665.13,0.7803,793.18,690.71,0.3671,827.28,695.30,0.7688,777.44,703.17,0.6603,796.46,704.48,0.6664,788.59,754.98,0.6620,796.46,760.22,0.7596,787.28,803.51,0.6982,782.69,821.22,0.7676
23,top,1,945.84,394.11,1001.20,586.06,966.49,409.95,0.6783,971.18,406.67,0.6465,963.21,405.27,0.6523,978.67,406.67,0.7320,959.46,405.27,0.6541,989.45,427.76,0.7730,954.31,415.11,0.7340,996.01,458.22,0.7372,955.24,443.22,0.6054,984.30,481.18,0.6490,955.24,468.06,0.5503,988.05,473.22,0.5779,968.83,472.28,0.5639,984.77,516.33,0.6740,971.18,512.11,0.6084,981.02,562.25,0.7547,973.99,549.60,0.6849
