frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,828.97,386.32,927.07,576.63,879.88,404.35,0.8349,883.59,400.63,0.7882,875.70,400.63,0.7985,888.24,402.03,0.7876,868.73,400.63,0.7937,897.53,417.36,0.6876,854.79,408.99,0.7636,922.16,430.37,0.8154,834.81,431.76,0.7902,904.04,450.35,0.7533,836.67,444.31,0.7681,883.59,465.22,0.6054,865.01,464.75,0.6343,877.09,505.17,0.7383,866.40,505.17,0.6608,880.81,552.10,0.7248,875.70,523.29,0.6135
0,bottom,0,930.98,583.97,1027.04,833.60,994.85,608.84,0.7955,991.81,605.79,0.5868,998.51,607.01,0.5746,982.66,608.84,0.8088,1002.78,611.89,0.7568,963.16,633.83,0.7793,1014.36,641.14,0.8117,940.61,653.33,0.7079,1021.06,655.77,0.7236,939.39,656.98,0.5782,1004.60,643.58,0.4627,971.69,708.79,0.6888,997.29,710.01,0.6993,969.87,749.01,0.6883,1001.56,761.81,0.7968,971.08,783.75,0.7650,985.71,812.39,0.7793
1,top,1,829.17,385.90,926.98,576.61,879.47,404.43,0.8322,883.66,400.70,0.7875,875.75,400.24,0.7973,888.32,402.10,0.7791,868.76,400.70,0.7936,897.16,417.93,0.6887,854.79,408.62,0.7641,922.31,430.04,0.8097,835.24,431.43,0.7849,903.68,450.52,0.7451,836.17,443.54,0.7720,883.66,464.95,0.6036,865.04,464.49,0.6369,877.14,505.46,0.7394,865.97,505.00,0.6643,880.87,552.02,0.7247,875.75,523.62,0.6292
1,bottom,0,931.27,583.88,1026.90,833.50,994.32,608.74,0.8156,991.88,605.69,0.5983,997.98,607.52,0.5797,982.74,608.74,0.8124,1002.85,612.40,0.7608,962.63,633.12,0.7812,1014.43,641.04,0.8164,940.69,653.23,0.7183,1021.14,656.28,0.7218,939.47,656.89,0.5800,1004.07,643.48,0.4771,971.16,708.69,0.6941,997.37,709.91,0.7036,969.95,748.91,0.6830,1001.64,761.71,0.7953,970.55,783.65,0.7635,985.79,812.30,0.7781
2,top,1,829.23,386.24,926.91,576.50,879.93,404.27,0.8396,883.65,400.09,0.7989,875.75,400.09,0.8071,887.83,401.48,0.7879,868.78,400.55,0.8069,896.65,417.27,0.6909,854.85,408.91,0.7674,921.74,430.28,0.8128,835.34,431.67,0.7874,903.62,450.72,0.7442,836.27,443.75,0.7730,883.18,465.12,0.6109,865.07,464.65,0.6404,877.14,505.06,0.7423,866.00,504.60,0.6679,880.86,551.98,0.7279,875.75,523.64,0.6320
2,bottom,0,931.19,583.72,1026.64,833.47,994.77,608.60,0.8036,991.72,605.55,0.5920,998.43,606.77,0.5783,982.57,608.60,0.8124,1002.69,611.65,0.7642,963.06,632.99,0.7797,1014.28,640.31,0.8144,941.11,652.50,0.7058,1020.99,655.55,0.7181,939.89,655.55,0.5623,1003.30,643.36,0.4830,971.60,707.99,0.6908,997.21,709.21,0.7004,969.77,748.84,0.6785,1001.47,761.65,0.7913,970.99,783.60,0.7618,985.62,812.25,0.7765
3,top,1,828.96,387.01,926.23,576.43,879.45,404.02,0.8436,883.15,400.32,0.8045,875.75,400.32,0.8157,887.77,401.71,0.8007,868.35,400.79,0.7941,897.02,417.43,0.6880,854.94,408.65,0.7570,921.53,430.38,0.8073,834.59,431.77,0.7826,903.49,450.73,0.7309,836.44,444.26,0.7685,882.68,465.07,0.6000,864.65,464.60,0.6380,877.14,505.30,0.7343,866.04,504.84,0.6806,880.37,552.47,0.7256,875.75,523.34,0.6407
3,bottom,0,931.59,583.80,1026.13,833.34,994.70,608.04,0.8054,991.65,604.39,0.5922,998.36,606.22,0.5838,982.52,608.04,0.8124,1002.62,611.09,0.7675,963.02,632.41,0.7832,1013.59,640.33,0.8181,941.09,652.52,0.7179,1020.90,654.96,0.7234,940.48,655.57,0.5640,1004.45,642.16,0.4770,970.94,707.96,0.6936,997.14,709.18,0.7033,969.72,748.78,0.6801,1001.40,761.58,0.7899,970.94,783.51,0.7648,985.56,812.14,0.7786
4,top,1,828.95,387.15,926.23,576.42,879.44,404.16,0.8481,883.14,400.00,0.8123,875.74,400.00,0.8216,887.76,401.38,0.8063,868.35,400.92,0.7990,896.54,417.56,0.6924,854.49,408.78,0.7596,921.03,430.50,0.8148,834.62,431.42,0.7845,903.01,450.83,0.7314,836.00,444.36,0.7732,882.67,465.15,0.6073,864.65,464.69,0.6448,877.13,505.35,0.7383,866.04,504.89,0.6875,880.36,552.49,0.7307,875.74,523.38,0.6484
4,bottom,0,931.52,583.63,1025.97,833.24,994.59,607.28,0.8002,992.15,603.62,0.5894,998.25,605.45,0.5878,983.01,607.28,0.8115,1003.12,610.32,0.7725,962.90,631.65,0.7857,1014.09,638.97,0.8201,940.36,652.37,0.7250,1020.80,654.81,0.7193,940.36,656.03,0.5658,1004.34,642.01,0.4708,970.83,706.61,0.6936,996.42,707.83,0.7022,969.61,748.05,0.6803,1001.30,761.45,0.7920,970.83,783.39,0.7673,986.06,812.03,0.7814
5,top,1,829.01,387.10,926.22,576.42,879.46,404.11,0.8449,883.16,400.41,0.8097,875.30,399.95,0.8167,887.78,401.79,0.8033,868.37,400.87,0.7964,896.57,417.51,0.6921,854.50,408.73,0.7579,921.06,430.45,0.8133,835.09,431.38,0.7743,903.04,450.79,0.7315,836.02,443.86,0.7697,882.70,465.12,0.6030,864.21,464.20,0.6415,877.15,505.33,0.7380,865.60,504.87,0.6898,880.39,552.48,0.7288,875.77,523.36,0.6508
5,bottom,0,931.49,583.56,1025.96,833.10,995.18,606.59,0.8044,992.13,602.93,0.5889,998.22,604.15,0.5913,982.99,606.59,0.8070,1002.49,609.64,0.7738,962.89,630.96,0.7879,1013.45,638.88,0.8175,939.74,651.67,0.7290,1020.76,653.50,0.7507,940.35,656.55,0.5649,1007.36,640.71,0.4876,970.20,706.50,0.6940,996.39,707.72,0.7000,969.59,747.32,0.6933,1001.27,761.33,0.7896,970.81,783.26,0.7738,986.04,811.90,0.7846
6,top,0,829.09,386.11,925.91,576.32,879.36,404.13,0.8377,883.07,399.95,0.7962,875.18,399.95,0.8070,887.25,401.81,0.7940,868.21,400.41,0.8014,896.54,417.60,0.6892,854.28,408.77,0.7618,920.69,430.60,0.8156,835.24,431.53,0.7776,902.58,451.50,0.7329,836.17,444.07,0.7686,882.61,465.89,0.6014,864.03,464.96,0.6321,877.03,505.36,0.7410,865.89,504.90,0.6766,880.28,552.27,0.7301,875.64,523.94,0.6356
6,bottom,1,932.08,582.62,1026.15,832.94,995.01,605.72,0.8287,992.56,602.67,0.6071,998.67,603.89,0.5981,983.39,606.33,0.8189,1002.95,610.00,0.7814,962.62,630.17,0.7918,1013.34,638.72,0.8140,938.78,652.17,0.7547,1020.06,653.39,0.7607,941.84,661.33,0.5324,1010.90,638.72,0.4944,969.34,705.34,0.6977,995.62,706.56,0.7076,969.95,745.67,0.6791,1001.12,760.95,0.7888,970.56,783.56,0.7781,985.84,811.67,0.7890
7,top,1,829.07,385.90,925.59,576.39,878.72,403.94,0.8339,882.91,400.22,0.7911,875.00,399.76,0.8025,887.56,401.62,0.7897,868.03,400.69,0.7963,896.40,417.89,0.6887,854.08,409.06,0.7616,920.58,430.45,0.8144,835.01,431.85,0.7828,902.44,451.38,0.7335,836.40,445.33,0.7652,882.91,466.26,0.6000,864.31,465.80,0.6299,876.86,505.79,0.7394,865.70,504.86,0.6646,880.12,552.30,0.7319,875.47,523.93,0.6347
7,bottom,0,931.65,581.94,1025.54,833.02,995.15,605.72,0.8141,992.08,602.05,0.5925,998.21,603.27,0.5994,982.89,605.72,0.8204,1002.50,609.40,0.7807,962.66,629.63,0.7946,1012.93,638.21,0.8146,939.37,651.09,0.7412,1019.67,652.93,0.7591,940.59,658.44,0.5432,1011.09,637.60,0.4952,969.40,704.42,0.6928,995.15,705.64,0.7015,969.40,744.26,0.6719,1000.67,760.20,0.7798,970.63,782.88,0.7680,985.95,811.69,0.7819
8,top,1,829.08,385.67,925.36,576.41,878.62,404.20,0.8369,882.35,400.01,0.7951,874.89,400.01,0.8052,887.47,401.87,0.7883,867.91,400.48,0.7987,896.78,418.17,0.6922,853.94,409.32,0.7662,920.53,430.74,0.8224,834.85,432.14,0.7877,902.37,451.70,0.7402,836.24,445.65,0.7682,882.81,466.60,0.6066,864.18,466.14,0.6294,876.76,505.72,0.7399,866.05,505.25,0.6648,880.48,551.82,0.7363,875.36,524.35,0.6313
8,bottom,0,931.49,581.61,1025.29,833.20,994.97,605.44,0.8011,991.90,602.37,0.5873,998.05,603.60,0.5989,982.69,605.44,0.8252,1002.96,608.51,0.7877,962.42,629.40,0.7898,1012.79,636.77,0.8142,939.08,649.05,0.7390,1018.93,652.74,0.7573,940.31,653.97,0.5375,1009.10,637.38,0.4869,969.18,703.72,0.6906,994.97,704.95,0.7016,968.56,742.41,0.6636,1000.50,760.23,0.7752,970.41,782.34,0.7599,985.76,811.82,0.7837
9,top,1,829.17,385.46,925.42,576.43,878.69,404.01,0.8315,882.42,400.28,0.7915,874.50,399.82,0.8005,887.08,401.68,0.7825,867.97,400.28,0.7993,896.88,418.47,0.6889,853.98,409.14,0.7650,920.65,430.59,0.8207,834.87,432.45,0.7811,902.47,452.04,0.7387,836.73,445.97,0.7617,882.42,466.96,0.6068,864.24,466.49,0.6234,876.83,505.65,0.7396,866.10,505.19,0.6689,880.09,552.28,0.7324,875.43,524.30,0.6289
