frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,1,929.16,359.24,1015.21,579.36,980.25,374.72,0.7893,984.54,370.96,0.8389,976.48,370.96,0.7891,989.92,375.26,0.8284,970.57,373.64,0.8530,999.59,399.44,0.7867,956.06,392.99,0.7531,1006.04,423.62,0.7193,936.18,417.71,0.7891,1001.74,439.21,0.6673,938.87,440.28,0.7313,986.16,465.00,0.6762,962.51,464.46,0.6604,995.29,507.99,0.7274,965.20,510.14,0.7628,1000.13,538.08,0.7960,969.50,557.43,0.8056
0,bottom,0,781.62,587.69,881.87,856.39,833.06,609.86,0.7229,832.40,605.27,0.6224,833.71,605.93,0.5604,827.15,612.49,0.7873,843.55,613.14,0.7882,814.03,641.35,0.7924,857.33,640.70,0.7711,787.14,667.59,0.8472,875.70,660.38,0.8549,792.39,649.88,0.7267,856.02,640.70,0.6759,822.56,720.07,0.7515,847.49,718.76,0.7377,810.75,775.17,0.8198,841.58,759.43,0.7765,833.71,828.31,0.8373,845.52,807.97,0.7863
1,top,1,931.05,359.19,1015.38,579.39,980.21,375.21,0.7972,983.97,371.44,0.8265,976.45,370.90,0.8010,989.35,375.21,0.8283,970.53,373.59,0.8257,999.56,398.86,0.7918,956.02,392.95,0.7778,1006.55,425.20,0.6104,938.81,420.36,0.7670,1006.55,426.82,0.5500,938.81,440.26,0.7451,986.12,465.52,0.6771,962.47,464.99,0.6670,995.26,507.99,0.7274,965.16,510.68,0.7735,1000.64,537.56,0.7986,969.46,557.45,0.8156
1,bottom,0,781.57,590.02,882.13,857.12,833.81,611.41,0.7384,832.50,607.50,0.6239,833.81,607.50,0.5769,827.29,614.02,0.7796,842.94,614.67,0.7845,813.59,642.71,0.7832,856.63,642.06,0.7695,786.86,672.06,0.8392,874.89,662.27,0.8424,794.03,652.49,0.6743,855.98,644.02,0.6623,823.37,720.96,0.7446,848.15,719.66,0.7400,808.38,775.74,0.8085,840.98,758.78,0.7646,832.50,827.90,0.8313,845.55,805.73,0.7867
2,top,1,932.13,358.48,1015.90,579.60,979.95,375.11,0.7956,984.27,371.33,0.8173,976.17,370.79,0.8090,989.67,374.57,0.8341,970.24,372.95,0.8138,999.93,397.79,0.7822,955.66,392.93,0.7856,1007.48,422.62,0.6310,939.46,421.54,0.7719,1006.94,422.62,0.5851,940.00,443.67,0.7414,986.43,463.65,0.6703,963.22,463.65,0.6519,995.61,507.37,0.7201,965.92,510.61,0.7636,1001.01,538.14,0.7934,969.70,557.58,0.8186
2,bottom,0,782.06,592.66,882.30,859.27,834.78,615.31,0.7746,834.78,610.76,0.6118,834.78,611.41,0.5810,826.32,617.27,0.7730,843.24,618.57,0.8025,812.65,646.56,0.7962,856.26,645.25,0.7757,787.92,677.15,0.8280,873.84,666.08,0.8365,795.08,658.92,0.6423,856.91,648.51,0.6358,823.07,724.01,0.7465,848.45,722.71,0.7608,806.14,778.04,0.8267,840.64,757.86,0.7830,830.88,826.86,0.8467,846.50,804.72,0.8073
3,top,0,932.57,356.79,1016.49,579.63,979.43,373.00,0.8241,983.78,369.19,0.8229,976.17,368.65,0.8425,989.77,373.54,0.8502,970.18,371.91,0.8176,999.56,397.48,0.7894,955.49,393.13,0.7958,1008.27,423.59,0.6349,939.72,422.51,0.7695,1006.63,419.79,0.5270,942.44,445.90,0.6805,986.50,465.49,0.6955,963.65,465.49,0.6830,996.84,508.47,0.7276,965.83,511.19,0.7766,1001.19,537.84,0.8127,969.64,556.88,0.8382
3,bottom,1,784.95,598.18,883.83,860.38,835.67,620.46,0.7554,834.39,616.62,0.5901,836.31,616.62,0.5816,826.07,623.02,0.7587,843.99,624.30,0.7818,811.99,652.47,0.7854,856.15,650.55,0.7592,790.86,684.47,0.8206,873.44,672.31,0.8089,795.98,669.75,0.6306,858.07,657.59,0.5908,822.87,727.36,0.7303,847.83,725.44,0.7221,803.66,781.13,0.8063,838.87,757.45,0.7653,828.63,827.86,0.8052,847.83,804.17,0.8083
4,top,0,931.92,354.79,1017.42,579.99,979.07,371.18,0.8364,983.47,367.33,0.8296,975.77,366.78,0.8479,989.51,371.73,0.8621,969.72,370.63,0.8290,1000.51,396.47,0.8039,955.98,393.17,0.8035,1007.66,422.31,0.6260,938.93,422.86,0.7968,1007.66,423.96,0.5801,941.68,449.80,0.7492,986.77,465.19,0.6897,963.67,465.19,0.6739,996.66,508.08,0.7401,966.42,510.82,0.7779,1002.16,538.86,0.7992,970.27,557.56,0.8340
4,bottom,1,782.99,605.17,886.22,863.13,834.61,626.45,0.7463,833.35,622.68,0.5941,835.87,622.68,0.5772,826.42,628.97,0.7497,844.05,630.23,0.7592,811.93,658.57,0.7823,856.65,656.05,0.7732,794.93,693.21,0.8049,875.54,679.36,0.7749,798.08,678.10,0.6011,876.80,679.99,0.5222,823.90,731.63,0.7279,847.83,729.74,0.7306,799.34,784.54,0.8164,835.87,758.71,0.7700,826.42,830.51,0.7892,847.20,805.95,0.8242
