frame,player,det_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,nose_x,nose_y,nose_s,L_eye_x,L_eye_y,L_eye_s,R_eye_x,R_eye_y,R_eye_s,L_ear_x,L_ear_y,L_ear_s,R_ear_x,R_ear_y,R_ear_s,L_shoulder_x,L_shoulder_y,L_shoulder_s,R_shoulder_x,R_shoulder_y,R_shoulder_s,L_elbow_x,L_elbow_y,L_elbow_s,R_elbow_x,R_elbow_y,R_elbow_s,L_wrist_x,L_wrist_y,L_wrist_s,R_wrist_x,R_wrist_y,R_wrist_s,L_hip_x,L_hip_y,L_hip_s,R_hip_x,R_hip_y,R_hip_s,L_knee_x,L_knee_y,L_knee_s,R_knee_x,R_knee_y,R_knee_s,L_ankle_x,L_ankle_y,L_ankle_s,R_ankle_x,R_ankle_y,R_ankle_s
0,top,0,833.24,382.08,925.01,576.94,881.03,403.87,0.8110,885.31,399.59,0.7705,877.22,399.11,0.7665,890.06,400.54,0.7986,870.56,398.64,0.7826,898.63,416.71,0.7112,856.76,407.67,0.7747,920.99,430.98,0.8301,839.64,430.03,0.8086,903.38,451.92,0.7377,839.16,446.21,0.7622,885.31,465.71,0.6077,866.28,465.71,0.6414,879.12,505.20,0.7489,867.23,505.67,0.6914,881.03,552.77,0.7519,875.79,524.23,0.6176
0,bottom,1,926.42,581.61,1027.64,834.75,993.72,604.97,0.7392,990.01,601.26,0.5036,997.43,603.12,0.5513,980.74,604.97,0.7797,1001.14,608.06,0.7467,961.58,628.46,0.7336,1008.55,634.64,0.7435,931.92,625.37,0.8259,1021.53,642.05,0.7388,956.64,619.80,0.6195,1010.41,628.46,0.5706,966.53,700.15,0.6420,992.48,702.00,0.6675,969.00,734.76,0.6659,1001.14,756.39,0.7328,972.71,781.11,0.7296,990.63,808.30,0.7864
1,top,1,834.14,382.27,924.45,576.75,880.72,404.02,0.8024,885.00,399.74,0.7665,876.93,399.27,0.7612,889.74,400.69,0.8002,870.28,399.27,0.7984,898.29,416.84,0.7220,856.51,408.77,0.7864,920.13,431.08,0.8409,840.37,430.61,0.8052,903.51,451.97,0.7474,839.42,448.17,0.7721,885.47,467.16,0.6268,866.48,467.64,0.6517,879.30,505.62,0.7581,867.90,506.57,0.6905,881.20,552.63,0.7663,875.98,525.09,0.6369
1,bottom,0,926.86,580.76,1025.29,836.59,992.94,603.74,0.7347,990.45,600.62,0.4975,996.07,602.49,0.5647,980.45,603.74,0.7823,999.81,607.49,0.7404,960.46,624.35,0.7296,1004.81,635.60,0.7572,932.36,626.23,0.8059,1019.80,641.22,0.6841,956.09,620.61,0.5999,1017.93,629.98,0.7190,966.09,698.68,0.6360,991.07,700.56,0.6628,968.58,735.53,0.6710,1000.44,755.52,0.7272,972.33,780.50,0.7276,989.82,807.99,0.7913
2,top,1,833.57,384.04,924.31,576.31,881.75,404.13,0.8437,885.51,399.91,0.8064,878.00,399.91,0.8018,889.73,401.32,0.8088,870.96,399.91,0.7858,898.65,417.75,0.7097,855.94,410.70,0.7743,920.24,432.77,0.8222,839.98,433.23,0.8043,903.82,452.95,0.7469,839.51,451.07,0.8049,885.51,467.50,0.6209,866.73,467.97,0.6430,880.35,507.40,0.7459,868.61,506.46,0.6837,880.35,551.99,0.7568,876.12,525.24,0.6621
2,bottom,0,923.74,580.03,1022.00,835.18,992.18,603.58,0.7361,990.32,600.46,0.4689,994.68,602.33,0.5695,978.48,604.20,0.7761,999.04,607.31,0.7443,959.79,623.51,0.7459,1002.77,634.72,0.7505,930.52,628.49,0.7762,1018.97,638.46,0.8125,949.83,621.64,0.5422,1017.72,621.64,0.7325,965.40,697.64,0.6274,990.32,700.13,0.6546,967.89,735.64,0.6645,1000.28,754.32,0.7227,972.25,780.49,0.7044,990.32,807.27,0.7856
3,top,1,834.02,385.40,922.90,573.75,880.76,404.62,0.8127,884.90,400.48,0.7697,877.08,400.48,0.7637,889.50,401.86,0.8042,870.64,400.94,0.7485,899.62,419.33,0.6950,855.47,413.81,0.7496,919.39,434.05,0.7849,841.21,435.89,0.7753,904.21,455.20,0.7248,839.83,455.20,0.7411,887.20,469.00,0.5900,866.51,469.92,0.6005,881.68,510.38,0.6815,870.18,510.38,0.6356,876.62,550.39,0.7270,877.08,525.10,0.6028
3,bottom,0,917.50,580.63,1023.59,834.61,991.63,604.07,0.6978,989.77,600.35,0.4756,994.73,602.21,0.5697,977.98,603.45,0.7462,998.45,607.17,0.7414,959.38,622.05,0.7586,1000.93,634.45,0.7501,929.62,629.49,0.6175,1018.91,638.80,0.8502,927.76,630.11,0.4900,1017.05,618.33,0.8162,964.34,695.84,0.6343,989.15,698.32,0.6579,968.06,736.15,0.6762,999.69,754.13,0.7195,973.02,781.41,0.7205,990.39,808.07,0.7889
4,top,1,836.17,385.65,922.30,572.41,881.51,404.71,0.8379,885.16,401.06,0.7772,877.41,400.60,0.7631,889.72,402.88,0.8202,871.03,401.51,0.7518,899.75,420.21,0.7248,855.98,416.56,0.7760,919.81,435.26,0.8025,842.30,440.73,0.7851,905.22,455.32,0.7382,842.75,464.44,0.7391,889.26,471.28,0.6072,866.92,472.19,0.6043,882.88,513.23,0.6879,871.03,515.96,0.6636,871.94,549.71,0.7130,879.23,525.08,0.4523
4,bottom,0,912.32,580.78,1024.36,835.07,990.07,603.00,0.7159,988.83,599.90,0.4959,993.17,601.14,0.5819,976.41,603.00,0.7478,996.90,606.11,0.7475,957.78,622.25,0.7716,1000.62,633.42,0.7369,926.12,633.42,0.6482,1018.00,639.01,0.8272,923.02,637.77,0.5730,1016.76,617.90,0.8025,963.37,695.51,0.6212,988.20,697.99,0.6483,968.96,734.62,0.6764,999.38,754.49,0.7199,972.06,781.18,0.7249,989.45,810.36,0.7953
5,top,1,839.88,387.74,920.65,569.76,882.04,404.54,0.8245,885.60,400.54,0.7742,878.04,400.54,0.7676,890.04,403.20,0.7954,871.38,402.76,0.7516,901.60,420.98,0.7102,856.27,419.20,0.7594,918.93,434.75,0.7616,844.72,444.53,0.7626,906.49,456.53,0.7264,844.72,469.86,0.6990,890.04,471.64,0.5785,866.49,471.19,0.5799,882.93,517.85,0.6867,867.38,515.63,0.6661,869.60,551.63,0.6761,877.60,519.19,0.5021
5,bottom,0,912.36,579.42,1024.39,834.91,988.96,601.75,0.7085,987.71,598.63,0.5119,992.08,599.88,0.5811,976.48,602.37,0.7523,995.82,605.49,0.7382,958.39,622.33,0.7811,1000.19,632.94,0.7434,932.82,636.06,0.6441,1018.27,642.92,0.8216,922.22,642.29,0.6626,1015.78,618.59,0.7978,962.76,697.18,0.6475,987.71,699.05,0.6678,969.00,736.48,0.7018,998.31,755.82,0.7394,972.12,780.77,0.7368,988.96,810.71,0.8007
